"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,144273057,131360633,1,1,,,,,,"",,,"",,
2020,134518688,122566797,1,8,,,,,,"",,,"",,
2020,142499815,129795715,1,4,,,,5,60,"F",1,,"R",60,0
2020,142499786,129796980,1,8,,,,,,"",,,"",,
2020,141571982,128967863,1,4,,,,5,24,"M",1,2,"R",24,0
2020,131325357,119782735,1,4,,,,5,42,"M",1,2,"R",42,0
2020,134518671,122557091,1,1,,,,,,"",,,"",,
2020,134513330,122561509,1,4,,,,5,21,"F",1,2,"R",21,0
2020,134518680,122561475,1,4,,,,5,20,"M",2,,"R",20,0
2020,144270155,131366181,1,4,,,,5,74,"M",1,,"R",74,0
2020,144270154,131366180,1,4,,,,5,57,"M",1,2,"N",57,0
2020,135408359,123346484,1,1,,,,,,"",,,"",,
2020,134509036,122557148,1,4,,,,5,43,"F",1,2,"R",43,0
2020,134513295,122561477,1,8,,,,,,"",,,"",,
2020,134513314,122561497,1,4,,,,5,35,"F",1,,"R",35,0
2020,134518705,122561501,1,4,,,,5,39,"F",1,2,"R",39,0
2020,134513366,122561539,1,4,,,,5,67,"F",1,,"R",67,0
2020,134513334,122561513,1,1,,,,,,"",,,"",,
2020,134509027,122557135,1,1,,,,,,"",,,"",,
2020,142495149,129796979,1,4,,,,5,17,"F",1,2,"R",17,0
2020,142499811,129797000,1,4,,,,5,63,"F",1,2,"R",63,0
2020,142499816,129795716,1,4,,,,5,31,"F",1,,"R",31,0
2020,134518706,122566817,1,4,,,,5,49,"F",1,,"R",49,0
2020,134513309,122561492,1,4,,,,5,34,"F",1,2,"R",34,0
2020,134509028,122566816,1,4,,,,5,33,"F",1,2,"R",33,0
2020,134518687,122566796,1,8,,,,,,"",,,"",,
2020,136604549,124372812,1,8,,,,,,"",,,"",,
2020,136618304,124376698,1,4,,,,5,53,"M",1,2,"N",53,0
2020,137586695,125185817,1,4,,,,5,58,"M",1,2,"R",58,0
2020,136618329,124372834,1,1,,,,,,"",,,"",,
2020,136604582,124372845,1,4,,,,5,66,"F",1,2,"R",66,0
2020,144273066,131366188,1,4,,,,5,60,"F",1,2,"R",60,0
2020,144270160,131366184,1,4,,,,5,24,"F",1,,"R",24,0
2020,136618337,124376729,1,4,,,,5,40,"M",0,,"R",40,0
2020,144273056,131366179,1,4,,,,5,26,"M",0,,"R",26,0
2020,136618311,124372813,1,4,,,,5,73,"M",1,2,"R",73,0
2020,148161745,134755160,1,1,,,,,,"",,,"",,
2020,138561517,126187379,1,4,,,,5,32,"F",1,2,"R",32,0
2020,138561554,126187413,1,4,,,,5,22,"M",1,2,"N",22,0
2020,138561515,126187377,1,1,,,,,,"",,,"",,
2020,138561516,126187378,1,4,,,,5,29,"M",1,2,"R",29,0
2020,138561547,126187406,1,4,,,,5,70,"M",1,,"R",70,0
2020,137582249,125190517,1,1,,,,,,"",,,"",,
2020,137582250,125190517,2,1,,,,,,"",,,"",,
2020,142495179,129795711,1,1,,,,,,"",,,"",,
2020,145456331,132435422,1,8,,,,,,"",,,"",,
2020,142495152,129795681,1,8,,,,,,"",,,"",,
2020,142499804,129795706,1,4,,,,5,60,"F",1,,"R",60,0
2020,142495172,129796996,1,4,,,,4,,"M",1,2,"R",,
2020,142499802,129795701,1,4,,,,5,56,"M",1,2,"N",56,0
2020,145459411,132435425,1,8,,,,,,"",,,"",,
2020,142495174,129795708,1,4,,,,5,24,"F",1,,"R",24,0
2020,142499814,129795714,1,8,,,,,,"",,,"",,
2020,142499807,129795709,1,8,,,,,,"",,,"",,
2020,142499783,129795682,1,8,,,,,,"",,,"",,
2020,142495181,129795713,1,4,,,,5,73,"M",1,,"R",73,0
2020,142499776,129795677,1,4,,,,5,35,"M",1,2,"R",35,0
2020,145459408,132435421,1,4,,,,5,72,"F",1,2,"R",72,0
2020,142499797,129795696,1,1,,,,,,"",,,"",,
2020,142499805,129795707,1,1,,,,,,"",,,"",,
2020,142495180,129795712,1,4,,,,5,71,"M",1,2,"N",71,0
2020,144270156,131366182,1,4,,,,5,36,"M",1,2,"R",36,0
2020,144273058,131360634,1,4,,,,5,59,"M",1,,"R",59,0
2020,144273060,131366185,1,4,,,,5,60,"M",1,,"R",60,0
2020,146738335,133557293,1,4,,,,5,73,"M",1,2,"R",73,0
2020,145459407,132435420,1,4,,,,5,38,"M",1,2,"R",38,0
2020,144270158,131360635,1,4,,,,5,45,"F",1,2,"N",45,0
2020,144270170,131366193,1,4,,,,5,29,"F",1,2,"R",29,0
2020,144270164,131360643,1,4,,,,5,84,"M",1,,"R",84,0
2020,144270162,131360639,1,4,,,,5,63,"M",1,,"R",63,0
2020,144270163,131360639,2,4,,,,5,62,"M",2,2,"R",62,0
2020,144270159,131366183,1,4,,,,5,51,"F",0,,"N",51,0
2020,144270171,131360649,1,4,,,,5,52,"M",1,2,"R",52,0
2020,144273072,131360649,2,4,,,,5,37,"F",1,2,"R",37,0
2020,144273059,131360636,1,4,,,,5,34,"F",1,2,"R",34,0
2020,144273067,131360642,1,4,,,,5,60,"M",1,,"R",60,0
2020,144270167,131366190,1,8,,,,,,"",,,"",,
2020,144270157,131360632,1,4,,,,5,44,"F",1,2,"R",44,0
2020,146734925,133552128,1,4,,,,5,53,"M",1,2,"R",53,0
2020,146734940,133557298,1,8,,,,,,"",,,"",,
2020,148161750,134759277,1,1,,,,,,"",,,"",,
2020,148161754,134755168,1,8,,,,,,"",,,"",,
2020,148161741,134759271,1,4,,,,5,56,"F",1,2,"N",56,0
2020,148161749,134759276,1,4,,,,5,51,"M",0,,"R",51,0
2020,148161742,134759272,1,4,,,,5,54,"M",1,2,"N",54,0
2020,135408628,123346738,1,4,,,,5,14,"M",1,2,"R",14,0
2020,135408634,123346745,1,4,,,,5,17,"M",1,2,"R",17,0
2020,135404986,123337598,1,4,,,,5,49,"F",1,2,"N",49,0
2020,135408656,123346762,1,4,,,,5,46,"F",1,2,"N",46,0
2020,142749967,130020278,1,4,,,,5,34,"M",1,2,"N",34,0
2020,142749969,130020279,1,4,,,,5,61,"M",1,2,"R",61,0
2020,142749952,130020260,1,4,,,,5,84,"M",1,2,"R",84,0
2020,139459820,126996277,1,4,,,,5,35,"F",1,2,"R",35,0
2020,139459821,126996277,2,8,,,,,,"",,,"",,
2020,140328076,127829790,1,4,,,,5,68,"M",1,2,"R",68,0
2020,141577417,128963522,1,4,,,,5,72,"M",1,2,"N",72,0
2020,139459823,126996278,1,4,,,,5,68,"F",1,2,"R",68,0
2020,141572550,128968657,1,4,,,,5,21,"F",1,2,"R",21,0
2020,140328090,127829808,1,4,,,,5,58,"M",1,2,"R",58,0
2020,140328077,127824307,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142749948,130020256,1,4,,,,5,37,"F",1,2,"R",37,0
2020,142749970,130020281,1,8,,,,,,"",,,"",,
2020,142749976,130020285,2,4,,,,5,34,"M",1,2,"R",34,0
2020,142749975,130020285,1,4,,,,5,29,"F",1,2,"R",29,0
2020,142749964,130020275,1,4,,,,5,29,"M",1,2,"R",29,0
2020,142749983,130020292,1,4,,,,5,49,"M",1,2,"N",49,0
2020,133071010,121336858,1,4,,,,5,16,"F",1,2,"",16,0
2020,146735319,133552380,1,4,,,,5,51,"F",1,2,"R",51,0
2020,144268786,131364910,1,4,,,,5,56,"F",1,2,"R",56,0
2020,144267211,131359837,1,4,,,,5,35,"M",1,2,"R",35,0
2020,133062417,121328617,1,4,,,,5,25,"M",1,2,"N",25,0
2020,133075238,121336839,1,1,,,,,,"",,,"",,
2020,133071092,121336934,1,4,,,,5,39,"M",1,2,"R",39,0
2020,139459785,127001182,1,4,,,,5,77,"F",1,2,"R",77,0
2020,139463151,127001206,1,4,,,,5,27,"F",1,2,"",27,0
2020,140328080,127824309,3,4,,,,5,44,"F",1,2,"R",44,0
2020,140321573,127824309,1,4,,,,5,44,"M",1,2,"R",44,0
2020,140328079,127824309,2,4,,,,5,44,"M",1,2,"R",44,0
2020,140328081,127824309,4,4,,,,5,48,"M",1,2,"",48,0
2020,141572559,128968667,1,4,,,,5,54,"M",1,2,"R",54,0
2020,142749956,130020267,1,4,,,,5,69,"M",1,2,"R",69,0
2020,142745662,130022246,1,1,,,,,,"",,,"",,
2020,140328074,127824306,1,4,,,,5,61,"M",1,2,"R",61,0
2020,146735322,133557652,1,4,,,,5,45,"F",1,2,"R",45,0
2020,140321597,127824323,1,4,,,,5,13,"F",1,2,"R",13,0
2020,140328073,127829786,1,4,,,,5,71,"M",1,2,"R",71,0
2020,140321575,127829795,1,4,,,,5,55,"M",1,2,"R",55,0
2020,141572552,128963513,1,4,,,,5,60,"M",1,2,"R",60,0
2020,140328093,127829811,1,4,,,,5,64,"M",1,2,"N",64,0
2020,140328092,127829810,1,4,,,,5,35,"M",1,2,"R",35,0
2020,141577408,128963515,2,4,,,,5,27,"F",1,2,"R",27,0
2020,141572553,128963515,1,4,,,,5,32,"F",1,2,"R",32,0
