"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,9,156632349
2020,3,156632897
2020,9,156633011
2020,9,156628131
2020,9,156633101
2020,9,156633188
2020,9,156626746
2020,9,156626833
2020,3,156631580
2020,6,156631601
2020,6,156626883
2020,6,156631663
2020,6,156627007
2020,6,156627046
2020,9,156627326
2020,9,156627352
2020,1,156632379
2020,9,156632380
2020,9,156632413
2020,9,156632415
2020,9,156627523
2020,9,156632935
2020,1,156632940
2020,9,156628152
2020,6,156628158
2020,9,156628257
2020,9,156628286
2020,9,156631779
2020,9,156631780
2020,9,156631861
2020,6,156627099
2020,9,156632083
2020,9,156627303
2020,6,156892144
2020,3,156892144
2020,6,156626985
2020,6,156627169
2020,9,156627237
2020,9,156627345
2020,3,156892422
2020,3,156892430
2020,6,156626015
2020,3,156626558
2020,6,156626567
2020,3,156631226
2020,9,156631287
2020,9,156631522
2020,9,156631888
2020,9,156632151
2020,9,156632307
2020,6,156627419
2020,6,156892161
2020,6,156887020
2020,3,156887082
2020,3,156892420
2020,9,156631731
2020,9,156626978
2020,6,156627132
2020,6,156631947
2020,9,156632153
2020,8,156632177
2020,8,160863750
2020,6,160868160
2020,9,160864034
2020,9,160864098
2020,6,160868869
2020,6,160868945
2020,8,160869020
2020,6,160869020
2020,3,156887200
2020,3,156892428
2020,6,156892164
2020,6,156892167
2020,6,156892215
2020,6,156892223
2020,6,156887171
2020,6,156626596
2020,9,156631339
2020,9,156626827
2020,9,156631712
2020,6,156627012
2020,9,156631815
2020,9,156631824
2020,9,156632299
2020,9,156632963
2020,9,156628126
2020,9,156628227
2020,6,156628241
2020,9,156633153
2020,9,156633212
2020,2,156887003
2020,3,156887003
2020,4,156632084
2020,9,156627265
2020,9,156627300
2020,9,156627418
2020,6,156632321
2020,9,156627434
2020,6,156627477
2020,9,156632439
2020,9,156632970
2020,9,156628303
2020,9,156887004
2020,6,156892330
2020,9,156631688
2020,9,156632087
2020,9,156627401
2020,9,156632381
2020,9,156628020
2020,9,156628187
2020,6,156633121
2020,9,156633218
2020,6,156631724
2020,9,156631744
2020,6,156627100
2020,9,156627350
2020,3,156632245
2020,6,156632293
2020,9,156632977
2020,9,156628229
2020,6,156886995
2020,3,156887043
2020,8,156892258
2020,3,156892419
2020,6,156632303
2020,6,156632332
2020,8,156632338
2020,9,156632902
2020,6,156633032
2020,9,156631694
2020,6,156631718
2020,9,156627145
2020,9,156632188
2020,9,156632212
2020,6,156632412
2020,5,156627519
2020,9,156627987
2020,9,156627985
2020,9,156628013
2020,6,156628133
2020,7,156628134
2020,6,156628138
2020,9,156628141
2020,9,156628167
2020,9,156633106
2020,6,156887009
2020,3,156887009
2020,3,156887222
2020,9,156633194
2020,3,156887224
2020,6,156887108
2020,9,156886927
2020,6,156892399
2020,6,156892190
2020,3,156892222
2020,6,156892159
2020,8,156892081
2020,6,156887030
2020,8,156887030
2020,6,156892357
2020,3,156892357
2020,6,156892364
2020,3,156892424
2020,9,156626172
2020,9,156631556
2020,9,156626923
2020,6,156631958
2020,9,156627467
2020,9,156627983
2020,9,156628278
2020,6,159619774
2020,8,159619774
2020,7,159619774
2020,6,159619888
2020,6,159619996
2020,6,159620010
2020,14,159622828
2020,8,159620076
2020,8,159622852
2020,3,159620089
2020,3,159622923
2020,6,159620161
2020,9,159620208
2020,6,159622995
2020,9,159620273
2020,6,159623055
2020,6,159620318
2020,6,159620414
2020,3,156886910
2020,9,156626565
2020,1,156626677
2020,9,156626586
2020,6,156631699
2020,9,156626915
2020,9,156627131
2020,9,156627163
2020,6,156627181
2020,6,156627361
2020,9,156626129
2020,9,156631414
2020,9,156626952
2020,9,156627357
2020,6,156632308
2020,8,156626084
2020,6,156631864
2020,6,156627993
2020,9,156632936
2020,9,156633045
2020,9,156633065
2020,9,156628179
2020,9,156633105
2020,8,156626083
2020,6,156631545
2020,9,156631690
2020,6,156632238
2020,9,156632355
2020,6,156632363
2020,6,156627016
2020,6,156631997
2020,5,156632256
2020,6,156632326
2020,9,156632896
2020,3,156627988
2020,6,156632926
2020,9,156628046
2020,8,156633094
2020,9,156628207
2020,9,156633190
2020,6,159622553
2020,8,159622618
2020,6,159622618
2020,9,159622632
2020,8,159619827
2020,9,159622950
2020,9,159620190
2020,9,159622994
2020,9,159620249
2020,3,159623030
2020,6,159620283
2020,9,159623073
2020,9,159620331
2020,9,159620332
2020,6,159623141
2020,6,159620399
2020,6,159620423
2020,6,159620425
2020,9,159623200
2020,6,159620430
2020,9,159620445
2020,3,148287283
2020,3,148297444
2020,3,148297458
2020,3,148301230
2020,9,148298390
2020,8,156892104
2020,6,156892104
2020,8,152650548
2020,6,152650727
2020,6,152650930
2020,6,152650981
2020,6,152651210
2020,3,152651215
2020,9,152651313
2020,9,152651312
2020,6,152651330
2020,9,152651508
2020,9,152651551
2020,6,152651665
2020,5,152651723
2020,9,152651867
2020,9,152651876
2020,6,152651883
2020,9,152652101
2020,9,152652106
2020,9,152652184
2020,9,152652217
2020,6,152651045
2020,9,152651104
2020,6,152651176
2020,3,152651188
2020,9,152651305
2020,6,152651349
2020,4,152651878
2020,6,152651914
2020,9,152651947
2020,8,152651983
2020,9,152651992
2020,6,152652001
2020,6,152652137
2020,6,160868872
2020,8,160868872
2020,3,160864338
2020,1,160869035
2020,6,160869036
2020,8,160869036
2020,6,160869066
2020,1,160863727
2020,6,160868206
2020,6,160868386
2020,9,160868388
2020,6,160868387
2020,6,160868409
2020,6,160864074
2020,6,160868719
2020,9,160868723
2020,9,160868731
2020,3,160864212
2020,6,152650963
2020,3,152650987
2020,3,152651201
2020,6,152651523
2020,9,152651601
2020,9,152651702
2020,1,152651798
2020,6,152652002
2020,6,152652000
2020,2,152652097
2020,9,152652117
2020,9,152652185
2020,8,152652240
2020,6,152652240
2020,6,152652233
2020,7,152652233
2020,9,152652342
2020,3,151646426
2020,6,151646513
2020,6,151644182
2020,8,151644182
2020,6,148297231
2020,3,148287123
2020,9,148297540
2020,6,148301319
2020,9,148297659
2020,8,148301528
2020,9,148301571
2020,9,148301752
2020,8,148297381
2020,3,148287251
2020,3,148287271
2020,8,148297415
2020,6,148297417
2020,3,148297423
2020,3,148297431
2020,3,148297439
2020,3,148297466
2020,2,148287342
2020,6,148297477
2020,1,148297575
2020,9,148297712
2020,6,148301366
2020,9,148297863
2020,9,148298094
2020,9,148287715
2020,6,148298137
2020,9,148287734
2020,8,148301550
2020,6,148301567
2020,6,148298242
2020,3,148301591
2020,3,148287821
2020,3,148298316
2020,6,148298365
2020,9,148298381
2020,9,148298452
2020,1,148287979
2020,6,162284345
2020,6,162287411
2020,8,162287411
2020,6,162284478
2020,9,162284583
2020,12,162284685
2020,6,162287841
2020,9,162287908
2020,9,162287956
2020,6,162284939
2020,6,162287944
2020,9,162287986
2020,6,162287984
2020,9,162285032
2020,6,162288036
2020,9,162288097
2020,3,162288195
2020,5,162288208
2020,3,162288234
2020,9,162285300
2020,3,162285313
2020,12,162285356
2020,9,162288362
2020,4,162285366
2020,9,162285374
2020,6,145121912
2020,9,145121944
2020,6,148287030
2020,6,146885088
2020,6,146898323
2020,6,146898118
2020,6,146898369
2020,6,146898395
2020,6,146885128
2020,6,151642293
2020,8,145122185
2020,8,148298154
2020,8,145122179
2020,6,145089470
2020,6,145122244
2020,1,146898455
2020,3,146898470
2020,3,146898507
2020,6,146898121
2020,6,146898139
2020,6,146898423
2020,3,146885056
2020,3,146894065
2020,3,146894116
2020,3,146894148
2020,3,146898495
2020,3,146894174
2020,6,146894206
2020,3,146898247
2020,3,146894168
2020,6,146893917
2020,6,146898060
2020,3,146898387
2020,3,146898446
2020,3,146885155
2020,6,146898087
2020,8,146898087
2020,3,146894051
2020,6,146894072
2020,3,146898386
2020,3,146898433
2020,3,146898512
2020,6,146894252
2020,8,146885235
2020,6,146885235
2020,6,156887093
2020,8,156892413
2020,3,156892421
2020,6,146885234
2020,8,146885234
2020,8,146885245
2020,3,146885245
2020,6,146898572
2020,6,145080371
2020,3,145089595
2020,3,145080383
2020,3,145089591
2020,3,145080361
2020,6,145083325
2020,3,145080357
2020,3,145080360
2020,6,145117180
2020,6,145114797
2020,6,145117250
2020,3,148297661
2020,6,148301330
2020,8,148301387
2020,6,148297852
2020,6,145122154
2020,9,145117146
2020,6,145117178
2020,6,145117234
2020,3,145089540
2020,3,145080369
2020,2,145114707
2020,6,145114695
2020,6,145117088
2020,9,145114971
2020,6,145115051
2020,9,145114710
2020,1,145114721
2020,3,145083434
2020,6,145114709
2020,6,145080313
2020,6,145114766
2020,9,145114932
2020,6,145122163
2020,9,145122220
2020,9,145114833
2020,9,145122143
2020,9,145115057
2020,6,145114791
2020,6,145115059
2020,8,145114972
2020,6,145115026
2020,6,145122257
2020,9,145115113
2020,9,145115122
2020,9,145115130
2020,6,145083331
2020,9,160868142
2020,3,148297449
2020,3,148297454
2020,9,148297641
2020,3,148297413
2020,3,148297425
2020,3,148287303
2020,6,148297556
2020,6,148297202
2020,6,148287133
2020,6,148287134
2020,6,148297311
2020,3,148297378
2020,3,148297420
2020,3,148297429
2020,3,148297433
2020,3,148297450
2020,3,148297453
2020,3,148297456
2020,4,148301254
2020,9,148297539
2020,9,148298080
2020,3,148298271
2020,9,148287819
2020,9,148301666
2020,9,148298360
2020,7,162284382
2020,6,162284382
2020,8,162284382
2020,8,162287338
2020,7,162287338
2020,6,162287338
2020,6,162287436
2020,9,162287494
2020,6,162284715
2020,9,162287700
2020,3,162284842
2020,9,162284913
2020,6,162287919
2020,9,148301280
2020,1,148301487
2020,9,148301515
2020,6,148298197
2020,8,148298196
2020,6,148301572
2020,6,148287788
2020,9,148298320
2020,6,160864239
2020,8,160864386
2020,6,160864386
2020,3,160869011
2020,8,160869022
2020,6,160869022
2020,7,160869022
2020,8,160869023
2020,6,160869023
2020,7,160869023
2020,9,160863800
2020,9,160863934
2020,9,160864071
2020,14,160868815
2020,3,160868851
2020,6,160864428
2020,9,160868385
2020,9,160863950
2020,6,160863823
2020,9,160863885
2020,6,162284716
2020,6,162288356
2020,9,162287752
2020,6,162284985
2020,3,162285261
2020,9,162285348
2020,9,162288380
2020,4,162287677
2020,6,162284740
2020,3,162287706
2020,3,162284831
2020,6,162284835
2020,9,162284846
2020,3,162285173
2020,6,162285181
2020,9,162288225
2020,9,162288389
2020,9,162288399
2020,3,162287660
2020,3,162287662
2020,4,162284743
2020,9,162287819
2020,9,162288200
2020,9,162285385
2020,9,160863829
2020,9,160863828
2020,6,160868635
2020,6,160868200
2020,9,160864084
2020,6,160869028
2020,7,160869028
2020,6,160869030
2020,7,160869030
2020,9,162285481
2020,6,162284967
2020,6,162284969
2020,5,162288400
2020,9,162288417
2020,6,162288430
2020,9,162285445
2020,8,160864329
2020,6,160864388
2020,3,162287970
2020,9,162288409
2020,6,162284701
2020,9,162284712
2020,9,162285302
2020,9,162288346
2020,9,162285093
2020,9,162285215
2020,9,162285400
2020,3,162288393
2020,4,162285408
2020,3,162284731
2020,4,162284750
2020,9,162285330
2020,6,162284547
2020,6,162287611
2020,3,162287663
2020,12,162287676
2020,6,162287993
2020,9,162288284
2020,6,162288285
2020,6,162284626
2020,9,162284983
2020,3,162287983
2020,9,162285209
2020,9,162288326
2020,9,162285472
2020,6,162285442
2020,9,162285335
2020,14,162288434
2020,6,162288027
2020,6,162288288
2020,9,160863889
2020,5,160868370
2020,9,160863971
2020,6,160868656
2020,9,160868381
2020,6,160868701
2020,6,160864303
2020,9,160864385
2020,6,160864392
2020,8,160864392
2020,8,160864393
2020,6,160864393
2020,6,160864401
2020,6,148287157
2020,6,148301206
2020,6,148301216
2020,6,148301374
2020,6,148301403
2020,6,148287661
2020,8,148301540
2020,1,148287874
2020,6,148301692
2020,9,160868254
2020,3,160869042
2020,7,160869042
2020,6,160869042
2020,3,145089558
2020,3,145089571
2020,4,160864245
2020,6,148301400
2020,8,148298159
2020,6,148301522
2020,2,156892143
2020,6,156892149
2020,6,156887080
2020,6,145121977
2020,3,145080389
2020,3,145089605
2020,3,145080351
2020,3,145089565
2020,3,145080367
2020,6,145089584
2020,3,146894074
2020,3,146894132
2020,3,146898214
2020,3,146894165
2020,6,146898496
2020,3,146898420
2020,6,146894131
2020,3,146893973
2020,6,146893973
2020,3,146894047
2020,6,146894306
2020,9,160868417
2020,3,160869004
2020,6,160864378
2020,6,146898376
2020,6,146898409
2020,8,146898409
2020,3,146898442
2020,3,146898444
2020,3,146894137
2020,3,146894145
2020,3,146885158
2020,6,146893878
2020,6,146893879
2020,3,146894101
2020,1,146893827
2020,3,146885154
2020,6,146893980
2020,6,146898274
2020,6,146898272
2020,3,146894086
2020,6,146894157
2020,3,146898437
2020,3,146885141
2020,7,146885209
2020,6,146894301
2020,6,146885251
2020,9,156628162
2020,9,155702885
2020,9,155697499
2020,9,155697595
2020,6,155697790
2020,9,155698211
2020,9,155698216
2020,9,155704119
2020,9,155704120
2020,9,155704130
2020,9,155704142
2020,9,155704139
2020,9,155704215
2020,9,155698321
2020,6,155704361
2020,8,155704363
2020,8,155704376
2020,2,155704398
2020,6,155704409
2020,12,155704447
2020,6,155704476
2020,3,155704472
2020,6,155704478
2020,8,155704478
2020,9,155704480
2020,6,155704497
2020,6,155698503
2020,8,155698503
2020,6,155704523
2020,2,155704530
2020,6,155704537
2020,9,155704555
2020,2,155698545
2020,6,155698545
2020,14,155704592
2020,6,155704593
2020,2,155704607
2020,3,155704631
2020,1,155698585
2020,9,155704645
2020,6,155704657
2020,6,155704655
2020,6,155698630
2020,6,155704688
2020,6,155698659
2020,3,155698659
2020,6,155704734
2020,6,155698689
2020,8,155698689
2020,12,155698702
2020,3,155698715
2020,3,155704759
2020,3,155704763
2020,3,155704764
2020,6,155698741
2020,6,151646747
2020,6,158400542
2020,3,158400566
2020,6,158400579
2020,9,158400606
2020,6,158395777
2020,6,158395908
2020,6,158396066
2020,9,151646607
2020,6,158396095
2020,5,158401192
2020,6,158401251
2020,6,158400980
2020,6,158401511
2020,8,158401634
2020,9,158401107
2020,9,158406359
2020,6,155696841
2020,9,155702905
2020,9,155703802
2020,8,155704515
2020,6,155704515
2020,6,155704605
2020,8,155704704
2020,6,155704698
2020,3,155698719
2020,3,155704774
2020,3,155704782
2020,6,155698735
2020,9,155697535
2020,9,155704464
2020,3,155698488
2020,6,155698517
2020,8,151646647
2020,6,151646647
2020,6,151644291
2020,12,154415192
2020,3,154409942
2020,1,151643886
2020,6,151644259
2020,8,153557045
2020,8,151642278
2020,6,151642278
2020,8,151642280
2020,6,151642280
2020,6,153554052
2020,6,154415143
2020,6,160863940
2020,9,160868638
2020,6,154409855
2020,6,154409929
2020,6,153557164
2020,8,153557164
2020,8,154414820
2020,6,154409771
2020,3,154415310
2020,6,154409943
2020,6,154415197
2020,3,154409902
2020,6,154414965
2020,9,154414771
2020,3,154409906
2020,3,154409980
2020,8,159619765
2020,6,159619765
2020,9,159622604
2020,6,159622603
2020,8,159622603
2020,7,159622603
2020,8,159622602
2020,6,159622602
2020,7,159622602
2020,6,159622613
2020,1,159622613
2020,7,159622629
2020,8,159622629
2020,6,159622629
2020,8,159622630
2020,7,159622630
2020,6,159622630
2020,6,159622705
2020,6,159620199
2020,1,159622978
2020,9,159620210
2020,9,159620230
2020,6,159623010
2020,9,159620253
2020,9,159620269
2020,8,159620326
2020,9,159623083
2020,9,159623089
2020,9,159620401
2020,9,159623183
2020,6,154415137
2020,9,160863719
2020,9,160863946
2020,9,160868419
2020,9,153557084
2020,6,153557161
2020,8,153557249
2020,2,153557061
2020,6,151646422
2020,3,151643997
2020,6,151644248
2020,9,151646586
2020,8,151646848
2020,6,153554064
2020,9,151643885
2020,6,151646450
2020,6,151644004
2020,6,151646661
2020,3,151646780
2020,3,151644419
2020,9,153557126
2020,6,153557230
2020,6,153554085
2020,12,153557088
2020,8,153553959
2020,6,153554050
2020,9,153553923
2020,6,153557113
2020,8,153557113
2020,6,153553980
2020,9,155697274
2020,9,155697273
2020,9,155698230
2020,9,155704137
2020,9,155698292
2020,9,155704250
2020,9,155704248
2020,9,155698380
2020,8,155704406
2020,6,155698425
2020,6,155698513
2020,6,155698662
2020,12,155698699
2020,3,155698712
2020,3,155704761
2020,3,155704760
2020,3,155698729
2020,8,151638739
2020,6,151638739
2020,6,153554058
2020,6,153557165
2020,6,155704500
2020,6,155698664
2020,9,153553846
2020,12,153557086
2020,6,153554001
2020,8,153554001
2020,6,153554000
2020,6,153557175
2020,8,153557175
2020,6,154415923
2020,8,154415923
2020,7,154415923
2020,8,154411000
2020,7,154411000
2020,6,154411000
2020,6,154415196
2020,3,154415233
2020,9,154415238
2020,9,154415239
2020,8,154415258
2020,3,154415326
2020,3,154415330
2020,9,154415718
2020,6,154410743
2020,6,151644186
2020,3,151644186
2020,6,151646681
2020,6,151646678
2020,6,154415124
2020,8,151646611
2020,6,151643950
2020,9,151644089
2020,6,151644354
2020,4,155703790
2020,14,155698378
2020,9,155698499
2020,6,155704498
2020,6,155704521
2020,6,155704539
2020,6,155704541
2020,8,155698678
2020,3,155704758
2020,3,155698727
2020,6,151644172
2020,6,151644118
2020,6,151644235
2020,6,151646870
2020,9,148287618
2020,8,148287767
2020,9,148287824
2020,9,148298366
2020,6,148301698
2020,3,148287920
2020,9,148301791
2020,1,148301797
2020,3,148301797
2020,3,148301798
2020,6,148301799
2020,6,148301801
2020,9,148301808
2020,9,148301809
2020,9,156626831
2020,9,156632155
2020,9,156632201
2020,3,156632242
2020,9,156632904
2020,9,156628220
2020,6,156887029
2020,9,150626743
2020,2,162284544
2020,3,162284726
2020,9,162284792
2020,6,162284908
2020,9,162287929
2020,6,162287933
2020,6,162287927
2020,6,162284960
2020,6,162287969
2020,9,162285233
2020,9,162288307
2020,6,162288345
2020,9,160863734
2020,9,160868177
2020,6,160863794
2020,9,160868406
2020,6,160863772
2020,9,160868329
2020,9,160864013
2020,3,160869010
2020,6,160869031
2020,7,160869031
2020,14,160864077
2020,6,160869024
2020,8,160869024
2020,6,160868455
2020,6,160864200
2020,12,160869045
2020,6,160868758
2020,6,160869038
2020,8,160869038
2020,6,149221718
2020,6,149217295
2020,6,149217296
2020,6,149217482
2020,6,149217504
2020,9,149217144
2020,9,149221856
2020,5,149221857
2020,6,149217059
2020,1,149217325
2020,3,149221983
2020,9,149217213
2020,6,149217414
2020,10,149221859
2020,9,149217060
2020,2,149217431
2020,3,149221976
2020,3,149217436
2020,3,149217441
2020,12,156887119
2020,3,150622470
2020,6,150622470
2020,8,150622470
2020,8,150622468
2020,3,150622468
2020,6,150622468
2020,6,153557232
2020,6,156892112
2020,3,156892112
2020,3,156892427
2020,9,159622609
2020,8,159619936
2020,12,159619948
2020,8,159622826
2020,9,159620165
2020,9,159620166
2020,9,159620220
2020,9,159622997
2020,6,159623001
2020,9,159623000
2020,9,159620285
2020,6,159620429
2020,6,153554127
2020,9,149221497
2020,6,149221514
2020,6,149221776
2020,6,149221632
2020,3,149221868
2020,3,149221787
2020,6,149221565
2020,6,149221904
2020,2,149221922
2020,3,149222006
2020,3,149222017
2020,6,149222024
2020,6,149222031
2020,1,149216996
2020,6,149221536
2020,8,156626079
2020,9,156626128
2020,6,156626555
2020,5,156632105
2020,6,156628029
2020,6,156628088
2020,9,156633044
2020,9,156628151
2020,9,156628194
2020,8,156628203
2020,6,159620074
2020,12,159620097
2020,6,159623060
2020,6,159620383
2020,9,159623172
2020,6,156626973
2020,6,156631827
2020,6,156631959
2020,6,156627271
2020,2,156632185
2020,9,156632287
2020,9,156626043
2020,6,156626077
2020,9,156626151
2020,6,156626601
2020,6,156626645
2020,6,156626697
2020,6,156631541
2020,8,156631541
2020,9,156631599
2020,9,156627072
2020,9,156627257
2020,6,156632357
2020,9,156632905
2020,6,156632921
2020,9,156632971
2020,9,156633053
2020,9,156628318
2020,9,156627294
2020,9,156627424
2020,6,156626540
2020,6,156631715
2020,9,156631927
2020,6,156631967
2020,9,156627243
2020,2,156627296
2020,9,156626171
2020,6,156626588
2020,6,156628256
2020,9,156633145
2020,6,159622622
2020,7,159622622
2020,8,159622622
2020,3,159622916
2020,9,159622980
2020,6,159623037
2020,9,159620307
2020,5,159623066
2020,6,159623131
2020,9,159620398
2020,6,159620436
2020,1,159623214
2020,3,160868186
2020,6,160868195
2020,9,160863968
2020,6,160868618
2020,9,160868620
2020,6,160868711
2020,6,160868762
2020,8,160868762
2020,6,160868968
2020,3,160864370
2020,3,160869012
2020,7,160869020
2020,8,160864383
2020,6,160864383
2020,7,160864383
2020,8,160869026
2020,6,160869026
2020,6,160864390
2020,7,160864390
2020,9,156626138
2020,9,156626591
2020,6,156626612
2020,8,156631220
2020,12,156626724
2020,6,156626987
2020,6,156631823
2020,6,156627160
2020,9,156627409
2020,6,162287344
2020,8,162287344
2020,6,162287397
2020,6,162287398
2020,8,162284498
2020,1,162284517
2020,3,162287668
2020,3,162287666
2020,3,162287664
2020,9,162284746
2020,6,162287787
2020,6,162284836
2020,9,162287887
2020,9,162284968
2020,6,162285056
2020,9,162288068
2020,6,162285070
2020,9,156626606
2020,6,156631507
2020,6,156631617
2020,9,156626946
2020,9,156631745
2020,3,156627065
2020,9,156627441
2020,9,160864079
2020,3,160868779
2020,7,160869041
2020,6,156627086
2020,9,156627297
2020,6,156627448
2020,6,156627503
2020,5,156631841
2020,3,156627315
2020,3,156632260
2020,9,156632150
2020,3,156632194
2020,9,156627428
2020,9,156631324
2020,9,156631560
2020,4,156631591
2020,6,156627106
2020,6,156627120
2020,6,156627377
2020,6,156626016
2020,8,156626078
2020,9,156626807
2020,6,156892154
2020,3,156892154
2020,6,156892173
2020,8,156892173
2020,6,156887073
2020,9,156892233
2020,9,148287538
2020,6,148297248
2020,8,148297402
2020,8,148287261
2020,1,148287276
2020,1,148287295
2020,3,148287296
2020,9,148287692
2020,8,148287729
2020,9,148287895
2020,9,148287896
2020,9,148287945
2020,8,146898552
2020,6,146898552
2020,6,146893837
2020,6,146893914
2020,8,146893914
2020,3,146898362
2020,6,148287144
2020,3,148287304
2020,6,148301598
2020,6,148287831
2020,9,148301717
2020,9,148298425
2020,9,148287963
2020,9,148298475
2020,3,148287982
2020,3,148287981
2020,6,148287993
2020,9,148288029
2020,12,148287043
2020,9,148287432
2020,9,148287599
2020,9,148301648
2020,9,148287843
2020,9,148287859
2020,9,148301678
2020,9,148287879
2020,6,148287962
2020,9,148287998
2020,6,148287096
2020,6,148297298
2020,6,148297405
2020,3,148297405
2020,5,148297405
2020,6,148287539
2020,8,148287210
2020,3,148287290
2020,6,148287301
2020,6,148287070
2020,6,148287083
2020,2,148287083
2020,6,148297387
2020,7,148297392
2020,3,148297392
2020,3,148287252
2020,3,148287263
2020,8,148297409
2020,3,148287293
2020,3,148287299
2020,6,148287353
2020,6,148287367
2020,6,148297838
2020,3,148287697
2020,6,148301501
2020,8,148287745
2020,6,148287845
2020,9,148287854
2020,3,148301705
2020,6,148301740
2020,9,148287977
2020,3,148287285
2020,9,148297625
2020,8,148287736
2020,9,148298261
2020,6,148287912
2020,9,148287724
2020,9,148287725
2020,8,148287730
2020,8,148287748
2020,8,148287763
2020,6,148287779
2020,6,148298248
2020,9,148298473
2020,8,149221728
2020,8,149221758
2020,6,149221834
2020,6,149217363
2020,6,149221918
2020,6,149221955
2020,9,160868408
2020,6,153553869
