"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2020,21,146893935
2020,21,146893954
2020,21,146898188
2020,21,146898199
2020,21,146893977
2020,21,146894061
2020,21,146898414
2020,21,146894101
2020,21,146894119
2020,21,146898453
2020,21,146894136
2020,21,146885154
2020,21,146894144
2020,21,146894143
2020,21,146894147
2020,21,146894150
2020,21,146885162
2020,21,146885172
2020,21,146898505
2020,21,146898518
2020,21,146894219
2020,21,146885203
2020,21,146894244
2020,21,146898553
2020,21,146894259
2020,21,146885223
2020,21,146894275
2020,21,150626496
2020,21,150626576
2020,21,150622179
2020,21,150622235
2020,21,150622234
2020,21,150626768
2020,21,150622480
2020,21,146893823
2020,21,146893820
2020,21,146893822
2020,21,146898171
2020,21,146898176
2020,21,146898191
2020,21,146893976
2020,21,146898201
2020,21,146893980
2020,21,146898241
2020,21,146894006
2020,21,146898284
2020,21,146894028
2020,21,146898303
2020,21,146894036
2020,21,146898327
2020,21,146898340
2020,21,146894054
2020,21,146885119
2020,21,146885121
2020,21,146885138
2020,21,146894157
2020,21,146898510
2020,21,146894185
2020,21,146894254
2020,21,146894258
2020,21,146894276
2020,21,146898126
2020,21,146898134
2020,21,146893932
2020,21,146893959
2020,21,146898209
2020,21,146894015
2020,21,146898274
2020,21,146898272
2020,21,146894086
2020,21,146894093
2020,21,146898428
2020,21,146893854
2020,21,146893878
2020,21,146893879
2020,21,146893891
2020,21,146885039
2020,21,146898164
2020,21,146894213
2020,21,146898524
2020,21,146885206
2020,21,146898592
2020,21,146894348
2020,21,156892021
2020,21,156892023
2020,21,156892036
2020,21,156886898
2020,22,156892057
2020,21,156892059
2020,21,156892076
2020,21,156886956
2020,21,156892080
2020,21,156892078
2020,21,156886962
2020,21,156886961
2020,21,156886985
2020,21,156892111
2020,21,156892138
2020,21,156892133
2020,21,156886995
2020,21,156892127
2020,21,156887000
2020,21,156892182
2020,21,156887034
2020,21,156887032
2020,21,156892175
2020,21,156892183
2020,21,156892194
2020,21,156887043
2020,21,156892198
2020,21,156892200
2020,21,156892213
2020,21,156892205
2020,21,156892212
2020,21,156892206
2020,21,156887056
2020,22,156887068
2020,21,156892224
2020,21,156892219
2020,21,156892218
2020,21,156892229
2020,21,156892238
2020,21,156892255
2020,21,156892258
2020,21,156892245
2020,21,156887107
2020,21,156892247
2020,21,156892292
2020,21,156887108
2020,21,156892049
2020,21,156892052
2020,21,156892067
2020,2,156892074
2020,21,156892092
2020,21,156886957
2020,21,156892099
2020,21,156886960
2020,21,156886964
2020,21,156892115
2020,21,156892126
2020,21,156892125
2020,21,156892165
2020,21,156892221
2020,22,156887078
2020,21,156892242
2020,21,156887081
2020,21,156887082
2020,21,156892284
2020,21,156892298
2020,22,156892299
2020,21,156892279
2020,21,156892306
2020,21,156887144
2020,21,156892331
2020,21,156892342
2020,21,156892360
2020,21,156887167
2020,21,156892366
2020,22,156887176
2020,21,156892384
2020,21,156887182
2020,21,156892401
2020,21,156892403
2020,21,156892415
2020,21,156892422
2020,21,156887222
2020,21,156892430
2020,21,150622579
2020,21,150622622
2020,21,150626966
2020,21,150622763
2020,21,150626959
2020,21,150626974
2020,21,145114638
2020,22,145121898
2020,21,145121977
2020,21,145114813
2020,21,145122164
2020,21,145117203
2020,21,145117204
2020,21,145122206
2020,21,145089409
2020,21,145089435
2020,21,145089434
2020,21,145089451
2020,21,145114854
2020,21,145122105
2020,21,145122125
2020,21,145122126
2020,21,145117175
2020,21,145122193
2020,21,145117206
2020,21,145122204
2020,21,145089445
2020,21,145089461
2020,21,145080328
2020,21,145089470
2020,21,145089532
2020,21,145121955
2020,21,145122147
2020,21,145122169
2020,21,145122230
2020,21,145121873
2020,21,145122101
2020,21,146898053
2020,21,150626625
2020,21,150622269
2020,21,150622348
2020,21,150626743
2020,21,150626744
2020,21,150622487
2020,21,150622502
2020,21,146893898
2020,21,146893943
2020,21,146898314
2020,21,146898388
2020,21,146898416
2020,21,146885134
2020,21,146898474
2020,21,146894162
2020,21,146894233
2020,21,146894245
2020,21,146885219
2020,21,146894270
2020,21,146894273
2020,21,146885226
2020,21,150622413
2020,21,150626758
2020,21,150626808
2020,21,150622734
2020,21,150626978
2020,21,150626957
2020,21,150626741
2020,21,150622439
2020,21,150622447
2020,21,150622446
2020,21,150622481
2020,21,150626803
2020,21,150626877
2020,21,150626882
2020,21,150626980
2020,21,150622745
2020,21,150621957
2020,21,150626476
2020,21,150626475
2020,21,150626539
2020,21,150622088
2020,21,150622133
2020,21,150622177
2020,21,145121912
2020,21,145121944
2020,21,145114761
2020,21,145121980
2020,21,145083246
2020,21,145089376
2020,21,145089410
2020,21,145089422
2020,21,145089443
2020,22,145121887
2020,22,145121904
2020,21,145089460
2020,21,145114776
2020,21,145122040
2020,21,145114868
2020,21,145122158
2020,21,145117173
2020,21,145114959
2020,21,145115038
2020,21,145117237
2020,21,145122239
2020,21,145089320
2020,21,145089321
2020,21,146898132
2020,21,146898158
2020,21,146893930
2020,21,146885064
2020,21,146898203
2020,21,146885074
2020,21,146898242
2020,21,146898253
2020,21,146898264
2020,21,146894012
2020,21,146894017
2020,21,146898289
2020,21,146898306
2020,21,146898318
2020,21,146894057
2020,21,146894062
2020,21,146898397
2020,21,146885120
2020,21,146894331
2020,21,148287551
2020,21,148287583
2020,21,148297998
2020,21,148298078
2020,21,148298083
2020,21,148301470
2020,21,148298092
2020,21,148298176
2020,21,148298217
2020,21,148298260
2020,21,148298292
2020,21,148301629
2020,21,148298362
2020,21,148301696
2020,21,148298384
2020,21,148287924
2020,21,148298430
2020,21,150626448
2020,21,150621926
2020,21,150626488
2020,21,150622158
2020,21,150622470
2020,21,150622468
2020,21,150626949
2020,21,150626997
2020,21,145117157
2020,21,145122269
2020,21,150621577
2020,21,150621580
2020,21,150621583
2020,21,150621584
2020,21,150621677
2020,21,146898093
2020,21,146885016
2020,21,146885031
2020,21,146898229
2020,21,146898244
2020,21,146885077
2020,21,150626375
2020,21,150626887
2020,21,150622706
2020,21,150626391
2020,21,150626389
2020,21,150626852
2020,21,158400525
2020,21,158400568
2020,21,158395993
2020,21,158400579
2020,21,158395750
2020,21,158395795
2020,21,158395953
2020,21,158395985
2020,21,158395976
2020,21,158395980
2020,21,158396043
2020,21,158396048
2020,21,158400783
2020,21,158401283
2020,21,158401293
2020,21,158400929
2020,21,158401359
2020,21,158401388
2020,21,158401386
2020,21,158400977
2020,21,158400983
2020,21,158401456
2020,21,158401468
2020,21,158401130
2020,21,158401489
2020,2,158401500
2020,21,158401060
2020,21,158401586
2020,21,158401658
2020,21,158401701
2020,21,158401714
2020,21,158401670
2020,21,158401671
2020,21,158401675
2020,21,158401137
2020,21,158401165
2020,21,158401166
2020,21,158406228
2020,21,158406236
2020,21,158406252
2020,21,158406255
2020,21,158401843
2020,21,158406311
2020,21,158401885
2020,21,150626498
2020,21,158401898
2020,21,158406340
2020,21,158406353
2020,21,158401937
2020,21,158406360
2020,21,158402001
2020,21,158406405
2020,21,158406404
2020,21,158402013
2020,21,158406453
2020,21,158402071
2020,21,150626755
2020,21,155702672
2020,21,155702674
2020,21,150626328
2020,21,150621710
2020,21,150626491
2020,21,150621579
2020,21,150621582
2020,21,150626722
2020,21,150622398
2020,21,150626777
2020,21,150621576
2020,22,150622010
2020,21,150626565
2020,21,150626563
2020,21,146885024
2020,21,146885023
2020,21,146885032
2020,21,146885019
2020,21,146898235
2020,21,146885092
2020,21,146898379
2020,21,146885137
2020,21,146894123
2020,21,146894125
2020,22,146885149
2020,21,146898456
2020,21,146894138
2020,21,146898465
2020,21,146885157
2020,21,146898492
2020,21,146898506
2020,21,146894205
2020,21,146894230
2020,21,146894264
2020,21,146885229
2020,21,146885238
2020,21,146894308
2020,21,146894310
2020,21,146885255
2020,21,146885254
2020,21,148287923
2020,21,150621814
2020,21,150626568
2020,22,156892118
2020,21,156887003
2020,22,156892288
2020,21,156887156
2020,21,156892348
2020,21,156892027
2020,21,154409702
2020,21,154414817
2020,21,154414853
2020,21,154414886
2020,21,154409743
2020,21,154414917
2020,21,154409796
2020,21,154414998
2020,21,154409825
2020,21,154415085
2020,21,154409858
2020,21,154415180
2020,21,154415195
2020,21,154415219
2020,21,154415253
2020,21,154415263
2020,21,154409903
2020,21,154415296
2020,21,154415897
2020,21,154415898
2020,21,154415914
2020,21,154414992
2020,21,154409817
2020,21,154415074
2020,22,156892287
2020,21,155698386
2020,21,155704520
2020,21,155698520
2020,21,155698675
2020,21,155704738
2020,21,155698714
2020,21,155698732
2020,21,155698761
2020,21,155711393
2020,21,154414928
2020,21,154415019
2020,21,154415129
2020,21,154415266
2020,21,154415279
2020,21,154415282
2020,21,154409908
2020,21,154415311
2020,21,154409932
2020,21,155698723
2020,21,155704529
2020,21,155698592
2020,2,155704646
2020,21,155698624
2020,21,155698636
2020,21,155704684
2020,21,155704720
2020,21,155698703
2020,21,155698727
2020,21,155698748
2020,21,155698755
2020,21,155704816
2020,21,154414811
2020,21,154414829
2020,21,154414847
2020,21,154414919
2020,21,154415106
2020,21,154409844
2020,21,154415222
2020,21,154415225
2020,21,154415260
2020,21,154415294
2020,21,154415301
2020,21,154415320
2020,21,154415908
2020,22,154414783
2020,21,154414789
2020,21,154409735
2020,21,154409744
2020,21,154409758
2020,21,154414959
2020,21,154414969
2020,21,154414826
2020,22,154414776
2020,21,154414796
2020,21,154414862
2020,21,154409741
2020,21,154409793
2020,21,154415130
2020,21,154415164
2020,21,154415205
2020,21,154415240
2020,21,154415272
2020,21,154415288
2020,21,154415317
2020,21,154409951
2020,21,154415334
2020,21,154409965
2020,21,154415336
2020,21,154409977
2020,21,154410393
2020,21,154414784
2020,21,154414809
2020,21,154414837
2020,21,154414836
2020,21,154414848
2020,21,154414864
2020,21,154414889
2020,21,154409731
2020,21,154409800
2020,21,154415113
2020,21,154415186
2020,21,154415209
2020,21,154415215
2020,21,154415287
2020,21,154415305
2020,21,154409936
2020,21,154410982
2020,21,154410984
2020,21,154415909
2020,21,154415913
2020,21,154411001
2020,22,154414786
2020,21,154414850
2020,21,154414901
2020,21,154414923
2020,21,154409956
2020,21,154409961
2020,21,154409962
2020,21,154415335
2020,21,154415337
2020,21,154415339
2020,21,154415344
2020,21,154410997
2020,21,154415189
2020,21,154409879
2020,21,154409881
2020,21,154415226
2020,21,154409884
2020,21,154415243
2020,21,154415255
2020,21,154409912
2020,21,154415315
2020,21,154410977
2020,21,154415893
2020,21,154415917
2020,21,154415915
2020,21,154414948
2020,21,154415091
2020,21,154415224
2020,21,154415286
2020,21,154409918
2020,21,154415307
2020,21,154415314
2020,21,154409955
2020,21,154415329
2020,21,154415331
2020,21,154409963
2020,21,154409979
2020,21,154409981
2020,21,154415345
2020,21,154415891
2020,21,154410988
2020,21,154409914
2020,21,154409913
2020,21,154409930
2020,21,154410998
2020,21,154409753
2020,21,154409761
2020,21,154415265
2020,21,154415241
2020,21,154409907
2020,21,154415036
2020,21,154415147
2020,21,154409898
2020,21,154415300
2020,21,154409920
2020,21,154415309
2020,21,154409945
2020,21,154409947
2020,21,154409950
2020,21,154415328
2020,21,154409957
2020,21,154409966
2020,21,154409967
2020,21,154409968
2020,21,154409970
2020,21,154409973
2020,21,154409986
2020,21,154409938
2020,21,154409901
2020,21,154415304
2020,21,154410979
2020,21,154410993
2020,21,151646806
2020,21,151644390
2020,21,151644407
2020,21,154415256
2020,21,154415277
2020,21,154415312
2020,21,154409940
2020,21,154415875
2020,21,154415877
2020,21,154415876
2020,21,154415906
2020,21,154411003
2020,21,154409806
2020,21,154415073
2020,21,151644160
2020,21,151646628
2020,21,151638612
2020,21,151646636
2020,21,151646677
2020,21,151642279
2020,21,151642292
2020,21,151638759
2020,21,151646732
2020,21,151641790
2020,21,151641806
2020,21,155698391
2020,21,155698396
2020,21,155704399
2020,21,155704500
2020,21,155698572
2020,21,155698590
2020,21,155704652
2020,21,155698649
2020,21,155698664
2020,21,155698720
2020,21,151644110
2020,21,151646598
2020,21,151646604
2020,21,151644147
2020,21,151646614
2020,21,151642277
2020,21,151644184
2020,21,151644289
2020,21,151644380
2020,21,151644394
2020,21,151646844
2020,21,151644433
2020,21,151646539
2020,21,151644020
2020,21,155703112
2020,22,155698380
2020,21,155704416
2020,21,155704512
2020,21,155698525
2020,21,155698543
2020,21,155704574
2020,21,155704588
2020,21,155698566
2020,21,155704613
2020,21,155704633
2020,22,155698589
2020,21,155698654
2020,21,155698682
2020,21,155704746
2020,21,155708470
2020,21,155711429
2020,21,155698197
2020,21,155698292
2020,21,151646605
2020,21,151646615
2020,21,151644219
2020,21,151644308
2020,21,151646787
2020,21,151646803
2020,21,151644367
2020,21,151644383
2020,21,151646820
2020,21,151646864
2020,21,151638746
2020,21,151644293
2020,21,151638742
2020,21,151642282
2020,21,151644019
2020,21,151644161
2020,21,151644163
2020,21,151646663
2020,21,151646662
2020,21,151646720
2020,21,151644292
2020,21,151646748
2020,21,151644318
2020,21,151646770
2020,21,151646854
2020,21,158400792
2020,21,158396074
2020,21,158400784
2020,21,158396072
2020,21,158396073
2020,21,158396084
2020,21,158400803
2020,21,158400802
2020,21,158396097
2020,21,158396125
2020,21,158396113
2020,21,158396111
2020,21,158400819
2020,21,158400834
2020,21,158400822
2020,21,158396141
2020,21,158401184
2020,21,158400856
2020,21,158401200
2020,21,158401199
2020,21,158401208
2020,21,158400867
2020,21,158401217
2020,21,158400869
2020,2,158401227
2020,21,158400873
2020,21,158401228
2020,21,158401229
2020,21,158400884
2020,21,158401258
2020,21,158401257
2020,21,158400887
2020,21,158401277
2020,22,158400899
2020,21,158401289
2020,22,158401286
2020,22,158401298
2020,21,155697426
2020,21,148297715
2020,21,148287650
2020,21,148298027
2020,21,148298028
2020,21,148298198
2020,21,148301559
2020,22,148298227
2020,21,151641785
2020,21,151641784
2020,21,151642057
2020,21,151638522
2020,21,148297857
2020,21,148298142
2020,21,148298168
2020,21,148298172
2020,21,148301564
2020,21,148298235
2020,21,148298253
2020,21,148301604
2020,21,148298301
2020,21,148287840
2020,22,148298323
2020,21,148298329
2020,21,148287851
2020,21,148301667
2020,21,148298338
2020,21,148287878
2020,21,148298380
2020,21,148298383
2020,21,148287900
2020,21,148298389
2020,21,148298393
2020,21,148287906
2020,21,148298412
2020,21,148298421
2020,21,145089306
2020,21,145089337
2020,21,145083285
2020,21,145083284
2020,21,145089404
2020,21,145080304
2020,21,145080318
2020,21,145083323
2020,21,145083325
2020,21,145083324
2020,21,145080340
2020,21,145080357
2020,21,145080360
2020,21,145080364
2020,21,145080371
2020,21,145089591
2020,21,145080375
2020,21,145089595
2020,21,145080383
2020,21,145089396
2020,21,145080319
2020,21,145089455
2020,21,145080325
2020,21,145080338
2020,21,145089540
2020,21,145080363
2020,21,145080369
2020,21,149217201
2020,21,149217227
2020,21,149217189
2020,21,149221806
2020,21,145083414
2020,21,145083415
2020,21,145089596
2020,21,145080389
2020,21,145089605
2020,21,145089297
2020,21,145114620
2020,21,145121888
2020,21,145089317
2020,21,145089565
2020,21,145080367
2020,21,145089584
2020,21,145121901
2020,21,145121967
2020,21,145122059
2020,21,145122148
2020,21,145089339
2020,21,145089430
2020,21,145089485
2020,21,145089496
2020,21,145089594
2020,21,149216999
2020,21,149217056
2020,21,149217097
2020,21,149221718
2020,21,149217178
2020,21,149221819
2020,21,149217279
2020,21,149217286
2020,21,149217295
2020,21,149217296
2020,21,149217331
2020,21,149217339
2020,21,149217344
2020,21,149221911
2020,21,149221924
2020,21,149221953
2020,21,149217415
2020,21,149217459
2020,21,149217474
2020,21,149222013
2020,21,149222022
2020,21,149217482
2020,21,149217494
2020,21,149217496
2020,21,149217499
2020,21,149217504
2020,21,148287065
2020,21,148301188
2020,21,148301189
2020,21,148301190
2020,21,148287113
2020,21,148301194
2020,21,148287130
2020,21,148301209
2020,21,148287312
2020,21,148301232
2020,22,148297524
2020,22,148297529
2020,21,148301274
2020,21,148301316
2020,21,148297959
2020,21,148301499
2020,21,148298153
2020,21,148298203
2020,21,148298212
2020,21,148301597
2020,21,148301607
2020,21,148298277
2020,21,148287822
2020,21,148301635
2020,21,148301642
2020,21,148301673
2020,21,148287926
2020,21,148298426
2020,21,148287934
2020,21,148301749
2020,21,148287966
2020,21,148301757
2020,21,148287053
2020,21,148297219
2020,21,148301185
2020,21,148301192
2020,21,148301195
2020,21,148301198
2020,21,148301205
2020,21,148297332
2020,21,148287157
2020,21,148301206
2020,21,148301210
2020,21,148301216
2020,21,148301220
2020,21,148297384
2020,21,148287241
2020,21,148287248
2020,21,148301270
2020,21,148297604
2020,21,148287462
2020,21,148287568
2020,21,148297918
2020,21,148287618
2020,21,148297928
2020,21,148298238
2020,21,148301612
2020,21,148301620
2020,21,148287824
2020,21,148301655
2020,21,148301680
2020,21,148287876
2020,21,148287891
2020,21,148287903
2020,21,148287932
2020,21,145121891
2020,21,145121997
2020,21,146898095
2020,21,146894068
2020,21,146898425
2020,21,146898439
2020,21,146885148
2020,21,146894134
2020,21,146898464
2020,4,146894146
2020,21,146894170
2020,21,146898508
2020,21,146894193
2020,21,146894201
2020,21,146885193
2020,21,146885197
2020,21,146885201
2020,21,146898536
2020,21,146894234
2020,21,146894250
2020,21,146898585
2020,21,149217059
2020,21,149217153
2020,21,149217200
2020,21,149217264
2020,21,149217270
2020,21,149217293
2020,21,149221870
2020,21,149217325
2020,21,149217359
2020,21,149217361
2020,21,149217382
2020,21,149217424
2020,21,149222010
2020,21,148298091
2020,21,148301515
2020,21,148301520
2020,21,148301521
2020,21,148298175
2020,21,148287756
2020,21,148287757
2020,21,148301565
2020,21,148301572
2020,21,148298222
2020,21,149221576
2020,21,149217077
2020,21,149221674
2020,21,149217123
2020,21,149221685
2020,21,149217152
2020,21,149221753
2020,21,149217213
2020,21,149221813
2020,21,149221863
2020,21,149217301
2020,21,149217307
2020,21,149217306
2020,21,149217312
2020,21,149217316
2020,21,149221879
2020,21,149217321
2020,21,149217337
2020,21,149221951
2020,21,149217414
2020,21,149217468
2020,21,150621944
2020,21,146898480
2020,21,146884995
2020,21,146885000
2020,21,146885196
2020,21,146898526
2020,21,146894227
2020,21,146894241
2020,21,146894281
2020,21,146894294
2020,21,146894297
2020,21,146898568
2020,21,146894302
2020,21,148301251
2020,21,148301287
2020,21,148287476
2020,21,148301361
2020,21,148301375
2020,22,148297956
2020,22,149221500
2020,21,149221563
2020,21,149221631
2020,21,156626013
2020,21,156626023
2020,21,156626516
2020,21,156626054
2020,21,156626068
2020,21,156626080
2020,21,156626535
2020,21,156626542
2020,21,156626117
2020,21,156626132
2020,21,156626148
2020,22,156626568
2020,21,156626161
2020,21,156626572
2020,21,156626166
2020,21,156626160
2020,21,156626579
2020,21,156626162
2020,21,156626169
2020,21,156626170
2020,21,156631181
2020,21,156631188
2020,21,156626605
2020,21,156631200
2020,21,156631212
2020,21,156631210
2020,21,156631254
2020,21,156631242
2020,21,156626656
2020,21,156626666
2020,21,156631299
2020,21,156631316
2020,21,156631282
2020,21,156631291
2020,22,156626683
2020,21,156631326
2020,21,156631327
2020,21,156626712
2020,21,156631344
2020,21,156626714
2020,21,156626719
2020,21,156626743
2020,21,156626769
2020,21,156631442
2020,21,156631500
2020,21,156631542
2020,21,156631555
2020,21,156626852
2020,21,156626855
2020,21,156631595
2020,21,156631589
2020,22,156626872
2020,21,156626881
2020,21,156631640
2020,21,156631647
2020,21,156626896
2020,21,156631660
2020,21,156626900
2020,21,156626903
2020,21,156631679
2020,21,156626906
2020,21,156626925
2020,22,156631706
2020,21,156631698
2020,21,156631709
2020,21,156631726
2020,21,156626962
2020,21,156631770
2020,21,156631788
2020,21,156627017
2020,21,156631802
2020,21,148287559
2020,21,148301392
2020,21,148297898
2020,21,148298077
2020,21,148298088
2020,21,148301540
2020,21,148301593
2020,21,148298258
2020,21,148301606
2020,21,148298279
2020,21,148301640
2020,21,148287838
2020,21,148298346
2020,21,148301748
2020,21,148297231
2020,21,148297241
2020,22,148297243
2020,21,148297253
2020,21,148287123
2020,21,148297659
2020,21,148287545
2020,21,148301508
2020,21,148301528
2020,21,148298307
2020,21,148287837
2020,21,148301662
2020,21,148287850
2020,21,148301665
2020,21,148298368
2020,21,148298385
2020,21,148287952
2020,21,148301751
2020,21,148298119
2020,21,148301534
2020,21,148298178
2020,21,148301546
2020,21,148298269
2020,21,148301686
2020,21,148287881
2020,21,148298379
2020,21,148301699
2020,21,148301704
2020,21,149221547
2020,21,149217114
2020,21,149217119
2020,21,149217144
2020,21,149217162
2020,21,149221710
2020,22,149217191
2020,21,149221856
2020,21,149221857
2020,21,149217328
2020,21,149217338
2020,21,149217351
2020,21,149217356
2020,21,149217360
2020,21,149217373
2020,21,149217376
2020,21,149217404
2020,21,149217408
2020,21,149217412
2020,21,149217418
2020,21,149217420
2020,21,149217419
2020,21,149221988
2020,21,149217202
2020,21,149217239
2020,21,149217252
2020,21,149217281
2020,21,149217290
2020,21,149221926
2020,21,149217371
2020,21,149217399
2020,21,149221946
2020,21,149217410
2020,21,149217411
2020,21,149221983
2020,21,149217443
2020,21,159619717
2020,21,159619719
2020,21,159619725
2020,21,159619728
2020,21,159622546
2020,21,159622545
2020,21,159622552
2020,21,159619734
2020,21,159619735
2020,21,159619739
2020,21,159622586
2020,21,159619765
2020,21,159622605
2020,21,159622612
2020,21,159622613
2020,21,159619785
2020,21,159619798
2020,21,159622646
2020,21,159622651
2020,21,159619807
2020,21,159619815
2020,21,159622650
2020,21,159619819
2020,21,159619822
2020,21,159622664
2020,21,159622685
2020,21,159619834
2020,21,159619844
2020,21,159622719
2020,21,159622705
2020,21,159622734
2020,21,159622724
2020,21,159619885
2020,21,159619873
2020,21,159619904
2020,21,159622758
2020,21,159619911
2020,21,159619910
2020,21,159622760
2020,21,159622762
2020,21,159619928
2020,21,159619930
2020,21,159619932
2020,21,159622770
2020,21,159622768
2020,21,159622771
2020,21,159622769
2020,21,159619960
2020,21,159619965
2020,21,159622783
2020,21,159622801
2020,21,159622799
2020,21,159620000
2020,21,159622810
2020,21,159620017
2020,21,159620014
2020,21,159620016
2020,21,159622813
2020,21,159620019
2020,21,159620024
2020,21,159620030
2020,21,159622827
2020,21,159622832
2020,21,159620066
2020,21,159620060
2020,21,159620065
2020,21,159622854
2020,21,159622862
2020,21,159622858
2020,21,159620084
2020,21,149221562
2020,22,149217060
2020,21,149221629
2020,21,149217304
2020,21,149217314
2020,21,149217329
2020,21,149217332
2020,21,149217370
2020,21,149217381
2020,21,149221962
2020,21,149217426
2020,21,149217429
2020,21,149217431
2020,21,149221976
2020,21,149217434
2020,21,149217436
2020,21,149217441
2020,21,149217450
2020,21,149216991
2020,21,149217001
2020,21,149217012
2020,21,149217180
2020,21,149217190
2020,21,149217188
2020,21,149217215
2020,21,149217231
2020,21,149221858
2020,21,149221859
2020,21,149221862
2020,21,149217326
2020,21,149217393
2020,21,149217413
2020,21,149217439
2020,21,149216974
2020,21,149217140
2020,21,149217141
2020,21,149217168
2020,21,149221711
2020,21,149217181
2020,22,149217224
2020,21,149221801
2020,21,149221828
2020,21,149217271
2020,21,149221849
2020,21,149217278
2020,21,149217283
2020,21,149217289
2020,21,149217302
2020,21,149217350
2020,21,149217416
2020,21,149217458
2020,21,149217473
2020,21,149222020
2020,21,149217479
2020,21,149217484
2020,21,149217486
2020,21,149216978
2020,21,149221585
2020,21,149217073
2020,21,149217156
2020,21,149217198
2020,21,146885309
2020,21,145089424
2020,21,145083268
2020,21,145083425
2020,21,145121965
2020,21,145114785
2020,21,145089427
2020,21,145083313
2020,21,145089481
2020,21,145089505
2020,21,145122042
2020,21,145122129
2020,21,145122207
2020,21,145115013
2020,21,145122243
2020,21,145122244
2020,21,145122254
2020,21,146885028
2020,21,146893837
2020,21,146898141
2020,21,146893914
2020,21,146893926
2020,21,146893933
2020,21,146893936
2020,21,146893996
2020,21,146893994
2020,21,146898228
2020,21,146898362
2020,21,146898396
2020,22,148287478
2020,21,158406418
2020,21,158402048
2020,21,158402059
2020,21,155702425
2020,21,155696869
2020,21,155702990
2020,21,155697448
2020,21,155697446
2020,21,155697492
2020,22,148297626
2020,21,148301487
2020,21,148301500
2020,21,148298197
2020,21,148301558
2020,21,148301374
2020,21,146898135
2020,21,146898142
2020,21,146898161
2020,21,146894005
2020,21,146898552
2020,21,146885230
2020,21,146885236
2020,21,146894288
2020,21,148301319
2020,21,148301502
2020,21,148287761
2020,21,148301556
2020,21,148301560
2020,21,148298215
