"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,12,159619855,32794847
2020,12,159619865,32804149
2020,12,159619912,32804155
2020,12,159619935,32794856
2020,10,159622788,32794862
2020,6,159620067,32794875
2020,20,159623045,32804221
2020,20,158395185,32447997
2020,12,158400244,32438118
2020,12,158395670,32448078
2020,12,158400616,32438176
2020,18,158396151,32448171
2020,12,158400477,32448063
2020,3,159620373,32794939
2020,12,158400184,32438100
2020,12,158395364,32448044
2020,12,158395396,32448050
2020,12,158395174,32447991
2020,12,158400211,32447996
2020,12,158400222,32438111
2020,12,158400382,32438149
2020,12,158395707,32438170
2020,20,158395832,32438180
2020,12,158395190,32447999
2020,4,158395272,32438130
2020,12,158395489,32438159
2020,16,158395274,32448025
2020,12,162287643,33503644
2020,20,162287949,33503680
2020,20,162288225,33508115
2020,20,162285381,33503759
2020,12,159622566,32794813
2020,20,159622632,32794827
2020,12,159620003,32804167
2020,12,159620448,32804250
2020,12,159622537,32804112
2020,12,159622551,32794809
2020,12,159619773,32794822
2020,12,159622712,32794845
2020,9,159622996,32794899
2020,10,159620445,32804248
2020,12,159620450,32804251
2020,20,156627145,31928305
2020,20,156627421,31931968
2020,20,156632365,31928389
2020,12,156632917,31928455
2020,20,156633106,31932071
2020,10,156633151,31928487
2020,20,156626827,31928210
2020,9,156632299,31928376
2020,12,156626624,31928156
2020,20,156631727,31928254
2020,20,156626957,31931871
2020,20,156627047,31931887
2020,12,156631874,31928295
2020,20,156632107,31931939
2020,20,156627265,31928338
2020,20,156627418,31931966
2020,9,156631480,31931818
2020,20,156631688,31928241
2020,20,156627261,31928337
2020,12,156632381,31928393
2020,9,156633218,31928495
2020,12,156632153,31928345
2020,12,156632902,31928447
2020,3,156626975,31928260
2020,20,156632908,31928450
2020,12,156632989,31932054
2020,20,156628141,31932059
2020,12,156628167,31932065
2020,10,156633194,31928492
2020,20,156626173,31928151
2020,12,156632030,31928324
2020,4,156627291,31931943
2020,20,156627434,31931972
2020,12,156632439,31931979
2020,20,156628303,31932084
2020,20,160863716,33141736
2020,12,160868482,33143339
2020,20,160864098,33146853
2020,18,160868662,33146855
2020,12,160864180,33143368
2020,12,160864189,33143369
2020,12,160868783,33146885
2020,12,160864297,33146903
2020,3,160869032,33143415
2020,12,160864443,33146958
2020,12,160869103,33146956
2020,12,159619848,32794846
2020,12,159619849,32804146
2020,9,159620234,32804208
2020,12,156626021,31931764
2020,12,156627182,31928312
2020,12,156632126,31928339
2020,20,156627350,31931955
2020,12,156628032,31932045
2020,20,156632977,31928463
2020,20,156632978,31928464
2020,20,156633114,31928480
2020,9,156628229,31928482
2020,18,156626803,31928203
2020,20,156626837,31928216
2020,20,156631662,31931855
2020,20,156631903,31928303
2020,12,156632128,31931940
2020,12,156632237,31928363
2020,20,156626779,31931813
2020,20,156626783,31928188
2020,12,156626821,31931830
2020,9,156626821,31928208
2020,12,156632218,31928357
2020,20,156627435,31928383
2020,20,156627279,31931941
2020,12,156632163,31931944
2020,20,156633060,31932064
2020,20,156628215,31932072
2020,20,156631943,31931908
2020,3,156627352,31928364
2020,20,156632935,31928457
2020,20,156626835,31931836
2020,12,156631634,31931850
2020,12,156631775,31928265
2020,5,156627012,31928273
2020,12,156632040,31928326
2020,12,156632963,31928460
2020,9,156628126,31932056
2020,20,156628227,31928481
2020,20,156633153,31928488
2020,20,156633212,31928493
2020,12,156631354,31928174
2020,20,156631516,31931823
2020,12,156631552,31928211
2020,20,156631570,31928217
2020,12,156632038,31931923
2020,18,156627395,31931962
2020,20,156633011,31932055
2020,20,156628131,31932057
2020,20,156633101,31932070
2020,20,160868179,33143291
2020,20,160868235,33146763
2020,12,159622530,32794807
2020,12,159619768,32794821
2020,12,159619809,32794831
2020,12,159622723,32794848
2020,12,159622817,32804178
2020,12,159620094,32804188
2020,18,159623084,32794926
2020,12,160868359,33143324
2020,3,160863968,33143333
2020,12,160868602,33146845
2020,12,160868735,33146868
2020,12,160864217,33146883
2020,12,160868816,33143386
2020,18,160864348,33146923
2020,12,160868999,33146927
2020,20,160869005,33146929
2020,12,160869017,33146932
2020,12,160869067,33146941
2020,20,159620362,32794933
2020,20,159623172,32804243
2020,20,156626172,31928150
2020,20,156631556,31928213
2020,18,156626923,31931860
2020,12,156631701,31931863
2020,12,156632047,31928327
2020,20,156627983,31928444
2020,20,156632913,31928453
2020,12,156628278,31932082
2020,12,160868620,33143354
2020,12,160868856,33146895
2020,12,160864416,33146939
2020,12,158395187,32438107
2020,12,158400217,32438108
2020,12,158395268,32448023
2020,4,158400277,32438131
2020,12,158400277,32438132
2020,18,158395297,32448029
2020,12,158395366,32448045
2020,19,158400355,32438142
2020,12,158400391,32438154
2020,20,158395585,32448070
2020,20,158401047,32448214
2020,12,156626842,31931837
2020,20,156631708,31928247
2020,20,156631927,31931905
2020,12,156627243,31931930
2020,20,156627324,31928352
2020,20,156632214,31928356
2020,12,156632213,31928355
2020,20,156632241,31928365
2020,20,156626599,31931781
2020,18,156631321,31928170
2020,20,156626889,31928229
2020,20,156631745,31928259
2020,20,156631758,31928261
2020,20,156631820,31928284
2020,12,156627095,31931896
2020,20,156631890,31928300
2020,20,156631892,31931897
2020,20,156632352,31928386
2020,12,156626022,31931763
2020,18,156631376,31931802
2020,20,156631414,31928187
2020,12,156626847,31931839
2020,20,156626952,31931869
2020,20,156631807,31931885
2020,12,156631913,31931898
2020,20,156627229,31931921
2020,20,156627325,31931950
2020,20,156627357,31931956
2020,20,156631232,31931785
2020,12,156631581,31928219
2020,12,156626868,31931843
2020,20,156626942,31931866
2020,20,156627072,31931893
2020,20,156627257,31928334
2020,20,156632098,31931937
2020,9,156627398,31928374
2020,20,156632339,31928384
2020,20,156632905,31928448
2020,3,156632971,31928462
2020,9,156628121,31928467
2020,12,156633053,31928472
2020,20,156628219,31932074
2020,20,156633119,31932076
2020,20,156628318,31932088
2020,12,156626012,31928124
2020,12,156626565,31928139
2020,17,156626565,31928140
2020,20,156626586,31928152
2020,12,156631240,31928161
2020,12,156631234,31928159
2020,20,156631285,31931792
2020,12,156626825,31931832
2020,18,156626880,31931848
2020,20,156626915,31928236
2020,20,156626965,31928256
2020,9,156627130,31931903
2020,20,156627163,31928307
2020,12,156627288,31928344
2020,20,156632311,31931967
2020,12,156632341,31931974
2020,20,156631762,31928263
2020,20,156627109,31931899
2020,3,156632022,31928323
2020,12,156632039,31928325
2020,12,156627349,31928362
2020,12,156627347,31931953
2020,12,156627413,31928377
2020,20,156627428,31928379
2020,20,156626650,31928160
2020,20,156626749,31928185
2020,12,156626792,31928192
2020,12,156631603,31928225
2020,12,156626961,31931873
2020,20,156627069,31931892
2020,20,156631950,31928309
2020,12,156627197,31931913
2020,12,156627196,31928317
2020,12,156627195,31928316
2020,3,156627252,31931934
2020,20,156631181,31928153
2020,20,156626605,31931782
2020,20,156631500,31928200
2020,20,156626797,31928198
2020,20,156626831,31931834
2020,20,156631589,31931842
2020,12,156626890,31931851
2020,20,156631679,31931858
2020,12,156631698,31928244
2020,20,156631788,31928274
2020,20,156631838,31928288
2020,20,156631877,31928297
2020,9,156631925,31931902
2020,3,156627167,31931909
2020,12,156627212,31931916
2020,20,156627312,31931947
2020,20,156632209,31928354
2020,12,156632287,31928372
2020,18,156632287,31928373
2020,20,156632904,31932043
2020,12,156628067,31932052
2020,20,156628220,31932075
2020,20,156626584,31931778
2020,12,156631182,31931779
2020,12,156631328,31928171
2020,3,156631551,31928212
2020,20,156626877,31931845
2020,20,156631608,31928226
2020,20,156631690,31928242
2020,12,156631728,31931868
2020,11,156626974,31931874
2020,12,156632015,31931915
2020,12,156632135,31928340
2020,9,156632221,31931952
2020,11,156632226,31928360
2020,20,156632355,31928388
2020,12,160868148,33141743
2020,9,160863825,33143300
2020,12,160863886,33143317
2020,18,160868408,33146804
2020,12,160863971,33143334
2020,12,160868475,33146814
2020,12,160868499,33146817
2020,12,160864012,33146822
2020,12,160868741,33146872
2020,3,160869041,33143418
2020,12,160869047,33146937
2020,12,160869049,33143420
2020,17,160869047,33146938
2020,18,160869073,33146945
2020,11,160869083,33146948
2020,12,158401999,32448266
2020,12,156631353,31928175
2020,3,156631497,31931821
2020,18,156626982,31931877
2020,20,156631782,31931882
2020,20,156627113,31931900
2020,12,156627119,31931901
2020,12,156627228,31931920
2020,12,156627239,31931928
2020,20,156632097,31928335
2020,12,156627294,31928346
2020,12,156628040,31932047
2020,12,156628046,31932049
2020,20,156628085,31932053
2020,9,156628207,31932069
2020,12,156628217,31928477
2020,10,156628273,31932081
2020,20,156633190,31928491
2020,12,156628308,31932085
2020,20,156626133,31928134
2020,20,156631324,31931795
2020,20,156631560,31928214
2020,12,156627011,31931881
2020,20,156632936,31932050
2020,20,156632955,31928459
2020,10,156633045,31928471
2020,12,156633065,31928473
2020,20,156628179,31932066
2020,18,156633105,31928476
2020,18,156628248,31928484
2020,12,158400256,32438121
2020,12,158400259,32438122
2020,12,158400352,32448046
2020,12,158400434,32438158
2020,20,158395820,32448117
2020,20,158401709,32448229
2020,12,156892131,31993308
2020,12,156887063,31989499
2020,12,156626789,31928191
2020,12,156626798,31928199
2020,20,156626990,31931878
2020,20,156627057,31928289
2020,20,156627054,31931890
2020,20,156631968,31928311
2020,18,156632140,31928341
2020,20,156631188,31928155
2020,12,156631397,31928180
2020,17,156631397,31928181
2020,9,156631599,31928223
2020,12,156626930,31931861
2020,12,156626937,31931865
2020,20,156631719,31928251
2020,12,156627017,31931883
2020,20,156627152,31928306
2020,6,156632014,31931917
2020,6,156632016,31928322
2020,20,156632060,31928329
2020,12,156632251,31928368
2020,20,156632334,31928382
2020,20,156627989,31928446
2020,12,156633145,31928486
2020,20,156626591,31931780
2020,20,156626634,31931784
2020,20,156626682,31928168
2020,12,156626729,31928177
2020,20,156631361,31931797
2020,20,156626740,31931805
2020,12,156631417,31931809
2020,20,156631659,31928232
2020,20,156631676,31928235
2020,20,156626920,31931859
2020,20,156631668,31928234
2020,20,156631729,31928255
2020,20,156631797,31928278
2020,12,156631795,31928277
2020,20,156627077,31931894
2020,12,156627087,31931895
2020,20,156627323,31931949
2020,12,156627496,31928395
2020,12,156632418,31928397
2020,20,156628039,31928456
2020,20,156627984,31932039
2020,20,156632947,31928458
2020,12,156892119,31993305
2020,18,156886889,31989473
2020,12,156892233,31993328
2020,12,156887169,31989516
2020,20,156626674,31928165
2020,20,156631302,31931793
2020,18,156631307,31928169
2020,12,156626874,31928227
2020,12,156631666,31928233
2020,12,156626921,31928239
2020,11,156631710,31928249
2020,20,156631776,31928266
2020,12,156631790,31928275
2020,12,156627179,31931911
2020,12,156627230,31931922
2020,12,156633014,31928468
2020,20,156627369,31928370
2020,20,156628098,31928465
2020,20,156633096,31928474
2020,20,156633107,31932073
2020,10,156628247,31928483
2020,20,156633156,31928489
2020,12,156628325,31928494
2020,12,156887015,31989494
2020,12,156892071,31993299
2020,12,156886951,31989481
2020,6,159622609,32794823
2020,12,159622609,32794824
2020,12,159619817,32804139
2020,12,159622742,32794851
2020,12,159619952,32804159
2020,12,159619958,32804160
2020,12,159622806,32794871
2020,12,159622915,32794879
2020,20,159623003,32794904
2020,12,159623000,32794903
2020,12,159623139,32804238
2020,12,159620420,32794947
2020,20,156626670,31931791
2020,20,156626807,31931826
2020,20,156627055,31931889
2020,12,158396099,32448157
2020,12,162287403,33507980
2020,18,162287523,33508007
2020,12,162287610,33508030
2020,20,162284986,33503686
2020,12,162288192,33508109
2020,20,162288249,33508119
2020,12,162288307,33508124
2020,3,162285342,33508133
2020,20,162288352,33508134
2020,12,162285365,33503755
2020,18,162285365,33503756
2020,20,162288442,33508149
2020,12,160868191,33143293
2020,12,160863872,33143313
2020,20,160864070,33143353
2020,12,160864194,33146876
2020,12,160868362,33146795
2020,12,160868382,33143327
2020,12,160868738,33146870
2020,20,158395635,32448077
2020,12,158401356,32448194
2020,20,158401539,32448210
2020,12,160868707,33143363
2020,12,160864259,33146892
2020,12,158401558,32448216
2020,12,158401052,32448215
2020,12,160864255,33143385
2020,20,158395844,32448122
2020,20,158395863,32448124
2020,20,158401161,32438239
2020,3,158395581,32448069
2020,17,159622790,32804163
2020,12,159619974,32804162
2020,12,159622790,32794864
2020,20,159623025,32804214
2020,20,159620250,32804215
2020,20,158396125,32438205
2020,12,159622914,32794878
2020,3,158401020,32448206
2020,20,158406318,32438261
2020,20,158402057,32438276
2020,12,159623073,32804225
2020,9,159620399,32804241
2020,12,158395267,32448022
2020,12,158400376,32438148
2020,12,148287327,29516811
2020,12,148301235,29521777
2020,20,148287428,29516832
2020,20,148301429,29521811
2020,12,148297993,29511910
2020,12,148301498,29521827
2020,20,148301622,29516909
2020,20,148287836,29516914
2020,12,156886964,31989484
2020,9,156892097,31993303
2020,12,156886983,31989487
2020,12,156886998,31993309
2020,12,156892202,31989497
2020,12,156892346,31993341
2020,9,156887172,31989517
2020,2,158400223,32448004
2020,12,158400263,32438124
2020,12,158395306,32448031
2020,12,158400327,32448036
2020,3,158395362,32448042
2020,12,158400361,32448047
2020,12,158395391,32448049
2020,12,158395457,32448058
2020,20,158400555,32448076
2020,20,158395645,32438164
2020,12,158395687,32448082
2020,9,158395828,32448118
2020,20,158395872,32438186
2020,12,158401174,32448176
2020,12,158401182,32448177
2020,20,158401276,32448182
2020,20,158401346,32438217
2020,18,158401376,32448195
2020,20,158401501,32448205
2020,12,158401585,32448218
2020,12,158401078,32448221
2020,12,155711385,31621882
2020,12,155708470,31621885
2020,12,155711391,31621884
2020,12,148287424,29516831
2020,20,148298169,29511933
2020,20,148287820,29516908
2020,20,148287933,29521878
2020,9,148298471,29521883
2020,12,148298471,29521884
2020,19,156892083,31993301
2020,12,156892250,31993330
2020,12,156887122,31989509
2020,12,156892313,31989512
2020,20,156892090,31993302
2020,12,156892329,31993338
2020,12,160863742,33143282
2020,12,160868151,33143283
2020,20,160868323,33146786
2020,11,160868502,33146821
2020,12,160868502,33146818
2020,20,160864091,33146851
2020,2,160868728,33146864
2020,12,160868949,33146920
2020,12,160864331,33143408
2020,20,160864379,33143413
2020,20,160869147,33146961
2020,20,160869149,33146962
2020,12,152650562,30680780
2020,12,152650559,30680779
2020,20,152650635,30680786
2020,18,152650658,30680789
2020,2,152650662,30680790
2020,12,152650671,30680791
2020,2,152650735,30680803
2020,12,152650763,30680814
2020,12,152650787,30680816
2020,12,152650801,30680817
2020,12,152650848,30680826
2020,2,152650849,30680825
2020,12,152650893,30680833
2020,12,152650948,30680845
2020,12,152650986,30680853
2020,12,152650995,30680860
2020,12,152651011,30680866
2020,12,152651012,30680867
2020,12,152651020,30680873
2020,3,152651136,30680895
2020,12,152651179,30680898
2020,9,152651186,30680900
2020,20,152651305,30680914
2020,12,152651312,30680915
2020,12,152651326,30680916
2020,12,152651345,30680917
2020,12,152651358,30680919
2020,12,152651385,30680924
2020,20,152651464,30680936
2020,3,152651479,30680943
2020,12,152651492,30680945
2020,20,152651508,30680950
2020,20,152651551,30680962
2020,20,152651548,30680960
2020,12,152651599,30680976
2020,20,152651601,30680978
2020,12,152651620,30680983
2020,20,152651621,30680984
2020,12,152651617,30680981
2020,20,152651668,30680995
2020,12,152651681,30680999
2020,12,152651702,30681001
2020,9,152651738,30681005
2020,20,152651765,30681009
2020,12,152651759,30681008
2020,12,152652185,30681100
2020,20,149217025,29761769
2020,12,149217033,29761770
2020,20,149217060,29761777
2020,20,149217123,29761788
2020,12,149221685,29756890
2020,12,149217137,29756893
2020,12,149217140,29761793
2020,12,149217168,29761799
2020,12,149221711,29756902
2020,12,149217178,29761800
2020,20,149217213,29761810
2020,12,149217226,29761813
2020,12,149217250,29761820
2020,12,149217270,29761824
2020,2,149217295,29761828
2020,18,146893954,29127453
2020,12,146898188,29115193
2020,12,146885172,29127495
2020,10,146885172,29115213
2020,12,146894219,29127508
2020,10,146898159,29127445
2020,12,146894046,29122374
2020,12,146898509,29122396
2020,12,146894223,29122401
2020,9,146894225,29127511
2020,20,148287685,29516875
2020,12,148287772,29521835
2020,20,148298280,29511956
2020,20,148298318,29511967
2020,20,148298320,29516915
2020,12,148287844,29516917
2020,20,148298353,29511975
2020,12,148298366,29511978
2020,20,148301693,29516925
2020,20,148301726,29521873
2020,12,148287065,29516770
2020,12,148287130,29521768
2020,20,148301209,29521773
2020,12,148301274,29521783
2020,20,148301607,29521846
2020,20,148287822,29516910
2020,12,148301642,29521852
2020,20,148287934,29516945
2020,12,148301757,29512006
2020,12,148301506,29521829
2020,12,148298326,29511970
2020,20,148301677,29521861
2020,20,148287985,29516961
2020,12,148301759,29516965
2020,20,148288052,29516978
2020,20,148301791,29521890
2020,20,148301808,29521893
2020,20,148301809,29521894
2020,12,148301280,29511847
2020,12,148301515,29511930
2020,20,148301520,29521832
2020,20,148298175,29511937
2020,12,148287881,29511979
2020,12,148301704,29521867
2020,20,148297814,29511893
2020,18,148287573,29516852
2020,12,148287538,29516848
2020,12,148297175,29511770
2020,12,148287027,29516763
2020,12,148297268,29511795
2020,12,148297312,29516783
2020,12,148287255,29511822
2020,12,148287253,29516798
2020,12,148287363,29516822
2020,12,146898367,29127470
2020,12,146898390,29122381
2020,12,146898561,29127525
2020,12,148287114,29516781
2020,12,148287359,29516820
2020,12,148297579,29511848
2020,20,148301602,29516900
2020,20,148298324,29511969
2020,20,148287854,29516918
2020,12,148287977,29512004
2020,20,146893891,29127439
2020,10,146898164,29127446
2020,12,146898524,29122398
2020,12,146893862,29115186
2020,12,146898487,29122393
2020,12,146885205,29127510
2020,18,146894293,29127527
2020,12,146894293,29127526
2020,12,146894303,29127530
2020,12,146893873,29127434
2020,12,146898185,29127452
2020,12,146894078,29127471
2020,12,146894081,29127472
2020,12,146898407,29127477
2020,12,148287017,29516762
2020,12,148297209,29511779
2020,12,148297274,29511797
2020,10,148287126,29521766
2020,12,148287270,29516804
2020,12,148287692,29516879
2020,20,148287770,29516893
2020,20,148301636,29521850
2020,12,148298322,29511968
2020,20,148301669,29521858
2020,20,148287896,29516932
2020,12,148287895,29516931
2020,20,148287945,29516949
2020,12,148287061,29516769
2020,12,148301199,29511804
2020,12,148287238,29516795
2020,12,148287262,29516801
2020,12,148287273,29516805
2020,12,148287286,29516806
2020,20,148287323,29511829
2020,20,148287328,29516812
2020,12,148297233,29511784
2020,12,148287076,29516773
2020,12,148287093,29516777
2020,12,148287158,29516785
2020,3,148297392,29511820
2020,20,148287944,29516948
2020,20,148298481,29512007
2020,12,148287575,29511897
2020,3,148287724,29516885
2020,20,148298231,29521838
2020,20,148287807,29516902
2020,12,148301627,29521849
2020,12,148298473,29521885
2020,12,148287021,29511773
2020,12,148297254,29511791
2020,12,148287198,29516789
2020,12,148287269,29516803
2020,20,148287331,29516813
2020,12,148287349,29516816
2020,20,148301364,29521801
2020,20,148301453,29521819
2020,18,148287831,29511962
2020,20,148301671,29521859
2020,20,148301717,29511988
2020,17,148298425,29511991
2020,12,148287963,29516955
2020,20,148298475,29512002
2020,20,148287992,29516962
2020,20,148288020,29516970
2020,20,148288029,29516974
2020,12,148288035,29516975
2020,12,148287028,29516764
2020,4,148287166,29516787
2020,12,148287211,29516790
2020,12,148287221,29516791
2020,11,148287259,29516800
2020,12,148287264,29516802
2020,12,148287305,29516807
2020,20,148287496,29516842
2020,19,148297390,29511819
2020,12,148287108,29516780
2020,12,148297625,29511857
2020,12,148287718,29516884
2020,20,148298192,29516891
2020,12,148298261,29521844
2020,20,148287855,29516920
2020,12,148287072,29516772
2020,20,148287432,29516833
2020,12,148287599,29516858
2020,12,148287611,29516861
2020,12,148298183,29511940
2020,12,148298282,29511957
2020,10,148287826,29511960
2020,20,148298303,29516912
2020,20,148298310,29511964
2020,20,148301644,29516916
2020,12,148301648,29521853
2020,12,148287843,29521855
2020,20,148287859,29516921
2020,12,148301678,29521862
2020,12,148287879,29516926
2020,12,148287998,29516966
2020,20,148288017,29516969
2020,12,148287040,29516767
2020,12,148297333,29511810
2020,20,148287394,29516828
2020,12,148301312,29521791
2020,20,148287627,29516866
2020,12,148301725,29521872
2020,12,148301747,29521882
2020,3,148287984,29516960
2020,20,148288002,29516967
2020,12,148288022,29516972
2020,18,150621576,30063957
2020,12,150621581,30063959
2020,12,150621577,30063958
2020,9,150626391,30064000
2020,12,150621710,30063991
2020,12,150621592,30063961
2020,2,155704363,31619492
2020,12,155704429,31619508
2020,3,155698457,31614853
2020,20,155698603,31614883
2020,12,155704821,31619563
2020,11,155704836,31619566
2020,12,155704842,31619567
2020,12,150622088,30071895
2020,12,150622447,30064135
2020,10,150622446,30064134
2020,12,150622481,30064144
2020,18,152651679,30680998
2020,12,152651819,30681017
2020,12,152652135,30681080
2020,18,152652149,30681084
2020,20,152652216,30681101
2020,12,150622502,30064147
2020,12,150622348,30071917
2020,20,150626743,30071923
2020,12,149221790,29756914
2020,20,149221498,29756849
2020,12,149221570,29756868
2020,12,149217158,29761796
2020,12,149221817,29756921
2020,12,149221497,29756848
2020,3,149221514,29756850
2020,9,149217164,29756898
2020,12,149217164,29761797
2020,20,149221769,29756911
2020,20,149217230,29756915
2020,12,149217297,29761829
2020,12,149221881,29756937
2020,12,149217138,29761792
2020,12,149217305,29761832
