"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,40187593,130020179,1,22-AUG-20,2,"N",45,5,52,"M",1,2,"R","","",52,0
2020,40187603,130022171,1,28-AUG-20,2,"N",3,5,18,"M",1,,"","","",18,0
2020,40183003,130022207,1,31-AUG-20,3,"N",18,5,25,"M",1,2,"N","","",25,0
2020,40183006,130022208,3,24-JUL-20,2,"N",53,5,35,"F",1,2,"R","","",35,0
2020,40183004,130022208,1,23-JUL-20,1,"N",40,5,24,"M",1,2,"N","","",24,0
2020,40183017,130022253,1,21-AUG-20,2,"N",45,5,29,"M",1,2,"R","","",29,0
2020,40183037,130022294,1,24-AUG-20,2,"N",51,5,65,"M",1,,"R","","",65,0
2020,40183036,130022293,1,27-AUG-20,2,"N",36,5,19,"M",1,,"R","","",19,0
2020,40183042,130022306,1,06-AUG-20,2,"N",45,5,36,"M",1,2,"R","","",36,0
2020,40183047,130022312,1,23-MAY-20,2,"N",27,5,45,"M",1,2,"R","","",45,0
2020,40187661,130022381,1,21-SEP-20,2,"N",52,5,21,"M",1,,"U","","",21,0
2020,40187662,130022381,2,21-SEP-20,2,"N",51,5,28,"F",1,2,"U","","",28,0
2020,40183067,130022373,1,02-OCT-20,2,"M",23,5,45,"F",1,2,"N","","",45,0
2020,40187658,130020463,1,23-SEP-20,2,"N",5,5,36,"F",2,,"U","","",36,0
2020,40187688,130020520,1,14-SEP-20,2,"N",5,5,57,"M",1,2,"N","","",57,0
2020,40615275,131360392,1,06-AUG-20,2,"N",23,5,31,"M",1,2,"R","","",31,0
2020,40611365,131365989,1,14-AUG-20,2,"C",51,5,17,"M",1,2,"R","H","",17,0
2020,36550920,119753558,1,01-JAN-20,3,"N",29,5,30,"M",1,,"R","","",30,0
2020,36542549,119753589,1,13-JAN-20,2,"N",5,5,27,"M",1,,"R","","",27,0
2020,36542568,119753637,1,01-JAN-20,2,"N",51,5,70,"M",1,2,"","","",70,0
2020,40187693,130022436,1,14-SEP-20,3,"N",51,5,31,"M",1,2,"R","","",31,0
2020,38699941,125185910,1,30-MAY-20,3,"N",51,5,52,"M",1,,"","","",52,0
2020,38697926,125193560,1,24-FEB-20,2,"N",16,5,28,"M",1,2,"R","","",28,0
2020,38697936,125193567,1,10-JAN-20,2,"N",16,5,31,"F",1,2,"R","","",31,0
2020,38700468,125193652,1,23-MAY-20,2,"N",16,5,36,"F",1,,"N","","",36,0
2020,38700463,125193639,1,01-MAY-20,1,"N",16,5,41,"F",1,,"","","",41,0
2020,38700524,125197446,1,26-MAY-20,3,"N",27,5,35,"M",1,2,"R","","",35,0
2020,38697885,125193497,1,06-MAR-20,3,"C",51,5,54,"F",1,2,"R","","",54,0
2020,38697999,125197357,1,10-MAY-20,2,"M",45,5,40,"F",1,2,"N","","",40,0
2020,38700481,125193671,1,06-JUN-20,1,"N",51,5,39,"F",1,2,"R","","",39,0
2020,38700484,125197377,1,18-MAY-20,2,"N",51,5,28,"M",1,2,"R","","",28,0
2020,38698068,125193818,1,14-APR-20,2,"N",27,5,61,"M",1,,"","","",61,0
2020,38700545,125197519,1,15-MAY-20,3,"N",27,5,58,"M",1,2,"R","","",58,0
2020,39849133,128977142,1,18-JUL-20,1,"N",16,5,20,"M",1,2,"","","",20,0
2020,39851366,128977142,2,18-JUL-20,1,"N",45,5,23,"F",1,2,"","","",23,0
2020,39851373,128977150,1,29-AUG-20,2,"N",51,5,64,"F",1,2,"","","",64,0
2020,40187606,130022239,1,14-OCT-20,3,"N",27,5,29,"M",1,2,"N","","",29,0
2020,37170226,121336583,1,07-JAN-20,2,"N",51,5,17,"F",1,,"","R","",17,0
2020,37160544,121336588,1,03-FEB-20,2,"N",51,5,17,"M",1,2,"","H","",17,0
2020,37160561,121323284,1,20-JAN-20,2,"N",51,5,14,"M",1,2,"R","R","",14,0
2020,37160565,121323288,1,25-JAN-20,1,"N",23,5,48,"M",1,2,"R","","",48,0
2020,37170241,121323292,1,08-FEB-20,1,"N",35,5,45,"M",1,,"","","",45,0
2020,37160572,121323316,1,31-JAN-20,1,"N",51,5,44,"M",1,2,"R","","",44,0
2020,37160578,121323342,1,28-JAN-20,1,"N",45,5,28,"F",1,2,"","","",28,0
2020,37170258,121323357,1,21-JAN-20,2,"N",23,5,47,"M",1,2,"","","",47,0
2020,37160583,121328473,1,22-JAN-20,1,"N",36,5,26,"M",1,2,"R","","",26,0
2020,37160586,121328478,1,08-FEB-20,3,"N",51,5,51,"F",2,,"R","","",51,0
2020,37138381,121328608,1,25-JAN-20,1,"N",51,5,41,"M",1,2,"R","","",41,0
2020,38700517,125193743,1,02-MAR-20,2,"N",23,5,35,"F",1,2,"R","","",35,0
2020,38699709,125185453,1,15-JUN-20,2,"N",51,5,60,"F",1,2,"R","","",60,0
2020,38699940,125185896,1,20-MAY-20,1,"N",16,5,44,"M",1,2,"","","",44,0
2020,38698017,125193675,1,19-MAY-20,1,"N",49,5,25,"M",1,2,"R","","",25,0
2020,38700519,125197419,1,04-MAR-20,1,"N",16,5,33,"F",1,,"N","","",33,0
2020,38700485,125197384,1,23-MAY-20,1,"N",23,5,21,"M",1,2,"R","","",21,0
2020,38700420,125197232,1,08-JAN-20,1,"N",5,5,26,"F",1,,"R","","",26,0
2020,38697978,125197289,1,10-FEB-20,3,"C",20,5,62,"M",1,2,"R","","",62,0
2020,38697995,125193634,1,10-MAY-20,2,"M",45,5,40,"F",1,2,"N","","",40,0
2020,38698005,125193664,1,02-MAY-20,2,"N",23,5,40,"M",1,2,"R","","",40,0
2020,38698008,125193666,1,20-APR-20,2,"N",23,5,60,"F",1,,"R","","",60,0
2020,38700486,125193680,1,14-MAY-20,2,"N",16,5,17,"M",1,,"R","R","",17,0
2020,38700490,125193684,1,06-JUN-20,2,"N",44,5,57,"M",1,2,"R","","",57,0
2020,38698029,125193721,1,01-APR-20,2,"N",51,5,48,"M",1,,"R","","",48,0
2020,38700514,125193736,1,03-JUN-20,2,"N",51,5,35,"F",1,2,"R","","",35,0
2020,38700516,125193742,1,23-APR-20,1,"N",27,5,24,"M",1,,"R","","",24,0
2020,38698051,125193776,1,14-MAY-20,2,"N",16,5,33,"F",1,2,"U","","",33,0
2020,38698050,125197457,1,07-JUN-20,1,"N",51,5,53,"F",1,,"R","","",53,0
2020,38700533,125193793,1,12-JUN-20,2,"N",5,5,38,"M",1,2,"","","",38,0
2020,38700534,125197484,1,02-JUN-20,3,"N",27,5,32,"M",1,2,"","","",32,0
2020,38698074,125193842,1,20-MAY-20,2,"N",49,5,31,"M",1,2,"R","","",31,0
2020,38700558,125197562,1,14-MAY-20,1,"N",27,5,31,"M",1,2,"R","","",31,0
2020,38698086,125197567,1,21-APR-20,2,"M",2,5,40,"F",1,2,"N","","",40,0
2020,38698085,125197572,1,21-APR-20,2,"M",2,5,40,"F",1,2,"N","","",40,0
2020,38698087,125197570,1,21-APR-20,2,"M",2,5,40,"F",1,2,"N","","",40,0
2020,38698090,125197587,1,28-MAY-20,3,"N",27,5,30,"M",1,2,"N","","",30,0
2020,40187654,130022372,2,18-SEP-20,1,"N",45,5,31,"F",1,2,"U","","",31,0
2020,40187653,130022372,1,18-SEP-20,1,"N",51,5,33,"M",1,2,"N","","",33,0
2020,38700309,125193458,1,06-FEB-20,3,"N",27,5,36,"F",1,2,"R","","",36,0
2020,38697887,125197166,1,13-MAR-20,1,"N",16,5,32,"F",1,2,"R","","",32,0
2020,37170326,121336824,1,22-FEB-20,3,"N",51,5,48,"M",1,2,"R","","",48,0
2020,37160626,121328576,1,03-FEB-20,1,"N",5,5,38,"M",1,2,"R","","",38,0
2020,37170334,121336863,1,15-JAN-20,3,"N",36,5,38,"M",1,,"R","","",38,0
2020,37138371,121336867,1,16-FEB-20,3,"N",27,5,33,"M",1,,"","","",33,0
2020,37138317,121336538,1,14-FEB-20,3,"N",45,5,52,"M",1,,"","","",52,0
2020,37160550,121323270,1,18-FEB-20,2,"N",51,5,15,"M",1,,"R","R","",15,0
2020,37138349,121336719,1,17-FEB-20,3,"N",51,5,30,"M",1,,"R","","",30,0
2020,37170287,121336723,1,21-FEB-20,2,"N",51,5,20,"M",1,2,"","","",20,0
2020,38697983,125193620,1,21-MAY-20,3,"N",51,5,55,"M",1,2,"","","",55,0
2020,38697986,125197309,1,22-MAY-20,1,"N",51,5,36,"F",1,2,"","","",36,0
2020,38697985,125197311,1,20-MAY-20,3,"N",27,5,52,"M",1,2,"","","",52,0
2020,38697998,125193642,1,18-MAY-20,2,"N",25,5,38,"M",1,2,"N","","",38,0
2020,38700467,125197356,1,29-MAR-20,2,"N",51,5,39,"M",1,2,"R","","",39,0
2020,38698003,125193663,1,08-MAY-20,2,"N",34,5,39,"M",1,2,"R","","",39,0
2020,38700470,125193663,2,08-MAY-20,2,"N",51,5,38,"M",1,2,"R","","",38,0
2020,38698012,125197382,1,27-MAY-20,2,"N",45,5,39,"F",1,2,"R","","",39,0
2020,38698019,125193679,1,18-MAY-20,2,"N",23,5,36,"M",1,2,"R","","",36,0
2020,38700499,125197392,1,25-APR-20,2,"N",28,5,52,"M",1,,"R","","",52,0
2020,38700505,125193717,1,10-JUN-20,3,"N",44,5,35,"M",1,,"R","","",35,0
2020,38700528,125197458,1,14-JUN-20,1,"N",51,5,32,"M",1,2,"R","","",32,0
2020,40615307,131365908,1,01-SEP-20,3,"N",27,5,31,"M",1,2,"R","","",31,0
2020,40611346,131365952,1,11-SEP-20,2,"N",23,5,20,"F",0,,"N","","",20,0
2020,40611354,131365970,1,23-SEP-20,2,"N",11,5,33,"M",1,,"N","","",33,0
2020,40611367,131360510,2,15-OCT-20,2,"N",23,5,36,"F",1,2,"R","","",36,0
2020,40611366,131360510,1,15-OCT-20,2,"N",23,5,48,"M",1,2,"N","","",48,0
2020,40615333,131360575,1,24-AUG-20,2,"C",2,5,44,"F",1,2,"R","","",44,0
2020,40611433,131360694,1,09-AUG-20,1,"C",23,5,26,"M",1,2,"R","","",26,0
2020,40611434,131360694,2,10-AUG-20,2,"C",28,5,49,"M",2,2,"R","","",49,0
2020,40611456,131360754,1,31-AUG-20,2,"N",51,5,60,"F",1,2,"R","","",60,0
2020,40615373,131366329,1,23-JUL-20,1,"C",51,5,33,"M",1,,"R","","",33,0
2020,38700415,125193571,1,24-FEB-20,2,"N",23,5,39,"M",2,2,"R","","",39,0
2020,38700416,125197225,1,09-MAR-20,2,"N",5,5,41,"M",1,2,"N","","",41,0
2020,38700417,125193578,1,28-FEB-20,1,"N",5,5,40,"M",1,2,"R","","",40,0
2020,40615374,131366347,1,31-JUL-20,3,"C",23,5,34,"M",2,,"R","","",34,0
2020,38697979,125193610,1,11-MAR-20,2,"N",36,5,38,"M",1,2,"R","","",38,0
2020,38700456,125193624,1,30-MAY-20,2,"N",39,5,32,"M",1,2,"","","",32,0
2020,38700462,125193636,1,05-MAY-20,3,"N",27,5,37,"M",1,2,"R","","",37,0
2020,38698013,125193672,1,26-MAY-20,2,"N",27,5,27,"M",1,2,"R","","",27,0
2020,38700483,125193676,1,02-JUN-20,1,"N",49,5,31,"M",1,2,"R","","",31,0
2020,38698018,125193682,1,19-MAY-20,1,"N",16,5,25,"M",1,2,"R","","",25,0
2020,38698020,125193681,1,21-MAR-20,1,"N",27,5,37,"F",1,2,"R","","",37,0
2020,38700491,125193685,1,10-JUN-20,1,"N",51,5,22,"F",1,,"R","","",22,0
2020,40611471,131360793,1,31-JUL-20,3,"C",27,5,34,"M",2,,"R","","",34,0
2020,40611473,131360796,1,10-AUG-20,2,"N",51,5,34,"M",1,2,"N","","",34,0
2020,38698023,125193692,1,16-MAY-20,1,"N",23,5,33,"F",1,,"R","","",33,0
2020,40611482,131360838,1,18-AUG-20,2,"C",51,5,35,"F",1,2,"R","","",35,0
2020,38700500,125193699,1,28-MAY-20,2,"N",5,5,69,"M",1,,"R","","",69,0
2020,38698024,125193705,1,27-MAY-20,3,"N",27,5,46,"M",1,2,"R","","",46,0
2020,40611504,131360911,1,25-SEP-20,3,"C",27,5,33,"M",1,2,"R","","",33,0
2020,40611506,131360917,1,29-OCT-20,2,"N",63,5,37,"F",1,2,"R","","",37,0
2020,38700504,125193714,1,07-JUN-20,3,"N",51,5,46,"F",1,,"R","","",46,0
2020,38700509,125197405,1,19-MAY-20,2,"N",51,5,39,"M",1,,"R","","",39,0
2020,38700511,125193730,1,23-APR-20,2,"N",28,5,37,"F",1,,"R","","",37,0
2020,38698032,125193739,1,11-MAY-20,1,"N",44,5,21,"M",1,,"R","","",21,0
2020,38699936,125190582,1,08-MAY-20,3,"N",51,5,60,"M",1,2,"","","",60,0
2020,38699938,125185898,1,02-MAY-20,2,"N",23,5,19,"M",2,2,"","","",19,0
2020,38697599,125185901,1,13-MAR-20,1,"N",27,5,27,"M",1,2,"","","",27,0
2020,38697853,125197123,1,11-MAR-20,1,"N",16,5,30,"F",1,,"R","","",30,0
2020,38697929,125193561,1,23-FEB-20,1,"N",11,5,38,"M",1,2,"R","","",38,0
2020,38700523,125193750,1,25-MAR-20,1,"N",36,5,23,"M",1,,"U","","",23,0
2020,38698040,125193757,1,18-JUN-20,1,"N",51,5,51,"F",1,,"N","","",51,0
2020,38698036,125193748,1,26-MAY-20,2,"N",16,5,45,"M",1,,"N","","",45,0
2020,38700525,125193759,1,01-JUN-20,3,"N",45,5,24,"M",1,,"N","","",24,0
2020,38698043,125197448,1,06-MAY-20,2,"N",29,5,40,"M",1,2,"R","","",40,0
2020,38698044,125193772,1,02-JUN-20,3,"N",27,5,44,"F",1,,"R","","",44,0
2020,38700529,125197456,1,10-JUN-20,3,"N",27,5,41,"M",1,2,"N","","",41,0
2020,38698047,125193774,1,07-JUN-20,2,"N",51,5,34,"M",1,2,"U","","",34,0
2020,38698055,125193788,1,15-JUN-20,1,"N",27,5,36,"M",1,2,"","","",36,0
2020,38698054,125197478,2,02-JUN-20,2,"N",51,5,28,"F",1,2,"","","",28,0
2020,38700532,125197478,1,01-JUN-20,1,"N",27,5,28,"M",1,2,"","","",28,0
2020,38698056,125193790,1,05-JUN-20,2,"N",23,5,68,"M",1,,"","","",68,0
2020,38698069,125197505,1,06-MAY-20,2,"N",51,5,36,"F",1,2,"","","",36,0
2020,38698071,125193829,1,12-MAY-20,2,"N",5,5,34,"F",1,,"","","",34,0
2020,38700544,125193827,1,19-MAY-20,3,"N",29,5,29,"M",2,,"R","","",29,0
2020,38698070,125197514,1,17-MAY-20,2,"N",51,5,24,"F",1,2,"R","","",24,0
2020,38700546,125197528,1,23-MAY-20,2,"N",51,5,49,"F",1,,"","","",49,0
2020,38700552,125193856,1,21-APR-20,2,"C",2,5,40,"F",1,2,"N","","",40,0
2020,38698078,125193870,1,28-APR-20,2,"N",23,5,37,"F",1,2,"N","","",37,0
2020,38700555,125193874,1,09-MAY-20,1,"N",45,5,35,"M",1,2,"R","","",35,0
2020,38698084,125197569,1,29-MAY-20,2,"N",16,5,40,"M",1,2,"N","","",40,0
2020,38698091,125193896,1,16-MAY-20,3,"N",27,5,38,"M",1,2,"","","",38,0
2020,38700562,125193898,1,22-MAY-20,1,"N",28,5,13,"M",1,2,"R","R","",13,0
2020,40610973,131359832,1,30-SEP-20,2,"N",51,5,60,"M",1,2,"R","","",60,0
2020,40615061,131359838,1,20-OCT-20,2,"N",27,5,66,"M",1,,"R","","",66,0
2020,40610977,131359853,1,01-OCT-20,3,"N",27,5,31,"M",1,,"","","",31,0
2020,40615086,131365022,1,13-SEP-20,3,"N",44,5,45,"M",1,2,"R","","",45,0
2020,40615095,131359927,1,01-NOV-20,2,"N",51,5,51,"M",1,,"R","","",51,0
2020,40611116,131360145,1,04-SEP-20,3,"N",51,5,24,"M",1,2,"R","","",24,0
2020,40615199,131360207,1,21-OCT-20,2,"N",23,5,30,"M",1,2,"R","","",30,0
2020,40611224,131360333,1,12-AUG-20,3,"N",29,5,31,"F",1,,"R","","",31,0
2020,40611311,131360405,1,25-AUG-20,2,"M",7,5,39,"M",1,2,"R","","",39,0
2020,40615284,131365832,1,20-AUG-20,2,"N",16,5,26,"M",1,2,"N","","",26,0
2020,40183002,130022200,1,09-AUG-20,2,"N",51,5,20,"F",1,,"N","","",20,0
2020,40183070,130022376,1,22-AUG-20,2,"N",23,5,23,"F",1,2,"N","","",23,0
2020,40938026,132437154,1,24-NOV-20,3,"N",51,5,33,"M",1,,"N","","",33,0
2020,40938030,132434859,1,18-AUG-20,2,"N",16,5,26,"F",1,2,"","","",26,0
2020,40938035,132437188,2,14-OCT-20,1,"N",16,5,34,"M",1,2,"","","",34,0
2020,40933572,132437188,3,14-OCT-20,1,"N",16,5,37,"F",1,2,"","","",37,0
2020,40938034,132437188,1,14-OCT-20,1,"N",16,5,20,"M",1,2,"","","",20,0
2020,40938037,132434873,1,03-OCT-20,2,"N",16,5,20,"M",1,2,"","","",20,0
2020,40938065,132437259,1,18-NOV-20,1,"N",36,5,28,"M",1,,"R","","",28,0
2020,40933609,132434968,1,29-NOV-20,1,"N",51,5,28,"M",1,2,"R","","",28,0
2020,40933615,132437288,1,16-OCT-20,2,"N",44,5,15,"M",1,,"R","H","",15,0
2020,38697595,125185897,1,22-MAY-20,1,"N",16,5,39,"M",1,2,"","","",39,0
2020,41641527,134758400,1,05-MAR-20,1,"N",44,5,23,"M",1,2,"","","",23,0
2020,41641531,134758409,1,27-DEC-20,3,"N",51,5,25,"M",1,2,"","","",25,0
2020,41638047,134758480,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41638048,134758482,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41641555,134758488,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41638054,134758490,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41638057,134758494,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,38699890,125190517,1,04-MAY-20,2,"C",23,5,25,"M",1,2,"R","","",25,0
2020,38697600,125185907,1,06-JUN-20,2,"N",45,5,37,"M",1,2,"","","",37,0
2020,38700304,125197108,1,21-JAN-20,2,"N",16,5,12,"F",1,,"R","R","",12,0
2020,38697997,125193645,1,21-APR-20,2,"N",28,5,33,"M",1,,"R","","",33,0
2020,38698002,125193661,1,12-MAY-20,2,"N",23,5,34,"F",1,2,"R","","",34,0
2020,38698038,125193762,1,06-JUN-20,2,"N",51,5,27,"M",1,2,"R","","",27,0
2020,38700530,125197468,1,16-FEB-20,2,"N",23,5,68,"F",1,,"","","",68,0
2020,38700542,125193820,1,02-MAY-20,2,"N",23,5,67,"M",1,,"","","",67,0
2020,38700549,125197547,1,17-MAY-20,2,"N",45,5,31,"M",1,2,"R","","",31,0
2020,38700561,125193892,1,28-MAY-20,3,"N",51,5,50,"F",1,2,"R","","",50,0
2020,38700488,125197386,1,17-MAY-20,2,"N",49,5,13,"M",1,2,"R","R","",13,0
2020,38700311,125193464,1,06-MAY-20,2,"N",5,5,17,"F",1,2,"R","R","",17,0
2020,38697363,125185476,1,27-MAY-20,2,"N",49,5,25,"F",1,2,"N","","",25,0
2020,38699942,125185916,1,29-MAY-20,2,"N",16,5,26,"M",1,,"","","",26,0
2020,38700391,125193553,1,10-MAR-20,2,"N",51,5,62,"F",1,2,"R","","",62,0
2020,38700476,125193668,3,01-MAY-20,2,"N",16,5,35,"F",1,2,"R","","",35,0
2020,38700478,125193667,1,02-MAY-20,2,"N",23,5,40,"M",1,2,"R","","",40,0
2020,38700480,125193668,4,01-MAY-20,2,"N",16,5,36,"M",1,2,"R","","",36,0
2020,38700474,125193668,1,01-MAY-20,2,"N",16,5,36,"M",1,2,"R","","",36,0
2020,38700475,125193668,2,01-MAY-20,2,"N",16,5,34,"F",1,,"R","","",34,0
2020,38698016,125197383,1,18-MAY-20,2,"N",23,5,36,"M",1,2,"R","","",36,0
2020,37630423,122561620,1,14-FEB-20,3,"C",49,5,38,"M",1,2,"R","","",38,0
2020,37634955,122566990,1,21-FEB-20,2,"N",5,5,28,"M",1,2,"R","","",28,0
2020,37639776,122561643,1,31-JAN-20,2,"N",23,5,37,"F",1,2,"R","","",37,0
2020,37634972,122561647,1,25-FEB-20,1,"N",51,5,20,"M",1,2,"R","","",20,0
2020,37639780,122561664,1,26-FEB-20,2,"N",51,5,43,"M",2,2,"R","","",43,0
2020,37639782,122561672,1,27-FEB-20,2,"N",16,5,31,"M",1,2,"R","","",31,0
2020,37639783,122561677,1,05-MAR-20,3,"N",23,5,36,"F",1,2,"R","","",36,0
2020,37639785,122561681,1,04-MAR-20,3,"N",40,5,32,"M",1,2,"R","","",32,0
2020,37639786,122561682,1,29-FEB-20,2,"N",51,5,52,"F",1,2,"R","","",52,0
2020,37629994,122561179,1,16-FEB-20,1,"N",51,5,61,"M",1,2,"R","","",61,0
2020,37634813,122561369,1,12-JAN-20,1,"N",49,5,18,"M",1,,"R","","",18,0
2020,37639710,122561447,1,26-FEB-20,3,"N",44,5,27,"M",1,2,"R","","",27,0
2020,37639606,122561282,1,30-JAN-20,1,"N",16,5,48,"M",1,1,"R","","",48,0
2020,38470786,124376790,1,07-MAY-20,1,"N",16,5,30,"F",1,2,"","","",30,0
2020,40183023,130022260,1,30-AUG-20,1,"N",51,5,56,"M",1,,"R","","",56,0
2020,40183028,130022265,1,22-SEP-20,1,"N",51,5,59,"M",1,2,"R","","",59,0
2020,40187691,130020534,1,26-SEP-20,2,"N",23,5,38,"F",1,2,"R","","",38,0
2020,40182995,130022142,1,24-SEP-20,1,"N",16,5,29,"M",1,2,"","","",29,0
2020,40183027,130022264,1,19-SEP-20,1,"N",51,5,24,"M",1,,"R","","",24,0
2020,40187629,130022279,1,02-OCT-20,1,"N",51,5,26,"M",1,2,"R","","",26,0
2020,40187684,130020511,1,29-JUL-20,2,"N",5,5,35,"M",2,2,"R","","",35,0
2020,41641528,134754201,1,18-OCT-20,2,"N",51,5,23,"M",1,2,"","","",23,0
2020,41641535,134758421,2,15-NOV-20,2,"N",49,5,18,"M",1,,"N","","",18,0
2020,41638035,134758421,1,15-NOV-20,1,"N",49,5,23,"M",1,2,"R","","",23,0
2020,41641553,134758481,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41641556,134754285,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41638056,134758493,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41641521,134758376,2,06-DEC-20,1,"N",21,5,21,"F",1,2,"N","","",21,0
2020,41641520,134758376,1,01-JAN-21,2,"N",21,5,26,"M",1,2,"N","","",26,0
2020,41638038,134754224,1,03-JUN-20,1,"N",51,5,33,"M",1,2,"N","","",33,0
2020,41638049,134758486,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41638059,134754290,1,15-JAN-21,2,"N",23,5,21,"F",1,2,"R","","",21,0
2020,41638078,134758525,1,22-MAY-20,3,"N",36,5,33,"M",1,,"R","","",33,0
2020,41638081,134758533,1,30-NOV-20,2,"N",51,5,20,"F",1,,"","","",20,0
2020,41641582,134758546,1,27-DEC-20,1,"N",51,5,40,"M",1,2,"","","",40,0
2020,41641583,134754318,1,06-DEC-20,2,"N",5,5,53,"M",1,,"","","",53,0
2020,37170304,121336759,1,27-JAN-20,3,"N",51,5,12,"M",1,,"R","R","",12,0
2020,37170307,121336777,2,13-FEB-20,2,"N",41,5,44,"F",1,2,"U","","",44,0
2020,37170306,121336777,1,13-FEB-20,2,"N",28,5,33,"M",1,2,"N","","",33,0
2020,37170348,121323604,1,28-JAN-20,2,"M",41,5,33,"M",1,2,"U","","",33,0
2020,38467331,124376344,1,07-APR-20,2,"M",2,5,33,"F",1,,"R","","",33,0
2020,38467350,124376385,1,10-MAR-20,1,"N",63,5,33,"F",1,2,"R","","",33,0
2020,38470772,124372851,1,12-FEB-20,2,"N",23,5,34,"F",1,2,"","","",34,0
2020,38467605,124376782,1,21-APR-20,1,"N",48,5,27,"F",1,2,"","","",27,0
2020,38467684,124373108,1,14-APR-20,2,"N",44,5,38,"M",1,2,"R","","",38,0
2020,38470779,124376754,1,18-MAR-20,1,"N",16,5,34,"F",1,2,"","","",34,0
2020,38467625,124376817,1,25-APR-20,1,"N",16,5,42,"M",1,2,"","","",42,0
2020,38470833,124376966,1,25-APR-20,3,"N",5,5,58,"M",1,,"R","","",58,0
2020,38470800,124376846,1,24-APR-20,1,"N",16,5,53,"M",1,2,"","","",53,0
2020,38470837,124376980,1,30-APR-20,1,"N",51,5,40,"F",1,,"R","","",40,0
2020,38467604,124376774,1,06-MAY-20,2,"N",45,5,30,"M",1,2,"","","",30,0
2020,38467682,124373101,1,24-MAR-20,2,"N",51,5,44,"F",1,,"R","","",44,0
2020,37160515,121336511,1,02-FEB-20,3,"N",51,5,34,"M",1,2,"R","","",34,0
2020,37160528,121336541,1,25-JAN-20,2,"N",23,5,37,"M",1,2,"R","","",37,0
2020,37160596,121328503,2,11-FEB-20,1,"N",41,5,44,"F",1,2,"U","","",44,0
2020,37160594,121328503,1,11-FEB-20,2,"N",28,5,33,"M",1,2,"N","","",33,0
2020,37138316,121336525,1,04-JAN-20,2,"N",27,5,15,"F",1,,"R","R","",15,0
2020,37160531,121336559,1,30-JAN-20,1,"N",23,5,31,"M",1,2,"N","","",31,0
2020,37170271,121328477,1,14-JAN-20,2,"N",2,5,29,"M",2,2,"R","","",29,0
2020,37170316,121323527,1,07-FEB-20,3,"N",27,5,30,"M",1,2,"R","","",30,0
2020,37160645,121336930,1,25-JAN-20,1,"N",27,5,20,"M",1,2,"","","",20,0
2020,37160649,121336942,1,29-JAN-20,3,"N",27,5,38,"M",1,,"R","","",38,0
2020,37160650,121336945,1,30-JAN-20,1,"N",16,5,20,"M",4,2,"R","","",20,0
2020,40933605,132437252,1,13-NOV-20,3,"N",36,5,39,"M",1,,"R","","",39,0
2020,40938032,132434865,1,08-OCT-20,1,"N",16,5,32,"M",1,2,"","","",32,0
2020,40938039,132434879,1,18-NOV-20,1,"N",51,5,23,"F",1,,"R","","",23,0
2020,40933620,132437291,1,09-NOV-20,3,"N",51,5,31,"M",1,,"","","",31,0
2020,40933621,132437295,1,27-OCT-20,2,"N",51,5,45,"M",1,2,"R","","",45,0
2020,40938132,132437414,1,12-DEC-20,3,"N",32,5,29,"F",2,2,"R","","",29,0
2020,40933669,132435164,1,23-NOV-20,2,"N",23,5,21,"F",1,,"N","","",21,0
2020,40938155,132437536,1,19-OCT-20,3,"N",27,5,28,"F",1,2,"R","","",28,0
2020,40938208,132435255,1,14-SEP-20,3,"N",27,5,36,"M",1,2,"N","","",36,0
2020,40938258,132437719,1,22-OCT-20,2,"N",51,5,50,"M",1,,"R","","",50,0
2020,40933775,132435411,1,17-NOV-20,2,"N",5,5,61,"F",1,,"","","",61,0
2020,40938282,132437769,1,15-OCT-20,2,"N",51,5,29,"F",1,2,"N","","",29,0
2020,40183009,130022214,1,13-OCT-20,2,"N",49,5,46,"M",1,2,"R","","",46,0
2020,39284719,127001135,1,29-JAN-20,1,"N",51,5,30,"F",1,2,"R","","",30,0
2020,39284722,126996200,1,04-MAR-20,2,"N",51,5,19,"M",1,2,"R","","",19,0
2020,39281487,126996209,1,17-MAR-20,2,"N",51,5,25,"F",1,,"N","","",25,0
2020,39281501,126996255,1,20-APR-20,2,"N",51,5,16,"F",1,,"R","R","",16,0
