"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,134508047,4
2020,134518036,4
2020,134518159,4
2020,134518266,4
2020,145456303,4
2020,135408516,4
2020,135408494,5
2020,135408748,5
2020,135408759,4
2020,145458712,4
2020,145458780,4
2020,145458816,4
2020,145455734,4
2020,145455737,4
2020,145458913,4
2020,145458943,4
2020,145458955,4
2020,145458953,4
2020,145455870,4
2020,145455882,5
2020,145455927,5
2020,135404636,4
2020,135408424,4
2020,135408601,8
2020,135408601,6
2020,135404745,4
2020,135408405,5
2020,135408411,4
2020,135404819,5
2020,135408455,4
2020,135404949,4
2020,135408702,4
2020,135408440,5
2020,135408524,4
2020,135408380,5
2020,135404873,5
2020,135408653,5
2020,135408651,5
2020,135408655,5
2020,135408762,4
2020,135408763,5
2020,135408764,5
2020,135408777,2
2020,135408271,4
2020,135408327,5
2020,135404750,4
2020,135408413,4
2020,135408433,5
2020,135408502,4
2020,135408549,4
2020,135404918,5
2020,135408588,2
2020,135408628,4
2020,135408634,4
2020,135408669,4
2020,135408682,4
2020,135405039,5
2020,135408219,4
2020,135404677,4
2020,135404676,4
2020,135408438,4
2020,135408543,4
2020,134518008,5
2020,134518262,4
2020,134508337,5
2020,134508338,5
2020,134509009,4
2020,134509061,5
2020,134518755,4
2020,134509234,4
2020,134509233,4
2020,135404649,4
2020,134517925,4
2020,134508105,4
2020,134508393,4
2020,139459660,2
2020,139459674,4
2020,139459720,4
2020,139463137,4
2020,139459978,6
2020,136604916,4
2020,134517912,4
2020,134507959,4
2020,134517967,4
2020,134518095,5
2020,134518171,4
2020,134518229,5
2020,134518249,4
2020,134509085,5
2020,134509169,5
2020,134509170,5
2020,134518820,2
2020,134518856,4
2020,134518863,4
2020,134518880,4
2020,134518881,5
2020,134518907,5
2020,134518918,5
2020,134518924,4
2020,134518925,4
2020,134507956,4
2020,134518110,4
2020,134518163,5
2020,134518480,5
2020,134513252,4
2020,134509040,4
2020,134513345,4
2020,134509059,4
2020,134509088,4
2020,142745614,5
2020,142745767,5
2020,136618277,4
2020,136618276,4
2020,136618334,4
2020,142745554,2
2020,142745551,5
2020,142745562,4
2020,142745567,4
2020,142745650,5
2020,142745675,5
2020,142745873,4
2020,134507985,5
2020,134507988,4
2020,134507997,4
2020,134508016,5
2020,134508021,4
2020,134508026,4
2020,134512915,6
2020,134508059,4
2020,134508080,4
2020,134508098,4
2020,134508245,4
2020,134508445,4
2020,134508468,4
2020,134513103,4
2020,134508596,4
2020,134508631,4
2020,134508780,5
2020,134508802,4
2020,134508847,5
2020,134518608,4
2020,134518629,3
2020,134509156,4
2020,134509184,4
2020,134509203,4
2020,134509215,4
2020,134513467,5
2020,134509222,4
2020,137589470,4
2020,137589219,4
2020,139459662,2
2020,137594831,5
2020,137594822,5
2020,140327873,5
2020,140321675,4
2020,140328373,4
2020,140321784,4
2020,140322189,4
2020,140322750,5
2020,140321762,4
2020,140321763,4
2020,139459836,5
2020,139463215,5
2020,138560799,4
2020,138561195,4
2020,138561557,4
2020,141572539,2
2020,141577557,5
2020,140327941,4
2020,140321534,2
2020,141575723,5
2020,141572243,5
2020,141572333,5
2020,141577363,4
2020,145455677,4
2020,145458761,4
2020,145455751,7
2020,145458903,4
2020,145455791,4
2020,145459007,5
2020,145459170,4
2020,145456143,4
2020,145459231,4
2020,145456204,4
2020,145456297,4
2020,145459397,4
2020,145459401,4
2020,145459417,4
2020,145459415,1
2020,142745679,4
2020,142745659,4
2020,142750005,4
2020,142750015,4
2020,142750057,5
2020,139463004,4
2020,138560756,4
2020,138560765,5
2020,139459716,4
2020,139463168,4
2020,139463193,5
2020,139459867,5
2020,139463209,5
2020,139463221,5
2020,142745811,4
2020,142750250,4
2020,139459832,4
2020,139463192,5
2020,139459917,4
2020,139463130,4
2020,139463181,5
2020,139459918,4
2020,138560299,4
2020,138560289,5
2020,138560294,5
2020,138560392,4
2020,138560390,4
2020,138561094,5
2020,138561114,5
2020,138560067,4
2020,138560281,4
2020,138561170,5
2020,138561264,4
2020,138561385,4
2020,138561353,5
2020,138560647,4
2020,138561905,4
2020,138561949,4
2020,138560789,5
2020,138560455,2
2020,138560599,4
2020,142498525,2
2020,142498672,5
2020,142498791,4
2020,142498982,4
2020,142494674,5
2020,142494699,4
2020,142499217,5
2020,142494711,4
2020,142499221,5
2020,142494712,5
2020,142494713,4
2020,142494714,4
2020,142494765,4
2020,142499293,5
2020,142494867,5
2020,142499404,4
2020,142499459,5
2020,142499506,4
2020,142494989,5
2020,142499585,4
2020,142495014,4
2020,142499679,4
2020,142499764,4
2020,142499770,5
2020,142495150,4
2020,142499816,4
2020,142499901,4
2020,142500369,5
2020,142495742,4
2020,142495747,5
2020,142500445,4
2020,142500458,5
2020,142495851,4
2020,142495887,4
2020,142500557,5
2020,142500566,5
2020,142500569,4
2020,142495986,5
2020,142500626,5
2020,141576676,5
2020,141572473,4
2020,141572604,2
2020,141572732,4
2020,138561286,5
2020,139463132,4
2020,139459790,4
2020,139463140,4
2020,139459800,4
2020,138561668,5
2020,138561675,5
2020,138561689,5
2020,141576012,4
2020,141576018,4
2020,141576015,4
2020,138560464,4
2020,138561080,5
2020,138561130,4
2020,138561143,4
2020,138561859,4
2020,141572411,4
2020,141572449,5
2020,141577427,4
2020,141572624,4
2020,141577481,4
2020,141572647,4
2020,141572737,5
2020,141572819,4
2020,141572820,5
2020,146735298,4
2020,146735350,4
2020,146735395,4
2020,138560123,3
2020,138560136,4
2020,138560221,5
2020,138560286,4
2020,138560287,2
2020,138560295,4
2020,138560305,5
2020,138560301,2
2020,138560296,4
2020,138560525,4
2020,138560658,4
2020,138560656,4
2020,138560660,4
2020,138560661,4
2020,138560923,4
2020,138561069,5
2020,138561688,5
2020,138561785,5
2020,139463032,4
2020,139463116,4
2020,139459919,5
2020,139459915,4
2020,142498591,5
2020,142494379,4
2020,142498778,5
2020,142494390,4
2020,142498865,4
2020,142499055,4
2020,142499157,4
2020,142499192,4
2020,142499251,4
2020,142499252,4
2020,142499608,4
2020,142499775,5
2020,142495711,4
2020,142495710,4
2020,142495724,5
2020,142500375,4
2020,142500391,4
2020,142495845,5
2020,142500583,5
2020,142496034,2
2020,142496034,7
2020,142496034,1
2020,142496049,5
2020,138560417,5
2020,138560399,5
2020,138560791,4
2020,138561874,4
2020,137595058,4
2020,137594825,2
2020,137594796,6
2020,146738117,2
2020,146735035,4
2020,146738499,4
2020,146738637,4
2020,137582330,5
2020,146735180,4
2020,146735425,4
2020,146738815,4
2020,142498833,5
2020,142499142,4
2020,142499171,4
2020,142494771,4
2020,142499299,5
2020,142494907,4
2020,142494970,5
2020,142498786,4
2020,142498991,4
2020,142499364,5
2020,142494979,5
2020,142495000,5
2020,142499619,4
2020,142495883,5
2020,142495931,5
2020,142749924,4
2020,142750180,4
2020,146734943,4
2020,146738345,4
2020,146735025,5
2020,146735059,4
2020,146738609,4
2020,146738613,4
2020,146735354,4
2020,146735359,4
2020,146735443,4
2020,146735444,4
2020,146738801,8
2020,146738801,3
2020,146738801,2
2020,146735682,2
2020,142494474,5
2020,142494597,5
2020,142494726,4
2020,142499635,4
2020,142495055,6
2020,142495056,4
2020,142495172,1
2020,142495193,4
2020,142499875,4
2020,142499911,4
2020,142500370,5
2020,142495871,4
2020,142495929,4
2020,142495948,4
2020,142495973,4
2020,142496012,4
2020,145458688,4
2020,145455684,6
2020,145458830,4
2020,145458844,4
2020,145458895,4
2020,145458942,5
2020,145455929,4
2020,145459108,5
2020,145459105,5
2020,145459127,5
2020,145456142,4
2020,142494419,5
2020,142494567,4
2020,142499744,3
2020,137594776,4
2020,137594938,4
2020,137589485,7
2020,142494787,4
2020,142494809,5
2020,142494682,5
2020,142499565,5
2020,142499759,1
2020,142745819,4
2020,142494537,4
2020,142499048,4
2020,142494618,5
2020,142499112,5
2020,142498670,4
2020,142494924,5
2020,142494963,5
2020,142499020,5
2020,142499176,5
2020,142499250,4
2020,142494755,5
2020,142499281,4
2020,142499415,4
2020,142495077,4
2020,142495760,4
2020,145455672,5
2020,145455665,5
2020,145455666,4
2020,145458870,5
2020,145458973,4
2020,145455910,5
2020,145459002,4
2020,145456162,4
2020,142494578,4
2020,142494629,4
2020,142499245,4
2020,142499517,4
2020,142500427,4
2020,142495838,3
2020,142500568,8
2020,142495944,3
2020,142495991,4
2020,142496050,5
2020,142749942,4
2020,142750002,4
2020,142750219,4
2020,142745839,4
2020,137589088,4
2020,137594907,4
2020,137589388,5
2020,137595060,4
2020,142494310,4
2020,142494574,5
2020,142499144,4
2020,142499159,4
2020,142494936,4
2020,142495707,4
2020,142500376,5
2020,142496001,4
2020,137589151,4
2020,137589380,5
2020,137595001,2
2020,137589494,5
2020,140328161,4
2020,140329016,4
2020,140328233,4
2020,140328358,4
2020,140328069,4
2020,142749857,5
2020,142745791,4
2020,142750182,4
2020,142750264,8
2020,137586783,4
2020,137589363,4
2020,139459652,5
2020,139459661,2
2020,139459659,2
2020,139459692,5
2020,139463064,4
2020,139463119,5
2020,139463120,5
2020,139459820,4
2020,139463258,2
2020,139463105,5
2020,139463155,4
2020,137594857,5
2020,137589202,5
2020,137589392,4
2020,137589449,4
2020,139463005,5
2020,139463006,5
2020,139463031,4
2020,139459874,4
2020,146734745,4
2020,146738554,4
2020,146738555,4
2020,146735300,4
2020,146735398,5
2020,146738752,4
2020,146735534,4
2020,146735559,5
2020,146735625,2
2020,141572229,5
2020,141572554,4
2020,141577418,4
2020,141572723,4
2020,141572776,4
2020,141572775,4
2020,141578664,4
2020,139463042,4
2020,139463080,4
2020,139459770,4
2020,139463002,4
2020,138560292,4
2020,138560443,2
2020,138560556,4
2020,138561588,5
2020,139459763,5
2020,139459787,4
2020,138560465,5
2020,138560555,4
2020,138561404,5
2020,138561825,4
2020,145458735,4
2020,145458807,4
2020,145458909,4
2020,145455801,4
2020,145458975,4
2020,145455924,4
2020,145459158,4
2020,145456228,4
2020,145459374,4
2020,145456344,4
2020,145459442,4
2020,142749904,5
2020,142745619,4
2020,131287799,4
2020,146734743,4
2020,146735461,4
2020,146735552,6
2020,146735653,5
2020,133074810,4
2020,133074811,4
2020,133070647,5
2020,133070758,4
2020,133070698,4
2020,142498645,5
2020,142498662,4
2020,142494307,5
2020,142498677,4
2020,142494335,4
2020,142494519,4
2020,142498973,5
2020,142494538,5
2020,142494540,5
2020,142494539,5
2020,142494573,4
2020,142499052,5
2020,142499097,4
2020,142499126,5
2020,142499169,4
2020,142499167,4
2020,142499177,4
2020,142494723,4
2020,142499260,5
2020,142499312,4
2020,142499311,4
2020,142499315,4
2020,142499313,4
2020,142494790,4
2020,142494789,4
2020,142494808,4
2020,142494858,5
2020,142499438,5
2020,142499488,2
2020,142499600,4
2020,142495028,5
2020,142499615,4
2020,142499649,4
2020,142495054,4
2020,142499734,4
2020,142495726,5
2020,142500397,4
2020,142500429,4
2020,142495936,4
2020,131296438,4
2020,131325481,4
2020,131299618,5
2020,141578644,4
2020,141578643,4
2020,141578642,5
2020,141586381,5
2020,133062239,4
2020,133074950,4
2020,133075106,2
2020,133070865,6
2020,133075158,4
2020,133062327,5
2020,133075187,4
2020,133075206,4
2020,133075208,4
2020,133075207,4
2020,133075205,4
2020,133062366,3
2020,133075266,5
2020,133062390,2
2020,133071046,4
2020,133074869,4
2020,133070663,4
2020,134507949,4
2020,134508036,4
2020,134508048,4
2020,134517980,4
2020,134518047,4
2020,134508096,5
2020,134518052,5
2020,134508107,4
2020,134508109,4
2020,134508165,4
2020,134508830,4
2020,134508832,4
2020,134508853,4
2020,134508901,4
2020,134508900,4
2020,134513233,4
2020,134508989,4
2020,134509078,5
2020,134509113,4
2020,134509138,4
2020,134509152,5
2020,134509207,5
2020,133074944,4
2020,133070724,4
2020,133070723,4
2020,133070722,4
2020,133074943,4
2020,133062240,4
2020,133075281,4
2020,133062398,4
2020,133075303,4
2020,131328640,4
2020,134518228,4
2020,134518271,5
2020,134518328,5
2020,134509140,5
2020,134509144,4
2020,134509182,5
2020,133074825,5
2020,133070651,5
2020,133062345,5
2020,133074984,5
2020,133074983,5
2020,133070958,4
2020,133075240,2
2020,133075283,5
2020,133062415,5
2020,133071074,5
2020,131328561,4
2020,134508060,5
2020,134508099,4
2020,134508117,4
2020,134518148,4
2020,134518305,5
2020,134508500,4
2020,134508553,4
2020,134508679,4
2020,134508679,2
2020,134508833,4
2020,134518707,5
2020,134509033,4
2020,134518718,4
2020,134518737,5
2020,134509083,4
2020,134509118,5
2020,134518790,4
2020,134513397,5
2020,134509149,4
2020,134509205,4
2020,134509206,4
2020,134513475,4
2020,134509232,4
2020,134518867,5
2020,134518868,4
2020,134518866,4
2020,134509238,5
2020,142494233,4
2020,142494314,5
2020,142494317,5
2020,142498822,4
2020,142498873,4
2020,142498903,7
2020,142499013,5
2020,142494596,4
2020,142494613,4
2020,142499075,5
2020,142494667,4
2020,142494668,5
2020,142499189,4
2020,142499187,5
2020,142499196,4
2020,142499215,4
2020,142494760,5
2020,142494849,5
2020,142499490,4
2020,142499510,4
2020,142494999,4
2020,142495049,4
2020,142499669,5
2020,142495066,5
2020,142499671,2
2020,142499690,4
2020,142495174,4
2020,133075183,4
2020,133062341,4
2020,133071041,5
2020,133070608,4
2020,133075116,4
2020,142745584,4
2020,142750132,4
2020,142750124,5
2020,142750269,2
2020,138560047,4
2020,138560204,5
2020,138560209,5
2020,138560197,5
2020,138560207,5
2020,138560214,5
2020,138560213,5
2020,138560215,5
2020,138560211,5
2020,138560199,5
2020,138560407,5
2020,138560602,4
2020,138560697,5
2020,138560875,4
2020,138560876,4
2020,138560917,3
2020,138561071,5
2020,138561017,4
2020,138561054,5
2020,138561158,4
2020,138561215,5
2020,138561578,4
2020,138561690,4
2020,138561725,5
2020,138561723,4
2020,145455765,4
2020,145456285,4
2020,144268732,4
2020,145411449,4
2020,144267152,4
2020,144268960,4
2020,144269380,4
2020,144269380,8
2020,144267597,4
2020,144270114,4
2020,144270170,1
2020,144270386,4
2020,144270387,4
2020,144273246,4
2020,144267225,4
2020,144267289,4
2020,144267287,4
2020,144268895,5
2020,144267661,4
2020,144269926,4
2020,144270469,4
2020,145456098,1
2020,145456098,4
2020,145456161,4
2020,145459194,4
2020,145456175,4
2020,145456232,4
2020,145456352,4
2020,145456353,4
2020,145456359,4
2020,144269197,4
2020,144269381,4
2020,144269657,4
2020,144267762,4
2020,144269690,4
2020,144267829,4
2020,144269817,4
2020,144270060,4
2020,144270221,4
2020,144273199,4
2020,144273242,4
2020,144273260,2
2020,144270526,4
2020,144273371,4
2020,144270605,4
2020,145456195,4
2020,146734776,4
2020,146738211,4
2020,146738245,4
2020,146734960,4
2020,146734974,4
2020,146738384,4
2020,146738426,5
2020,146735168,4
2020,146735322,5
2020,146735342,4
2020,146738785,4
2020,146735591,4
2020,146735609,4
2020,146735609,2
2020,146735633,5
2020,146738822,4
2020,145458883,5
2020,145458881,4
2020,145455787,4
2020,145455778,5
2020,145459326,4
2020,146734856,4
2020,146735089,4
2020,146735497,4
2020,145458729,2
2020,145459217,4
2020,145455701,5
2020,145458972,4
2020,145459036,5
2020,145459038,5
2020,145459037,5
2020,145459249,4
2020,144267650,4
2020,142498855,4
2020,142498969,5
2020,142494741,5
2020,142494840,5
2020,142499386,4
2020,142494952,4
2020,142500395,4
2020,142500448,5
2020,142495932,5
2020,142495992,5
2020,142500601,5
2020,146738323,4
2020,146734936,4
2020,146738578,4
2020,142499072,4
2020,142499225,4
2020,142499327,2
2020,142499431,5
2020,142499423,5
2020,144269066,4
2020,144272948,4
2020,142499233,5
2020,142499227,4
2020,142499509,4
2020,142494974,5
2020,142500399,5
2020,142500549,5
2020,142496032,5
2020,142500631,5
2020,142498746,5
2020,142499612,4
2020,142498896,4
2020,142498954,4
2020,142499481,2
2020,142499481,8
2020,142494914,4
2020,142499481,6
2020,142499554,5
2020,146738212,4
2020,146734913,4
2020,146735166,4
2020,146735554,2
2020,146738780,4
2020,144269316,4
2020,144269533,4
2020,144269743,4
2020,144267563,4
2020,144267201,2
2020,144268819,5
2020,144269326,4
2020,144267633,4
2020,144269704,4
2020,144269832,4
2020,144269891,4
2020,144269892,4
2020,144270309,4
2020,144270373,4
2020,144270381,4
2020,144273252,4
2020,144270412,4
2020,144270413,4
2020,144273388,4
2020,144269123,4
2020,144267585,4
2020,144267660,7
2020,144269643,4
2020,144270478,4
2020,144270479,4
2020,144270475,4
2020,144267177,4
2020,144268717,4
2020,144268790,5
2020,144268816,4
2020,144268851,2
2020,144267293,5
2020,144268907,4
2020,144269165,4
2020,144269164,4
2020,144270120,4
2020,144270115,4
2020,144267151,4
2020,144268725,4
2020,144268912,5
2020,144272967,4
2020,144270075,4
2020,144267451,4
2020,144267479,4
2020,144267568,4
2020,144269530,4
2020,144269538,4
2020,144269539,4
2020,144267886,4
2020,144272982,4
2020,144268880,5
2020,144267329,5
2020,144267328,4
2020,144267330,5
2020,144268974,4
2020,144269315,4
2020,144269537,4
2020,144269566,4
2020,144268776,2
2020,144267255,4
2020,144267312,4
2020,144267503,4
2020,144267513,4
2020,144269943,4
2020,144268656,5
2020,144268797,4
2020,144267304,5
2020,144267326,4
2020,144269298,4
2020,144269390,4
2020,144267761,4
2020,144269839,4
2020,144269844,4
2020,144270160,4
2020,144270173,4
2020,144270351,4
2020,144270369,4
2020,144270383,4
2020,144270490,6
2020,144270535,4
2020,146735628,2
2020,144268714,5
2020,144268711,5
2020,144268712,5
2020,144267175,5
2020,144268715,5
2020,144268729,1
2020,144268775,4
2020,144268815,6
2020,144268861,5
2020,144267444,4
2020,144269169,4
2020,144267485,4
2020,144267542,4
2020,144267725,4
2020,144269861,4
2020,144272968,4
2020,144270032,1
2020,144270032,4
2020,144273347,4
2020,144268700,5
2020,144268691,4
2020,144268774,4
2020,144268785,5
2020,144268784,5
2020,144268832,4
2020,144268921,5
2020,144268943,5
2020,144269001,4
2020,144269376,8
2020,144269394,4
2020,144269400,4
2020,144269414,4
2020,144267746,4
2020,144272993,4
2020,144270074,4
2020,144270077,4
2020,144270071,4
2020,144273103,4
2020,144270390,4
2020,144270407,4
2020,144270406,4
2020,144270525,4
2020,144268651,5
2020,144268741,4
2020,144267191,5
2020,144267277,6
2020,144268910,5
2020,144269003,5
2020,144269136,4
2020,144269543,4
2020,144267739,4
2020,144269693,4
2020,144268676,5
2020,144268675,5
2020,144268745,4
2020,144267507,4
2020,144267545,4
2020,144267727,4
2020,144269677,4
2020,145459238,4
2020,145459378,4
2020,145459421,4
2020,144268663,5
2020,144267157,4
2020,144268704,4
2020,144268916,5
2020,144269205,4
2020,144269231,4
2020,144269227,4
2020,144269200,4
2020,144269366,4
2020,144267591,4
2020,144269571,4
2020,144269696,4
2020,144269698,4
2020,144269721,4
2020,144269920,4
2020,144270017,4
2020,144273006,4
2020,144270315,4
2020,144270337,3
2020,144268680,4
2020,144267150,4
2020,144268726,4
2020,144268740,4
2020,144268744,4
2020,144268768,4
2020,144267412,4
2020,144269037,4
2020,144269221,1
2020,144269365,4
2020,144269656,4
2020,144269760,4
2020,144269822,4
2020,144269976,4
2020,144270034,4
2020,144270190,4
2020,144270552,4
2020,144268833,5
2020,144268871,4
2020,144268870,4
2020,144269215,4
2020,144269374,4
2020,144269373,6
2020,144267613,4
2020,144267652,4
2020,144267669,4
2020,144269552,4
2020,144269572,4
2020,144267741,4
2020,144269606,4
2020,144269619,4
