"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,141578631,146463355,1,45958935
2020,145459228,150331014,1,47727966
2020,145459418,150331204,19,47728030
2020,145456344,150331211,19,47726137
2020,142498786,147344107,26,46396169
2020,142498991,147344327,9,46399299
2020,142498991,147348180,9,46396266
2020,142499364,147344673,16,46401453
2020,142494979,147344878,5,46401525
2020,142499741,147350061,24,46399534
2020,142499741,147348766,24,46399535
2020,144268776,149102094,3,47169834
2020,144267312,149102224,1,47169865
2020,141572467,146462201,1,45954342
2020,142498726,147344070,16,46399210
2020,142498765,147344112,19,46396159
2020,142494482,147348109,16,46399268
2020,142494478,147348109,27,46396211
2020,142494628,147344433,24,46396320
2020,142494962,147344849,20,46401517
2020,142499542,147344849,13,46401516
2020,142499683,147348714,1,46401569
2020,142495170,147348806,3,46399555
2020,141572245,146462023,26,45954268
2020,141572296,146462073,1,45956920
2020,142749953,147598105,1,46486299
2020,144269060,149102366,24,47169879
2020,144269060,149102367,24,47169880
2020,144269116,149099282,24,47174087
2020,144267563,149102622,18,47169979
2020,144267641,149099470,18,47174162
2020,144268861,149102171,1,47169850
2020,145458738,150330559,5,47727821
2020,145458738,150328256,5,47727822
2020,145458837,150328354,1,47727848
2020,145458837,150330635,1,47727851
2020,145458837,150328355,1,47727849
2020,145458837,150330634,1,47727850
2020,145456322,150328889,21,47728016
2020,142745659,147600269,3,46486301
2020,142750015,147600321,16,46486309
2020,142745811,147600449,16,46486328
2020,142750250,147600521,1,46486341
2020,145458761,150328276,1,47725930
2020,145458761,150328275,1,47727828
2020,145455751,150330644,1,47727854
2020,145455791,150328406,24,47725959
2020,145458903,150328406,24,47727871
2020,145459007,150328542,1,47727897
2020,145459170,150328707,24,47726029
2020,145456143,150328705,24,47726032
2020,145459170,150328705,24,47727933
2020,145456143,150328707,24,47726033
2020,145456204,150331042,4,47726073
2020,145459370,150331156,24,47728006
2020,145459390,150331170,1,47726129
2020,145459401,150331186,19,47728022
2020,145459417,150331202,21,47728029
2020,145458717,150330545,1,47727817
2020,145458715,150330547,1,47727816
2020,145458715,150330546,11,47727815
2020,145458717,150330546,3,47727818
2020,145458891,150330674,1,47727867
2020,145455780,150330674,1,47725957
2020,145459440,150331219,14,47728040
2020,144269538,149102858,3,47170057
2020,144269538,149102859,25,47170058
2020,144269539,149102859,3,47170062
2020,144269539,149102858,25,47170063
2020,144267807,149103061,27,47174210
2020,144269905,149103225,24,47170200
2020,148161483,153146753,17,48949375
2020,148163048,153146878,24,48945481
2020,148161692,153146987,1,48949452
2020,144269100,149099280,26,47174088
2020,144267832,149099638,24,47170152
2020,144267832,149103103,24,47170153
2020,144273005,149099795,24,47174260
2020,145458800,150330605,16,47727839
2020,145456227,150331065,16,47726082
2020,145456275,150328842,21,47726107
2020,142499764,147348779,17,46399539
2020,142494434,147348058,18,46396192
2020,142494567,147344346,16,46399306
2020,142499744,147348769,17,46399536
2020,142498606,147343950,9,46399182
2020,142494330,147344031,1,46396138
2020,142494330,147344034,1,46396139
2020,142498841,147348064,27,46396193
2020,142494445,147344181,17,46396195
2020,142494513,147348153,26,46396231
2020,142494584,147348211,9,46396292
2020,142499036,147344381,9,46396299
2020,142499100,147348255,20,46396325
2020,142499138,147348297,10,46396342
2020,142494945,147344827,14,46401508
2020,142499720,147348738,11,46401586
2020,142499755,147350070,17,46401596
2020,142499768,147350085,14,46399542
2020,142495149,147348786,16,46399544
2020,144269052,149102357,14,47169875
2020,144269052,149102358,14,47169876
2020,144269119,149102429,16,47174094
2020,144269068,149102379,9,47169883
2020,144267506,149102516,3,47169927
2020,144269412,149099445,1,47170013
2020,144267650,149099479,3,47170027
2020,144269964,149103288,24,47170212
2020,144270113,149099815,1,47174265
2020,145459338,150328854,5,47726115
2020,144268851,149099095,3,47169846
2020,145455679,150328268,21,47725928
2020,145455729,150328341,18,47725942
2020,145455730,150328341,18,47725943
2020,145455748,150330639,9,47725947
2020,145456327,150331178,27,47728019
2020,144269643,149099577,18,47170099
2020,144267666,149099505,9,47174167
2020,144272990,149103386,9,47170235
2020,145459136,150330925,27,47727922
2020,145456135,150330959,15,47727935
2020,145459262,150331047,21,47726076
2020,145459278,150328789,1,47726079
2020,145459380,150331166,1,47728011
2020,145459380,150331167,27,47728012
2020,144270024,149099762,16,47170224
2020,144270299,149099955,18,47170302
2020,144270299,149103635,18,47170301
2020,144270371,149103708,3,47170316
2020,144270370,149103708,1,47174320
2020,144270528,149105105,18,47174352
2020,144270565,149103869,18,47170379
2020,144273374,149103875,24,47174355
2020,144270603,149105169,3,47170384
2020,145455884,150330766,3,47727887
2020,145456194,150328766,21,47727975
2020,145458855,150328370,3,47727855
2020,145458856,150328370,24,47727857
2020,145455774,150330671,3,47727862
2020,145459414,150331198,21,47728025
2020,144267727,149102899,16,47170069
2020,145459109,150330904,5,47727910
2020,145459112,150330904,1,47726013
2020,145459376,150331163,17,47728009
2020,145459443,150331222,18,47728042
2020,145459443,150331223,18,47728043
2020,144269191,149099342,27,47169923
2020,144269500,149102821,16,47170046
2020,144267725,149102875,22,47170066
2020,144272968,149099763,16,47170225
2020,148160942,153146212,1,48945265
2020,148161623,153150345,3,48949424
2020,148163265,153150538,1,48945561
2020,145455862,150330746,15,47725976
2020,145456151,150330990,16,47726043
2020,145456213,150331053,16,47727986
2020,145459416,150331203,5,47728028
2020,140327912,145206495,4,45431042
2020,140321628,145206735,25,45431134
2020,140321630,145206735,16,45431138
2020,140321628,145203761,16,45431135
2020,140321630,145203761,25,45431137
2020,140321632,145206743,2,45431139
2020,141572451,146459831,3,45954337
2020,140328253,145206839,24,45431157
2020,140328259,145206842,15,45437732
2020,140327893,145206470,17,45431036
2020,140328023,145206584,14,45431071
2020,140328071,145206632,1,45431103
2020,140328120,145206700,1,45431119
2020,140328140,145206711,25,45437716
2020,140328145,145206711,16,45431124
2020,140328140,145206714,16,45437717
2020,140328145,145206714,25,45431123
2020,140328374,145203860,21,45431184
2020,140321552,145206618,16,45431088
2020,142745621,147598074,1,46486296
2020,142745621,147598075,1,46486295
2020,139463134,144328771,15,45036352
2020,142750159,147600433,18,46488930
2020,142745604,147598056,15,46486291
2020,142750159,147600434,24,46486325
2020,146734776,151770176,21,48329821
2020,146738337,151770340,21,48329884
2020,140327895,145206472,18,45431037
2020,140327897,145206472,16,45437675
2020,140321487,145206472,18,45437674
2020,140321489,145203648,1,45431038
2020,140321531,145206585,24,45431069
2020,140321554,145206621,3,45431090
2020,140328063,145206624,25,45437692
2020,140328060,145206622,25,45437689
2020,140328063,145206622,3,45431093
2020,140328060,145206624,3,45431092
2020,140328018,145206579,1,45431064
2020,140328262,145206845,16,45437733
2020,140328126,145206705,16,45431122
2020,140321637,145206753,24,45437720
2020,144273242,149103706,27,47174318
2020,144270221,149103545,16,47174289
2020,144273260,149103741,3,47174326
2020,144270476,149105079,16,47170352
2020,144273371,149105135,3,47170380
2020,144273373,149103870,17,47174354
2020,141576002,146461295,3,45956521
2020,144270605,149105170,3,47170385
2020,139459909,144328878,9,45043025
2020,139463086,144324556,3,45036335
2020,139459960,144324714,16,45043035
2020,140328109,145206681,1,45431115
2020,140328179,145203768,1,45437721
2020,140328991,145207554,8,45438184
2020,140327891,145206464,21,45437673
2020,140328221,145206799,24,45437726
2020,140328230,145203802,3,45437730
2020,140328241,145206828,4,45431155
2020,140328367,145203851,1,45431179
2020,146738211,151770197,18,48332721
2020,146734856,151766049,24,48332745
2020,146738275,151766054,24,48332747
2020,146734946,151770348,24,48332773
2020,146734960,151770367,14,48329894
2020,146734973,151770376,27,48329898
2020,146735015,151766167,1,48332779
2020,146735054,151766185,3,48332787
2020,146738498,151766276,24,48329947
2020,146735257,151770645,16,48329961
2020,146735445,151770813,18,48330008
2020,146735497,151770863,3,48330030
2020,140328214,145206790,24,45437725
2020,140321665,145206790,24,45431144
2020,140328974,145207537,21,45438180
2020,140328058,145203704,6,45431081
2020,140321597,145203736,5,45437706
2020,140328149,145203750,1,45431127
2020,140321673,145203795,17,45431146
2020,140321678,145206809,17,45437729
2020,140321683,145206816,5,45431154
2020,140328323,145206913,3,45431169
2020,140321765,145203887,3,45437749
2020,140328794,145207390,1,45431348
2020,140328420,145203897,3,45431188
2020,140321798,145207025,1,45437757
2020,140329024,145207583,22,45441454
2020,141576000,146458613,18,45953984
2020,140328392,145206981,24,45437743
2020,140329010,145204910,19,45438189
2020,142749904,147600221,21,46486290
2020,142745638,147598095,1,46486298
2020,142745872,147598340,16,46486346
2020,141577367,146459915,5,45957009
2020,141577705,146462542,9,45957063
2020,140328052,145206611,16,45431086
2020,140328224,145206781,3,45431148
2020,140328227,145206810,1,45437727
2020,140328229,145206810,24,45431149
2020,139463115,144324581,9,45036343
2020,139463115,144328750,25,45036345
2020,139463111,144328750,9,45042984
2020,139463111,144324581,25,45036342
2020,141571420,146461222,1,45953940
2020,141576137,146458734,24,45954029
2020,139459670,144328656,21,45042953
2020,139463150,144328787,6,45046361
2020,139462998,144324469,3,45042946
2020,139459966,144324719,16,45043037
2020,139459660,144328645,3,45042948
2020,139463137,144324599,3,45046354
2020,139459978,144328953,1,45043042
2020,139459734,144328704,1,45042964
2020,139463065,144328704,1,45042962
2020,139459731,144328704,1,45036331
2020,140327921,145206493,1,45437676
2020,139459888,144324670,16,45046381
2020,139459720,144324537,3,45042959
2020,139459863,144324644,1,45043012
2020,139459677,144324483,3,45036322
2020,139463073,144324546,19,45042966
2020,139459736,144324546,17,45042965
2020,139463194,144328845,3,45046375
2020,139459769,144324573,9,45036338
2020,139463196,144328849,1,45043018
2020,139463151,144324617,4,45042996
2020,141575696,146461035,1,45956392
2020,139459807,144328786,3,45046360
2020,139459672,144324482,3,45036321
2020,139459856,144328836,1,45046372
2020,139459753,144324562,26,45042976
2020,139459704,144328686,17,45036328
2020,139459803,144328781,1,45042994
2020,139459802,144328781,1,45042993
2020,139459667,144324477,9,45042952
2020,139463024,144324487,3,45036324
2020,139459738,144324552,3,45042969
2020,139463195,144324650,3,45043015
2020,139459920,144324690,1,45043031
2020,139463176,144328828,21,45043007
2020,139463228,144328898,1,45046387
2020,139459968,144328939,3,45043041
2020,139463269,144328950,16,45046392
2020,139459872,144324651,24,45043019
2020,139459792,144328772,16,45042991
2020,139459850,144324637,3,45043009
2020,139463211,144328865,3,45046380
2020,139459907,144324683,18,45046384
2020,139459964,144324720,16,45043036
2020,139462997,144328641,3,45036315
2020,139463123,144328762,16,45036349
2020,139459798,144328773,16,45046356
2020,139459776,144328754,16,45036344
2020,139463256,144328931,16,45046391
2020,141570760,146460539,1,45953651
2020,141570760,146460541,25,45953652
2020,141570761,146460539,25,45953654
2020,141570761,146460541,1,45953653
2020,141576982,146462005,1,45956890
2020,141572558,146459968,16,45954357
2020,141572415,146462169,26,45954330
2020,141572468,146459854,21,45957000
2020,141577341,146459889,21,45957004
2020,141577611,146465145,3,45957049
2020,141577635,146465173,21,45954413
2020,141577279,146459813,14,45956994
2020,141572569,146464977,1,45957018
2020,141577494,146465050,17,45954372
2020,141577277,146459807,3,45956989
2020,141577290,146459830,1,45954334
2020,141577421,146459960,1,45957017
2020,141577454,146465005,1,45957028
2020,141577455,146465005,1,45957029
2020,141572712,146462424,18,45954387
2020,141572713,146462424,25,45957045
2020,141572712,146462423,25,45954388
2020,141572713,146462423,18,45954389
2020,141577711,146462547,1,45954421
2020,141577712,146462547,5,45957066
2020,140328075,145206639,1,45431106
2020,140328147,145203747,5,45431126
2020,144270114,149103448,24,47174266
2020,144270208,149103534,1,47174287
2020,144273105,149099888,3,47170288
2020,144273111,149103558,24,47174291
2020,144273195,149103650,1,47174309
2020,144270314,149099968,16,47174310
2020,144270314,149099967,16,47170310
2020,144270314,149103651,18,47174311
2020,144270375,149105014,1,47170319
2020,144273244,149105015,1,47170321
2020,144273244,149105014,25,47174321
2020,144270375,149105015,24,47170320
2020,144270386,149105021,16,47170327
2020,144273246,149105021,16,47174323
2020,144270387,149105021,16,47170329
2020,144270410,149103738,16,47170334
2020,144270421,149103750,1,47170340
2020,144270455,149105070,24,47170342
2020,144270526,149103837,18,47170370
2020,144270566,149103873,24,47170381
2020,144273383,149105147,1,47174357
2020,141575792,146461154,14,45953906
2020,141576999,146459569,21,45956896
2020,141577153,146459697,24,45956952
2020,141572500,146459892,1,45954348
2020,141572525,146459915,3,45957008
2020,141576988,146459561,16,45956891
2020,141572250,146459588,24,45954272
2020,141577692,146465228,16,45957060
2020,141577706,146462543,3,45957064
2020,140327907,145206485,1,45431040
2020,140327953,145203662,16,45431048
2020,134518100,139331270,3,42766415
2020,134518126,139340173,3,42771401
2020,134508170,139340175,3,42766419
2020,134508472,139331609,27,42766528
2020,134508787,139331904,8,42766626
2020,134513260,139340680,14,42776485
2020,134513273,139332076,24,42766686
2020,134518705,139332150,17,42771581
2020,134509026,139332156,21,42771582
2020,134518738,139332183,21,42766727
2020,134513352,139335459,1,42766731
2020,134513366,139340777,21,42766738
2020,134513382,139332226,18,42776537
2020,134509119,139340809,24,42766764
2020,134513392,139335500,3,42776542
2020,134513391,139335499,3,42776540
2020,134513391,139335500,24,42776541
2020,134513392,139335499,25,42776543
2020,134509137,139340817,1,42771618
2020,134513404,139335511,13,42776552
2020,134513404,139335510,21,42776551
2020,134513432,139340850,3,42776563
2020,134508880,139332006,18,42776455
2020,134509025,139340726,24,42766711
2020,134509025,139340727,24,42766712
2020,134509025,139332152,24,42766710
2020,134518718,139340745,21,42766720
2020,134509118,139335495,17,42771613
2020,134513397,139340818,17,42776547
2020,134518790,139340818,22,42771619
2020,134509149,139335514,26,42766772
2020,134513416,139332270,24,42776555
2020,145455778,150330673,4,47725956
2020,145455787,150330673,4,47725958
2020,145458883,150330673,5,47727865
2020,145458881,150330673,3,47727864
2020,145456195,150331034,5,47726065
2020,144268675,149102006,16,47169793
2020,144268676,149102006,16,47169794
2020,144268745,149102062,6,47169821
2020,145458743,150328259,16,47727823
2020,145458874,150330665,5,47725952
2020,145455843,150328452,1,47725971
2020,145458969,150330765,19,47725980
2020,145458993,150328523,1,47725994
2020,144269390,149102709,1,47170003
2020,144269409,149102728,1,47170010
2020,144267842,149103128,16,47174225
2020,144267843,149103128,16,47170161
2020,144269839,149103158,21,47170168
2020,144269955,149099737,1,47174244
2020,144270173,149099856,5,47170269
2020,144270179,149099863,17,47170272
2020,144273328,149103810,16,47174350
2020,144270535,149103845,21,47170373
2020,144269273,149102584,1,47174129
2020,144273252,149105030,16,47174324
2020,144270420,149105042,18,47170339
2020,144273388,149105158,16,47174359
2020,144269447,149102774,16,47170024
2020,144267773,149103001,16,47174200
2020,144269698,149103022,25,47170130
2020,144269696,149103022,3,47170127
2020,144269696,149103024,25,47170128
2020,144269698,149103024,3,47170129
2020,144267858,149103148,11,47174229
2020,144270017,149103343,16,47170221
2020,144268788,149102101,1,47169838
2020,145456282,150331108,21,47726110
2020,141576145,146458743,24,45956576
2020,141577412,146462283,1,45957014
2020,141572450,146462190,21,45954338
2020,144273065,149103486,3,47174278
2020,144273081,149099861,1,47174281
2020,144273091,149103519,1,47170279
2020,144270194,149103523,27,47174286
2020,144270215,149103540,3,47170287
2020,144270237,149099899,3,47170292
2020,144273189,149099963,16,47170307
2020,144273297,149103780,24,47174334
2020,144270456,149103787,24,47170343
2020,144270469,149103792,1,47174339
2020,141577019,146459591,27,45956906
2020,141577458,146465011,17,45957031
2020,145458914,150328422,3,47725964
2020,145455810,150328422,1,47725966
2020,145456085,150328673,1,47726014
2020,145456166,150331000,1,47727953
2020,145456217,150331059,18,47727988
2020,146738408,151770450,17,48329916
2020,146735062,151770450,17,48329917
2020,146735609,151766594,19,48332873
2020,146738808,151766594,17,48332874
2020,140321777,145207011,5,45437751
2020,140321762,145203885,1,45437745
2020,140321762,145203884,25,45437746
2020,140321763,145203885,25,45437748
2020,140321763,145203884,1,45437747
2020,139459684,144328671,1,45042954
2020,140328107,145206677,26,45437707
2020,140321551,145206617,19,45437686
2020,140328268,145203813,1,45431161
2020,139463004,144324475,3,45036319
2020,145458711,150330543,1,47727813
2020,145455900,150330776,3,47725984
2020,145455912,150330786,3,47727889
2020,145456163,150330997,5,47727950
2020,145456272,150331100,16,47726105
2020,145459373,150328883,16,47728008
2020,145456245,150331076,18,47726090
2020,145459300,150328817,16,47727993
2020,145459182,150330971,21,47727942
2020,145456305,150328872,3,47728000
2020,145456329,150331181,16,47726131
2020,145459408,150331192,17,47728023
2020,139459790,144328770,16,45036351
2020,139463132,144328770,16,45036350
2020,139459800,144328779,19,45046358
2020,139463140,144328779,25,45046357
2020,139459800,144324605,25,45046359
2020,139463140,144324605,19,45046355
2020,141577282,146459815,14,45956995
2020,141575553,146458193,18,45951335
2020,145455921,150330793,1,47725989
2020,145459339,150328856,18,47726118
2020,141577684,146465217,16,45957058
2020,148160866,153146148,17,48949179
2020,148160890,153146174,1,48945255
2020,148157321,153144655,3,48945259
2020,148157351,153144705,21,48945268
2020,148160956,153144708,24,48945271
2020,148160970,153146229,3,48949218
2020,148160969,153146227,1,48945275
2020,148160969,153146228,1,48945276
2020,148161028,153144768,16,48949239
2020,148161030,153144768,16,48949240
2020,148161113,153146344,1,48949256
2020,148161116,153144865,3,48949257
2020,148161212,153146466,3,48945338
2020,148161303,153146561,1,48945374
2020,148161335,153146607,24,48945388
2020,148161373,153150090,5,48945404
2020,142745587,147600207,9,46488880
2020,142749911,147600224,26,46488887
2020,142745619,147598076,3,46486294
2020,142745653,147598116,3,46488898
2020,142745680,147598142,16,46486305
2020,142749972,147598122,5,46488899
2020,142745664,147598122,21,46486302
2020,142745686,147598147,16,46486308
2020,142745688,147600311,3,46488908
2020,142745725,147600341,16,46486314
2020,142745729,147598188,21,46486315
2020,142750079,147600371,18,46488919
2020,142750137,147600423,1,46488927
2020,142745810,147600451,16,46486327
2020,142750132,147598241,1,46488924
2020,142745829,147598302,16,46486332
2020,145458816,150328331,15,47727845
2020,145456098,150328681,27,47726017
2020,145459194,150330985,1,47727947
2020,145456169,150328734,1,47727956
2020,145456232,150328797,16,47727990
2020,145459365,150331143,1,47726123
2020,145459365,150331147,17,47726124
2020,145456332,150328897,19,47726132
2020,141576873,146461943,18,45954237
2020,146738509,151766288,3,48332809
2020,146738642,151770761,1,48332840
2020,146738782,151770956,21,48332868
2020,145456285,150328853,1,47726112
2020,145455765,150330657,1,47725949
2020,141576131,146458730,9,45954025
2020,145458917,150330715,3,47727881
2020,145455954,150328551,3,47726003
2020,145455702,150328313,21,47727837
2020,145459058,150330857,16,47727905
2020,145456167,150331005,1,47727957
2020,145459230,150328740,1,47727967
2020,145456311,150331144,17,47728001
2020,145459363,150331144,19,47726122
2020,145459396,150331182,1,47728020
2020,145456340,150328902,18,47726136
2020,141586381,146469015,16,45958939
2020,144273235,149103694,18,47170315
2020,144270377,149103714,14,47170323
2020,144270384,149105022,17,47170326
2020,144270411,149105036,3,47170335
2020,141575928,146461254,16,45956494
2020,141576027,146461345,3,45954003
2020,141577017,146459585,4,45956903
2020,141575714,146461047,16,45956396
2020,144268674,149102002,1,47174021
2020,144268769,149099046,11,47174046
2020,144267209,149099051,1,47174049
2020,144267215,149102102,1,47174051
2020,144267227,149102115,1,47174053
2020,144267276,149102192,17,47169856
2020,144267365,149099204,14,47174079
2020,144267466,149102449,26,47174096
2020,144269192,149099335,16,47169924
2020,144267521,149102510,16,47169931
2020,144267536,149102574,1,47169958
2020,144269284,149102606,14,47169974
2020,144267578,149102649,24,47169984
2020,144267608,149102716,16,47170007
2020,144269406,149102725,1,47170009
2020,144269440,149102767,18,47170022
2020,144269480,149102802,24,47170041
2020,144267686,149102828,24,47174172
2020,144269544,149102876,16,47174177
2020,144269555,149102880,10,47170070
2020,144269568,149099557,3,47170071
2020,144269589,149102904,16,47170072
2020,144267757,149102964,18,47170094
2020,144267712,149102867,1,47174175
2020,144270043,149103349,1,47170229
2020,144270095,149099794,24,47170249
2020,144270101,149099806,21,47170250
2020,144273016,149099806,16,47170251
2020,144273017,149099806,16,47170252
2020,144270104,149103428,9,47170254
2020,144270123,149103454,9,47170264
2020,144273049,149103466,1,47174270
2020,144270150,149103472,16,47170268
2020,144270149,149103472,16,47170267
2020,141575824,146461173,5,45956445
2020,141575841,146461173,5,45956456
2020,141576140,146458741,1,45956574
2020,141572320,146459668,24,45954300
2020,141571982,146459113,18,45956756
2020,141572442,146462185,16,45956996
2020,141577011,146459581,24,45956900
2020,141577011,146462019,24,45956899
2020,141577426,146464982,1,45957019
2020,141577634,146465170,1,45954412
2020,141571631,146461439,24,45954027
2020,141577510,146465059,1,45957038
2020,141577510,146462368,1,45957039
2020,141577560,146462413,3,45954384
2020,146738686,151770826,1,48330014
2020,146738810,151766600,16,48332875
2020,142499490,147348577,1,46399460
2020,142494999,147344912,18,46401537
2020,142495012,147348656,16,46399486
2020,142495037,147344961,16,46401551
2020,142495068,147348683,24,46401562
2020,141577356,146459907,16,45954350
2020,141577652,146465192,16,45957053
2020,141570915,146457946,1,45953722
2020,142494333,147347962,1,46399207
2020,142498815,147348044,1,46399236
2020,142499182,147344520,16,46399360
2020,142499213,147344546,17,46399374
2020,142499587,147348638,21,46401533
2020,142495083,147348717,24,46399513
2020,142499795,147350108,15,46401612
2020,145458712,150330544,1,47727814
2020,145459361,150331148,16,47728002
2020,140328068,145203719,1,45431099
2020,145455958,150330820,25,47727899
2020,145455958,150330821,1,47727898
2020,145455959,150330820,1,47726004
2020,145455959,150330821,25,47726005
2020,140321539,145206601,3,45431077
2020,145455687,150328282,17,47725932
2020,145459059,150328611,14,47727906
2020,145459162,150330961,24,47727932
2020,145456148,150330980,27,47726039
2020,145456224,150331064,16,47726080
2020,145456303,150328873,18,47726120
2020,140328339,145203836,16,45437738
2020,140321529,145206582,3,45431068
2020,140322744,145204885,16,45438181
2020,140329002,145207565,3,45441450
2020,140328069,145203721,1,45431100
2020,141578648,146463371,1,45954862
2020,141578651,146463371,1,45954863
2020,139463006,144328646,14,45036320
2020,139463005,144328646,18,45042951
2020,139463031,144324496,3,45042955
2020,139459874,144324652,18,45046376
2020,146734779,151770180,18,48332708
2020,146734870,151766063,24,48329859
2020,139463082,144324555,9,45042972
2020,139459818,144324616,16,45046362
2020,146738165,151765940,5,48332696
2020,146734842,151766030,16,48329843
2020,141571287,146461082,24,45956406
2020,141571282,146461082,1,45956405
2020,142498645,147343988,16,46396117
2020,142498933,147348137,17,46396226
2020,142494599,147348225,17,46396303
2020,142499177,147348312,3,46401363
2020,142499649,147349971,3,46399500
2020,142494296,147347915,15,46399190
2020,142498722,147347982,16,46399209
2020,142494449,147344184,1,46399243
2020,142498884,147348100,24,46396205
2020,142494485,147348117,17,46396219
2020,142494737,147348383,1,46399388
2020,142494753,147344601,18,46401416
2020,142499283,147348412,24,46399404
2020,142499344,147344662,1,46401450
2020,142499383,147348492,1,46401463
2020,142499726,147350043,18,46399525
2020,142495829,147350750,24,46399697
2020,142495706,147349351,1,46399663
2020,142500396,147350675,17,46401741
2020,142500538,147349545,4,46401779
2020,142495917,147349548,24,46399714
2020,142498624,147343972,1,46396109
2020,142494363,147344076,1,46399217
