"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2020,124975857,38,400,,138848940
2020,124975886,6,99,,138848971
2020,124975898,10,,,138848979
2020,124975904,10,,,138848986
2020,124975923,19,138,,138849014
2020,124975922,19,138,17-JAN-20,138849013
2020,124975974,20,2000,,138849067
2020,124975645,10,52,,138848682
2020,124975652,20,1,,138848692
2020,124975828,20,200,,138848908
2020,124979765,20,10,,138852563
2020,124979765,63,10,,138852564
2020,124979787,63,25,,138852583
2020,124976040,19,15,,138849150
2020,124976046,20,6000,,138849155
2020,124976057,19,33,,138849167
2020,124976116,36,150,,138849233
2020,124976149,10,,,138849265
2020,124976181,42,80,,138858012
2020,124979884,51,0,,138852696
2020,124985222,13,300,,138858032
2020,124985234,16,300,,138852732
2020,124976232,33,1,,138849342
2020,124979931,63,3000,,138852765
2020,124976272,63,50,,138849388
2020,124985267,10,,,138849387
2020,124985277,20,20,,138858081
2020,124985277,10,100,,138858079
2020,124985280,20,1,,138858084
2020,124976290,19,29,25-JAN-20,138858087
2020,124985285,19,29,,138858090
2020,124985285,8,1,,138858088
2020,124976290,8,1,25-JAN-20,138849411
2020,124976298,3,1,,138849416
2020,124979954,36,1100,,138849417
2020,124985290,30,1,,138852800
2020,124985294,8,18,,138858099
2020,124976313,16,25,,138849439
2020,124985310,31,1,,138858116
2020,124976321,25,10,,138849450
2020,124985371,61,100,,138852858
2020,124980013,17,1,,138852860
2020,124985378,19,27,,138858187
2020,124976398,20,20,,138849533
2020,134939318,8,85,,151378400
2020,134939798,63,500,,151370738
2020,134939814,16,700,,151370759
2020,134939814,20,20000,,151378534
2020,134939814,10,1,,151378532
2020,134939814,51,0,,151378535
2020,134939467,38,1,,151378582
2020,134939869,6,180,,151378619
2020,134939872,20,800,,151370820
2020,134939560,9,0,,151378682
2020,134944577,36,407,,151378697
2020,134944587,9,0,,151378709
2020,134944587,20,180,,151378705
2020,134944587,25,170,,151378708
2020,134939913,8,140,,151378710
2020,134944591,20,635,,151378714
2020,134939925,19,15,,151378734
2020,134944610,6,600,,151370869
2020,134944610,63,50,,151370871
2020,134939960,19,1,,151370905
2020,134944717,63,1,,151370949
2020,134940002,54,180,,151370954
2020,134940023,63,2,,151370980
2020,134944769,63,300,,151378911
2020,134940048,19,5,,151378917
2020,134944801,63,70,,151378951
2020,134944815,19,100,,151378967
2020,134940072,3,100,,151378961
2020,134940088,16,200,,151371060
2020,134940092,63,200,,151371067
2020,134944859,20,962,,151378999
2020,136045476,46,150,,152771926
2020,136045516,20,100,,152771957
2020,136040765,63,300,,152773666
2020,136045518,17,1,,152773667
2020,136040787,63,20,,152773707
2020,136045681,3,1500,,152772133
2020,136041015,10,,,152773976
2020,136045924,42,10,,152777395
2020,136041277,36,800,07-DEC-20,152774280
2020,136041286,36,800,,152777474
2020,136041305,6,258,,152774310
2020,136046021,6,258,14-OCT-20,152774306
2020,136041460,17,2000,,152777663
2020,136041584,10,95,,152774607
2020,136046271,63,50,,152777778
2020,136041584,20,150,,152774609
2020,136041584,36,20,,152774610
2020,136046288,19,15,,152777799
2020,136046008,63,150,,152774295
2020,136041322,19,1038,06-DEC-20,152774326
2020,136041324,19,1038,,152774327
2020,136041608,63,180,,152774633
2020,136041672,4,500,,152777905
2020,136046421,3,1,,152777938
2020,136045631,54,1800,,152773807
2020,136040906,63,15,,152773837
2020,136040936,20,300,,152772151
2020,136040936,63,5000,,152773865
2020,136045855,61,300,,152772310
2020,136045875,33,150,,152774108
2020,136041144,30,75000,,152774127
2020,136041227,8,194,,152774211
2020,136041222,8,194,21-DEC-20,152774203
2020,136046080,35,20,,152777580
2020,136041478,19,10,,152777675
2020,136041697,63,238,,152777950
2020,136041695,63,238,16-DEC-20,152777944
2020,136046437,63,200,,152777959
2020,136045712,10,,,152773879
2020,136040973,37,8000,,152773923
2020,136041162,67,1,,152774142
2020,136041217,8,25,,152777410
2020,136041221,3,100,,152777415
2020,136045970,2,43,,152774236
2020,129197228,50,75,08-MAY-20,143964646
2020,129200904,50,75,,143967819
2020,129200905,19,17,,143967820
2020,129197231,38,5,,143964649
2020,129200910,8,135,,143964651
2020,129200916,3,2000,,143967828
2020,129200917,3,2000,04-MAY-20,143967830
2020,129197237,38,76,,143967829
2020,129200915,35,200,,143967827
2020,129200925,16,100,,143967840
2020,129200927,16,100,17-MAY-20,143967842
2020,129197245,31,200,,143964663
2020,129200933,38,160,,143964672
2020,129197275,63,1500,,143964695
2020,129200942,52,0,,143967857
2020,129197267,38,200,,143964686
2020,129197280,63,0,,143967867
2020,129197296,20,100,,143964718
2020,129200988,20,550,,143967897
2020,129197308,20,500,,143964733
2020,129201003,3,300,,143967911
2020,129201025,10,50,,143967942
2020,129201027,25,20,11-MAY-20,143964779
2020,129201021,25,20,,143964776
2020,129197351,10,,,143967945
2020,129201031,20,8991,,143967951
2020,129201032,20,8991,12-MAY-20,143967953
2020,129201036,20,760,,143964792
2020,129197366,4,100,,143967966
2020,129201046,63,10,,143967967
2020,129201055,61,1000,,143967976
2020,129201058,38,1,15-APR-20,143964814
2020,129197386,38,1300,,143964813
2020,129201069,17,22004,,143967993
2020,129201069,25,2,,143967994
2020,129201077,10,,,143964830
2020,132980522,20,400,,148684671
2020,132978962,63,1600,,148681351
2020,132980536,20,1062,,148684683
2020,132978977,25,20,,148681370
2020,132980537,38,60,,148684684
2020,132978984,63,245,,148684689
2020,132978992,63,1,,148684699
2020,132978992,10,,,148681388
2020,132980552,38,200,,148684711
2020,132980554,16,40,,148684714
2020,132979005,63,700,,148681403
2020,132980560,63,116,,148684722
2020,132980565,31,999999,,148684725
2020,132979062,37,1000,18-SEP-20,148684764
2020,132980593,37,4000,,148684759
2020,132980612,19,12,31-OCT-20,148684787
2020,132980607,19,12,,148684782
2020,129201083,6,400,,143968006
2020,129201083,20,650,,143968005
2020,129201086,38,20,,143964843
2020,129197407,13,212,,143964841
2020,129197414,16,50,,143964849
2020,129201097,26,800,,143968016
2020,129201097,54,500,,143968018
2020,129201097,6,300,,143968019
2020,129201097,61,249,,143968021
2020,129201097,4,2500,,143964851
2020,129197422,4,150,,143968035
2020,129201101,19,44,,143968028
2020,129197419,19,44,17-APR-20,143968030
2020,129201120,37,2110,,143968049
2020,129201129,63,25,,143968062
2020,129201131,4,75,,143964882
2020,129201135,3,200,,143964884
2020,129197436,25,300,,143968067
2020,129201142,37,1,,143968076
2020,129197444,36,240,,143964890
2020,129200920,2,15,,143967834
2020,129200922,2,15,25-APR-20,143967838
2020,129200957,38,716,,143967871
2020,129201049,15,2000,,143967972
2020,129197381,63,10,,143964808
2020,129201081,3,25000,,143968003
2020,129201102,25,20,,143968031
2020,129200937,52,0,,143967849
2020,129201093,36,8835,,143968014
2020,129200977,20,1382,,143967886
2020,129197318,10,2,,143964743
2020,129200996,66,800,,143967906
2020,129197325,20,80,,143964753
2020,129197344,36,25,,143967941
2020,129197344,16,650,,143967935
2020,129197344,4,200,,143967936
2020,129197359,16,50,,143964791
2020,129197393,19,13,,143967985
2020,129201072,10,,,143964829
2020,129197399,10,,,143964832
2020,129201084,3,50,,143964840
2020,129197410,20,4000,,143964845
2020,129197426,20,200,,143964870
2020,129197428,20,185,,143964875
2020,129197429,24,900,,143964876
2020,129200924,46,50,,143967839
2020,129197277,63,200,,143967863
2020,129197282,36,500,,143964700
2020,129197297,26,364,,143967884
2020,129201004,20,8500,,143967916
2020,129197347,63,50,,143964782
2020,129201033,49,600,,143967954
2020,129201033,20,200,,143967956
2020,129201033,13,700,,143967952
2020,129201033,66,100,,143964788
2020,129201033,17,365,,143967955
2020,129197360,20,350,,143967959
2020,129197423,10,10,18-APR-20,143964860
2020,129201105,10,10,,143968029
2020,129201105,51,0,,143964859
2020,129201123,36,200,,143968054
2020,129201143,3,150,,143964893
2020,129201143,38,350,,143964891
2020,129200956,36,312,,143964702
2020,129197365,43,200,,143964796
2020,131788699,63,40,,147217570
2020,131792675,8,10,,147214657
2020,131792734,20,40,,147217673
2020,131788871,36,3385,,147217761
2020,131788880,38,250,,147214815
2020,131792829,63,16,,147214822
2020,131788909,20,5,,147214853
2020,131788909,47,0,,147217810
2020,131788967,10,1000,,147217870
2020,126004912,20,90,,139917777
2020,126000284,41,150,,139911167
2020,126005014,10,,,139917884
2020,126005036,10,,,139917902
2020,126005040,9,0,,139917907
2020,126005083,20,203,,139917955
2020,126005084,20,1,02-APR-20,139917956
2020,126005090,10,,,139917960
2020,126000371,37,2500,,139911239
2020,126000372,37,2500,22-MAR-20,139911240
2020,126005105,36,300,,139911258
2020,126005106,20,440,,139917975
2020,126005121,16,100,13-JAN-20,139917989
2020,126005120,16,100,,139917988
2020,126000418,20,4000,,139911285
2020,126005133,20,4000,12-MAR-20,139917995
2020,126005135,36,1000,,139917997
2020,126005141,29,500,,139918002
2020,126005143,20,200,,139918004
2020,126005153,10,,,139911299
2020,126005161,38,1000,,139918022
2020,126005173,63,210,,139918033
2020,126005173,16,170,,139918034
2020,126005189,10,,,139918051
2020,126005192,63,40,,139918054
2020,126005196,3,50,,139918059
2020,126005225,61,800,,139918093
2020,126005225,10,100,,139918095
2020,126005225,20,160,,139918094
2020,131788708,63,20,,147217579
2020,131792913,8,497,,147214933
2020,130885846,16,50,,146090333
2020,130886030,4,98,,146092914
2020,130886055,61,1000,,146090555
2020,130886080,3,13000,,146090580
2020,130881985,3,13000,04-AUG-20,146092969
2020,130886100,63,125,,146090599
2020,130882049,16,16,04-AUG-20,146093034
2020,130882045,16,16,,146093030
2020,130886137,3,2000,,146090644
2020,130886144,4,500,,146093040
2020,130882062,3,6000,,146093050
2020,130886146,3,6000,06-SEP-20,146093051
2020,130882063,63,150,,146093052
2020,130882069,38,200,,146093057
2020,130882070,25,55,,146093058
2020,130882071,26,115,,146093059
2020,130882072,2,118,,146093060
2020,130882073,19,10,,146093061
2020,130882074,19,427,,146093062
2020,130882075,19,327,,146093063
2020,130882076,63,20,,146093064
2020,130882077,20,40,,146093065
2020,130882077,63,10,,146093066
2020,130882077,9,0,,146093067
2020,130882078,19,8,,146093068
2020,130882080,19,24,22-AUG-20,146093070
2020,130882079,19,24,,146093069
2020,130882083,19,253,29-AUG-20,146093073
2020,130882082,19,253,,146093072
2020,130882084,19,6,,146093074
2020,126004913,20,5,,139917778
2020,126004980,62,600,,139917849
2020,126005009,19,4,,139917881
2020,126005013,62,200,,139917883
2020,126000442,64,2000,,139911311
2020,126005170,13,1600,27-FEB-20,139918031
2020,126005169,13,1600,,139918030
2020,126005198,63,100,,139918061
2020,126005204,4,10,,139918068
2020,126005207,8,15,,139918071
2020,126005211,20,500,,139918075
2020,126005213,38,5,,139918076
2020,126000514,8,373,,139911381
2020,126005230,8,373,22-MAR-20,139918099
2020,126000516,10,,,139911384
2020,126005238,10,,,139918105
2020,126004828,30,200,,139910998
2020,126005016,37,300,,139917886
2020,126005016,3,200,,139917887
2020,126005096,10,,,139917966
2020,126005108,3,1000,,139917977
2020,126005134,29,500,,139917996
2020,126005140,36,700,,139918001
2020,126005145,26,700,,139918006
2020,126005147,20,1,,139918008
2020,126005149,20,30000,,139918009
2020,126000433,13,1850,,139911301
2020,126000433,45,540,,139911302
2020,126000482,8,61,,139911348
2020,126005200,3,2000,,139918062
2020,126000503,63,1172,,139918084
2020,126000503,42,137,,139911372
2020,126005228,19,198,,139918097
2020,126005235,29,5000,,139918102
2020,126005237,10,,,139918104
2020,126004851,38,1,,139917696
2020,126004853,63,500,,139917698
2020,126004839,63,1,,139917687
2020,126005026,38,400,,139917893
2020,126005044,61,650,,139917910
2020,126005044,6,200,,139911189
2020,126005079,36,350,,139917950
2020,126005079,63,700,,139917949
2020,126005080,63,0,05-APR-20,139917951
2020,126005118,36,80,,139917986
2020,126005126,52,0,,139911280
2020,126005136,20,10,,139917998
2020,126005150,3,706,,139918010
2020,126000445,63,50,,139911313
2020,126005167,37,2500,,139918028
2020,126005177,63,800,,139918038
2020,126005187,63,400,,139918048
2020,126005193,3,100,,139918055
2020,126005206,19,825,,139918070
2020,126004832,38,200,,139917679
2020,126000177,10,,,139911050
2020,126004921,20,5,,139917786
2020,126004921,43,60,,139917787
2020,126004943,42,175,,139917807
2020,126005060,10,,,139911198
2020,126005166,19,26,,139918027
2020,126000463,10,,,139911334
2020,126005188,57,500,,139918050
2020,126005190,37,20000,,139918052
2020,126005222,10,,,139918087
2020,126005234,29,125,,139918101
2020,126005243,63,200,,139918111
2020,126005245,42,200,,139918113
2020,126005247,63,200,,139918115
2020,126005253,20,20,,139918130
2020,126005255,63,300,,139918132
2020,126005255,3,250,,139918133
2020,126005254,63,160,,139918131
2020,126004829,3,150,,139917676
2020,126004852,15,450,,139917697
2020,126004932,10,,,139917796
2020,126004957,62,900,,139917821
2020,126004959,6,165,,139917823
2020,126004958,6,165,12-FEB-20,139917822
2020,126004988,52,0,,139917856
2020,126004988,20,5500,,139917855
2020,126000275,6,50,,139911160
2020,126005003,3,200,,139917874
2020,126000396,4,7500,,139911264
2020,126005191,64,2500,,139918053
2020,126005197,38,500,,139918060
2020,126005208,10,,,139918072
2020,126005216,10,,,139918079
2020,126005217,20,450,,139918080
2020,126000142,20,2000,,139911020
2020,126004855,38,1371,03-FEB-20,139917699
2020,126004861,3,4000,,139911031
2020,130885823,67,1,,146090305
2020,130881696,63,500,,146092661
2020,130881697,16,20,,146092662
2020,130885840,19,137,,146090326
2020,130881739,63,16,,146092708
2020,130885872,63,300,,146090354
2020,130881760,37,700,,146092735
2020,130885882,42,50,,146090368
2020,130881793,19,99,,146092770
2020,130881801,42,50,,146092775
2020,130881808,63,15,,146092781
2020,130885913,2,46,,146092792
2020,130881836,8,9,,146092809
2020,130885934,4,609,,146090425
2020,130881863,63,30,,146090440
2020,130885989,63,250,,146090481
2020,130885989,7,300,,146090480
2020,130881900,8,4,,146092878
2020,130886004,50,35,,146090500
2020,130886003,63,1,,146090501
2020,130886015,8,80,,146090514
2020,130886020,63,40,,146090518
2020,130886029,25,10,,146090528
2020,130881938,20,1000,,146090522
2020,130881945,20,20,,146092925
2020,130881948,53,25,,146090535
2020,130881948,16,5,,146090536
2020,130881948,20,3,,146092930
2020,130881946,66,1100,,146092927
2020,130881946,13,2200,,146092926
2020,130881957,9,0,,146092938
2020,130881961,10,,,146092944
2020,130886070,25,30,,146090569
2020,130886070,22,0,,146090570
2020,130886070,20,60,,146090566
2020,130881987,64,1000,,146092970
2020,130886092,31,500,,146092981
2020,130886098,20,1000,,146092988
2020,130886116,10,,,146092998
2020,130882027,3,2000,,146093018
2020,130882016,25,20,,146093005
2020,130882017,25,20,28-JUN-20,146093006
2020,130882016,3,18000,,146093004
2020,130882042,25,1,,146093028
2020,130882042,63,10,,146093025
2020,126004849,6,29,,139917695
2020,126000174,6,376,,139911047
2020,126000173,6,376,13-MAR-20,139911046
2020,126004917,21,1850,,139917783
2020,126005002,38,250,,139917873
2020,126000282,7,750,,139911166
2020,126005043,67,1,,139911187
2020,126005056,3,1000,,139917922
2020,126005070,10,,,139911209
2020,126005099,10,,,139917969
2020,126000388,6,90,,139911255
2020,126000388,63,20,,139911256
2020,126000388,47,0,,139911257
2020,126005128,20,200,,139917993
2020,126005151,20,1300,,139918011
2020,126005178,63,250,,139918039
2020,126005209,19,158,,139918073
2020,126005214,10,,,139918077
2020,126000495,3,10000,,139911364
2020,126004914,42,507,,139917779
2020,126004934,10,,,139917798
2020,136045479,24,5000,,152771929
2020,136040782,20,1200,,152771977
2020,136045757,25,25,,152772207
2020,136045756,38,200,,152772206
2020,136040999,63,139,,152773960
2020,136041013,37,1000,,152772233
2020,136045807,38,1000,,152772259
2020,136045813,10,,,152772263
2020,136046230,63,1,,152777729
2020,122569712,63,50,,135572271
2020,122563561,63,100,,135577685
2020,122569763,6,64,,135572322
2020,122569762,6,64,08-JAN-20,135572321
2020,122563599,16,400,,135577723
2020,131792975,10,,,147215003
2020,132984650,4,480,,148685175
2020,132984636,51,0,,148682097
2020,132984597,38,50,,148682051
2020,132984597,26,300,,148685131
2020,132984673,42,1801,,148682138
2020,132984677,4,50,,148682137
2020,132981006,4,100,,148685185
2020,132984656,4,100,13-SEP-20,148682119
2020,132981006,63,1000,,148685184
2020,132984692,4,400,,148682156
2020,132984742,63,11000,,148682216
2020,132984789,38,200,,148682263
2020,132981072,10,,,148685258
2020,132981085,4,378,30-JUL-20,148682288
2020,132981086,4,378,,148685272
2020,132981098,61,100,,148682307
2020,132981106,8,1,,148685296
2020,132984862,31,20,,148687346
2020,132984861,26,100,,148685297
2020,132984861,51,0,,148687345
2020,132984861,25,100,,148687342
2020,132984861,9,0,,148687341
2020,132981115,10,,,148687361
2020,132984887,19,200,,148687372
2020,132984947,10,,,148687440
2020,132981162,52,0,,148687447
2020,132984969,10,,,148687463
2020,132984973,63,10,,148687466
2020,132984972,63,10,30-AUG-20,148685357
2020,132984977,38,1,,148687468
2020,132981181,20,397,,148687496
2020,132981181,52,0,,148685368
2020,132981181,25,180,,148687497
2020,132981181,9,0,,148687492
2020,132981181,51,0,,148685367
2020,132981198,8,1,,148685389
2020,132981201,20,100,,148685391
2020,132981208,42,100,,148685395
2020,132985044,63,5000,17-OCT-20,148687541
2020,132981210,61,800,,148685398
2020,132981228,2,2,,148687585
2020,132985096,2,30,,148687598
2020,132981234,62,89,,148687601
2020,132985110,2,30,,148687614
2020,132985108,2,30,15-NOV-20,148687611
2020,132981246,63,25,,148685432
2020,132981248,63,1,,148687636
2020,132985134,63,9,,148687644
2020,132985132,9,0,,148685439
2020,127658904,63,12,,142031761
2020,127663713,21,10,,142045209
2020,127665872,21,10,10-MAY-20,142045210
2020,127665883,38,250,,142039632
2020,127665893,19,89,,142039648
2020,127663741,19,89,20-APR-20,142045245
2020,127663757,10,,,142045262
2020,127663834,10,,,142045350
2020,127665985,63,250,,142039750
2020,127666009,63,100,,142039771
2020,127663886,59,100,,142039805
2020,127663904,8,25,30-MAR-20,142039823
2020,127663901,8,25,,142045413
2020,127666073,8,14,,142045440
2020,127665870,3,100,,142039622
2020,127665750,10,,,142039483
2020,127663659,20,330,,142039519
2020,127665790,29,100,,142045156
2020,127665658,10,,,142045047
2020,127663722,4,2100,,142045222
2020,127663730,7,100,,142045232
2020,127663730,8,790,,142045231
2020,127665889,19,240,,142039640
2020,127665890,19,240,12-MAY-20,142039641
2020,127665899,16,10,,142045253
2020,127665899,42,32,,142039653
2020,127663758,10,,,142039661
2020,127663758,63,7,,142045257
2020,127665920,46,113,,142039671
2020,127665920,35,250,,142039670
2020,127663773,63,250,,142045285
2020,127663797,2,10,,142039691
2020,127665952,10,,,142039702
2020,127663812,8,1,,142045325
2020,127665955,42,150,,142039709
2020,127665955,16,150,,142039704
2020,127663817,20,30,,142045335
2020,127663700,38,500,,142045197
2020,127663700,3,587,,142045196
2020,127663734,36,7000,,142045238
2020,127665881,35,200,,142039630
2020,127663744,36,480,,142039649
2020,127663747,10,,,142045247
2020,127665904,8,20,,142045260
2020,127665926,16,60,04-JUN-20,142045286
2020,127663772,16,60,,142039675
2020,127665928,35,30,,142039679
2020,127663776,20,15,16-JUN-20,142039681
2020,127665927,20,15,,142039680
2020,127663776,63,0,16-JUN-20,142039682
2020,127663777,10,,,142045288
2020,127665927,63,40,,142039678
2020,127665931,3,2000,,142045294
2020,127665931,61,700,,142045296
2020,127665940,16,600,,142039692
2020,127665946,10,10,,142039699
2020,127665963,63,50,,142039718
2020,127663816,25,20,,142039716
2020,127665962,43,60,,142045338
2020,127665969,10,,,142039724
2020,127663840,63,500,,142045355
2020,127663843,35,350,,142039735
2020,127665973,26,12,16-FEB-20,142045357
2020,127665972,9,0,,142045356
2020,127665973,9,0,16-FEB-20,142045358
2020,127665973,16,7,16-FEB-20,142039732
2020,127665972,26,12,,142039729
2020,127665972,16,7,,142039730
2020,127663850,63,100,,142045368
2020,127663868,8,2,04-MAY-20,142039778
2020,127666014,8,2,,142039777
2020,127666028,38,1,,142045392
2020,127666035,38,1200,,142039802
2020,127666044,42,200,,142039812
2020,127663892,20,424,,142045405
2020,127663893,4,499,,142039819
2020,127663894,4,499,15-JUN-20,142045406
2020,127666053,6,400,,142045407
2020,127663895,20,1470,,142045408
2020,127663896,20,1300,,142045409
2020,127663909,20,9000,,142045422
2020,127663906,4,750,,142045418
2020,127663908,4,300,24-APR-20,142045421
2020,127666066,9,0,,142045435
2020,127666079,22,0,,142045446
2020,127666078,62,240,,142039844
2020,127666078,63,70,,142039845
2020,127660941,8,30,,142031788
2020,127661283,10,,,142036414
2020,127665676,31,1,,142039400
2020,127665907,8,87,23-MAY-20,142039662
2020,127665906,8,87,,142045261
2020,127665908,63,142,,142039663
2020,127663767,59,10,,142045280
2020,127665942,10,,,142045318
2020,127663810,26,100,,142045332
2020,127665954,3,100,,142039708
2020,127665966,20,2275,20-MAR-20,142045348
2020,127663830,20,2275,,142039723
2020,127663846,38,275,,142039746
2020,127665988,63,18000,,142039753
2020,127666000,10,,,142045376
2020,127663671,3,300,,142045162
2020,127663738,19,638,18-APR-20,142039643
2020,127665892,19,638,,142045243
2020,131583144,51,0,,146976295
2020,131583144,9,0,,146976293
2020,131585978,4,500,,146978123
2020,131585986,4,500,,146976305
2020,131583168,63,150,,146976331
2020,131583168,61,75,,146976329
2020,131583170,63,1,,146976333
2020,131586010,4,1400,,146978153
2020,131586009,4,1400,22-JUN-20,146976338
2020,131586011,6,195,,146976342
2020,131586021,24,250,,146978168
2020,131586020,7,3000,,146976345
2020,131586020,63,2060,,146978165
2020,131583190,9,0,,146978183
2020,131583190,10,200,,146976358
2020,131583190,56,1,,146976359
2020,131586040,7,2700,,146976368
2020,131586073,33,500,,146978247
2020,131586081,20,200,,146978256
2020,131583236,62,50,,146976414
2020,131583240,38,500,,146978272
2020,131583271,38,15,,146976448
2020,131586128,4,100,,146978313
2020,127659287,36,1,,142032192
2020,127659287,16,40,,142036423
2020,127659287,6,10,,142032191
2020,127661298,10,,,142036429
2020,127665981,31,4,,142039744
2020,127665981,63,4,,142039745
2020,127665980,63,1358,,142039743
2020,127665980,20,300,,142045365
2020,127665980,2,18,,142045366
2020,127663925,8,416,,142039835
2020,127665829,63,1,,142039582
2020,127665828,33,2000,,142039581
2020,127665841,42,100,,142039591
2020,127665921,10,60,,142039672
2020,127663779,3,250,,142045289
2020,127665979,20,1000,,142045363
2020,127663852,20,1500,,142039755
2020,127663854,17,6400,,142045370
2020,127665997,20,5135,,142039762
2020,127666015,20,1,,142039779
2020,127665873,10,,,142045220
2020,127663844,17,2,,142045361
2020,127663844,10,2,,142045362
2020,127663844,20,565,,142039736
2020,127663844,25,2,,142045360
2020,127666072,8,42,,142039840
2020,127658901,63,1,,142035986
2020,127665793,3,125,,142039538
2020,127663780,20,17000,,142045290
2020,127665679,63,160,,142039403
2020,127665933,63,1500,,142045301
2020,127665961,20,1700,,142039717
2020,127661180,47,0,,142036289
2020,127661180,6,32,,142032064
2020,127659280,11,5,,142036410
2020,127659280,10,,,142036411
2020,127658930,38,1,,142036015
2020,127661163,54,80,,142032045
2020,127661163,45,20,,142036272
2020,127661173,36,390,20-MAY-20,142032055
2020,127661176,36,390,,142036284
2020,127661173,61,95,20-MAY-20,142032056
2020,127661176,61,95,,142036285
2020,127661226,8,150,04-MAY-20,142036344
2020,127661228,8,150,,142036346
2020,127659029,20,75,,142036121
2020,127663847,63,59,,142039748
2020,127665917,63,389,,142039666
2020,127663861,10,,,142045378
2020,127663590,20,25,,142045080
2020,127665761,10,,,142045136
2020,127663653,10,,,142039511
2020,127663749,13,500,,142039652
2020,127665673,10,,,142039399
2020,127663582,16,200,,142045069
2020,127665707,10,,,142045086
2020,127665713,10,,,142045090
2020,127663808,2,8,,142045328
2020,127663808,63,6,,142045329
2020,127663825,63,21,,142045343
2020,127663839,6,200,25-MAR-20,142039728
2020,127663837,6,200,,142045354
2020,127665986,54,2673,,142039751
2020,127663876,63,57,,142045390
2020,127666027,54,500,,142039795
2020,127663899,20,8000,,142045412
2020,127663928,8,49,,142039838
2020,127665749,8,10,,142039484
2020,127665749,61,650,,142045126
2020,127663642,47,0,,142045135
2020,127663656,10,20,,142039513
2020,127665784,31,100,,142045151
2020,127665784,26,250,,142045150
2020,127665784,63,150,,142039526
2020,127663663,8,1,,142045152
2020,127665832,33,300,,142045193
2020,127663707,20,1300,,142039604
2020,127665871,54,600,,142039623
2020,127663714,20,500,,142039624
2020,127665875,63,6500,,142045221
2020,127663718,36,5224,,142045216
2020,127663718,50,35,,142045218
2020,127663718,20,2000,,142045217
2020,127663721,22,0,,142039626
2020,127663728,24,900,,142045228
2020,127663731,9,0,10-MAY-20,142045233
2020,127663731,47,0,10-MAY-20,142045235
2020,127663729,47,0,,142045230
2020,127663729,9,0,,142045229
2020,127665879,10,,,142045236
2020,127663732,10,,,142045234
2020,127665882,35,400,,142039631
2020,127663735,10,3,,142045239
2020,127665886,3,500,,142045241
2020,127665886,63,700,,142039635
2020,127665886,20,160,,142045242
2020,127665886,38,500,,142039636
2020,127663751,64,2500,,142045251
2020,127663751,38,12,,142045252
2020,127665896,63,1,,142045249
2020,127663756,16,527,,142045259
2020,127663753,37,500,,142045255
2020,127665901,37,500,27-MAY-20,142045256
2020,127663761,21,1,,142045272
2020,127665779,6,75,,142045148
2020,127663660,6,75,24-FEB-20,142039521
2020,127665976,26,800,,142039738
2020,127665987,38,150,,142039752
2020,129874914,51,0,,144816801
2020,129874934,25,25,,144816819
2020,127666003,20,3000,,142039767
2020,127663918,16,200,,142045430
2020,127666067,3,500,,142039834
2020,129873234,25,25,21-JUL-20,144816821
2020,127663926,62,80,,142045438
2020,127666068,3,4000,,142039836
2020,127666077,4,1000,,142045444
2020,127666080,60,200,,142039846
2020,127666080,62,100,,142039847
2020,127666081,29,40,,142039848
2020,127666086,8,10,,142039855
2020,127663938,14,2,,142039853
2020,127663940,37,2000,,142045449
2020,127663942,36,1300,,142045450
2020,127660911,8,5,,142031757
2020,127659165,63,150,,142036271
2020,127660929,47,0,,142031774
2020,127659168,20,839,,142032049
2020,127658902,63,1,,142031759
2020,127658906,61,200,,142031762
2020,127658906,20,300,,142035991
2020,127658908,65,80,,142031767
2020,127658908,36,433,,142031766
2020,127660927,8,4,,142036001
2020,127658923,51,0,,142036009
2020,127661281,9,0,,142032177
2020,127661284,9,0,09-MAY-20,142036416
2020,127661281,20,60,,142032174
2020,127661284,20,60,09-MAY-20,142036415
2020,127663762,21,1,17-JAN-20,142045273
2020,127663763,63,135,,142045274
2020,127663765,49,80,,142045277
2020,127663765,13,300,,142039667
2020,127663766,38,40,,142045278
2020,127663769,16,40,,142045279
2020,127663769,63,40,,142045282
2020,127663771,63,15,,142045283
2020,127663783,38,200,,142045293
2020,127663787,3,18000,,142045300
2020,127665934,63,100,,142039687
2020,127665937,63,100,,142039689
2020,127663791,51,0,,142045303
2020,127663794,38,2500,,142045308
2020,127663793,4,50,,142045306
2020,127663795,3,500,,142045310
2020,127665941,51,0,,142045314
2020,127665941,21,2900,,142045313
2020,127663799,8,20,,142045312
2020,127663802,4,500,,142045319
2020,127665945,7,1000,,142039698
2020,127663804,36,1000,,142045322
2020,127665948,63,75,,142039701
2020,127665951,38,1000,,142045321
2020,127665956,8,89,,142039711
2020,127665957,7,2000,,142045324
2020,127665957,20,2000,,142045326
2020,127663821,36,720,,142045341
2020,127663818,8,5,,142045337
2020,127663827,3,200,,142045345
2020,127663826,13,220,,142045344
2020,127663831,35,200,,142045349
2020,127665974,4,1000,,142045359
2020,127663849,63,200,,142045367
2020,127665992,38,10098,,142045372
2020,127666020,66,500,,142039785
2020,127666017,38,100,,142039780
2020,127666018,10,,,142039782
2020,127663874,42,75,,142039786
2020,127663878,25,10,,142039791
