"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2020,129869177,127829773,6,,
2020,129872344,127829789,7,,
2020,129872382,127829886,7,,
2020,129872385,127829890,4,,
2020,129869288,127829905,7,,
2020,129869324,127824400,7,,
2020,129869329,127824400,5,,
2020,129869334,127829952,4,,
2020,129869363,127829982,7,,
2020,129869368,127829982,5,,
2020,129869376,127824419,7,,
2020,129869374,127829993,6,,
2020,129872430,127830004,7,,
2020,129869453,127830080,4,,
2020,129872454,127830092,7,,
2020,129869477,127830100,7,,
2020,130885213,128967505,7,1,
2020,129200923,126991085,5,,
2020,129197242,126991085,7,,
2020,129201006,126996246,7,,
2020,129197395,126996338,7,,
2020,129197424,126996392,1,,
2020,129197439,126996419,4,,
2020,129201146,126996431,7,,
2020,129201147,126996433,4,,
2020,129197278,126996171,4,,
2020,129197329,126996247,7,,
2020,129197341,127001194,7,,
2020,129197369,126996296,7,,
2020,129201092,126996378,1,,
2020,129201110,127001284,4,,
2020,129197274,126996165,1,,
2020,129200989,126996224,4,,
2020,129200998,127001171,7,,
2020,129201014,126996259,4,,
2020,129201047,126996307,7,,
2020,129201087,126996367,7,,
2020,129201124,126996403,4,,
2020,129200999,127001172,7,,
2020,129201002,127001178,4,,
2020,129201053,126996313,4,,
2020,129197384,126996317,1,,
2020,129197238,126991075,4,,
2020,129197258,126996157,6,,
2020,129201018,127001193,7,,
2020,129197413,127001270,7,,
2020,129197240,126996138,4,,
2020,129200972,126996206,7,,
2020,129197445,127001306,7,,
2020,129200913,126996131,7,,
2020,129200931,126996151,4,,
2020,129200949,126996167,7,,
2020,129201095,127001273,7,,
2020,129201132,126996412,4,,
2020,129201130,126996412,7,,
2020,129197284,127001127,7,,
2020,129200995,126996235,4,,
2020,129201013,126996256,6,,
2020,129197342,126996266,7,,
2020,129197244,126991080,7,,
2020,129197276,127001117,4,,
2020,129197279,126996173,7,,
2020,129201019,126996269,7,,
2020,129201038,126996287,7,,
2020,129197403,126996361,7,,
2020,129200932,126996152,7,,
2020,129197256,126996154,4,,
2020,129197257,126996154,7,,
2020,129200948,127001118,7,,
2020,129201009,126996253,7,,
2020,129197338,126996265,4,,
2020,129197358,127001213,1,,
2020,129201121,126996398,7,,
2020,129197348,127001200,7,,
2020,129201066,126996342,4,,
2020,129197397,126996351,1,,
2020,129197437,126996415,6,,
2020,129200968,127001137,7,,
2020,129201015,127001190,1,,
2020,129201024,126996272,4,,
2020,129197425,126996391,7,,
2020,129197417,126996381,7,,
2020,129201115,126996393,7,,
2020,129197433,126996407,4,,
2020,129197443,126996424,4,,
2020,129200908,126996123,1,,
2020,129200969,126996204,7,,
2020,129197330,126996249,7,,
2020,129201008,126996249,5,,
2020,129197362,126996290,7,,
2020,129201057,126996319,4,,
2020,129197420,126996386,7,,
2020,129200909,126996126,4,,
2020,129200944,127001110,7,,
2020,129200952,126996174,7,,
2020,129197326,126996242,7,,
2020,129201139,126996423,4,,
2020,129197315,126996229,7,,
2020,129197371,126996299,7,,
2020,129197378,127001234,7,,
2020,129201060,126996333,6,,
2020,129201112,126996390,5,,1
2020,129201108,126996390,7,1,
2020,129200929,126996148,1,,
2020,129201005,126996244,7,,
2020,129197343,127001195,7,,
2020,129869335,127824403,4,,
2020,129869361,127829975,7,,
2020,129200978,127001151,7,,
2020,129200979,127001151,5,,
2020,129197314,127001162,7,,
2020,129201037,127001214,7,,
2020,129201071,126996345,7,,
2020,129201076,126996349,7,,
2020,129201089,126996371,7,,
2020,129201099,126996383,7,,
2020,129201109,126996388,7,,
2020,129197252,126996150,1,,
2020,129201028,127001205,1,,
2020,129197361,127001218,4,,
2020,129197390,126996332,7,,
2020,129201061,127001247,7,,
2020,129200928,126996146,5,,
2020,129200926,126996146,7,,
2020,129200938,126996160,7,,
2020,129197328,127001182,7,,
2020,129201039,126996288,7,,
2020,129201104,127001281,7,,
2020,129201106,127001281,5,,
2020,129201125,127001292,7,,
2020,129197431,127001292,5,,
2020,132984923,131360438,6,,
2020,132984948,131365900,7,,
2020,132981200,131365982,7,,
2020,132981282,131366123,7,,
2020,130885110,128962605,4,,
2020,130881695,128968517,4,,
2020,130881699,128968523,7,,
2020,130881702,128963406,7,,
2020,130885851,128968562,7,,
2020,130885854,128968562,5,,
2020,130881734,128968568,7,,
2020,130881743,128968577,4,,
2020,130885900,128968634,1,,
2020,130881830,128968666,6,,
2020,130885923,128968668,6,,
2020,130885960,128968722,7,,
2020,130885966,128968725,7,,
2020,130886016,128968787,7,,
2020,130886023,128963632,7,,
2020,130881971,128968835,4,,
2020,130881980,128963693,4,,
2020,130886088,128963716,7,,
2020,130882008,128968872,6,,
2020,129869040,127829619,1,,
2020,129869090,127824231,7,,
2020,129872299,127824236,7,,
2020,129869294,127824377,6,,
2020,129872410,127829947,7,,
2020,129869359,127829974,7,,
2020,129872420,127829987,7,,
2020,129869444,127824449,5,,
2020,129869442,127824449,7,,
2020,129872470,127830115,6,,
2020,129869495,127830117,4,,
2020,129872479,127830122,6,,
2020,129872480,127830123,4,,
2020,129872484,127830125,1,,
2020,129869062,127829647,7,,
2020,129869149,127829742,4,,
2020,129869229,127824336,7,,
2020,129869326,127829949,4,,
2020,129869366,127824415,7,,
2020,129873215,127830643,4,,
2020,129874918,127825416,4,,
2020,129874935,127825426,4,,
2020,129869066,127829650,7,,
2020,129869081,127829663,4,,
2020,129869083,127829667,7,,
2020,129872353,127824316,7,,
2020,129872362,127829826,4,,
2020,129869218,127829831,7,,
2020,129869457,127824456,7,,
2020,130880391,128962294,7,,
2020,130885212,128962689,5,,
2020,130880783,128962689,7,,
2020,130881885,128963580,7,,
2020,130881973,128968837,7,,
2020,130886089,128968857,7,,
2020,130882012,128968874,6,,
2020,130886124,128968880,7,,
2020,130882039,128968905,4,,
2020,130882064,128968929,7,,
2020,129872292,127829651,7,,
2020,129872301,127829694,7,,
2020,129869318,127829937,6,,
2020,129869469,127824462,7,,
2020,129869488,127824475,7,,
2020,129874907,127830641,7,,
2020,129869045,127829623,5,,1
2020,129869042,127829623,7,1,
2020,129869296,127824381,7,,
2020,129869405,127830026,7,,
2020,129869411,127830033,7,,
2020,129869415,127830040,4,,
2020,129869431,127824438,7,,
2020,129869445,127830072,7,,
2020,129874928,127830665,7,,
2020,129874942,127830680,7,,
2020,129869092,127829676,7,,
2020,129869280,127824366,7,,
2020,129869290,127829908,7,,
2020,129869313,127824389,4,,
2020,129869422,127830044,7,,
2020,129872439,127830050,7,,
2020,129869458,127830082,7,,
2020,129872467,127830113,6,,
2020,129873225,127825417,7,,
2020,129874933,127825425,4,,
2020,129869097,127829682,6,,
2020,129869126,127824253,7,,
2020,129869188,127829791,7,,
2020,129869247,127829862,7,,
2020,129869248,127829862,1,,
2020,129869342,127829954,4,,
2020,129869333,127829954,7,,
2020,129869336,127829954,5,,
2020,129869410,127830032,7,,
2020,129872436,127830042,4,,
2020,133950569,132437125,5,,
2020,133950568,132437125,7,,
2020,133947397,132437127,5,,
2020,133947396,132437127,7,,
2020,133947405,132434809,7,,
2020,133947418,132434819,1,,
2020,133950583,132434826,7,,
2020,133950585,132437148,7,,
2020,133950593,132437160,7,,
2020,133950600,132437170,7,,
2020,133947438,132437171,7,,
2020,133947439,132434846,7,,
2020,133947446,132437182,4,,
2020,133947448,132434864,6,,
2020,133947465,132434880,7,1,
2020,133950622,132437201,1,,
2020,133950621,132437201,6,,
2020,133947477,132437215,4,,
2020,133950641,132437221,6,,
2020,133947495,132437239,7,,
2020,133950653,132434917,5,,1
2020,133947497,132434917,7,1,
2020,133950660,132437243,5,,
2020,133950658,132437243,7,,
2020,133947511,132434936,7,,
2020,133950664,132434940,6,,
2020,133947528,132437262,7,,
2020,133950678,132434955,7,,
2020,133950686,132437274,1,,
2020,133950697,132437289,1,,
2020,133950694,132434980,7,,
2020,133950704,132437296,7,,
2020,133950718,132437307,7,,
2020,133950725,132437312,7,,
2020,133947566,132435017,7,,
2020,133950752,132435021,7,,
2020,133950759,132437343,7,,
2020,133947572,132437348,7,,
2020,133947584,132437358,7,,
2020,133947582,132435039,5,,1
2020,133950768,132435039,7,1,
2020,133950779,132437371,1,,
2020,133950787,132437378,7,,
2020,133947602,132435057,1,,
2020,133950792,132437388,7,,
2020,133947604,132437387,4,,
2020,133947611,132437403,7,1,
2020,133950805,132437403,5,,1
2020,133950812,132435080,1,,
2020,133950820,132437417,7,,
2020,133947636,132435111,7,,
2020,133947646,132435115,7,,
2020,133950865,132437461,7,,
2020,133947656,132437467,7,,
2020,133947660,132437477,7,,
2020,133950878,132437482,7,,
2020,133950887,132437497,7,,
2020,129869078,127829661,7,,
2020,129869107,127829693,7,,
2020,129869143,127829731,4,,
2020,129869197,127829804,7,,
2020,129869287,127824372,1,,
2020,129869315,127829935,4,,
2020,130881856,128968699,4,,
2020,130886059,128963674,7,,
2020,130881977,128968840,7,,
2020,130886115,128963747,7,,
2020,130886126,128968881,6,,
2020,129872290,127829640,4,,
2020,129869123,127824248,7,,
2020,129869125,127824248,5,,
2020,129872317,127829740,4,,
2020,129869193,127829800,4,,
2020,129869200,127829809,7,,
2020,129869219,127829828,7,,
2020,129869224,127829835,7,,
2020,129872371,127829868,7,,
2020,129872400,127824382,4,,
2020,129869332,127829951,4,,
2020,129869074,127824225,7,,
2020,129869076,127824225,5,,
2020,129869159,127829754,7,,
2020,129869165,127829762,7,,
2020,129869198,127829807,6,,
2020,129869207,127829816,1,,
2020,129869215,127824328,4,,
2020,129872378,127829883,7,,
2020,124979692,122561225,7,,
2020,124985052,122561303,4,,
2020,124975955,122556816,7,,
2020,124975964,122561316,4,,
2020,124976234,122561475,7,,
2020,124979953,122557182,7,,
2020,124985313,122557212,7,,
2020,124985319,122561559,4,,
2020,124976350,122561573,7,,
2020,124985366,122561605,7,,
2020,124976107,122561367,4,,
2020,124979861,122561414,7,,
2020,124976182,122557046,7,,
2020,124979895,122561460,4,,
2020,124979897,122561466,6,,
2020,124985233,122557086,7,,
2020,124979740,122561282,6,,
2020,126000214,123337353,7,,
2020,126000215,123337354,6,,
2020,126000266,123337409,6,,
2020,126004998,123346569,7,,
2020,126000324,123337486,7,,
2020,126000325,123337486,5,,
2020,126000331,123337494,7,,
2020,126000350,123337515,1,,
2020,126000357,123337520,7,,
2020,126000383,123337548,7,,
2020,126005115,123337575,7,,
2020,126000443,123337618,7,,
2020,126000448,123337625,7,,
2020,126000458,123337635,4,,
2020,130885704,128963269,4,,
2020,130881693,128968514,4,,
2020,130885816,128963397,7,,
2020,130885818,128963401,4,,
2020,130881714,128963422,5,,1
2020,130881713,128963422,7,1,
2020,130885864,128963452,7,,
2020,130881748,128963461,7,,
2020,124975432,122566250,7,,
2020,124984837,122566393,7,,
2020,124979619,122561150,1,,
2020,124984870,122561154,7,,
2020,124984891,122566451,7,,
2020,126000200,123337335,6,,
2020,126004991,123346561,7,,
2020,126000306,123337460,1,,
2020,126000362,123337522,4,,
2020,126000389,123337553,7,,
2020,126000406,123337579,3,,
2020,126000429,123337605,7,,
2020,126005148,123337608,7,,
2020,126005199,123337660,5,,
2020,126000484,123337660,7,,
2020,131788783,130020262,7,,
2020,131788863,130022317,7,,
2020,131788886,130022339,7,,
2020,131788951,130020509,7,,
2020,131792965,130022440,1,,
2020,126000137,123337266,7,,
2020,126004873,123346427,4,,
2020,126000186,123337321,7,,
2020,126000256,123337393,4,,
2020,126004997,123337417,5,,
2020,126004996,123337417,7,,
2020,126000300,123337451,7,,
2020,129197322,126996236,4,,
2020,129197323,127001175,7,,
2020,129197324,127001179,7,,
2020,129197357,126996283,4,,
2020,129201043,127001223,7,,
2020,129197376,127001233,4,,
2020,129197383,127001240,5,,1
2020,129201056,127001240,7,1,
2020,129201064,126996339,7,,
2020,129197394,126996337,4,,
2020,129197400,126996355,4,,
2020,129201088,127001268,4,,
2020,129197412,127001269,7,,
2020,129201113,127001287,7,,
2020,129197435,126996410,4,,
2020,129197438,127001301,4,,
2020,129200941,127001104,7,,
2020,129197289,126996197,7,,
2020,131792642,130020187,7,1,
2020,131792730,130020296,4,,
2020,131788820,130020327,6,,
2020,131792782,130020352,7,,
2020,131792835,130022346,2,,
2020,131792901,130020483,7,,
2020,131792903,130020483,5,,
2020,131788955,130020529,7,,
2020,127661286,125190592,6,,
2020,126932081,124372812,6,,
2020,126932124,124376757,7,1,
2020,126932125,124376757,5,,1
2020,127665854,125193628,4,,
2020,127665835,125197298,7,,
2020,127665843,125197306,7,,
2020,127665858,125197334,4,,
2020,127663709,125197336,7,,
2020,127665867,125197343,1,,
2020,127663725,125197354,4,,
2020,127665791,125197229,4,,
2020,127665774,125197220,5,,
2020,127665776,125197220,7,,
2020,127659027,125190306,7,,
2020,127665947,125197427,7,,
2020,127663829,125193769,7,,
2020,127663869,125197504,7,,
2020,127666026,125197522,7,,
2020,127666040,125197534,7,,
2020,127666045,125193848,6,,
2020,127663920,125193879,7,1,
2020,127663934,125197577,1,,
2020,127658933,125190192,7,,
2020,127665860,125197331,7,,
2020,127663644,125197209,7,,
2020,127659279,125190587,4,,
2020,127663576,125197113,7,,
2020,127665878,125193650,7,,
2020,127665909,125197387,6,,
2020,127665919,125193695,4,,
2020,127663809,125193752,4,,
2020,127663841,125197467,7,,
2020,127665990,125193802,7,,
2020,127666076,125197574,7,,
2020,127663937,125197588,3,,
2020,128431665,126186056,7,,
2020,128431673,126186070,1,,
2020,128431693,126186089,7,,
2020,128431694,126186089,5,,
2020,128431702,126186094,5,,
2020,128431700,126186094,7,,
2020,128431709,126186103,7,,
2020,128431714,126186103,5,,
2020,128431718,126186107,7,,
2020,128431733,126186124,7,,
2020,128431748,126186145,4,,
2020,128431816,126186222,7,,
2020,128431845,126186266,6,,
2020,128431857,126186277,7,,
2020,128431891,126186312,7,,
2020,128432039,126186485,7,,
2020,128432073,126186531,7,,
2020,128432123,126186594,7,,
2020,128432139,126186610,7,,
2020,128432142,126186613,7,,
2020,128432147,126186616,5,,
2020,128432144,126186616,7,,
2020,128432153,126186624,4,,
2020,128432169,126186643,5,,
2020,128432168,126186643,7,,
2020,128432191,126186669,7,,
2020,128432205,126186685,7,,
2020,128432225,126186705,4,,
2020,128432229,126186711,7,,
2020,128432287,126186761,7,,
2020,128432317,126186793,5,,
2020,128432316,126186793,7,,
2020,128432321,126186796,5,,
2020,128432320,126186796,7,,
2020,128432348,126186823,7,,
2020,128432360,126186839,4,,
2020,128432361,126186841,4,,
2020,128432368,126186847,5,,
2020,128432366,126186847,7,,
2020,128432520,126187030,4,,
2020,128432792,126187309,7,,
2020,128432800,126187318,5,,
2020,128432802,126187318,7,,
2020,128432814,126187330,7,,
2020,128432867,126187387,7,,
2020,128432893,126187421,7,,
2020,128433049,126187595,4,,
2020,128433156,126187722,7,,
2020,128433164,126187731,4,,
2020,126000145,123337275,7,,
2020,126000197,123337332,7,,
2020,126004955,123346515,7,,
2020,126005007,123346578,6,,
2020,126005075,123337523,4,,
2020,126000377,123346698,7,,
2020,126000384,123346701,7,,
2020,126000391,123337555,6,,
2020,126000412,123337585,7,1,
2020,126000417,123337590,4,,
2020,126000419,123337594,7,,
2020,126000436,123346774,7,,
2020,126000468,123337645,5,,
2020,126000467,123337645,7,,
2020,126000476,123337654,7,,
2020,126000510,123337694,4,,
2020,126000518,123337706,1,,
2020,126005236,123337707,7,,
2020,126000522,123337711,1,,
2020,126000526,123337717,6,,
2020,126000536,123337728,1,,
2020,126000542,123337733,7,,
2020,128431668,126186065,4,,
2020,128431740,126186132,7,,
2020,128431819,126186227,7,,
2020,128431904,126186325,7,,
2020,128431951,126186383,7,,
2020,128431955,126186387,7,,
2020,128431963,126186396,1,,
2020,128431983,126186418,7,,
2020,128431999,126186437,7,,
2020,128432007,126186451,7,,
2020,128432443,126186929,7,,
2020,128432454,126186947,7,,
2020,128432500,126187007,4,,
2020,128432511,126187023,4,,
2020,128432692,126187201,7,,
2020,128432748,126187256,4,,
2020,128432793,126187312,5,,
2020,128432938,126187473,6,,
2020,128432948,126187480,7,,
2020,128432998,126187538,4,,
2020,128433118,126187668,7,,
2020,128433144,126187708,7,,
2020,128433173,126187741,4,,
2020,124979581,122561108,7,,
2020,124979589,122561117,7,,
2020,124979593,122561124,7,,
2020,124984688,122561129,1,,
2020,124979599,122561132,7,,
2020,124979601,122561134,6,,
2020,124979604,122561137,7,,
2020,124984749,122561138,7,,
2020,124984769,122561139,7,,
2020,124979668,122561208,4,,
2020,124984955,122561214,5,,
2020,124975696,122561214,7,,
2020,124979714,122561256,7,,
2020,124979771,122566640,4,,
2020,124979803,122561350,4,,
2020,124979837,122561382,4,,
2020,124985184,122561389,7,,
2020,124979850,122561401,4,,
2020,124985212,122561439,7,,
2020,124976197,122557061,3,,
2020,124985220,122561451,8,,
2020,124985224,122557073,7,,
2020,124985223,122557073,5,,
2020,124985240,122561477,6,,
2020,124979927,122561497,7,,
2020,124976260,122561498,1,,
2020,124979932,122561501,7,,
2020,124976275,122561511,7,,
2020,124979951,122561534,7,,
2020,124985327,122557242,5,,
2020,124979986,122561568,7,,
2020,124976344,122566895,7,,
2020,124985340,122561577,7,,
2020,124976365,122561592,7,,
2020,124985362,122561600,7,,
2020,127665693,125197143,6,,
2020,127665910,125193683,7,1,
2020,127665911,125193683,5,,1
2020,127665960,125197442,7,,
2020,127663832,125197459,1,,
2020,127663857,125197486,7,,
2020,127665996,125197488,7,,
2020,127666001,125197492,6,,
2020,127666011,125197502,7,,
2020,127666012,125197502,5,,
2020,127666032,125193838,7,,
2020,127666054,125193855,7,,
2020,127663902,125193855,5,,
2020,127663933,125193889,7,,
2020,126928906,124372037,4,,
2020,126004952,123346510,1,,
2020,126000248,123337385,7,,
2020,126000261,123337404,4,,
2020,126000263,123337406,7,2,
2020,126004993,123337414,4,,
2020,126000286,123337435,7,,
2020,126000319,123337477,1,,
2020,126000318,123337477,7,,
2020,126000337,123337501,4,,
2020,126000370,123337532,7,,
2020,126005098,123337535,4,,
2020,126000390,123337554,7,,
2020,126000402,123337573,7,,
2020,126000420,123337596,7,,
2020,126005154,123346765,4,,
2020,126000435,123346773,7,,
2020,126000440,123337616,7,,
2020,126000456,123346790,7,,
2020,126000460,123337638,7,,
2020,126005201,123337666,7,,
2020,126000488,123337666,5,,
2020,126000490,123337668,7,,
2020,126000502,123346839,7,,
2020,126005219,123346839,5,,
2020,126005231,123346853,4,,
2020,129200947,126996166,7,,
2020,129201000,127001174,7,,
2020,129197332,126996248,7,,
2020,129197355,127001209,7,,
2020,129197375,126996305,7,,
2020,129201074,127001253,6,,
2020,129201079,126996356,7,1,
2020,129197401,126996356,5,,1
2020,128431651,126186042,7,,
2020,128431669,126186063,4,,
2020,128431780,126186180,7,,
2020,128431790,126186195,2,,
2020,128431872,126186296,7,,
2020,128431927,126186357,7,,
2020,126000278,123337423,1,,
2020,126000277,123337423,4,,
2020,126005059,123346636,4,,
2020,126000127,123337257,7,,
2020,126004900,123337315,7,,
2020,126000210,123346490,7,,
2020,126000269,123337412,4,,
2020,126004887,123337310,7,,
2020,126000213,123337350,7,,
2020,126000265,123346558,7,,
2020,126005030,123346606,7,,
2020,126000355,123337519,7,1,
2020,126000356,123337519,5,,1
2020,126005103,123346699,7,,
2020,126000394,123346710,7,,
2020,126000397,123337562,4,,
2020,126000398,123337562,7,,
2020,126000400,123337567,7,,
2020,126000401,123337574,7,,
2020,126005114,123337574,5,,
2020,126000404,123337577,7,,
2020,126000415,123337588,7,,
2020,126000465,123337643,5,,
2020,126005186,123337643,7,,
2020,126000474,123337652,6,,
2020,126000515,123337700,7,,
2020,130885841,128968549,7,,
2020,130885846,128963433,4,,
2020,130881780,128968611,4,,
2020,130881781,128963485,7,,
2020,130881794,128968632,7,,
2020,130885905,128963501,7,,
2020,130881832,128968667,7,,
2020,126929212,124372390,4,,
2020,127665965,125193770,6,,
2020,127663851,125197485,7,,
2020,127663853,125193799,1,,
2020,127665991,125193804,7,,
2020,127663863,125197496,5,,
2020,127666004,125197496,7,,
2020,127663870,125193822,6,,
2020,127666029,125193833,4,,
2020,127666046,125193849,7,,
2020,127663915,125197557,7,,
2020,130881705,128963408,1,,
2020,130881708,128968550,7,,
2020,130885847,128968559,4,,
2020,130881729,128963441,7,,
2020,130885874,128963465,7,,
2020,127659281,125190590,5,,
2020,127661279,125190590,7,,
2020,130881756,128963465,5,,
2020,127663727,125193647,1,,
2020,130881753,128968585,7,,
2020,130881770,128968603,7,,
2020,130885889,128968613,7,,
2020,130885897,128963493,1,,
2020,130881803,128968639,4,,
2020,130881814,128968645,7,,
