"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2019,36273886,1,36417358
2019,36262366,1,36409038
2019,36273889,1,36422481
2019,36277207,1,36409042
2019,36273904,1,36417376
2019,36273906,1,36422493
2019,36273911,1,36417380
2019,36277216,1,36422497
2019,36273916,1,36417386
2019,35034784,1,35388012
2019,35032526,1,35388014
2019,35032527,1,35388015
2019,35032532,1,35388019
2019,35032530,1,35390978
2019,35032534,1,35388022
2019,35026838,1,35388021
2019,35026840,1,35390983
2019,35034798,1,35395234
2019,35034801,1,35395236
2019,35032536,1,35388025
2019,35032540,1,35395238
2019,35032547,1,35388034
2019,35032546,1,35388033
2019,35032549,1,35390991
2019,35034808,1,35395246
2019,35034807,1,35395245
2019,35032554,1,35395247
2019,35034812,1,35395251
2019,35034811,1,35388038
2019,35034813,1,35395252
2019,35032557,1,35395253
2019,35026849,1,35388040
2019,35032559,1,35388041
2019,35026850,1,35390994
2019,35032560,1,35388042
2019,35034815,1,35395255
2019,35032563,1,35388049
2019,35032561,1,35388046
2019,35032562,1,35388047
2019,35034817,1,35388048
2019,35026852,1,35395256
2019,35032565,1,35390995
2019,35032567,1,35388053
2019,35034818,1,35395257
2019,35026854,1,35390997
2019,35026863,1,35388065
2019,35034822,1,35395261
2019,35026864,1,35391003
2019,35034823,1,35395262
2019,35032584,1,35388072
2019,35032590,1,35391012
2019,35026873,1,35391016
2019,35032596,1,35391017
2019,35034828,1,35391018
2019,35026875,1,35388085
2019,35032600,1,35388087
2019,35032603,1,35391019
2019,35032604,1,35388090
2019,35032605,7,35391021
2019,35026876,1,35388091
2019,35032606,1,35388092
2019,35032607,1,35388093
2019,35032608,1,35388095
2019,35026881,1,35388097
2019,35032609,1,35395267
2019,35034830,1,35388099
2019,35032618,1,35395270
2019,35032613,1,35391027
2019,35032616,1,35391029
2019,35032622,1,35388106
2019,35026891,1,35391037
2019,35032627,1,35388109
2019,35026894,1,35391040
2019,35026895,1,35391041
2019,35026896,1,35391042
2019,35032628,1,35388110
2019,35032629,1,35391043
2019,35032631,1,35388112
2019,35026899,1,35391045
2019,35032632,1,35391046
2019,35026900,1,35391047
2019,35032634,1,35388115
2019,35032638,1,35388121
2019,35032636,1,35388119
2019,35032639,1,35388122
2019,35034836,1,35391049
2019,35026906,1,35391053
2019,35032649,1,35388134
2019,35032652,1,35388136
2019,35032674,1,35388159
2019,35026930,1,35391078
2019,35032683,1,35388170
2019,35026932,1,35391079
2019,35032689,1,35395295
2019,35034871,1,35391091
2019,35032706,1,35388196
2019,35026958,1,35391099
2019,35032716,1,35388203
2019,35026962,1,35391103
2019,35034891,1,35395331
2019,35026966,1,35395335
2019,35034898,1,35391107
2019,35026968,1,35391108
2019,35034900,1,35388216
2019,35032728,1,35388217
2019,35026972,1,35391111
2019,35032730,1,35388220
2019,35032732,1,35395343
2019,35034789,1,35395224
2019,35026856,1,35390999
2019,35026865,1,35391005
2019,35026907,1,35391054
2019,35034841,1,35388131
2019,35032672,1,35388158
2019,35032673,1,35395285
2019,35026940,1,35395299
2019,35026948,1,35391092
2019,35034876,1,35395310
2019,35034883,1,35391098
2019,35026959,1,35395325
2019,35034888,1,35395324
2019,35032729,1,35388218
2019,35034904,1,35395342
2019,35034905,1,35395344
2019,35034961,1,35395403
2019,35027059,1,35391198
2019,35027062,1,35391201
2019,35027077,1,35388292
2019,35032820,1,35391233
2019,35032833,1,35388327
2019,35027126,1,35395463
2019,35035039,1,35395472
2019,35032845,1,35388341
2019,35032847,1,35388343
2019,35034774,6,35395210
2019,35032523,1,35388007
2019,35026823,1,35390968
2019,35034787,1,35395222
2019,35032585,1,35391008
2019,35032597,1,35395265
2019,35032676,1,35388161
2019,35032684,1,35388171
2019,35026937,1,35391081
2019,35032692,1,35395298
2019,35034880,1,35395314
2019,35032704,1,35388194
2019,35034890,1,35395329
2019,35032723,1,35388209
2019,35032757,1,35391136
2019,35027016,1,35391150
2019,35032776,1,35388267
2019,35032802,1,35395421
2019,35032805,1,35388294
2019,35027086,1,35391225
2019,35032811,1,35388303
2019,35035001,1,35395438
2019,35032836,1,35388332
2019,35027115,1,35391253
2019,35027120,1,35391257
2019,35032844,1,35395473
2019,35032848,1,35388344
2019,35035052,1,35395486
2019,35032849,1,35388345
2019,35032850,1,35388346
2019,35035055,1,35395490
2019,35032854,1,35388350
2019,35032735,1,35388224
2019,35034907,1,35395345
2019,35026976,1,35388227
2019,35026983,1,35391121
2019,35032743,1,35388233
2019,35026987,1,35391124
2019,35032750,1,35388244
2019,35026995,1,35391128
2019,35034918,1,35391131
2019,35026998,1,35391130
2019,35034927,1,35395366
2019,35034932,1,35391158
2019,35027027,1,35391162
2019,35027030,1,35391164
2019,35027032,1,35391167
2019,35034935,1,35391168
2019,35034939,1,35391169
2019,35034948,1,35388265
2019,35032774,1,35391178
2019,35032780,1,35388270
2019,35034956,1,35395395
2019,35032782,1,35388272
2019,35032783,1,35395397
2019,35034960,1,35395402
2019,35032787,1,35388274
2019,35027056,1,35391194
2019,35032789,1,35388276
2019,35032790,1,35388277
2019,35032792,1,35388279
2019,35032791,1,35388278
2019,35032795,1,35391204
2019,35027066,1,35391205
2019,35027068,1,35391207
2019,35034978,1,35391212
2019,35032801,1,35391216
2019,35034984,1,35395422
2019,35032808,1,35388297
2019,35034991,1,35395428
2019,35034990,1,35388300
2019,35034993,1,35395429
2019,35032818,1,35388309
2019,35027094,1,35391235
2019,35032823,1,35388314
2019,35034998,1,35395435
2019,35034999,1,35395436
2019,35027100,1,35391239
2019,35027103,1,35391240
2019,35027129,1,35391267
2019,35027130,1,35391268
2019,35035036,1,35395468
2019,35026832,1,35390976
2019,35032552,1,35388036
2019,35026860,1,35391001
2019,35034852,1,35395286
2019,35034860,1,35395292
2019,35026931,1,35395293
2019,35032685,1,35388172
2019,35032717,1,35388204
2019,35032727,1,35388214
2019,35026967,1,35388215
2019,35032739,1,35388230
2019,35032746,1,35388237
2019,35034914,1,35395353
2019,35026997,1,35388248
2019,33630387,1,33642050
2019,33635530,1,33647978
2019,33630407,1,33642064
2019,33635565,1,33642107
2019,33635583,1,33648033
2019,33630471,1,33648037
2019,33630490,1,33642147
2019,33630509,1,33642165
2019,33635636,1,33648086
2019,33635652,1,33642194
2019,33630573,1,33648131
2019,33635722,1,33642276
2019,33635735,1,33642295
2019,33635770,1,33642324
2019,33630678,1,33642342
2019,33630745,1,33648293
2019,33630757,1,33642409
2019,33630823,1,33642478
2019,33635905,1,33648360
2019,33630357,1,33647905
2019,33630358,1,33642024
2019,33635460,1,33642022
2019,33630355,1,33647904
2019,33630363,1,33647914
2019,33635473,1,33647921
2019,33635478,1,33647926
2019,33630394,1,33642056
2019,33630423,1,33642078
2019,33635559,1,33642096
2019,33630451,1,33648020
2019,33635572,1,33648028
2019,33635590,1,33648046
2019,33630520,1,33642179
2019,33630723,1,33642382
2019,33635858,1,33642425
2019,33635875,1,33642444
2019,33635876,1,33642445
2019,33630796,1,33642448
2019,33630799,1,33642454
2019,33630800,1,33642455
2019,33630820,1,33648352
2019,33630351,1,33647897
2019,33630374,1,33642037
2019,33635486,1,33647933
2019,33635527,7,33647973
2019,33635568,1,33642114
2019,33635609,1,33648066
2019,33635610,1,33648067
2019,33635616,1,33648072
2019,33630610,1,33648164
2019,33635713,1,33648163
2019,33630644,1,33642308
2019,33635768,1,33642322
2019,33630666,1,33648222
2019,33630360,1,33642025
2019,33635482,1,33647929
2019,33635498,2,33647943
2019,33635500,1,33647945
2019,33630386,1,33647974
2019,33635552,3,33642085
2019,33630429,1,33648007
2019,33630452,1,33648021
2019,33635570,1,33648025
2019,33630460,1,33642115
2019,33635585,1,33648036
2019,33635603,1,33648056
2019,33630496,1,33648058
2019,33635531,1,33642059
2019,33630420,1,33648001
2019,33635548,1,33648002
2019,33630431,7,33642084
2019,33630433,7,33648011
2019,33630464,1,33642118
2019,33630486,1,33642140
2019,33630493,1,33642150
2019,33630500,1,33648063
2019,33635647,1,33642184
2019,33630536,1,33648104
2019,33630630,1,33642289
2019,33635755,1,33648201
2019,33635764,1,33642320
2019,33635775,1,33648226
2019,33635789,1,33642335
2019,33635805,1,33648256
2019,33635855,1,33648313
2019,33630787,1,33642437
2019,33635871,1,33648330
2019,33630811,1,33642467
2019,33630827,1,33648355
2019,33635909,1,33648361
2019,33630818,1,33648350
2019,33630830,1,33642488
2019,33635536,1,33642065
2019,33630455,1,33642109
2019,33630454,1,33642108
2019,33630459,1,33648023
2019,33635587,1,33648042
2019,33630522,1,33642180
2019,33630535,1,33642195
2019,33635731,1,33642292
2019,33635744,1,33648195
2019,33635748,1,33642304
2019,33635792,1,33642337
2019,33630758,1,33642410
2019,33635899,1,33648354
2019,33630350,1,33642016
2019,33630412,1,33647994
2019,33635555,1,33642089
2019,33635569,1,33648024
2019,33630469,1,33642129
2019,33630470,1,33648035
2019,33635724,1,33648174
2019,33630619,1,33642280
2019,33630752,1,33642406
2019,35640374,1,35756055
2019,35640373,1,35754143
2019,35638707,1,35754157
2019,35638882,1,35712696
2019,35638931,1,35754378
2019,36008139,1,36159983
2019,36008146,1,36144282
2019,36018893,1,36144283
2019,36008151,1,36144284
2019,36008153,1,36153660
2019,36008169,1,36159995
2019,36008189,1,36153691
2019,36008190,1,36153692
2019,36018918,1,36144307
2019,36013986,1,36153695
2019,36008197,1,36153701
2019,36018931,1,36144318
2019,36018934,1,36144323
2019,36018948,1,36153713
2019,36018945,1,36144329
2019,36018946,1,36144331
2019,36018952,1,36144335
2019,36008216,1,36153719
2019,36008224,1,36153732
2019,36008225,1,36153734
2019,36008226,1,36153737
2019,36008229,1,36153741
2019,36014008,1,36160030
2019,36008245,1,36153757
2019,36018983,1,36144363
2019,36008248,1,36153759
2019,33630414,1,33647995
2019,33635553,1,33648010
2019,33635575,3,33642119
2019,33630516,1,33648088
2019,33630597,1,33648143
2019,33635699,1,33648148
2019,33630609,1,33648162
2019,33635727,1,33642288
2019,33630380,1,33642045
2019,33635546,1,33642075
2019,33635556,1,33642092
2019,33630465,1,33642121
2019,33635578,1,33642122
2019,33630483,1,33642136
2019,33635622,1,33642164
2019,33630605,1,33648152
2019,33630801,1,33642456
2019,33635889,1,33642457
2019,33635886,1,33648341
2019,33635888,1,33648343
2019,33635887,1,33648342
2019,33630802,1,33642458
2019,33630803,1,33642459
2019,35640378,1,35712641
2019,35638710,1,35712643
2019,35640380,1,35754163
2019,35640385,1,35712648
2019,35638750,1,35712653
2019,35638764,1,35754217
2019,35640411,1,35754254
2019,35640464,1,35712731
2019,35649578,1,35756124
2019,35639092,1,35754534
2019,35639325,1,35754759
2019,35639356,1,35754789
2019,35640557,1,35712832
2019,35640375,1,35712637
2019,35638709,1,35754159
2019,35639049,1,35754494
2019,35639080,1,35754521
2019,35639089,1,35754530
2019,35649584,1,35756130
2019,35639118,1,35754559
2019,35649585,1,35754562
2019,35639120,1,35754561
2019,35639127,1,35754568
2019,35639145,1,35754586
2019,35639147,1,35754588
2019,35649586,1,35756131
2019,35639146,1,35754587
2019,35639155,1,35754596
2019,35639161,1,35754599
2019,35639162,1,35754600
2019,35639163,1,35754601
2019,35639186,1,35754623
2019,35639188,1,35754625
2019,35640530,1,35712801
2019,35639219,1,35712806
2019,35639240,1,35754675
2019,35639246,1,35754682
2019,35639265,1,35712811
2019,35639278,1,35754713
2019,35639279,1,35754714
2019,35640544,1,35712819
2019,35639327,1,35712820
2019,35639331,1,35754764
2019,35639338,1,35754771
2019,35639434,1,35754862
2019,35640560,1,35712837
2019,35638941,1,35754387
2019,35638718,1,35754166
2019,35638785,1,35754239
2019,35638788,1,35712667
2019,35638895,1,35756106
2019,35638896,1,35712711
2019,35640423,1,35754296
2019,35638877,1,35754324
2019,35640491,1,35712757
2019,35638967,1,35754413
2019,35640497,1,35712764
2019,35638998,1,35754443
2019,35639026,1,35754470
2019,35639041,1,35754486
2019,35640507,1,35712774
2019,33635893,1,33648347
2019,33635898,1,33642476
2019,33630825,1,33642481
2019,33635911,1,33648364
2019,33635896,1,33648351
2019,33630819,1,33642474
2019,33635465,1,33647909
2019,33635466,1,33647910
2019,33630402,1,33647984
2019,33630436,1,33642090
2019,33630443,1,33648015
2019,33630446,1,33642100
2019,33630462,1,33648027
2019,33635604,1,33648059
2019,33630539,1,33648108
2019,33635857,1,33642423
2019,33630783,1,33648327
2019,33635872,1,33648331
2019,33635873,1,33648332
2019,33630791,1,33642442
2019,35034800,1,35388024
2019,35032539,1,35388027
2019,35026846,1,35395242
2019,35026851,1,35388044
2019,35034843,1,35388139
2019,35026916,1,35391064
2019,35034885,1,35395321
2019,35034895,1,35388211
2019,35034902,1,35388219
2019,35027033,1,35388259
2019,35027039,1,35391174
2019,35027047,1,35391184
2019,35034959,1,35395399
2019,35027054,1,35391193
2019,35034962,1,35395404
2019,35034966,1,35391197
2019,35034965,1,35395407
2019,35027095,1,35395433
2019,35035017,1,35388329
2019,35035018,1,35395453
2019,35027113,1,35395458
2019,33635463,1,33647907
2019,33635468,1,33642027
2019,33630447,1,33642102
2019,33630492,1,33648055
2019,33630495,1,33642151
2019,33635634,1,33642175
2019,33635643,1,33642182
2019,33635751,1,33648199
2019,33635787,1,33648237
2019,33635797,1,33648243
2019,33630756,1,33642408
2019,33630763,1,33642416
2019,33630767,1,33642419
2019,33630788,1,33642438
2019,33635882,1,33642451
2019,33630368,1,33647923
2019,33630372,1,33642034
2019,33635528,1,33647976
2019,33630440,1,33642095
2019,33630466,1,33642126
2019,33630473,1,33648038
2019,33630481,1,33642135
2019,33635608,1,33648065
2019,33635630,1,33648082
2019,33635651,1,33648102
2019,33630642,1,33642303
2019,33635799,1,33648246
2019,33630738,1,33642397
2019,33635843,1,33648297
2019,33630760,1,33642414
2019,33635854,1,33648312
2019,35026818,1,35395217
2019,35026847,1,35390992
2019,35032553,1,35388037
2019,35032555,1,35395250
2019,35032581,1,35391004
2019,35032582,1,35388070
2019,35026877,1,35391020
2019,35026879,1,35391022
2019,35032663,1,35388147
2019,35032675,1,35388160
2019,35032721,1,35388208
2019,35032724,1,35388210
2019,35034901,1,35395339
2019,35026984,1,35391122
2019,35032744,1,35388235
2019,35034917,1,35395355
2019,35032784,1,35391191
2019,35032788,1,35388275
2019,35034963,1,35395405
2019,35032807,1,35388296
2019,35027089,1,35391228
2019,35027101,1,35388323
2019,35035006,1,35395442
2019,35027114,1,35391252
2019,35035037,1,35395469
2019,35035047,1,35395481
2019,35035048,1,35395482
2019,35035056,1,35395491
2019,35032855,1,35388351
2019,33635467,1,33647912
2019,33630419,1,33642076
2019,33630510,1,33642168
2019,33635635,1,33648085
2019,33635661,1,33642203
2019,33635721,1,33648171
2019,33635732,1,33648181
2019,33630675,1,33648240
2019,33630679,1,33642343
2019,33635834,1,33648285
2019,33630749,1,33642404
2019,33630770,1,33642422
2019,35026813,1,35390960
2019,35026826,1,35390971
2019,35026927,1,35388164
2019,35032678,1,35388163
2019,35034887,1,35395323
2019,35032722,1,35395333
2019,37639542,1,37944970
2019,37639545,1,37944973
2019,37634696,1,37945007
2019,37634700,1,37935500
2019,37634701,1,37940131
2019,37630094,1,37935514
2019,37634801,1,37945086
2019,37639659,1,37945088
2019,37634827,1,37940248
2019,37630312,1,37935745
2019,37630311,1,37935744
2019,37639682,1,37940251
2019,37639683,1,37945107
2019,37634830,1,37945106
2019,37639685,1,37945110
2019,37639686,1,37945111
2019,37639687,1,37945112
2019,37630343,1,37935780
2019,37634859,1,37940277
2019,37634857,1,37945148
2019,37630353,1,37935792
2019,37630358,1,37935799
2019,37634894,1,37935829
2019,37630403,1,37935852
2019,35032521,1,35388004
2019,35026810,1,35390957
2019,35034778,1,35395213
2019,35032542,1,35388029
2019,35032566,1,35388052
2019,35032646,1,35395278
2019,35034842,1,35388132
2019,35026970,1,35391109
2019,35032736,1,35388225
2019,35034908,1,35395347
2019,32304172,1,32325627
2019,32317492,1,32349495
2019,32330422,1,32349573
2019,32317544,1,32349598
2019,32306658,1,32336605
2019,32307215,1,32328640
2019,32313555,1,32337607
2019,32307291,1,32328712
2019,32318721,1,32334629
2019,32313870,1,32334673
2019,32318788,1,32337832
2019,32330280,1,32349417
2019,32330671,1,32351445
2019,32330730,1,32343436
2019,32283679,1,32325136
2019,32297679,1,32321718
2019,32297865,1,32330158
2019,32312669,1,32328156
2019,32312768,1,32333976
2019,32313164,1,32337220
2019,32325066,1,32351454
2019,32313377,1,32334421
2019,32313378,1,32337425
2019,32313432,1,32328607
2019,32313702,1,32337503
2019,32313452,1,32337502
2019,32307192,1,32328615
2019,32307193,1,32328616
2019,32313475,1,32337528
2019,32313479,1,32337531
2019,32313519,1,32337572
2019,32313743,1,32337592
2019,32307230,1,32334539
2019,32313580,1,32337632
2019,32313647,1,32337691
2019,32313646,1,32334599
2019,32313661,1,32337702
2019,32307331,1,32328747
2019,32318784,1,32337827
2019,32317435,1,32349392
2019,32317481,1,32343215
2019,32330366,1,32351279
2019,32330451,1,32349599
2019,32330464,1,32349614
2019,32330490,1,32349645
2019,32331225,1,32351768
2019,32297694,1,32321732
2019,32297787,1,32321827
2019,32317487,1,32343220
2019,32317512,1,32349535
2019,32330384,1,32343243
2019,32324912,1,32343261
2019,32330536,1,32349688
2019,32330537,1,32349689
2019,32330534,1,32349686
2019,32331023,1,32355186
2019,32325300,1,32343658
2019,32317934,1,32351686
2019,32317973,1,32351712
2019,32331167,1,32355342
2019,32306781,1,32328205
2019,32313722,1,32334506
2019,32313554,22,32334543
2019,32313768,1,32334560
2019,32313665,2,32334605
2019,32313673,1,32337716
2019,32313672,1,32337715
2019,32318698,1,32337742
2019,32313820,1,32334619
2019,32331037,1,32355204
2019,32331060,1,32355231
2019,32331077,1,32355250
2019,32325385,1,32351751
2019,32324968,1,32349658
2019,32324967,1,32351348
2019,32330663,1,32343396
2019,32317682,1,32343435
2019,33463796,1,33484051
2019,32303035,1,32333815
2019,32303200,1,32333971
2019,32313154,1,32337210
2019,32307030,1,32334286
2019,32313560,1,32337611
2019,32318699,1,32337744
2019,32318732,1,32337777
2019,32303904,1,32330064
2019,32298107,1,32330282
2019,32330444,1,32349594
2019,32324849,1,32351241
2019,32324847,1,32349393
2019,32324848,1,32351240
2019,32330346,1,32349497
2019,32330510,1,32349664
2019,32330714,1,32349845
2019,32317679,1,32343433
2019,32299197,1,32329951
2019,32313368,1,32337417
2019,32307167,1,32328591
2019,32299514,1,32325623
2019,32307182,1,32328608
2019,32313483,1,32337536
2019,32313506,1,32337556
2019,32313533,1,32337584
2019,32307288,1,32328708
2019,32306984,1,32328410
2019,32313370,1,32337419
2019,32313408,1,32334452
2019,32313460,1,32337510
2019,32313711,1,32334495
2019,32307208,1,32328632
2019,32307219,1,32328644
2019,32313744,1,32328646
2019,32318761,1,32337805
2019,32324843,1,32343165
2019,32330370,1,32349523
2019,32317522,1,32343251
2019,32330401,1,32349552
2019,32330427,1,32349578
2019,32330676,1,32343402
2019,32330723,1,32349857
2019,32325293,1,32351665
2019,32317929,1,32355224
2019,32318026,1,32343756
2019,32318024,1,32343754
2019,32331220,1,32355393
2019,32317896,1,32343636
2019,32317925,1,32343660
2019,32331050,1,32351674
2019,32331186,1,32355359
2019,32331223,1,32355395
2019,32325403,1,32351772
2019,32318787,1,32337831
2019,33374488,1,33398578
2019,33374538,1,33410798
2019,33374619,1,33398732
2019,33362571,1,33410911
2019,33369608,1,33415918
2019,33374748,1,33411008
2019,33362762,1,33398943
2019,33362842,1,33416101
2019,32317472,1,32351265
2019,32330357,1,32349510
2019,32330374,1,32349527
2019,32330449,1,32349597
2019,32317571,1,32343302
2019,32317681,1,32349865
2019,32325295,1,32351667
2019,32318005,1,32355296
2019,32318028,1,32355328
2019,32331163,1,32355337
2019,32318041,1,32355370
2019,32318047,1,32343779
2019,32331232,1,32351773
2019,32325407,1,32351779
2019,33452651,1,33483784
2019,33459609,1,33483795
2019,33458550,1,33489837
2019,33458551,1,33489838
2019,33458588,1,33483841
2019,33452723,1,33489885
2019,33452761,1,33489904
2019,36277050,1,36422324
2019,36273734,1,36417211
2019,36273742,1,36417220
2019,36277080,1,36422352
2019,36262309,1,36408982
2019,36262317,1,36408989
2019,36273773,1,36408990
2019,36273774,1,36417257
2019,36277137,1,36422406
2019,36262323,1,36422407
2019,36262341,1,36409015
2019,36262340,1,36409014
2019,36277156,1,36422435
2019,36262345,1,36409017
2019,36273836,1,36417308
2019,36262347,1,36409019
2019,36277172,1,36422453
2019,36273849,1,36417322
2019,36277198,1,36422478
2019,36262374,1,36409046
2019,36273912,1,36409049
2019,36262377,1,36422498
2019,36262378,1,36409050
2019,36262379,1,36409051
2019,36277220,1,36422502
2019,36273923,1,36417394
2019,36262383,1,36409055
2019,36262398,1,36409067
2019,36273963,1,36417434
2019,36273989,1,36417461
2019,36262419,1,36409088
2019,36274013,1,36417482
2019,36274018,1,36417487
2019,36262421,1,36409090
2019,36262422,1,36409091
2019,36262425,1,36409095
2019,36274027,1,36417495
2019,36262426,1,36409096
2019,36262427,1,36409097
2019,36262428,1,36409098
2019,36262429,1,36409099
2019,33362387,1,33398572
2019,33374506,1,33410767
2019,33362539,1,33398726
2019,33369567,1,33415866
2019,33374623,1,33410895
2019,33369642,1,33415947
2019,33369655,1,33415959
2019,33369684,1,33411067
2019,33374814,1,33415997
2019,33374834,1,33411105
2019,33362731,1,33398913
2019,33374871,1,33398937
2019,33374872,1,33411140
2019,33374897,1,33416048
2019,33362781,1,33398962
2019,33374942,1,33411204
2019,33449711,1,33480918
2019,33440366,1,33480922
2019,33454605,1,33485796
2019,33454617,1,33480959
2019,33449735,1,33485793
2019,33454602,1,33476649
2019,33454615,1,33480958
2019,33449749,1,33485808
2019,33452607,1,33483737
2019,33452640,1,33483773
2019,33458534,1,33483777
2019,33449701,1,33480906
2019,33440359,1,33485758
2019,33449708,1,33485764
2019,33454583,1,33485773
2019,33454574,1,33485766
2019,33454599,1,33485790
2019,33452654,1,33483789
2019,33459607,1,33490867
2019,33452667,1,33490877
2019,33458554,1,33483802
2019,33459627,1,33490888
2019,33452697,1,33483824
2019,33459658,1,33490921
2019,33459660,1,33490922
2019,33458598,1,33483857
2019,33459684,1,33483860
2019,33459694,1,33490958
2019,33459709,1,33490977
2019,33459713,1,33483880
2019,33452759,1,33483885
2019,32303685,1,32319917
2019,32303771,1,32325228
2019,32303861,1,32325314
2019,32304148,1,32325601
2019,32304149,1,32325602
2019,32304158,1,32325612
2019,32312769,1,32336836
2019,32303238,1,32334014
2019,32313393,1,32337439
2019,32313714,1,32334499
2019,32307210,1,32328635
2019,32313742,1,32334529
2019,32307273,1,32328694
2019,32313819,1,32334618
2019,32307336,1,32328751
2019,32318804,1,32334693
2019,32324880,1,32351266
2019,32317497,1,32343226
2019,32330378,1,32343242
2019,32330453,1,32343282
2019,32330641,1,32349774
2019,32330657,1,32349787
2019,32330656,1,32351440
2019,32317640,1,32349789
2019,32330662,1,32343395
2019,32330697,1,32349822
2019,32330702,1,32349830
2019,32325255,1,32343618
2019,32325313,1,32351681
2019,32317964,1,32343699
2019,32325391,1,32351759
2019,36273732,1,36422325
2019,36277106,1,36422377
2019,36277119,1,36422387
2019,36277120,1,36422388
2019,36273917,1,36417387
2019,36273927,1,36417399
2019,36273944,1,36417413
2019,36262393,1,36409062
2019,36262394,1,36409063
2019,36277259,1,36422545
2019,36277264,1,36422550
2019,36277272,1,36422553
2019,36273961,1,36417432
2019,36273971,1,36417443
2019,36262407,1,36409077
2019,36273987,1,36417459
2019,36277297,1,36422580
2019,36277298,1,36422581
2019,36273992,1,36417464
2019,36273997,1,36422586
2019,36274010,1,36417479
2019,32297552,1,32321594
2019,32303770,1,32325226
2019,32306777,1,32328200
2019,32317579,1,32343316
2019,32307029,1,32334284
2019,32313585,1,32328666
2019,32307252,1,32328677
2019,32313666,1,32337707
2019,32313805,1,32334606
2019,32307306,1,32328723
2019,32318738,1,32337783
2019,32318762,1,32337806
2019,32318785,1,32337829
2019,32324838,1,32349363
2019,32330236,1,32349374
2019,32317438,1,32343181
2019,32330314,1,32349461
2019,32317495,1,32351275
2019,32330425,1,32349575
2019,32330428,1,32349580
2019,32317543,1,32343277
2019,32330454,1,32349601
2019,32317583,3,32343318
2019,32330540,1,32351363
2019,32330644,1,32351435
2019,32330666,1,32343397
2019,32317675,1,32349855
2019,32331006,1,32351640
2019,32331018,1,32355177
2019,32331040,1,32355209
2019,32331049,1,32355218
2019,32317933,1,32343667
2019,32331166,1,32355341
2019,32325383,1,32355364
2019,32331189,1,32355363
2019,32318057,1,32355399
2019,32331231,1,32355402
2019,32325410,8,32355415
2019,32306678,1,32328090
2019,32303670,1,32334460
2019,32313446,1,32328610
2019,32307206,1,32328630
2019,32307211,1,32328636
2019,32307234,1,32328656
2019,32307248,1,32328672
2019,32313880,1,32334683
2019,32312572,1,32328094
2019,32313477,1,32337530
2019,32313476,1,32337529
2019,32313735,1,32334519
2019,32318780,1,32334675
2019,32313879,1,32334682
2019,32303686,1,32321599
2019,32303769,1,32325225
2019,32304141,1,32325595
2019,32306832,1,32328253
2019,32313425,1,32334466
2019,32313746,1,32334532
2019,32318764,1,32337807
2019,32307334,1,32334680
2019,32330337,1,32349489
2019,32330419,1,32349570
2019,32324956,1,32351339
2019,32330514,1,32349669
2019,32331038,1,32355205
2019,32317927,1,32343662
2019,32331102,1,32355275
2019,32318031,7,32343761
2019,32325395,1,32351763
