"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,144202849
2019,4,144202855
2019,4,144202857
2019,4,144202858
2019,4,144195976
2019,4,144202868
2019,4,144202867
2019,4,144195993
2019,4,144202884
2019,4,144202886
2019,4,144202896
2019,4,144196034
2019,4,144202902
2019,4,144196050
2019,4,144202908
2019,4,144202907
2019,1,144202930
2019,4,144180024
2019,4,144202947
2019,4,144202952
2019,4,144202961
2019,4,144202982
2019,4,144196160
2019,4,144196170
2019,4,144203003
2019,4,144203010
2019,4,144203014
2019,4,144206233
2019,4,144203061
2019,4,144203065
2019,4,144203066
2019,4,144206271
2019,4,144206272
2019,4,144206270
2019,4,144203082
2019,4,144203088
2019,4,144203087
2019,4,144203086
2019,4,144206309
2019,4,144203098
2019,4,132872472
2019,4,132869398
2019,4,132864239
2019,4,132869563
2019,4,132872654
2019,4,132869852
2019,4,132869859
2019,4,132869940
2019,4,132872905
2019,4,132872953
2019,4,132864616
2019,4,132870199
2019,4,132864812
2019,4,132870589
2019,4,132870722
2019,4,132870760
2019,4,132876405
2019,4,132873819
2019,4,132873816
2019,4,132865351
2019,4,132876503
2019,4,132865428
2019,4,132876604
2019,4,138652902
2019,4,138646092
2019,4,138646110
2019,4,138652930
2019,4,138656172
2019,4,138652968
2019,4,138656193
2019,4,138650540
2019,4,138656195
2019,4,138656197
2019,4,138653007
2019,4,138653012
2019,4,138650576
2019,4,138650581
2019,4,138650579
2019,4,138650580
2019,4,138656214
2019,4,138650589
2019,4,138650597
2019,4,138653049
2019,4,138650603
2019,4,138656226
2019,4,138656234
2019,4,138656235
2019,4,138653087
2019,4,138656262
2019,4,138656264
2019,4,138650630
2019,4,138650633
2019,4,138653106
2019,4,138653110
2019,4,138653114
2019,4,138656302
2019,4,138650652
2019,4,138650664
2019,4,138650666
2019,4,138653204
2019,4,138656337
2019,4,138656336
2019,4,138653202
2019,4,138650693
2019,4,138650694
2019,4,138653223
2019,4,138653231
2019,4,138656358
2019,1,138656384
2019,4,138650728
2019,4,138653262
2019,4,138656396
2019,4,138650746
2019,4,138656405
2019,4,138650893
2019,4,138653488
2019,4,138650905
2019,4,138656584
2019,4,138656585
2019,4,138650912
2019,4,138656591
2019,4,138656596
2019,4,138650931
2019,4,138656616
2019,4,138656617
2019,4,138653516
2019,1,138656671
2019,4,138651023
2019,4,138656674
2019,4,138656681
2019,4,138656687
2019,4,138653574
2019,4,138653576
2019,4,138656720
2019,4,138656726
2019,4,138651136
2019,1,138656755
2019,4,138661158
2019,4,138656816
2019,3,138656822
2019,3,138656823
2019,4,138656829
2019,4,138661222
2019,4,138661232
2019,4,137958558
2019,4,137958587
2019,3,137958615
2019,1,137958615
2019,4,137964076
2019,4,137958624
2019,4,137964089
2019,3,137956142
2019,4,137964150
2019,4,137964176
2019,4,137958715
2019,4,137966204
2019,4,137958733
2019,4,137958734
2019,4,137958743
2019,4,137958776
2019,4,137958800
2019,4,137958812
2019,4,137958832
2019,3,137958841
2019,1,137958841
2019,4,137958848
2019,4,137958853
2019,4,141027001
2019,4,141027000
2019,4,141031748
2019,4,141031751
2019,4,141027032
2019,4,141025102
2019,4,141027050
2019,4,141025127
2019,4,141027065
2019,2,141031803
2019,4,141031811
2019,4,141031829
2019,4,137956079
2019,4,137958673
2019,4,137958693
2019,4,137966185
2019,4,137966225
2019,4,137966224
2019,4,137966303
2019,4,142050782
2019,1,142136781
2019,4,144195520
2019,3,144202433
2019,3,144202437
2019,4,144202441
2019,3,144195537
2019,4,144195560
2019,4,144202498
2019,1,144202516
2019,4,144202521
2019,4,144202529
2019,4,144195620
2019,4,144202559
2019,4,144202562
2019,4,144202572
2019,4,144195663
2019,4,144202625
2019,4,144202628
2019,4,144179860
2019,4,144179859
2019,4,144195711
2019,4,144179873
2019,4,144202681
2019,4,144202691
2019,4,144202700
2019,3,144202706
2019,4,144202714
2019,4,144202729
2019,4,144179896
2019,4,144202739
2019,4,144202743
2019,1,144202752
2019,4,144195831
2019,4,144202765
2019,4,144202771
2019,3,144202773
2019,4,144202776
2019,4,144202778
2019,4,144202781
2019,4,144202856
2019,4,144195952
2019,4,144202927
2019,4,144196107
2019,4,144196109
2019,4,144195502
2019,4,144202398
2019,3,144202399
2019,4,144202401
2019,4,144202404
2019,4,144202410
2019,4,144202416
2019,4,144202415
2019,4,144202420
2019,4,144202425
2019,4,144202426
2019,4,144202428
2019,4,144202429
2019,1,144202435
2019,4,144202438
2019,3,144195535
2019,4,144202444
2019,1,144179804
2019,1,144195539
2019,3,144202448
2019,4,144202457
2019,4,144202458
2019,3,144195547
2019,4,144202470
2019,4,144202472
2019,4,144202474
2019,4,144202484
2019,4,144202485
2019,4,144202486
2019,4,144202487
2019,4,144195571
2019,4,144202490
2019,1,144195572
2019,1,144195574
2019,4,144202500
2019,4,144202503
2019,4,144202506
2019,4,144202507
2019,4,144179824
2019,4,144195589
2019,4,144202511
2019,4,144195592
2019,4,144202524
2019,4,144195603
2019,4,144202535
2019,4,144202538
2019,4,144202547
2019,4,144202558
2019,4,144195632
2019,2,144202571
2019,3,144202570
2019,4,144202577
2019,4,144202578
2019,4,144202579
2019,4,144202587
2019,4,144195653
2019,4,144195662
2019,1,144202599
2019,4,144202602
2019,4,144202603
2019,4,144202606
2019,4,144202608
2019,4,144179847
2019,4,144202622
2019,1,144195694
2019,2,144202632
2019,4,144195709
2019,4,144179864
2019,4,144202636
2019,3,144202644
2019,3,144202643
2019,4,144179872
2019,4,144202659
2019,4,144202658
2019,4,144202667
2019,4,144202673
2019,4,144202676
2019,4,144202679
2019,4,144195759
2019,4,144202690
2019,3,144195786
2019,4,144195790
2019,4,144202723
2019,4,144195793
2019,4,144195811
2019,4,144202744
2019,4,144202755
2019,4,144179908
2019,4,144179907
2019,4,144202760
2019,3,144195833
2019,3,144202766
2019,4,144202767
2019,4,144202772
2019,4,144179922
2019,4,144202775
2019,4,144202777
2019,4,144202780
2019,1,144179926
2019,1,144179925
2019,4,144202782
2019,4,144202786
2019,4,144195870
2019,4,144202787
2019,1,144195873
2019,4,144202789
2019,4,144202791
2019,4,144202792
2019,1,144202793
2019,4,144202794
2019,4,144202795
2019,4,136318465
2019,4,144195960
2019,4,144195974
2019,4,144196090
2019,4,144196089
2019,4,144202935
2019,4,144202973
2019,4,144196142
2019,4,144196158
2019,4,144202997
2019,4,144203006
2019,4,144206185
2019,4,144203019
2019,4,144203024
2019,4,144203038
2019,4,144203044
2019,4,144203071
2019,4,144206267
2019,1,144203075
2019,4,132864178
2019,4,132872596
2019,3,132864221
2019,4,132872616
2019,4,132872657
2019,4,132872679
2019,4,132872776
2019,4,132869962
2019,4,132872963
2019,4,132873168
2019,4,132870546
2019,4,132870582
2019,4,132864882
2019,4,132870735
2019,4,132873324
2019,4,132865308
2019,4,132865306
2019,4,132873820
2019,4,132873851
2019,4,132876532
2019,4,132865410
2019,4,132865421
2019,4,132865434
2019,4,132873932
2019,4,132876730
2019,4,132876955
2019,4,132877015
2019,4,132877065
2019,4,132877122
2019,4,132877151
2019,1,132865753
2019,4,132874353
2019,3,141026640
2019,3,141031429
2019,4,141031436
2019,4,141026684
2019,4,141024790
2019,4,141031476
2019,4,141026720
2019,4,141026724
2019,3,141026732
2019,4,141026850
2019,4,141026862
2019,4,141026865
2019,4,141026870
2019,4,141026887
2019,4,141024941
2019,4,141024940
2019,4,141031661
2019,4,141026898
2019,4,141026903
2019,4,141024957
2019,4,141026918
2019,4,141024982
2019,4,141031700
2019,4,141025015
2019,4,141031745
2019,4,141027021
2019,4,141031755
2019,4,141027031
2019,4,141025100
2019,4,141027037
2019,4,141031790
2019,4,141031807
2019,4,141031814
2019,4,141025150
2019,4,141025157
2019,4,141027084
2019,4,141027140
2019,4,141027145
2019,4,141027154
2019,4,141027156
2019,4,141027155
2019,4,141027159
2019,4,141027162
2019,4,141027167
2019,4,141031892
2019,4,141027174
2019,4,141027176
2019,4,141025265
2019,4,141031895
2019,4,141027185
2019,4,141027191
2019,4,141027194
2019,4,141027199
2019,4,141027201
2019,4,141025271
2019,4,141027205
2019,4,141027207
2019,4,141027209
2019,4,141027210
2019,4,141027212
2019,4,141027214
2019,4,141027215
2019,4,141027216
2019,4,141027217
2019,4,141027218
2019,4,141027219
2019,4,136941646
2019,4,136936786
2019,4,136936807
2019,4,136936821
2019,4,136946349
2019,4,136946416
2019,4,136936971
2019,4,136941860
2019,4,136941863
2019,3,136941866
2019,4,136936980
2019,3,136941877
2019,4,136933523
2019,1,136941480
2019,4,136936644
2019,4,136936674
2019,4,136936677
2019,4,136936676
2019,4,136936686
2019,4,136933650
2019,4,136933663
2019,4,136936745
2019,4,136933684
2019,4,136699280
2019,4,136694320
2019,4,136694369
2019,4,136694381
2019,4,136699337
2019,4,136702112
2019,4,136699373
2019,4,136702159
2019,1,136694503
2019,4,136702208
2019,3,136694618
2019,4,136694632
2019,4,136699516
2019,4,136694780
2019,4,136699609
2019,4,136702535
2019,4,136694903
2019,4,136694921
2019,3,136702623
2019,4,136702647
2019,4,136699755
2019,4,136702683
2019,4,136695061
2019,4,136702734
2019,4,136702807
2019,4,136699907
2019,4,136695287
2019,4,136695326
2019,4,136695325
2019,1,136695383
2019,4,136703082
2019,4,136703133
2019,4,136700215
2019,4,136703209
2019,4,136703213
2019,3,136695672
2019,4,136703354
2019,4,136695749
2019,4,136703375
2019,4,136703388
2019,4,141026476
2019,4,141031178
2019,4,141031452
2019,3,141031454
2019,4,141031479
2019,4,141026833
2019,4,141026858
2019,4,141026888
2019,4,141024954
2019,4,141024969
2019,4,141026917
2019,4,141024981
2019,4,141024984
2019,3,141026953
2019,4,141025011
2019,4,141031703
2019,4,141026960
2019,4,141026965
2019,4,141031723
2019,4,141031725
2019,4,141026978
2019,4,141026983
2019,4,141026988
2019,4,141026989
2019,4,141026992
2019,4,141027002
2019,4,141031742
2019,4,141025073
2019,4,141031752
2019,4,141027018
2019,4,141025082
2019,4,141025092
2019,4,141027035
2019,4,141031788
2019,4,141031794
2019,4,141031806
2019,4,141027074
2019,4,141031817
2019,4,141025158
2019,4,141027086
2019,4,141025184
2019,4,141025196
2019,4,141027104
2019,4,141027109
2019,4,141027127
2019,4,137964138
2019,4,137958701
2019,4,137964177
2019,4,137966196
2019,4,137964184
2019,4,137966206
2019,4,137966208
2019,4,137966209
2019,4,137958740
2019,4,137958753
2019,4,137966240
2019,4,137964209
2019,4,137964214
2019,4,137966316
2019,4,137966320
2019,4,137964307
2019,4,137966618
2019,4,137966621
2019,4,137959103
2019,4,137964579
2019,4,137964580
2019,4,137966632
2019,4,137966641
2019,4,137966646
2019,4,137959171
2019,4,137959191
2019,4,137959200
2019,4,137966696
2019,1,137966720
2019,3,137966730
2019,4,137959235
2019,4,138652919
2019,4,138646142
2019,4,138656161
2019,4,138656227
2019,4,138650607
2019,4,138656236
2019,4,138656238
2019,4,138653079
2019,4,138653259
2019,4,138656400
2019,4,138653294
2019,4,138653306
2019,4,138653381
2019,4,138653391
2019,2,138656477
2019,1,138650891
2019,4,138656625
2019,4,138650970
2019,4,138650979
2019,4,138650981
2019,4,138650997
2019,4,138656660
2019,4,138656667
2019,4,138656670
2019,4,138653542
2019,4,138656680
2019,4,138656702
2019,4,138653584
2019,4,138651090
2019,4,138656786
2019,4,138653645
2019,4,138661192
2019,4,138656815
2019,4,138656819
2019,1,138661212
2019,4,138653668
2019,4,138653669
2019,4,138653671
2019,4,138656836
2019,4,138656839
2019,1,142136518
2019,4,142136558
2019,4,142136559
2019,4,142050738
2019,4,142050752
2019,4,142050662
2019,4,142131653
2019,4,142131652
2019,4,142131654
2019,4,142131671
2019,4,142136468
2019,4,142136629
2019,4,142136653
2019,4,142131762
2019,4,142050742
2019,4,142136692
2019,4,136936606
2019,4,136933537
2019,4,136941479
2019,4,136941494
2019,4,136941501
2019,4,136936675
2019,4,136941536
2019,4,136933631
2019,4,136933653
2019,3,136936756
2019,4,136941622
2019,4,136941651
2019,3,136946204
2019,4,136946224
2019,4,136946232
2019,4,136936833
2019,4,136936840
2019,4,136936841
2019,4,136946264
2019,4,136946304
2019,4,136946342
2019,4,136941801
2019,3,136946380
2019,4,136946396
2019,4,136946397
2019,4,136941834
2019,4,136946440
2019,4,136941865
2019,4,137964009
2019,4,137956110
2019,4,137964224
2019,4,137964231
2019,4,136915264
2019,1,136909048
2019,1,136909054
2019,4,136909081
2019,4,136909080
2019,4,136909082
2019,4,136905944
2019,4,136915309
2019,4,136909100
2019,4,144195501
2019,4,144195511
2019,4,144202414
2019,4,144195597
2019,4,144202536
2019,4,144195613
2019,4,144195624
2019,4,144195625
2019,3,144195655
2019,4,144195657
2019,4,144195658
2019,4,144202595
2019,4,144179861
2019,4,144195713
2019,4,144195721
2019,4,144195739
2019,4,144195743
2019,4,144195767
2019,4,144195769
2019,4,144202753
2019,3,144179915
2019,3,144195854
2019,4,144195860
2019,4,144195863
2019,4,144195865
2019,4,144202784
2019,4,144195868
2019,1,144195871
2019,4,144202865
2019,4,144202866
2019,4,144195982
2019,4,144195995
2019,4,144196002
2019,4,144179993
2019,4,144196041
2019,4,144196042
2019,4,144202903
2019,4,144180008
2019,4,144196063
2019,4,144196093
2019,4,144196102
2019,4,144196115
2019,1,144196121
2019,4,144180035
2019,4,144180036
2019,4,145083216
2019,4,145089296
2019,4,145083230
2019,4,145089311
2019,4,145089315
2019,4,145089316
2019,4,145089318
2019,4,145080263
2019,4,145083242
2019,4,145089327
2019,4,145089329
2019,4,145083247
2019,4,145089340
2019,4,145089345
2019,4,145083252
2019,4,145083258
2019,4,145083263
2019,4,145089362
2019,4,145089375
2019,4,145089378
2019,4,145089382
2019,1,145089393
2019,4,145083288
2019,4,145089398
2019,4,145080299
2019,4,145080300
2019,4,145089407
2019,1,145089418
2019,4,145083307
2019,4,145083312
2019,1,145089441
2019,4,145089444
2019,3,145089447
2019,4,145089452
2019,4,145083337
2019,4,145089458
2019,4,145089467
2019,4,145083349
2019,4,145089482
2019,4,145089483
2019,4,145080335
2019,4,145089486
2019,4,145089488
2019,4,145089491
2019,4,145089495
2019,4,145089497
2019,4,145089500
2019,4,145089501
2019,4,145089502
2019,4,145089503
2019,4,145083362
2019,4,145089509
2019,4,145089511
2019,4,145089514
2019,4,145089517
2019,4,145089521
2019,4,145089523
2019,1,145089525
2019,4,145089527
2019,4,145083373
2019,4,145089528
2019,4,145089531
2019,4,145089534
2019,3,145089537
2019,3,145089538
2019,4,145089539
2019,4,145083397
2019,4,145080359
2019,4,145089548
2019,3,145089552
2019,4,145089555
2019,4,145089554
2019,3,145089562
2019,4,145089564
2019,4,145089566
2019,3,145089567
2019,4,145089572
2019,4,145083417
2019,4,145080373
2019,4,145083421
2019,4,145083422
2019,3,145089586
2019,4,145089588
2019,4,145089587
2019,3,145089593
2019,4,145083428
2019,4,145080379
2019,4,145080380
2019,4,145089597
2019,4,145089598
2019,3,145080386
2019,4,145089600
2019,4,145080390
2019,4,145080392
2019,4,145089290
2019,4,143321335
2019,4,143315854
2019,4,143321346
2019,4,143315861
2019,4,143315867
2019,4,143327621
2019,4,143315869
2019,4,143315872
2019,4,143327637
2019,4,143321364
2019,4,143327643
2019,4,143327645
2019,4,143315880
2019,4,143327705
2019,4,143315915
2019,4,143321411
2019,4,143327728
2019,4,143327736
2019,4,143327777
2019,4,143321447
2019,4,143315949
2019,4,143321456
2019,4,143321459
2019,4,143321468
2019,4,143315989
2019,4,143327835
2019,4,143327838
2019,4,143316004
2019,4,143316009
2019,4,143321495
2019,4,143327856
2019,4,143327861
2019,3,143321509
2019,1,143327886
2019,4,143321529
2019,4,143321288
2019,1,143327506
2019,4,143327500
2019,4,143315812
2019,4,143327518
2019,4,143321304
2019,4,143327536
2019,4,143327540
2019,4,143327544
2019,4,143327550
2019,4,143321334
2019,4,143327630
2019,4,143321362
2019,3,143321367
2019,3,143327661
2019,4,143315894
2019,4,143327679
2019,4,143321389
2019,4,143321388
2019,4,143321393
2019,4,143327761
2019,4,143315942
2019,4,143315975
2019,4,143321469
2019,4,143316032
2019,3,143321531
2019,4,143321533
2019,4,143316058
2019,4,143321540
2019,4,143321546
2019,4,136936605
2019,4,136936608
2019,4,136941472
2019,4,136933554
2019,4,136941527
2019,4,136936690
2019,4,136936697
2019,4,136941559
2019,4,136936733
2019,4,136941591
2019,4,136941604
2019,3,136941624
2019,3,136941623
2019,4,136946157
2019,4,136936772
2019,4,136946184
2019,3,136946226
2019,3,136941678
2019,4,136941705
2019,4,136936853
2019,4,136936871
2019,4,136946328
2019,4,136941782
2019,4,136946395
2019,4,136946410
2019,4,136936974
2019,4,141026687
2019,4,141026698
2019,4,141026703
2019,4,141026827
2019,4,141026838
2019,4,141031659
2019,4,141026892
2019,4,141026893
2019,4,141026905
2019,4,141026912
2019,4,141026922
2019,4,141031683
2019,1,141026941
2019,4,141031688
2019,4,141031687
2019,4,141026972
2019,4,141025039
2019,4,141026982
2019,4,141026991
2019,4,141025054
2019,4,141026998
2019,4,141027003
2019,4,141025075
2019,4,141027017
2019,4,141027036
2019,4,141031768
2019,4,141027046
2019,4,141027051
2019,4,141025119
2019,4,141031787
2019,4,141025132
2019,4,141027069
2019,4,141031813
2019,4,141031816
2019,4,141025173
2019,4,141031839
2019,4,144179949
2019,4,144179943
2019,4,144202859
2019,4,144179974
2019,4,144195973
2019,4,144202872
2019,4,144202873
2019,4,144196044
2019,4,144180009
2019,4,144196066
2019,4,144196118
2019,4,144196139
2019,4,144196147
2019,4,144196157
2019,4,144180057
2019,4,144203023
2019,4,144206222
2019,4,144206234
2019,4,144203053
2019,4,144203063
2019,4,144206251
2019,4,144206256
2019,4,144279358
2019,4,142050706
2019,4,142136530
2019,4,142136679
2019,4,142050736
2019,4,142136691
2019,4,142050793
2019,4,142050795
2019,4,142136778
2019,4,142050801
2019,4,136946141
2019,4,136941643
2019,4,136936777
2019,4,136941662
2019,4,136946212
2019,4,136946223
2019,4,136941674
2019,4,136941675
2019,4,136941691
2019,4,136946252
2019,4,136936847
2019,4,136946263
2019,4,136941720
2019,4,136946272
2019,4,136936913
2019,4,136936914
2019,4,136946353
2019,4,136941803
2019,4,138652872
2019,4,138650451
2019,4,138650453
2019,1,138646117
2019,4,138650464
2019,4,138646140
2019,4,138650530
2019,4,138652982
2019,4,138650539
2019,4,138656196
2019,4,138652992
2019,4,138656198
2019,3,138650551
2019,4,138656203
2019,4,138650567
2019,4,138653018
2019,3,138650573
2019,4,138653029
2019,4,138650604
2019,4,138653069
2019,4,138653071
2019,1,138653076
2019,1,138653075
2019,4,138650621
2019,4,138656258
2019,4,138656283
2019,4,138656292
2019,4,138656293
2019,4,138656297
2019,4,138656334
2019,4,138653232
2019,4,138650717
2019,4,138653249
2019,4,138656392
2019,4,138653273
2019,4,138653281
2019,4,138656410
2019,4,138653287
2019,4,138656423
2019,4,138650764
2019,3,138656439
2019,4,138653347
2019,4,138650774
2019,4,138653351
2019,4,138653354
2019,4,138650779
2019,4,138650778
2019,4,138656468
2019,4,138650866
2019,4,138656536
2019,4,138650885
2019,4,138656707
2019,4,138656722
2019,1,138656727
2019,4,138653631
2019,4,138656793
2019,4,138656807
2019,4,138656813
2019,4,143305658
2019,4,143311184
2019,4,143305648
2019,4,143311188
2019,4,143309054
2019,1,143311211
2019,4,143311215
2019,4,143305679
2019,4,143309168
2019,4,143309184
2019,4,143305725
2019,4,143309193
2019,2,138656473
2019,4,138650873
2019,4,138656546
2019,4,138653481
2019,4,138656641
2019,4,138653529
2019,4,138650988
2019,3,138656665
2019,3,138656663
2019,4,138653552
2019,3,138653558
2019,4,138656694
2019,4,138651056
2019,4,138656704
2019,4,138651138
2019,4,138653613
2019,4,138661146
2019,4,138661167
2019,4,142131773
2019,4,142131777
2019,4,142131797
2019,4,142136776
2019,4,141024518
2019,3,141026357
2019,3,141026358
2019,4,141021019
2019,4,141021022
2019,4,141024553
2019,1,141024554
2019,4,141021042
2019,4,141026399
2019,4,141026416
2019,3,141024593
2019,4,141024601
2019,4,141026424
2019,4,141021081
2019,4,141021124
2019,3,141021139
2019,4,141024647
2019,4,141026463
2019,4,141024686
2019,4,141031274
2019,1,141031285
2019,4,141026662
2019,2,141031474
2019,3,141031482
2019,3,141031485
2019,3,141026718
2019,4,141026727
2019,1,141024823
2019,4,141026734
2019,4,141026737
2019,4,141026741
2019,4,141031532
2019,4,141024866
2019,4,141031565
2019,3,141026773
2019,3,141026782
2019,4,141026800
2019,4,141024904
2019,4,141026830
2019,4,141024929
2019,4,141026904
2019,4,141026908
2019,4,141031674
2019,4,141026919
2019,4,141027105
2019,4,141027115
2019,4,141031857
2019,4,141025212
2019,4,141027141
2019,4,141027150
2019,4,141027161
2019,4,141027164
2019,4,141027172
2019,4,141027175
2019,4,137958661
2019,4,137958672
2019,3,137958810
2019,4,137958825
2019,4,137964290
2019,4,137959072
2019,4,137964473
2019,4,137964486
2019,4,137966601
2019,4,137964570
2019,4,137959099
2019,2,137964575
2019,4,137966628
2019,4,137959117
2019,4,137964586
2019,4,137959127
2019,4,137966636
2019,2,137966647
2019,4,137966651
2019,4,137959148
2019,4,137959150
2019,3,137964600
2019,4,137959174
2019,4,137959184
2019,4,137959196
2019,4,137959198
2019,4,137959203
2019,3,137966731
2019,4,137959234
2019,4,141026374
2019,4,141026393
2019,1,141024573
2019,4,141021047
2019,4,141031181
2019,4,141031187
2019,4,141031214
2019,4,141031218
2019,4,141031236
2019,4,141031237
2019,4,141024683
2019,4,141031241
2019,4,141031280
2019,4,141031373
2019,4,141031396
2019,4,141031401
2019,3,141031422
2019,4,141024762
2019,4,141031441
2019,4,141026689
2019,4,141026713
2019,4,141024806
2019,4,141031523
2019,4,141026748
2019,1,141031541
2019,4,141026751
2019,4,141024858
2019,4,141024862
2019,4,141024906
2019,4,141024907
2019,4,141026849
2019,4,141031647
2019,4,141031654
2019,4,141026877
2019,1,141026923
2019,4,141024988
2019,4,141031690
2019,4,141031693
2019,4,141031714
2019,4,141026973
2019,4,141025050
2019,4,141025053
2019,4,141025066
2019,4,141027013
2019,4,141025083
2019,4,141025098
2019,4,141025104
2019,4,141027041
2019,4,141031778
2019,4,141025115
2019,4,141031779
2019,4,141031785
2019,4,141027075
2019,3,141027095
2019,4,141031854
2019,4,141027130
2019,4,141027132
2019,4,141027134
2019,4,141025224
2019,4,141027144
2019,4,141031883
2019,4,141027146
2019,4,141027152
2019,4,141031885
2019,4,141027170
2019,4,141031890
2019,4,141031891
2019,4,141027178
2019,4,141027180
2019,4,141027182
2019,4,141027184
2019,4,141027186
2019,4,141027187
2019,4,141027189
2019,4,141027192
2019,4,141027195
2019,4,141027197
2019,4,141027202
2019,4,137964081
2019,4,137964096
2019,4,137958647
2019,4,137964189
