"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,123237737,136699822
2019,123235175,136702755
2019,123235194,136702772
2019,123235204,136695122
2019,123237835,136695166
2019,123235255,136702842
2019,123237453,136702446
2019,123242708,136700012
2019,123235378,136700024
2019,123242720,136700024
2019,123235420,136695322
2019,123235412,136695316
2019,123242788,136700095
2019,123235470,136703008
2019,123235552,136703070
2019,123242875,136703090
2019,123235634,136703146
2019,123238212,136703194
2019,123235694,136703194
2019,123238226,136703206
2019,123242958,136703208
2019,123238230,136695584
2019,123235815,136695682
2019,123235857,136703325
2019,123238363,136703335
2019,123243074,136700385
2019,123243075,136695738
2019,123235886,136700394
2019,123243089,136700396
2019,123238406,136695756
2019,123235911,136703390
2019,123243104,136703394
2019,123234823,136702431
2019,123237441,136699570
2019,123237474,136702466
2019,123234883,136699605
2019,123242365,136694928
2019,123242451,136699754
2019,123237684,136702692
2019,123235134,136695050
2019,123242496,136699794
2019,123237732,136695076
2019,123235177,136695093
2019,123235205,136695121
2019,123235257,136702840
2019,123242666,136699964
2019,123237917,136699964
2019,123237910,136699964
2019,123237913,136699964
2019,123237906,136699964
2019,123235325,136699964
2019,123235326,136699964
2019,123235387,136695294
2019,123235382,136695294
2019,123235383,136695294
2019,123237983,136695294
2019,123235384,136695294
2019,123235411,136695314
2019,123235457,136695354
2019,123238046,136703021
2019,123238081,136703043
2019,123235636,136700204
2019,123235689,136703182
2019,123238231,136703211
2019,123235720,136695592
2019,123235805,136695671
2019,123235845,136700352
2019,123243087,136703363
2019,123235319,136695237
2019,123235366,136702932
2019,123235391,136700036
2019,123235441,136700069
2019,123235469,136695364
2019,123242859,136703077
2019,123242921,136695528
2019,123242918,136695528
2019,123238206,136700236
2019,123238223,136700247
2019,123242963,136695585
2019,123235816,136695680
2019,123235836,136700343
2019,123238381,136700386
2019,123238391,136703362
2019,119202704,132765660
2019,119202874,132766416
2019,119203540,132767081
2019,119195138,132766086
2019,119194501,132755952
2019,119202989,132766535
2019,119195033,132766866
2019,119203642,132767193
2019,123237024,136702038
2019,123241962,136694368
2019,123237144,136694477
2019,123237147,136702138
2019,123234549,136702178
2019,123237196,136702183
2019,123242107,136699432
2019,123237301,136694644
2019,123234713,136694664
2019,123234728,136702336
2019,123234748,136702355
2019,123237371,136694707
2019,123237395,136702390
2019,123237395,136702388
2019,123237395,136702387
2019,123234804,136699547
2019,123242299,136702515
2019,123234972,136702562
2019,123237595,136702595
2019,123237595,136694932
2019,123237595,136702597
2019,123242393,136702612
2019,123242397,136694950
2019,123235057,136694958
2019,123237617,136694958
2019,123235062,136699716
2019,123235163,136695080
2019,123237752,136702757
2019,123242539,136699846
2019,123242555,136695123
2019,123237813,136702808
2019,123237852,136699901
2019,123242659,136699958
2019,123242658,136702889
2019,123242689,136699995
2019,123235452,136695346
2019,123238023,136695346
2019,123238022,136695346
2019,123238059,136695389
2019,123235510,136700136
2019,123242877,136695475
2019,119306504,132864182
2019,119306589,132872514
2019,119306673,132872551
2019,119306833,132869596
2019,119311603,132872809
2019,119311662,132872858
2019,119307319,132870101
2019,119307320,132870101
2019,119307747,132864801
2019,119307929,132870684
2019,119312670,132873886
2019,119308909,132876574
2019,119309069,132876726
2019,119309147,132876800
2019,119300353,132876820
2019,119309167,132876820
2019,119309302,132876954
2019,119309318,132876967
2019,119309321,132876970
2019,119309435,132877064
2019,119309450,132865701
2019,119313056,132874287
2019,119309551,132874331
2019,119309551,132865748
2019,119309611,132877215
2019,119300591,132874383
2019,123472562,136941455
2019,123472564,136941458
2019,123470641,136936606
2019,123472571,136936611
2019,123470643,136933523
2019,123472575,136936613
2019,123470649,136941467
2019,123476610,136941470
2019,123476611,136941471
2019,123476615,136933537
2019,123472584,136933542
2019,123476619,136936625
2019,123476622,136941479
2019,123472587,136941480
2019,123476624,136936629
2019,123476625,136933550
2019,123476628,136941484
2019,123476630,136936636
2019,123476637,136941494
2019,123470688,136941501
2019,123470689,136936644
2019,123476642,136936649
2019,123472617,136941508
2019,123470697,136941511
2019,123470703,136941517
2019,123476652,136933588
2019,123472634,136936668
2019,123472636,136936670
2019,123470715,136936673
2019,123476657,136936674
2019,123476658,136936675
2019,123472642,136936676
2019,123472643,136936677
2019,123476659,136936678
2019,123476664,136941532
2019,123470725,136933602
2019,123472645,136936686
2019,123476661,136941530
2019,123476666,136941535
2019,123472648,136941536
2019,123476673,136936693
2019,123470731,136941539
2019,123470734,136941541
2019,123476675,136936695
2019,123476679,136936696
2019,123470737,136936699
2019,123476692,136936707
2019,123476691,136933623
2019,123476694,136941554
2019,123476700,136936711
2019,123476702,136933631
2019,123476707,136936719
2019,123476708,136941570
2019,123472688,136933650
2019,123476718,136933653
2019,123470774,136941580
2019,123472699,136941586
2019,123470777,136933663
2019,123470778,136941593
2019,123470781,136936745
2019,123476731,136936746
2019,123476735,136941597
2019,123482603,136938482
2019,123474895,136938483
2019,123478194,136948115
2019,129421753,143305517
2019,129425155,143301027
2019,129425173,143301033
2019,129417116,143308815
2019,129417116,143308816
2019,129425215,143308853
2019,129417157,143301076
2019,129421828,143305591
2019,129425266,143308918
2019,129425275,143301130
2019,129421854,143301145
2019,129421860,143308959
2019,129425311,143301154
2019,129425328,143308977
2019,129425334,143301167
2019,129425349,143309000
2019,129425355,143309004
2019,129425368,143311190
2019,129425381,143309021
2019,129425383,143309025
2019,129425383,143309023
2019,129421895,143305655
2019,129425390,143309031
2019,129421898,143309038
2019,129417265,143309050
2019,129421905,143311202
2019,129425412,143309056
2019,129421908,143309060
2019,129425424,143309066
2019,129425442,143309081
2019,129425478,143305692
2019,129425480,143309124
2019,129421941,143309145
2019,129425513,143309154
2019,129425514,143309155
2019,129425518,143305707
2019,129425521,143311245
2019,129421951,143309176
2019,129421957,143309185
2019,129425544,143309187
2019,129421991,143309229
2019,129417355,143311299
2019,123456222,136905852
2019,123453411,136915251
2019,123456225,136905855
2019,123453414,136909012
2019,123453421,136905863
2019,123449753,136905866
2019,123453424,136905864
2019,123453424,136909022
2019,123456239,136909031
2019,123453436,136915264
2019,123453438,136909037
2019,123456251,136909040
2019,123453444,136905881
2019,123453444,136905882
2019,123456255,136909042
2019,123453447,136909044
2019,123456257,136915273
2019,123456258,136909045
2019,123456260,136909047
2019,123453451,136909048
2019,123456268,136905893
2019,123453458,136909054
2019,123456271,136905894
2019,123456272,136905894
2019,123449771,136905895
2019,123449774,136905894
2019,123453463,136905894
2019,123453464,136909059
2019,123449783,136905909
2019,123453477,136905918
2019,123456286,136915293
2019,123449789,136905923
2019,123453483,136909069
2019,123456289,136905924
2019,123449790,136915295
2019,123453485,136915295
2019,123449791,136905926
2019,123453487,136909072
2019,123449797,136909078
2019,123456296,136915297
2019,123456295,136905934
2019,123456297,136909081
2019,123456297,136909080
2019,123456299,136915299
2019,123449799,136909082
2019,123449800,136909083
2019,123453496,136909085
2019,123456305,136909086
2019,123453499,136909087
2019,123456311,136905944
2019,123449806,136915309
2019,123456312,136905947
2019,123456314,136905949
2019,123449807,136909097
2019,123449811,136909100
2019,123449809,136905950
2019,123449810,136905950
2019,123449808,136905950
2019,123453512,136905950
2019,123453514,136905953
2019,123456321,136909103
2019,123453527,136915313
2019,123449821,136909119
2019,123456332,136915314
2019,123456332,136909117
2019,123449824,136915319
2019,123449823,136915318
2019,123476745,136936752
2019,123476744,136936752
2019,123476751,136933684
2019,123476750,136936756
2019,123472744,136941622
2019,123476763,136946163
2019,123472761,136946175
2019,123476770,136946173
2019,123472767,136941646
2019,123472771,136936775
2019,123472776,136941651
2019,123476795,136946201
2019,123476794,136936786
2019,123476797,136946204
2019,123472787,136941663
2019,123472787,136936789
2019,123472796,136946214
2019,123476809,136936800
2019,123472803,136941673
2019,123476812,136936807
2019,123476813,136946224
2019,123470851,136946227
2019,123476818,136941682
2019,123472817,136946232
2019,123476827,136936821
2019,123476846,136946238
2019,123472822,136936833
2019,123476860,136936840
2019,123472834,136936841
2019,123476872,136941721
2019,123472848,136946264
2019,123472854,136946269
2019,123472865,136946277
2019,123476888,136941733
2019,123476892,136936872
2019,123476893,136941736
2019,123476894,136941741
2019,123476903,136941751
2019,123472894,136946304
2019,123470923,136946319
2019,123476933,136936910
2019,123470927,136946330
2019,123476942,136946342
2019,123470944,136936915
2019,123470944,136941792
2019,123470944,136946341
2019,123472933,136946341
2019,123472944,136941801
2019,123476947,136946349
2019,123472947,136946362
2019,123470969,136941810
2019,123472955,136946375
2019,123472957,136936940
2019,123472963,136946380
2019,129438348,143327512
2019,129438415,143321323
2019,129431614,143327581
2019,129438431,143315855
2019,129438647,143321451
2019,129438652,143315962
2019,129427679,143327810
2019,129438658,143321466
2019,129438668,143315988
2019,129427707,143316003
2019,129427721,143316019
2019,129431811,143316034
2019,129427541,143327595
2019,129427541,143327596
2019,129427541,143321333
2019,129431636,143315859
2019,129438426,143327590
2019,129438551,143321403
2019,129438707,143327872
2019,129438707,143316028
2019,129438708,143321508
2019,129427736,143316037
2019,129427752,143316049
2019,130325346,144202627
2019,130325353,144179858
2019,130317521,144179858
2019,130317524,144202634
2019,130325362,144202639
2019,130325363,144195720
2019,130325369,144195722
2019,130325376,144202652
2019,130325375,144202650
2019,130317554,144202662
2019,130325390,144195734
2019,130325391,144202665
2019,130325411,144202683
2019,130325415,144202687
2019,130325431,144195777
2019,130325432,144195777
2019,130301886,144179892
2019,130325455,144202726
2019,130317718,144195882
2019,130325528,144202814
2019,130317751,144195915
2019,130325544,144179953
2019,130317771,144195935
2019,130325571,144195959
2019,130325571,144195955
2019,130325571,144195956
2019,130325571,144195957
2019,130325584,144202874
2019,130325581,144195984
2019,130325581,144202871
2019,130325582,144195985
2019,130325588,144179987
2019,130325587,144179987
2019,130325593,144202882
2019,130325592,144202883
2019,130325592,144202881
2019,130317840,144196017
2019,130317840,144196016
2019,130317873,144196054
2019,130317874,144196055
2019,130325610,144202904
2019,130325611,144202905
2019,130325525,144202811
2019,130325523,144202809
2019,130325613,144202910
2019,130325654,144202955
2019,130327943,144196123
2019,130325671,144180041
2019,130327960,144196137
2019,130327959,144196137
2019,130325680,144202980
2019,130325680,144202979
2019,130325689,144202988
2019,130325701,144203001
2019,130327994,144206176
2019,130325713,144206180
2019,130325720,144203013
2019,130325721,144203018
2019,130325762,144206242
2019,130317721,144195884
2019,130301945,144179939
2019,130325537,144202823
2019,130325545,144202830
2019,130325606,144202899
2019,130325612,144202908
2019,130325612,144202907
2019,130325640,144196103
2019,130325642,144202939
2019,130325643,144202940
2019,130325647,144202944
2019,130325650,144202950
2019,130325655,144202956
2019,130325657,144202959
2019,130325693,144202993
2019,130327981,144202995
2019,130327980,144202994
2019,130325699,144203000
2019,130327996,144206177
2019,130325717,144206187
2019,130325728,144203027
2019,130325732,144203029
2019,130325735,144203033
2019,130325754,144203051
2019,130325755,144203052
2019,130328055,144180075
2019,130325795,144203090
2019,130325797,144203092
2019,130325801,144203095
2019,130325805,144206311
2019,130325535,144179942
2019,130325566,144202855
2019,130301974,144202858
2019,130325578,144202868
2019,130325577,144202867
2019,130325594,144202884
2019,130325633,144180024
2019,130325681,144202982
2019,130325694,144196160
2019,130325702,144196170
2019,130327988,144196170
2019,130325703,144196170
2019,130327998,144203003
2019,130325714,144203010
2019,130325718,144203014
2019,130302084,144206233
2019,130325763,144203061
2019,130325769,144203066
2019,130325110,144202424
2019,130301803,144195533
2019,130325131,144195538
2019,130325148,144202456
2019,130317370,144195545
2019,130325159,144202465
2019,130325166,144195553
2019,130325166,144195552
2019,130325166,144195554
2019,130301812,144195552
2019,130325171,144202476
2019,130317378,144195556
2019,130325182,144195562
2019,130325192,144202493
2019,130317420,144202527
2019,130317457,144195637
2019,130325102,144202419
2019,130325140,144202451
2019,130325232,144195608
2019,130325244,144202541
2019,130325256,144202552
2019,130325259,144202557
2019,130325285,144195652
2019,130317488,144195674
2019,130317502,144179850
2019,130317517,144179854
2019,130325394,144202671
2019,130325403,144202678
2019,130325410,144179885
2019,130325419,144195764
2019,130325424,144202695
2019,130317592,144202697
2019,130325433,144202704
2019,130317603,144202707
2019,130325437,144202708
2019,130325472,144195817
2019,130325474,144202751
2019,130325476,144202754
2019,130325479,144202758
2019,130325482,144202761
2019,130325485,144202764
2019,130325521,144202806
2019,130317736,144195903
2019,130325562,144202849
2019,130325568,144202857
2019,130325604,144202896
2019,130325605,144196034
2019,130325609,144202902
2019,130317868,144196050
2019,130325084,144202397
2019,130325094,144202408
2019,130325103,144202412
2019,130325107,144202421
2019,130325138,144202449
2019,130301807,144179807
2019,130325212,144202515
2019,130325229,144195602
2019,130325233,144202532
2019,130325233,144202531
2019,130325243,144195616
2019,130325247,144202543
2019,130325250,144202548
2019,130325272,144202567
2019,130317467,144195649
2019,130325348,144202629
2019,130317525,144202635
2019,130325380,144202654
2019,130325381,144202656
2019,130325396,144202672
2019,130325407,144202680
2019,130317577,144202686
2019,130325421,144195765
2019,130325423,144202694
2019,130325429,144202699
2019,130317606,144202709
2019,130325440,144195784
2019,130317615,144202716
2019,130325448,144202721
2019,130325466,144202742
2019,130325473,144202750
2019,130325533,144202817
2019,130317765,144195929
2019,130325621,144202922
2019,130325634,144196096
2019,130325639,144202936
2019,130325652,144202953
2019,130325659,144202960
2019,130325663,144202964
2019,130325663,144202965
2019,130325667,144202968
2019,130302056,144180038
2019,130325684,144196150
2019,130325760,144203056
2019,129441005,143330276
2019,129441006,143330277
2019,129441007,143330278
2019,129427515,143327538
2019,129427524,143327543
2019,129438393,143327564
2019,129427529,143321315
2019,129438402,143321317
2019,129427535,143315842
2019,129427539,143321327
2019,129438462,143327628
2019,129438462,143327627
2019,129427570,143321365
2019,129438490,143315885
2019,129438502,143327666
2019,129427584,143315890
2019,129438508,143321384
2019,129438508,143321383
2019,129427590,143327676
2019,124469927,137956009
2019,124469926,137956009
2019,124478947,137964028
2019,124476112,137964135
2019,124476139,137966159
2019,124470100,137966186
2019,124479103,137966199
2019,124479119,137966227
2019,124476208,137966236
2019,124476253,137958796
2019,124469934,137964013
2019,124478933,137964013
2019,124469942,137958571
2019,124478952,137956021
2019,124476093,137958656
2019,124470082,137966156
2019,124479079,137966157
2019,124479164,137964247
2019,124476274,137966287
2019,124470033,137958653
2019,124470057,137964132
2019,124476115,137956134
2019,124470071,137958685
2019,124476057,137956075
2019,124470001,137958623
2019,124479019,137956087
2019,124476071,137956087
2019,124479023,137956088
2019,124476075,137964098
2019,124476078,137956101
2019,124470030,137958650
2019,124476104,137956124
2019,124470051,137956125
2019,124479050,137964130
2019,124476110,137964131
2019,124476113,137964137
2019,124470065,137964139
2019,124476117,137956136
2019,124479059,137956135
2019,124476116,137956135
2019,124476120,137956138
2019,124476122,137964147
2019,124476137,137966155
2019,124476149,137966170
2019,124470097,137966182
2019,124476166,137964179
2019,124476170,137964182
2019,124476172,137966194
2019,124476172,137958725
2019,124476175,137958729
2019,124470113,137958730
2019,124470114,137966200
2019,124479104,137964185
2019,124470115,137966201
2019,124476179,137964188
2019,124470120,137958737
2019,124476181,137966205
2019,124470126,137966213
2019,124476191,137958744
2019,124476190,137958744
2019,124470127,137958745
2019,124476194,137966216
2019,124476194,137966217
2019,124476195,137966215
2019,124479118,137958752
2019,124476204,137966230
2019,124476207,137958759
2019,124476209,137966238
2019,124470139,137964199
2019,124476211,137964201
2019,124476218,137958770
2019,124476231,137964212
2019,124476240,137964222
2019,124479142,137964223
2019,124470167,137964228
2019,124476248,137964229
2019,124476249,137964227
2019,124470168,137964227
2019,124476250,137964227
2019,124470168,137966263
2019,124476249,137966263
2019,124476250,137966263
2019,124476254,137964232
2019,124470176,137966272
2019,124479160,137964241
2019,124479161,137964242
2019,124476265,137964246
2019,124476267,137966282
2019,124476268,137966283
2019,124476271,137966284
2019,124479169,137966288
2019,124476278,137966296
2019,124476278,137966297
2019,124476278,137966295
2019,124479183,137966301
2019,124479183,137966300
2019,124470196,137966306
2019,124476289,137958822
2019,124479201,137958822
2019,124470207,137966322
2019,124470210,137958829
2019,124479210,137958833
2019,124476304,137966338
2019,124476308,137964292
2019,124476314,137966343
2019,124470235,137958852
2019,124476332,137966354
2019,124479245,137966356
2019,124476334,137958857
2019,124476333,137966357
2019,124479247,137966359
2019,124476344,137966365
2019,124476347,137964334
2019,124470253,137964334
2019,124476345,137958863
2019,124470250,137958863
2019,124476348,137966368
2019,124470266,137964342
2019,124476359,137966377
2019,124476365,137966381
2019,124476366,137966382
2019,124476374,137966388
2019,124479271,137966388
2019,124476375,137966390
2019,124476376,137964353
2019,124479277,137958914
2019,124476390,137964360
2019,124470305,137966408
2019,124470304,137958926
2019,124470306,137964363
2019,124470307,137958927
2019,124476398,137966409
2019,124476401,137958928
2019,124470309,137966413
2019,124470310,137966414
2019,124476405,137966416
2019,124470313,137966419
2019,124476414,137964370
2019,124479292,137964373
2019,124479306,137958951
2019,124476420,137958940
2019,124476424,137958941
2019,124476485,137966514
2019,124479309,137964383
2019,124476432,137958955
2019,124476432,137964384
2019,124476489,137966519
2019,124479334,137964399
2019,124479334,137964400
2019,124479343,137964407
2019,124479344,137964409
2019,124476491,137966523
2019,124476493,137959045
2019,124470486,137959101
2019,124470362,137958990
2019,124479409,137964476
2019,124476453,137959000
2019,124476469,137966489
2019,124479393,137966498
2019,124470436,137964483
2019,124470436,137964484
2019,124476483,137964456
2019,124470406,137964458
2019,124470433,137966536
2019,124476514,137959060
2019,124479424,137959062
2019,124479428,137966548
2019,124479432,137966549
2019,124476521,137966550
2019,124470643,137966745
2019,124476526,137966558
2019,124476528,137966559
2019,124476529,137966562
2019,124476607,137959105
2019,124470496,137959110
2019,124470503,137959119
2019,124470457,137964526
2019,124476552,137959077
2019,124476556,137964531
2019,124476560,137964537
2019,124476564,137959081
2019,124470463,137959082
2019,124479473,137964541
2019,124476565,137966588
2019,124476567,137964544
2019,124479476,137966589
2019,124476570,137964546
2019,124476571,137964545
2019,124476570,137964547
2019,124479485,137964557
2019,124470469,137959090
2019,124470473,137964561
2019,124476589,137966606
2019,124476735,137966753
2019,124479495,137966613
2019,124476617,137959125
2019,124470518,137964596
2019,124476632,137966648
2019,124476633,137959135
2019,124470521,137959137
2019,124470522,137959138
2019,124476638,137966652
2019,124476637,137959142
2019,124479522,137959142
2019,124470525,137966654
2019,124476643,137966655
2019,124476642,137966657
2019,124476643,137966658
2019,124476649,137966663
2019,124470532,137959149
2019,124470537,137959151
2019,124476655,137966674
2019,124470539,137959154
2019,124470539,137959155
2019,124476660,137959169
2019,124470561,137964631
2019,124476666,137966685
2019,124476666,137966684
2019,124476670,137966691
2019,124476672,137966695
2019,124476674,137966697
2019,124476680,137966702
2019,124476683,137966708
2019,124476687,137966713
2019,124476688,137966714
2019,124470589,137959194
2019,124470590,137959194
2019,124470588,137959193
2019,124470592,137959199
2019,124470597,137959204
2019,124470597,137959205
2019,124476696,137966719
2019,124470611,137966723
2019,124479576,137964659
2019,124479579,137959247
2019,124476705,137964662
2019,124476707,137959224
2019,124476709,137966729
2019,124476710,137959228
2019,124476710,137959227
2019,124470624,137959232
2019,124470626,137959236
2019,124476718,137959236
2019,124470649,137959257
2019,124476730,137966746
2019,124470642,137966744
2019,124479582,137966744
2019,124479583,137964668
2019,124470002,137964082
2019,124476065,137964084
2019,124476193,137958746
2019,124479116,137966226
2019,124476205,137964198
2019,124476742,137964680
2019,124476745,137966759
2019,124476744,137966758
2019,124478924,137958557
2019,124469923,137964004
2019,124476016,137956019
2019,124478950,137956020
2019,124476058,137958622
2019,124470007,137958630
2019,124470023,137956099
2019,124476080,137958642
2019,124470038,137956113
2019,124476099,137958662
2019,124470056,137958674
2019,124470068,137964142
2019,124479067,137966143
2019,124476133,137966151
2019,124476132,137966150
2019,124476141,137964168
2019,124476159,137966178
2019,124479094,137958713
2019,124476161,137966183
2019,124476197,137966219
2019,124476201,137966223
2019,124470143,137958768
2019,124476246,137966262
2019,124470171,137958794
2019,124476261,137966278
2019,124476279,137966299
2019,124470192,137964268
2019,124479188,137958816
2019,124476294,137966321
2019,124476320,137966349
2019,124476319,137958846
2019,124476319,137964308
2019,124479240,137958851
2019,124476339,137958860
2019,124476340,137964329
2019,124479249,137964331
2019,124476346,137966367
2019,124479254,137958866
2019,124470262,137958876
2019,124470265,137958879
2019,124479259,137966375
2019,124470274,137958889
2019,124470279,137964345
2019,124470283,137964348
2019,124476379,137966393
2019,124470288,137958901
2019,124470289,137958901
2019,124470292,137958906
2019,124476392,137966403
2019,124470299,137958919
2019,124476395,137966406
2019,124470302,137958923
2019,124479282,137964362
2019,124476402,137966412
2019,124476406,137964367
2019,124479284,137964367
2019,124476412,137964369
2019,124476415,137966431
2019,124479300,137958945
2019,124476428,137958948
2019,124479303,137966443
2019,124470330,137958949
2019,124479307,137958953
2019,124479336,137966460
2019,124479338,137958981
2019,124476444,137958985
2019,124470371,137966470
2019,124476458,137966473
2019,124479368,137959009
2019,124476466,137966484
2019,124470392,137959019
2019,124476473,137959026
2019,124479394,137959031
2019,124479394,137959032
2019,124479487,137964558
2019,124470411,137959039
2019,124470424,137966530
2019,124476507,137966533
2019,124470429,137964478
2019,124476510,137959054
2019,124479421,137966542
2019,124479437,137964500
2019,124476525,137966556
2019,124470446,137966560
2019,124470448,137959070
2019,124470456,137966574
2019,124476550,137966577
2019,124476569,137966591
2019,124476575,137966593
2019,124470468,137964560
2019,124476583,137964564
2019,124470481,137966615
2019,124470484,137966622
2019,124476602,137966623
2019,124476603,137959102
2019,124476606,137964577
2019,124476610,137966629
2019,124479507,137959113
2019,124470497,137959111
2019,124479505,137959111
2019,124470499,137959114
2019,124476613,137959115
2019,124479518,137959128
2019,124476624,137959130
2019,124470520,137959136
2019,124476650,137966664
2019,124476653,137966668
2019,124470536,137966671
2019,124476656,137966676
2019,124476656,137959153
2019,124476656,137966675
2019,124476657,137966677
2019,124476658,137966679
2019,124476659,137966681
2019,124479556,137964638
2019,124476667,137966686
2019,124470563,137966686
2019,124470564,137966687
2019,124470566,137964640
2019,124476678,137966699
2019,124476681,137959187
2019,124470599,137966717
2019,124476695,137966718
2019,124476699,137966721
2019,124470609,137966722
2019,124470610,137959216
2019,124476701,137964660
2019,124470615,137959220
2019,124476702,137966726
2019,124476708,137966728
2019,124470619,137959226
2019,124476713,137966732
2019,124476714,137966735
2019,124470632,137959241
2019,124476723,137964665
2019,124476725,137966743
2019,124478993,137958620
2019,124476106,137958666
2019,124470094,137958709
2019,124470104,137958722
2019,124476171,137966195
2019,124470198,137964272
2019,124470213,137958831
2019,124470441,137964493
2019,124476522,137964499
2019,124476524,137964503
2019,124476540,137966569
2019,124476544,137966570
2019,124479463,137964530
2019,124476555,137966579
2019,124476580,137959088
2019,124476580,137959089
2019,124476008,137958563
2019,124478942,137964024
2019,124479068,137966144
2019,124470075,137958691
2019,124479107,137958738
2019,124479113,137964195
2019,124479127,137966241
2019,124479140,137966258
2019,124470163,137958786
2019,124476266,137966280
2019,124476309,137958839
2019,124470228,137958843
2019,124479230,137964303
2019,124479264,137958891
2019,124470282,137958896
2019,124479272,137966391
2019,124470301,137966407
2019,124476397,137958925
2019,124476407,137966420
2019,124476409,137966424
2019,124479291,137964371
2019,124479296,137966437
2019,124479305,137966445
2019,124479327,137964395
2019,124476435,137958972
2019,124470370,137964418
2019,124479359,137964428
2019,124479363,137959005
2019,124470383,137964438
2019,124479385,137964448
2019,124476474,137966492
2019,124476474,137959028
2019,124470403,137959037
2019,124470502,137959118
2019,124479497,137964572
2019,124479506,137964581
2019,124479520,137959133
2019,124479572,137966715
2019,124479578,137959244
2019,124479578,137959243
2019,124479581,137959251
2019,124479590,137964678
2019,124479587,137964676
2019,124479592,137964681
2019,124479593,137964681
2019,124476743,137966757
2019,124479596,137966761
2019,124479599,137964686
2019,124476755,137964687
2019,124479600,137964688
2019,124476766,137966780
2019,124479603,137964693
2019,124479604,137964694
2019,123476753,136946140
2019,123472727,136946144
2019,123472756,136946166
2019,123470809,136946167
2019,123476785,136946188
2019,123472806,136946222
2019,123472805,136946222
2019,123472813,136946229
2019,123472839,136946256
2019,123472851,136946267
2019,123472852,136946267
2019,123472867,136946279
2019,123476889,136941735
2019,123476896,136946290
2019,123476896,136941742
2019,123472898,136946306
2019,123470909,136946306
2019,123470945,136941794
2019,123470949,136946351
2019,123472948,136946363
2019,123470970,136946370
2019,123476987,136936959
2019,123470996,136936966
2019,123473034,136946448
2019,123471006,136941857
2019,123473049,136946460
2019,123477035,136946469
2019,123471009,136946482
2019,134518124,148297385
2019,134518162,148287258
2019,134508217,148297440
2019,134508247,148287347
2019,134508247,148287348
2019,134508254,148297482
2019,134508261,148297491
2019,134508282,148297521
2019,134508301,148297543
2019,134508301,148297544
2019,134512983,148287412
2019,134508320,148297560
2019,134508329,148297569
