"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,119071561,22,0,,131314768
2019,119071565,63,150,,131309198
2019,119069364,13,1000,,131314787
2019,119071582,4,50,,131309221
2019,119071601,16,320,08-SEP-19,131309242
2019,119075457,16,320,,131309243
2019,119075469,34,1500,,131306942
2019,119075477,4,200,,131306947
2019,119075518,38,2000,,131309304
2019,119075559,3,50,,131309345
2019,119069522,20,15,,131314966
2019,119075685,16,15,,131307179
2019,119075693,66,1,,131307185
2019,119071799,63,24,,131309471
2019,119071798,63,23,28-JUL-19,131309470
2019,119075730,38,10,,131307229
2019,117115088,16,10,,128119356
2019,117115088,8,21,,128115436
2019,117119837,63,4,27-APR-19,128119480
2019,117119834,47,0,,128115507
2019,117119834,63,4,,128111035
2019,117119837,6,60,27-APR-19,128115511
2019,117119837,47,0,27-APR-19,128115512
2019,117119834,58,150,,128111032
2019,117119834,20,20,,128111034
2019,117119837,20,20,27-APR-19,128111037
2019,117119837,17,1690,27-APR-19,128115508
2019,117119834,16,410,,128111031
2019,117119837,58,150,27-APR-19,128115510
2019,117119837,16,410,27-APR-19,128115509
2019,117119834,17,1690,,128111030
2019,117119834,6,60,,128111033
2019,117111615,9,0,,128119492
2019,117111615,25,450,,128111056
2019,117111615,60,700,,128115530
2019,117111615,20,10,,128111055
2019,117111616,9,0,23-JUL-19,128119493
2019,117111615,61,800,,128115531
2019,117111615,63,215,,128115532
2019,117115211,3,298,,128111074
2019,117115215,24,1,,128111079
2019,117115219,50,79,,128111082
2019,117119973,58,10,,128115665
2019,117119982,38,1,,128119586
2019,117119986,36,500,,128119589
2019,117115354,20,30,,128111250
2019,120230613,9,0,,132499312
2019,120230613,51,0,,132499313
2019,120230613,20,10,,132499311
2019,120230613,25,10,,132499310
2019,120230629,63,12,,132499332
2019,120230629,62,3,,132499334
2019,120230631,63,12,05-JUL-19,132499335
2019,120230631,62,3,05-JUL-19,132499336
2019,120230658,63,0,,132499366
2019,120211515,31,800,,132499372
2019,120211533,8,198,14-SEP-19,132499509
2019,120230786,8,909,,132499508
2019,120230823,9,0,02-OCT-19,132499562
2019,120230822,20,423,,132499559
2019,120230823,20,423,07-OCT-19,132499561
2019,120230822,9,0,,132499560
2019,120230865,16,100,,132499600
2019,117112003,61,750,,128115959
2019,117112009,19,10,25-JUL-19,128119906
2019,117115597,19,10,,128119905
2019,117112020,43,72,,128119916
2019,117112020,20,42,,128119917
2019,117112020,6,86,,128119915
2019,117112023,23,3000,,128111528
2019,117120210,36,50,,128115963
2019,117120238,63,40,,128119959
2019,117112069,20,700,,128119977
2019,117112076,39,200,,128119980
2019,121841285,38,700,,134595244
2019,121841285,8,13,,134577237
2019,121841291,20,7652,,134577243
2019,121841292,21,1,13-NOV-19,134577245
2019,121841291,21,1,,134577244
2019,121849293,36,800,,134595270
2019,121841304,10,,,134595274
2019,121857294,20,12000,,134577270
2019,121857312,63,48,,134602518
2019,121857313,63,0,21-NOV-19,134602519
2019,121857326,25,5,,134602532
2019,121857327,61,50,01-SEP-19,134602534
2019,121857326,61,50,,134602531
2019,121841315,25,20,09-DEC-19,134577278
2019,121841314,25,20,,134577277
2019,121849374,36,303,,134602554
2019,121857350,36,7200,,134602567
2019,121857350,24,17500,,134602566
2019,121857360,8,2,,134602575
2019,121841327,20,160,,134577293
2019,121841329,16,341,,134577296
2019,121857375,10,,,134577297
2019,119071107,67,1,,131308687
2019,119075096,9,0,,131306499
2019,119071114,63,25,,131308699
2019,119071114,22,0,,131308700
2019,119068951,20,240,,131314317
2019,119075208,37,1000,,131308797
2019,119069048,11,1,,131308857
2019,119069048,10,,,131314431
2019,119069065,36,400,15-SEP-19,131308871
2019,119071264,36,400,,131308869
2019,119069073,36,650,,131314456
2019,119069080,36,880,,131314467
2019,119069090,15,4000,,131314475
2019,119071288,63,196,,131308895
2019,119069165,19,20,,131314568
2019,119069184,10,,,131309000
2019,119071106,63,60,,131308686
2019,119075108,67,1,,131306514
2019,119068863,22,0,,131308705
2019,119075142,20,70,,131306561
2019,119069009,36,1540,,131308823
2019,119069009,63,135,,131308824
2019,119069009,16,30,,131314388
2019,119069024,36,50,,131308840
2019,119071245,20,1831,,131314408
2019,119069029,38,100,,131314414
2019,119069042,20,200,,131308855
2019,119069067,51,0,,131314446
2019,119069067,10,2,,131314445
2019,119069067,47,0,,131314447
2019,119071281,20,2900,,131308888
2019,119069087,16,495,,131308889
2019,119071314,63,300,,131308923
2019,119075250,38,3950,,131306678
2019,119071333,3,150,,131308957
2019,119071334,7,325,,131308959
2019,119071334,36,25,,131308961
2019,119071334,20,50,,131308960
2019,119069147,17,3500,,131306688
2019,119071336,4,150,,131308964
2019,119071339,63,20,31-JUL-19,131308968
2019,119071338,63,20,,131308967
2019,119075264,10,,,131314557
2019,119071366,10,,,131314574
2019,119075285,10,,,131306716
2019,119071429,61,100,,131309054
2019,115476959,17,45,,126130476
2019,115476959,16,8,,126130478
2019,115476994,63,3000,,126130521
2019,115476993,63,3000,25-MAR-19,126135237
2019,115481831,20,352,,126130532
2019,115473692,20,352,08-APR-19,126137421
2019,115473697,39,800,,126137433
2019,115477029,10,,,126137445
2019,115481852,3,500,,126130562
2019,115477045,19,8,,126130569
2019,115473756,50,15,,126130600
2019,115473767,50,20,,126130617
2019,115482072,20,740,,126135507
2019,115474025,3,1700,,126137819
2019,115474025,29,304,,126130931
2019,115477378,63,50,,126131006
2019,115473424,3,2000,,126137151
2019,115473424,38,100,,126137152
2019,115476824,38,250,,126130304
2019,115481883,3,495,,126135312
2019,115477108,60,10,,126130642
2019,115473837,38,200,,126130702
2019,115473982,63,630,,126137760
2019,115477339,8,59,,126130954
2019,115482112,2,8,,126135552
2019,115477364,56,1000,,126130987
2019,115482156,10,,,126135603
2019,115477449,8,37,,126137968
2019,115482225,10,,,126135688
2019,115482248,38,750,,126138013
2019,115484220,19,100,,126138033
2019,115484245,25,200,,126135765
2019,115484245,20,680,,126138058
2019,115482404,20,424,,126131365
2019,115484397,19,150,,126131383
2019,115482420,62,600,,126131393
2019,115482474,8,101,,126135983
2019,115477793,8,101,17-MAR-19,126131489
2019,115484494,30,20,,126131509
2019,115482524,2,261,,126136022
2019,115477840,8,62,,126138396
2019,119071196,50,50,,131306633
2019,119071382,9,0,,131306729
2019,119071388,10,,,131309008
2019,119071416,16,142,24-JUL-19,131314625
2019,119069211,16,142,,131314624
2019,119071532,52,0,,131309163
2019,119069344,19,25,,131306903
2019,119071584,4,495,,131309222
2019,119071584,63,70,,131309223
2019,119071606,10,,,131306938
2019,119075478,63,1,,131306948
2019,119075484,22,0,,131306958
2019,119075484,7,501,,131306957
2019,119075483,22,0,20-SEP-19,131309257
2019,119075484,25,25,,131306960
2019,119075483,25,25,20-SEP-19,131309258
2019,119071620,10,,,131306964
2019,119075488,4,600,,131306967
2019,119071645,10,,,131309295
2019,119071648,38,2000,,131306992
2019,119071650,51,0,,131309300
2019,119071650,9,0,,131309299
2019,119071655,4,50,,131309310
2019,119075532,4,500,,131314851
2019,119075535,38,5,,131314852
2019,119075541,8,19,,131309318
2019,119071668,9,0,,131309321
2019,119071668,63,210,,131307032
2019,119071672,23,29,,131309324
2019,119071671,20,27,,131309323
2019,119071675,3,500,,131309332
2019,119071685,3,20,,131309346
2019,119069439,52,0,,131314867
2019,119075571,8,39,,131307058
2019,119069447,38,500,,131314880
2019,119071695,4,400,,131307065
2019,119075591,63,511,,131307078
2019,119069479,63,847,,131314911
2019,119071730,61,100,,131314915
2019,119071738,63,65,,131309405
2019,119071747,19,8,,131309412
2019,119069504,8,129,,131314951
2019,119075643,8,129,30-AUG-19,131307139
2019,119071754,4,500,,131309422
2019,119071773,20,10,,131309446
2019,119075677,16,50,,131307170
2019,119075681,8,36,,131307173
2019,119071788,3,500,,131309462
2019,119071210,13,75,,131308807
2019,119071210,26,65,,131308808
2019,119069007,38,800,,131314386
2019,119071249,19,20,,131314412
2019,119071272,21,800,,131308879
2019,119071276,63,2656,,131314468
2019,119069086,63,50,,131314473
2019,119069106,63,250,,131314492
2019,119069114,8,136,,131314501
2019,119069115,8,136,17-JUL-19,131314502
2019,119071304,13,200,07-AUG-19,131314509
2019,119069121,13,200,,131314508
2019,119071311,8,1,,131314514
2019,119069140,51,0,,131314533
2019,119071367,20,3,,131306707
2019,119071367,16,1,,131306708
2019,119071367,51,0,,131306709
2019,119071367,25,101,,131306706
2019,119075301,20,40,,131306734
2019,119071426,8,37,,131314632
2019,119069331,3,1,,131309168
2019,119069331,38,250,,131314751
2019,119075442,33,80,,131314784
2019,119069391,63,110,,131314823
2019,119075503,8,3,,131314827
2019,119069436,25,120,,131314865
2019,119069435,25,120,21-AUG-19,131314864
2019,119071687,24,750,,131309349
2019,119071688,2,10,,131309350
2019,119071696,61,15,,131314882
2019,119071696,7,45,,131314881
2019,119075583,24,1322,,131309360
2019,119069457,9,0,,131314889
2019,119069457,43,100,,131314890
2019,119069457,6,125,,131314888
2019,119069458,10,,,131309371
2019,119071714,4,100,,131309379
2019,119069470,4,90,,131314902
2019,119071729,6,23,,131309395
2019,119071746,3,1,,131307127
2019,119069502,38,5,,131307135
2019,119071756,10,,,131309427
2019,119075651,38,50,,131307146
2019,119075658,61,200,,131307151
2019,119075657,61,200,,131309429
2019,119071760,47,0,,131309432
2019,119071781,19,96,,131309456
2019,119075299,36,1895,,131309009
2019,116534664,63,8,,127409779
2019,116534680,63,300,,127416616
2019,116519084,63,400,,127416719
2019,116529802,10,,,127409759
2019,120229780,2,25,,132498349
2019,120229780,8,75,,132498351
2019,120229857,38,400,,132498442
2019,120229856,7,1349,,132498440
2019,120229856,63,3665,,132493231
2019,120229856,61,159,,132498441
2019,120224632,47,0,,132485369
2019,120211353,20,37200,,132493353
2019,120211353,45,1,,132498598
2019,120211353,27,1,,132498597
2019,115657694,20,1373,,126368953
2019,115657704,19,40,,126373110
2019,115663799,63,25,,126368970
2019,115657726,3,500,,126368980
2019,115663821,10,,,126364473
2019,115657759,36,150,,126369024
2019,115657763,10,,,126373164
2019,115657768,63,51,,126373168
2019,115657768,20,1500,,126369031
2019,115667822,8,181,,126364508
2019,115667830,36,130,,126369045
2019,115667853,20,30,,126373191
2019,115657799,63,8,,126373200
2019,115667873,30,500,,126369087
2019,115667888,10,,,126364560
2019,115663927,10,,,126364592
2019,115657854,10,,,126373264
2019,115667953,6,30,,126364621
2019,115657885,23,58,12-APR-19,126373286
2019,115657883,23,58,,126373283
2019,115668009,27,5,,126364690
2019,115668009,10,,,126364693
2019,115658864,6,53,,126377285
2019,115674478,6,53,08-APR-19,126375183
2019,115674478,17,24,08-APR-19,126375184
2019,115658864,17,24,,126375185
2019,115648020,63,90,,126341303
2019,115642604,10,,,126347473
2019,115651179,38,70,26-APR-19,126341346
2019,115648065,38,70,,126347497
2019,115651186,17,3850,,126347508
2019,115657551,6,245,,126368805
2019,115657551,19,56,,126364262
2019,115663699,4,660,,126368843
2019,115657610,38,20,,126373008
2019,115667667,38,300,,126364327
2019,115663727,25,50,,126364325
2019,115667673,38,220,,126368893
2019,115667720,7,270,,126364383
2019,115667720,20,15,,126373065
2019,115657685,8,300,,126364396
2019,120211353,47,0,,132493354
2019,116529729,10,,,127416464
2019,119071403,10,,,131306743
2019,119075356,26,150,,131314654
2019,119075358,25,100,,131306810
2019,119075361,63,1,,131314665
2019,119071461,3,350,,131309086
2019,119075380,63,100,,131306836
2019,119071475,63,16000,,131309101
2019,119069281,20,5800,,131314700
2019,119071483,38,500,,131314706
2019,119071484,25,75,,131309111
2019,119071485,25,10,,131309113
2019,119071485,51,0,,131314708
2019,119071485,6,10,,131309112
2019,119075401,3,3500,21-AUG-19,131306858
2019,119075400,3,3500,,131306857
2019,119069294,61,300,,131306864
2019,119071500,42,10,,131309127
2019,119071530,17,500,,131309161
2019,119075431,63,15,,131306899
2019,119069350,16,64,,131309196
2019,119071563,16,64,06-SEP-19,131309195
2019,119071640,54,7,,131309287
2019,119069399,35,400,,131314830
2019,119075513,20,50,,131306995
2019,119071662,8,3,,131309316
2019,119071684,12,40,,131309344
2019,119071684,42,50,,131307046
2019,119069443,3,500,,131314872
2019,119071692,63,150,,131309355
2019,119071701,12,2000,,131309368
2019,119071705,16,7,,131309372
2019,119071718,61,200,,131309381
2019,119075615,63,1,,131307111
2019,119071736,20,58,,131309402
2019,119075654,47,0,,131307149
2019,115651149,6,230,,126341293
2019,115651149,26,235,,126341294
2019,115651166,19,704,,126341321
2019,126000134,7,2116,,139911009
2019,126000133,7,2116,01-NOV-19,139911008
2019,126000141,30,1,,139911019
2019,126000367,17,2500,,139911234
2019,126000367,20,200,,139911235
2019,126000246,20,133,,139911129
2019,126000354,10,,,139911217
2019,126005158,17,9290,,139911303
2019,123876615,63,300,,137404665
2019,123885000,3,200,,137414519
2019,123876635,42,1608,,137404683
2019,123876674,20,100,,137404729
2019,123880620,2,26,,137409075
2019,123880621,2,26,08-DEC-19,137409076
2019,123880653,35,25,,137404798
2019,123876757,3,250,,137404828
2019,123876626,19,50,,137404675
2019,123876634,63,420,,137404680
2019,123876634,30,400,,137404681
2019,123876634,61,320,,137404682
2019,123876643,37,1000,,137404698
2019,123880593,8,596,,137409048
2019,123876633,10,20,,137404679
2019,123880634,16,5,,137409101
2019,123880639,20,350,,137414557
2019,123880639,57,10,,137409105
2019,123880639,6,50,,137409104
2019,123880676,19,35,,137409147
2019,123876768,38,20,,137409154
2019,123876770,63,25,19-JUN-19,137404847
2019,123876769,63,25,,137409158
2019,123880690,19,20,,137409165
2019,123880698,10,10,,137409179
2019,123876793,28,3000,,137404873
2019,123880716,28,3000,12-DEC-19,137404874
2019,123876803,20,910,,137404882
2019,123876803,10,5,,137404885
2019,123876803,43,75,,137404883
2019,123876803,25,25,,137404884
2019,123885070,20,30,,137414582
2019,123880759,50,900,,137404912
2019,123880771,20,8500,27-DEC-19,137409269
2019,123880770,20,8500,,137404922
2019,123876869,10,,,137409328
2019,123876880,10,,,137404964
2019,123880837,10,1,,137414632
2019,123880837,7,1200,,137404976
2019,123880837,8,150,,137404983
2019,123880837,17,500,,137404980
2019,123880837,16,520,,137404977
2019,123880837,6,250,,137404981
2019,123876894,63,43,,137404988
2019,123885134,63,28,,137414635
2019,123876901,63,13,,137414638
2019,123876914,63,24,,137405008
2019,123885181,63,50,,137409451
2019,123876663,8,63,,137404719
2019,123885042,19,24,,137414558
2019,123885043,19,24,06-SEP-19,137414559
2019,123876756,16,50,,137404822
2019,123880703,20,59,,137409186
2019,123880730,8,2,,137404894
2019,123880734,10,1,,137409226
2019,123885103,17,401,,137414610
2019,123880794,61,50,,137409306
2019,123880540,20,2000,,137408991
2019,123880550,63,103,,137414522
2019,123876636,63,103,06-APR-19,137404684
2019,123876647,20,542,,137409014
2019,123876682,35,422,,137404742
2019,123876783,38,45,,137414578
2019,123876783,47,0,,137409187
2019,123880702,3,350,,137409184
2019,123880767,16,20,,137404918
2019,123880785,6,60,,137409297
2019,123880552,10,,,137404685
2019,123876658,26,300,,137404715
2019,123876665,50,40,,137409041
2019,123880624,16,300,,137414547
2019,123876713,8,3,,137404773
2019,123880647,16,150,,137404787
2019,123880648,16,425,,137409113
2019,123880647,25,25,,137409112
2019,123880647,20,150,,137404788
2019,123885045,38,700,,137414561
2019,123880663,16,35,,137409133
2019,123876750,16,35,18-NOV-19,137404819
2019,123880667,51,0,,137409138
2019,123880667,9,0,,137404832
2019,123880667,16,20,,137404831
2019,123880667,25,150,,137404830
2019,123880667,20,192,,137404829
2019,123880689,20,80,,137409164
2019,123880808,52,0,,137404953
2019,123876877,7,60,,137404961
2019,123880821,10,,,137409342
2019,123876954,20,44,,137414670
2019,123885177,63,105,,137414677
2019,123876989,57,40,,137405084
2019,123880933,25,50,,137409457
2019,123880933,6,150,,137414686
2019,123880933,16,50,,137409456
2019,123877088,44,6,,137405194
2019,123880692,10,,,137409170
2019,123880692,25,10,,137409169
2019,123876781,20,2377,,137409183
2019,123876784,4,275,,137404861
2019,123876784,36,200,,137409188
2019,123880721,32,200,,137409212
2019,123876924,6,2500,,137405018
2019,123885155,63,625,,137414657
2019,123885155,36,1700,,137414656
2019,123876944,8,30,,137405035
2019,123876955,8,6,,137405043
2019,123876960,20,44,,137405049
2019,123876968,10,100,,137405060
2019,123876968,20,206,,137405059
2019,123880541,20,1200,,137408993
2019,123880596,3,352,,137409052
2019,123876825,8,10,,137409249
2019,123885096,10,,,137414607
2019,123880820,63,60,,137409341
2019,123876885,63,35,,137404971
2019,123885137,25,1,30-OCT-19,137409365
2019,123885136,20,40,,137414636
2019,123885136,25,1,,137414637
2019,123876921,6,1000,,137414646
2019,123880925,3,10000,,137409448
2019,123876996,20,4800,,137414689
2019,123880941,8,150,,137409462
2019,123877027,8,20,,137405119
2019,123877057,63,100,,137405155
2019,123877057,17,1,,137409484
2019,123880961,17,1,24-FEB-19,137405154
2019,123880961,63,100,24-FEB-19,137409482
2019,123880961,7,1199,24-FEB-19,137405153
2019,123877057,7,1199,,137409483
2019,123876640,3,50,,137404691
2019,123876640,16,1,,137404694
2019,123876639,63,25,,137404688
2019,123876640,38,850,,137404690
2019,123876640,37,50,,137404692
2019,123876640,35,1,,137404695
2019,123876640,63,25,,137404693
2019,123876639,10,10,,137404689
2019,123880584,7,100,,137409036
2019,123876661,10,25,,137404717
2019,123876669,8,31,,137404725
2019,123880627,25,25,,137409084
2019,123880627,20,25,,137409083
2019,123876727,61,550,,137409115
2019,123876740,6,600,,137404811
2019,123885054,20,62,,137404817
2019,123876764,20,10540,,137404842
2019,123885057,16,10,,137414568
2019,123880714,9,0,,137404872
2019,123880725,4,400,,137409216
2019,123880813,67,1,,137409334
2019,123880842,13,259,05-NOV-19,137409362
2019,123880841,13,259,,137409361
2019,123880885,63,48,,137409406
2019,123876933,8,32,,137405028
2019,123885170,8,41,,137405038
2019,123876959,46,25000,,137405047
2019,123876971,59,100,,137405061
2019,123876976,10,,,137405063
2019,123876638,63,16,,137404687
2019,123876687,7,100,,137409070
2019,123876763,19,516,,137404841
2019,123880707,43,600,26-DEC-19,137409194
2019,123880706,43,600,,137409190
2019,123880707,13,600,26-DEC-19,137409195
2019,123880706,13,600,,137409191
2019,123880706,25,20,,137409192
2019,123880760,10,,,137404914
2019,123880778,29,100,,137409285
2019,123885112,63,100,,137414615
2019,123885124,7,590,,137404969
2019,123876884,10,,,137404970
2019,123876899,3,30,,137409366
2019,123880867,36,925,,137409389
2019,123880867,13,3232,,137414642
2019,123880867,63,2210,,137414643
2019,123885158,7,100,,137409408
2019,123876939,20,499,23-JUL-19,137409420
2019,123880898,20,499,,137409419
2019,123880924,63,540,,137405068
2019,123880924,4,80,,137405070
2019,123880924,36,75,,137405071
2019,123880950,20,200,,137409476
2019,123877040,20,180,,137405129
2019,123877040,25,10,,137405130
2019,123877040,9,0,,137405131
2019,123877048,36,200,,137405141
2019,121857408,25,150,,134602624
2019,121849538,47,0,,134595546
2019,121857480,38,350,,134602706
2019,121857482,10,,,134602708
2019,121857522,8,58,,134602754
2019,121857529,25,50,,134602764
2019,121857529,62,125,,134602765
2019,121857529,24,700,,134602763
2019,121857529,20,20,,134602762
2019,121859665,20,1100,,134595686
2019,121857556,38,25,,134602792
2019,121857557,38,2000,,134602793
2019,121857565,10,,,134602803
2019,121859699,9,0,,134595726
2019,121859699,52,0,,134595725
2019,121857580,9,0,03-DEC-19,134595727
2019,121859699,20,549,,134595724
2019,121857588,20,3160,,134602826
2019,121857590,13,550,,134602828
2019,121857603,62,2000,,134602842
2019,121857602,35,2000,,134602841
2019,123876627,61,1100,,137404676
2019,123876651,6,190,,137404706
2019,123885016,16,700,,137414532
2019,123876659,16,25,,137414533
2019,123876660,63,1800,,137404716
2019,123880618,63,20,,137409074
2019,123876704,38,100,,137409094
2019,123876704,51,0,,137409097
2019,123876704,16,5,,137409096
2019,123876704,9,0,,137404764
2019,123876704,25,20,,137409095
2019,123876719,61,50,,137404783
2019,123876719,47,0,,137404784
2019,123885044,38,900,,137404789
2019,123876736,10,,,137404807
2019,123876743,42,900,,137409130
2019,123876743,36,230,,137409131
2019,123876744,29,150,,137404814
2019,123880683,3,750,,137409153
2019,123880795,3,900,,137409308
2019,123885159,63,50,,137414659
2019,123885167,29,400,,137414666
2019,123885180,63,1500,,137409450
2019,123885180,7,1300,,137405072
2019,123885180,6,1700,,137409449
2019,123885180,16,24,,137414682
2019,123880930,16,165,,137405082
2019,123880931,35,100000,,137409454
2019,123876995,63,20,,137405090
2019,123877008,3,300,,137405105
2019,123876622,68,0,,137404672
2019,123876672,63,25,,137404728
2019,123876725,6,420,,137404792
2019,123880650,3,3000,19-NOV-19,137409116
2019,123876728,3,3000,,137404795
2019,123880687,36,30,,137409161
2019,123880687,38,785,,137409159
2019,123876830,10,,,137404917
2019,123876837,6,10,,137409267
2019,123885100,10,1,,137414609
2019,123876871,10,,,137414618
2019,123885125,63,100,,137414624
2019,123876886,63,60,,137409353
2019,123876896,63,8,,137404989
2019,123876929,63,6,,137405024
2019,123876938,8,53,,137405031
2019,123876949,36,200,,137405039
2019,123880923,63,30,,137409447
2019,123880932,20,6000,,137409455
2019,123877019,17,1400000,,137405114
2019,123880946,6,104,,137409466
2019,123877053,10,1,,137405147
2019,123885223,27,1,,137414736
2019,123885223,19,206,,137405167
2019,123877069,27,1,08-JAN-19,137414737
2019,123880991,63,760,,137405181
2019,123881008,38,500,,137409536
2019,123880551,42,50,,137409003
2019,123885013,63,50,,137414531
2019,123880607,61,100,,137409061
2019,123880626,10,2,,137409082
2019,123885034,63,6,08-DEC-19,137409087
2019,123880629,63,6,,137409086
2019,123885038,3,15000,21-AUG-19,137414555
2019,123876708,3,15000,,137409099
2019,123876940,6,1000,,137405032
2019,123880905,20,67,,137405037
2019,123880910,16,60,,137405052
2019,123880910,20,50,,137405053
2019,123880910,6,100,,137405051
2019,123880910,26,1228,,137409430
2019,123880910,63,210,,137405050
2019,123876967,46,25000,,137405058
2019,123880914,20,320,,137409438
2019,123880917,20,6,,137409441
2019,123880952,6,110,,137409477
2019,123880952,19,55,,137409478
2019,123877082,38,250,,137405182
2019,123881002,63,22,,137409529
2019,123880548,8,2,,137409000
2019,123876846,19,157,,137404928
2019,123880777,19,157,13-SEP-19,137404929
2019,123880782,36,700,,137404936
2019,123885115,10,,,137409326
2019,123880826,38,2000,,137409347
2019,123880833,38,1350,,137404974
2019,123880833,37,250,,137409355
2019,123876908,63,3,,137405001
2019,123880866,63,42,,137409388
2019,123876932,20,1200,,137405027
2019,123880929,63,100,,137405081
2019,123880979,7,349,,137409503
2019,123880979,19,874,,137409504
2019,123880987,38,143,,137409514
2019,123880986,38,143,28-FEB-19,137409513
2019,123881007,63,45,,137414768
2019,123885005,9,0,,137409007
2019,123880562,25,20,,137409010
2019,123880562,9,0,,137409011
2019,123880562,63,200,,137409009
2019,123876654,13,100,,137404711
2019,123880598,19,3,,137409053
2019,123880602,20,300,,137409055
2019,123880606,16,900,,137409057
2019,123880606,42,200,,137409058
2019,123880606,35,100,,137409059
2019,123880606,34,100,,137409060
2019,123880617,61,40,,137409072
2019,123885029,42,500,,137414546
2019,123876715,35,169,,137404776
