"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2019,8171523,20553,4,2019,"I",,"Y","G","C","2019_04_VT0120200_NIBRS",62508600,0
2019,8148562,20580,1,2019,"I",,"Y","G","C","2019_01_VTVSP0200_NIBRS",62508104,0
2019,8156224,20580,2,2019,"I",,"Y","G","C","2019_02_VTVSP0200_NIBRS",56547909,0
2019,8163886,20580,3,2019,"I",,"Y","G","C","2019_03_VTVSP0200_NIBRS",58694258,0
2019,8171548,20580,4,2019,"I",,"Y","G","C","2019_04_VTVSP0200_NIBRS",67212224,0
2019,8179210,20580,5,2019,"I",,"Y","G","C","2019_05_VTVSP0200_NIBRS",62514189,0
2019,8186872,20580,6,2019,"I",,"Y","G","C","2019_06_VTVSP0200_NIBRS",62514193,0
2019,8194534,20580,7,2019,"I",,"Y","G","C","2019_07_VTVSP0200_NIBRS",71657641,0
2019,8202196,20580,8,2019,"I",,"Y","G","C","2019_08_VTVSP0200_NIBRS",69832023,0
2019,8209858,20580,9,2019,"I",,"Y","G","C","2019_09_VTVSP0200_NIBRS",62514205,0
2019,8217520,20580,10,2019,"I",,"Y","G","C","2019_10_VTVSP0200_NIBRS",71657614,0
2019,8225182,20580,11,2019,"I",,"Y","G","C","2019_11_VTVSP0200_NIBRS",67211284,0
2019,8232844,20580,12,2019,"I",,"Y","G","C","2019_12_VTVSP0200_NIBRS",71653407,0
2019,8148506,20517,1,2019,"I",,"Y","G","C","2019_01_VT0040500_NIBRS",67212629,0
2019,8156168,20517,2,2019,"I",,"Y","G","C","2019_02_VT0040500_NIBRS",71656998,0
2019,8163830,20517,3,2019,"I",,"Y","G","C","2019_03_VT0040500_NIBRS",64128892,0
2019,8171492,20517,4,2019,"I",,"Y","G","C","2019_04_VT0040500_NIBRS",69837453,0
2019,8148508,20519,1,2019,"I",,"Y","G","C","2019_01_VT0040700_NIBRS",64088885,0
2019,8156170,20519,2,2019,"I",,"Y","G","C","2019_02_VT0040700_NIBRS",64075254,0
2019,8163832,20519,3,2019,"I",,"Y","G","C","2019_03_VT0040700_NIBRS",60970411,0
2019,8148505,20516,1,2019,"I",,"Y","G","C","2019_01_VT0040400_NIBRS",60960501,0
2019,8148561,20579,1,2019,"I",,"Y","G","C","2019_01_VTVSP0100_NIBRS",41503736,0
2019,8148494,20503,1,2019,"I",,"Y","G","C","2019_01_VT0020100_NIBRS",60984202,0
2019,8156156,20503,2,2019,"I",,"Y","G","C","2019_02_VT0020100_NIBRS",56539426,0
2019,8163818,20503,3,2019,"I",,"Y","G","C","2019_03_VT0020100_NIBRS",62507978,0
2019,8171480,20503,4,2019,"I",,"Y","G","C","2019_04_VT0020100_NIBRS",67205540,0
2019,8179142,20503,5,2019,"I",,"Y","G","C","2019_05_VT0020100_NIBRS",71657463,0
2019,8186804,20503,6,2019,"I",,"Y","G","C","2019_06_VT0020100_NIBRS",71657471,0
2019,8194466,20503,7,2019,"I",,"Y","G","C","2019_07_VT0020100_NIBRS",67205555,0
2019,8148507,20518,1,2019,"I",,"Y","G","C","2019_01_VT0040600_NIBRS",64132729,0
2019,8156169,20518,2,2019,"I",,"Y","G","C","2019_02_VT0040600_NIBRS",49596039,0
2019,8163831,20518,3,2019,"I",,"Y","G","C","2019_03_VT0040600_NIBRS",64132733,0
2019,8171493,20518,4,2019,"I",,"Y","G","C","2019_04_VT0040600_NIBRS",69826953,0
2019,8179155,20518,5,2019,"I",,"Y","G","C","2019_05_VT0040600_NIBRS",71652566,0
2019,8186817,20518,6,2019,"I",,"Y","G","C","2019_06_VT0040600_NIBRS",64132750,0
2019,8194479,20518,7,2019,"I",,"Y","G","C","2019_07_VT0040600_NIBRS",69832447,0
2019,8202141,20518,8,2019,"I",,"Y","G","C","2019_08_VT0040600_NIBRS",69826958,0
2019,8209803,20518,9,2019,"I",,"Y","G","C","2019_09_VT0040600_NIBRS",69837569,0
2019,8217465,20518,10,2019,"I",,"Y","G","C","2019_10_VT0040600_NIBRS",69837577,0
2019,8225127,20518,11,2019,"I",,"Y","G","C","2019_11_VT0040600_NIBRS",69837572,0
2019,8232789,20518,12,2019,"I",,"Y","G","C","2019_12_VT0040600_NIBRS",69837588,0
2019,8148517,20528,1,2019,"I",,"Y","G","C","2019_01_VT0060100_NIBRS",71652766,0
2019,8156179,20528,2,2019,"I",,"Y","G","C","2019_02_VT0060100_NIBRS",71657045,0
2019,8163841,20528,3,2019,"I",,"Y","G","C","2019_03_VT0060100_NIBRS",71652776,0
2019,8148491,20500,1,2019,"I",,"Y","G","C","2019_01_VT0010200_NIBRS",56540057,0
2019,8156153,20500,2,2019,"I",,"Y","G","C","2019_02_VT0010200_NIBRS",67216909,0
2019,8163815,20500,3,2019,"I",,"Y","G","C","2019_03_VT0010200_NIBRS",56540061,0
2019,8171477,20500,4,2019,"I",,"Y","G","C","2019_04_VT0010200_NIBRS",56548556,0
2019,8179139,20500,5,2019,"I",,"Y","G","C","2019_05_VT0010200_NIBRS",69832478,0
2019,8186801,20500,6,2019,"I",,"Y","G","C","2019_06_VT0010200_NIBRS",62514699,0
2019,8148539,20556,1,2019,"I",,"Y","G","C","2019_01_VT0120500_NIBRS",67212658,0
2019,8156201,20556,2,2019,"I",,"Y","G","C","2019_02_VT0120500_NIBRS",67212659,0
2019,8163863,20556,3,2019,"I",,"Y","G","C","2019_03_VT0120500_NIBRS",69832470,0
2019,8148500,20511,1,2019,"I",,"Y","G","C","2019_01_VT0030300_NIBRS",64133588,0
2019,8148510,20521,1,2019,"I",,"Y","G","C","2019_01_VT0041000_NIBRS",62514320,0
2019,8148518,20530,1,2019,"I",,"Y","G","C","2019_01_VT0060300_NIBRS",58696755,0
2019,8156180,20530,2,2019,"I",,"Y","G","C","2019_02_VT0060300_NIBRS",58694385,0
2019,8163842,20530,3,2019,"I",,"Y","G","C","2019_03_VT0060300_NIBRS",58694389,0
2019,8171504,20530,4,2019,"I",,"Y","G","C","2019_04_VT0060300_NIBRS",58694400,0
2019,8179166,20530,5,2019,"I",,"Y","G","C","2019_05_VT0060300_NIBRS",58694405,0
2019,8186828,20530,6,2019,"I",,"Y","G","C","2019_06_VT0060300_NIBRS",58694414,0
2019,8194490,20530,7,2019,"I",,"Y","G","C","2019_07_VT0060300_NIBRS",67205565,0
2019,8148504,20515,1,2019,"I",,"Y","G","C","2019_01_VT0040300_NIBRS",71652682,0
2019,8156166,20515,2,2019,"I",,"Y","G","C","2019_02_VT0040300_NIBRS",71657000,0
2019,8163828,20515,3,2019,"I",,"Y","G","C","2019_03_VT0040300_NIBRS",69832489,0
2019,8171490,20515,4,2019,"I",,"Y","G","C","2019_04_VT0040300_NIBRS",71657007,0
2019,8179152,20515,5,2019,"I",,"Y","G","C","2019_05_VT0040300_NIBRS",69832516,0
2019,8186814,20515,6,2019,"I",,"Y","G","C","2019_06_VT0040300_NIBRS",71657015,0
2019,8194476,20515,7,2019,"I",,"Y","G","C","2019_07_VT0040300_NIBRS",71652726,0
2019,8202138,20515,8,2019,"I",,"Y","G","C","2019_08_VT0040300_NIBRS",69826993,0
2019,8209800,20515,9,2019,"I",,"Y","G","C","2019_09_VT0040300_NIBRS",71652734,0
2019,8217462,20515,10,2019,"I",,"Y","G","C","2019_10_VT0040300_NIBRS",69837662,0
2019,8225124,20515,11,2019,"I",,"Y","G","C","2019_11_VT0040300_NIBRS",71652736,0
2019,8232786,20515,12,2019,"I",,"Y","G","C","2019_12_VT0040300_NIBRS",71652740,0
2019,8148519,20532,1,2019,"I",,"Y","G","C","2019_01_VT0070000_NIBRS",41433461,0
2019,8156181,20532,2,2019,"I",,"Y","G","C","2019_02_VT0070000_NIBRS",41495037,0
2019,8163843,20532,3,2019,"I",,"Y","G","C","2019_03_VT0070000_NIBRS",56544057,0
2019,8171505,20532,4,2019,"I",,"Y","G","C","2019_04_VT0070000_NIBRS",50633301,0
2019,8179167,20532,5,2019,"I",,"Y","G","C","2019_05_VT0070000_NIBRS",50644050,0
2019,8186829,20532,6,2019,"I",,"Y","G","C","2019_06_VT0070000_NIBRS",56539411,0
2019,8194491,20532,7,2019,"I",,"Y","G","C","2019_07_VT0070000_NIBRS",64082408,0
2019,8202153,20532,8,2019,"I",,"Y","G","C","2019_08_VT0070000_NIBRS",67211897,0
2019,8209815,20532,9,2019,"I",,"Y","G","C","2019_09_VT0070000_NIBRS",58696677,0
2019,8217477,20532,10,2019,"I",,"Y","G","C","2019_10_VT0070000_NIBRS",64082405,0
2019,8225139,20532,11,2019,"I",,"Y","G","C","2019_11_VT0070000_NIBRS",62508008,0
2019,8232801,20532,12,2019,"I",,"Y","G","C","2019_12_VT0070000_NIBRS",67211903,0
2019,8186878,20587,6,2019,"I",,"Y","G","C","2019_06_VTVSP0900_NIBRS",60984426,0
2019,8194540,20587,7,2019,"I",,"Y","G","C","2019_07_VTVSP0900_NIBRS",67211464,0
2019,8148489,20498,1,2019,"I",,"Y","G","C","2019_01_VT0010000_NIBRS",41441701,0
2019,8156151,20498,2,2019,"I",,"Y","G","C","2019_02_VT0010000_NIBRS",56540617,0
2019,8163813,20498,3,2019,"U",,"Y","G","C","2019_03_VT0010000_NIBRS",,0
2019,8171475,20498,4,2019,"I",,"Y","G","C","2019_04_VT0010000_NIBRS",48046874,0
2019,8179137,20498,5,2019,"Z",,"Y","G","C","2019_05_VT0010000_NIBRS",48084497,0
2019,8186799,20498,6,2019,"U",,"Y","G","C","2019_06_VT0010000_NIBRS",,0
2019,8194461,20498,7,2019,"I",,"Y","G","C","2019_07_VT0010000_NIBRS",49611727,0
2019,8202123,20498,8,2019,"I",,"Y","G","C","2019_08_VT0010000_NIBRS",56540620,0
2019,8209785,20498,9,2019,"I",,"Y","G","C","2019_09_VT0010000_NIBRS",56540623,0
2019,8217447,20498,10,2019,"I",,"Y","G","C","2019_10_VT0010000_NIBRS",62509483,0
2019,8225109,20498,11,2019,"I",,"Y","G","C","2019_11_VT0010000_NIBRS",69839611,0
2019,8232771,20498,12,2019,"I",,"Y","G","C","2019_12_VT0010000_NIBRS",71657256,0
2019,8148493,20502,1,2019,"I",,"Y","G","C","2019_01_VT0020000_NIBRS",41437735,0
2019,8156155,20502,2,2019,"I",,"Y","G","C","2019_02_VT0020000_NIBRS",48046642,0
2019,8163817,20502,3,2019,"I",,"Y","G","C","2019_03_VT0020000_NIBRS",48046650,0
2019,8171479,20502,4,2019,"I",,"Y","G","C","2019_04_VT0020000_NIBRS",58692368,0
2019,8179141,20502,5,2019,"I",,"Y","G","C","2019_05_VT0020000_NIBRS",50637378,0
2019,8186803,20502,6,2019,"I",,"Y","G","C","2019_06_VT0020000_NIBRS",50637383,0
2019,8194465,20502,7,2019,"I",,"Y","G","C","2019_07_VT0020000_NIBRS",71652912,0
2019,8202127,20502,8,2019,"I",,"Y","G","C","2019_08_VT0020000_NIBRS",58680465,0
2019,8209789,20502,9,2019,"I",,"Y","G","C","2019_09_VT0020000_NIBRS",71652935,0
2019,8217451,20502,10,2019,"I",,"Y","G","C","2019_10_VT0020000_NIBRS",71652929,0
2019,8225113,20502,11,2019,"I",,"Y","G","C","2019_11_VT0020000_NIBRS",64132860,0
2019,8232775,20502,12,2019,"I",,"Y","G","C","2019_12_VT0020000_NIBRS",69837887,0
2019,8148497,20508,1,2019,"I",,"Y","G","C","2019_01_VT0030000_NIBRS",41431490,0
2019,8156159,20508,2,2019,"I",,"Y","G","C","2019_02_VT0030000_NIBRS",50643780,0
2019,8163821,20508,3,2019,"I",,"Y","G","C","2019_03_VT0030000_NIBRS",48046799,0
2019,8171483,20508,4,2019,"I",,"Y","G","C","2019_04_VT0030000_NIBRS",48045039,0
2019,8179145,20508,5,2019,"I",,"Y","G","C","2019_05_VT0030000_NIBRS",50637456,0
2019,8186807,20508,6,2019,"I",,"Y","G","C","2019_06_VT0030000_NIBRS",50637457,0
2019,8194469,20508,7,2019,"Z",,"Y","G","C","2019_07_VT0030000_NIBRS",49607441,0
2019,8202131,20508,8,2019,"I",,"Y","G","C","2019_08_VT0030000_NIBRS",56548974,0
2019,8209793,20508,9,2019,"I",,"Y","G","C","2019_09_VT0030000_NIBRS",60967742,0
2019,8217455,20508,10,2019,"I",,"Y","G","C","2019_10_VT0030000_NIBRS",60961262,0
2019,8225117,20508,11,2019,"I",,"Y","G","C","2019_11_VT0030000_NIBRS",62515379,0
2019,8232779,20508,12,2019,"I",,"Y","G","C","2019_12_VT0030000_NIBRS",64129169,0
2019,8149415,23168,1,2019,"Z",,"Y","G","C","2019_01_VT0120800_NIBRS",41352068,0
2019,8157077,23168,2,2019,"Z",,"Y","G","C","2019_02_VT0120800_NIBRS",41433311,0
2019,8164739,23168,3,2019,"Z",,"Y","G","C","2019_03_VT0120800_NIBRS",41494319,0
2019,8172401,23168,4,2019,"U",,"Y","G","C","2019_04_VT0120800_NIBRS",,0
2019,8180063,23168,5,2019,"Z",,"Y","G","C","2019_05_VT0120800_NIBRS",48075427,0
2019,8187725,23168,6,2019,"Z",,"Y","G","C","2019_06_VT0120800_NIBRS",48756121,0
2019,8195387,23168,7,2019,"Z",,"Y","G","C","2019_07_VT0120800_NIBRS",49605642,0
2019,8203049,23168,8,2019,"I",,"Y","G","C","2019_08_VT0120800_NIBRS",56549140,0
2019,8210711,23168,9,2019,"U",,"Y","G","C","2019_09_VT0120800_NIBRS",,0
2019,8218373,23168,10,2019,"Z",,"Y","G","C","2019_10_VT0120800_NIBRS",58693709,0
2019,8226035,23168,11,2019,"I",,"Y","G","C","2019_11_VT0120800_NIBRS",60961283,0
