"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,3,132816096
2019,6,132872662
2019,9,132872770
2019,2,132870637
2019,6,132870677
2019,6,132876644
2019,6,132877135
2019,6,132865732
2019,3,132874397
2019,6,132828120
2019,6,132825956
2019,6,132825957
2019,3,136695724
2019,6,136700387
2019,5,136694597
2019,2,136694802
2019,6,136694802
2019,3,136695072
2019,6,136695745
2019,6,132873238
2019,9,132825366
2019,6,132873909
2019,9,132823518
2019,6,132814612
2019,9,132873301
2019,9,132815583
2019,9,132815704
2019,6,132873910
2019,9,136694502
2019,12,136694739
2019,6,136700014
2019,2,136703134
2019,3,136700370
2019,9,143305576
2019,6,143305595
2019,6,143301077
2019,6,143308939
2019,9,132759968
2019,6,132814508
2019,9,132815727
2019,1,132815869
2019,3,132825998
2019,3,132828149
2019,9,136933588
2019,6,136941530
2019,6,136946173
2019,6,136946227
2019,3,136946227
2019,6,136936872
2019,3,136936940
2019,3,132869621
2019,6,132872893
2019,9,132864579
2019,9,132873230
2019,6,132870674
2019,8,132873289
2019,6,132873289
2019,6,132865445
2019,8,132865445
2019,9,132819702
2019,12,132825519
2019,9,132827588
2019,3,132828192
2019,6,132869877
2019,9,132864926
2019,9,132865312
2019,6,132873997
2019,6,132824719
2019,9,132826850
2019,9,132825111
2019,6,136936774
2019,3,136936941
2019,3,136946386
2019,2,136946437
2019,9,132869896
2019,9,132870755
2019,3,132865806
2019,3,132869792
2019,6,132869850
2019,1,132824023
2019,3,132826577
2019,6,132826848
2019,9,132825163
2019,8,132827556
2019,6,132827556
2019,6,136946223
2019,6,136941675
2019,3,136941691
2019,6,136941691
2019,7,136941691
2019,3,132765431
2019,3,132766530
2019,6,136694280
2019,9,136702156
2019,6,136702285
2019,6,136694679
2019,9,136702466
2019,6,136699605
2019,1,136702613
2019,6,136702840
2019,6,136695354
2019,6,136700204
2019,9,136695592
2019,6,143305603
2019,9,143308954
2019,9,143308967
2019,9,143309289
2019,9,143311360
2019,9,132764587
2019,9,132815362
2019,9,132826901
2019,8,132760208
2019,9,132766129
2019,8,132823279
2019,7,132814058
2019,6,132815488
2019,3,132825258
2019,9,132815726
2019,6,136909065
2019,6,136936762
2019,2,136946335
2019,3,136946405
2019,12,136909115
2019,6,136915272
2019,3,136905896
2019,6,136909094
2019,9,136941450
2019,6,136946176
2019,6,136941666
2019,6,136936865
2019,6,136946357
2019,3,136946376
2019,6,136702670
2019,6,136695031
2019,9,136695238
2019,6,136941617
2019,6,136946288
2019,8,136946288
2019,3,138652865
2019,6,138650430
2019,6,138652875
2019,8,138652875
2019,3,138652875
2019,6,138650435
2019,9,138646114
2019,1,138652905
2019,9,138646125
2019,9,138650487
2019,6,138650496
2019,9,138650500
2019,9,138656157
2019,9,138650504
2019,9,138656175
2019,9,138652966
2019,9,138652991
2019,9,138653010
2019,1,138653091
2019,5,138653129
2019,3,138653138
2019,9,138650644
2019,9,138656311
2019,9,138650662
2019,9,138653206
2019,9,138656339
2019,6,138653227
2019,9,138650706
2019,1,138656380
2019,3,138653255
2019,1,138650725
2019,6,138656420
2019,9,138653322
2019,6,138653380
2019,9,138650806
2019,7,138656479
2019,6,138650933
2019,6,138653535
2019,6,138656812
2019,8,138661206
2019,3,138656853
2019,6,138653696
2019,3,138653698
2019,3,138653700
2019,2,138653707
2019,6,138661262
2019,8,138661262
2019,6,138653713
2019,8,138653735
2019,6,138653738
2019,8,138653738
2019,6,138653744
2019,8,138653744
2019,9,136933642
2019,3,136933665
2019,9,136936635
2019,3,136946378
2019,6,136946439
2019,9,132755321
2019,6,132827964
2019,9,132865362
2019,3,132865797
2019,9,136905911
2019,9,136905940
2019,6,136915306
2019,9,136941456
2019,9,136941672
2019,12,136936888
2019,6,136941864
2019,6,136694300
2019,9,136694501
2019,6,136702217
2019,1,136695183
2019,6,136695227
2019,4,136905961
2019,9,136933596
2019,6,136941703
2019,6,136946463
2019,6,136941644
2019,6,136946197
2019,6,136946230
2019,4,136946230
2019,3,136946377
2019,3,136941818
2019,9,136905867
2019,9,136915286
2019,9,136909043
2019,9,136905888
2019,6,136909107
2019,6,136701992
2019,6,136694497
2019,9,136699519
2019,6,136702439
2019,6,136905862
2019,9,136915276
2019,9,136909050
2019,6,136905892
2019,6,136905910
2019,6,136905922
2019,6,136909111
2019,6,136905964
2019,4,136915315
2019,9,136936640
2019,9,136936652
2019,6,132864325
2019,6,132823989
2019,9,132826825
2019,9,132815555
2019,3,132825972
2019,6,132869531
2019,6,132864341
2019,6,132877181
2019,3,132865796
2019,9,136905876
2019,8,136936957
2019,3,136936982
2019,6,136694578
2019,6,136694579
2019,6,136699967
2019,8,136699967
2019,6,136700258
2019,9,136933531
2019,14,136936728
2019,9,136933673
2019,6,136936760
2019,6,136941640
2019,6,136941670
2019,8,136941670
2019,6,136936849
2019,6,136946259
2019,6,136941777
2019,6,136946365
2019,3,136936938
2019,3,136941876
2019,9,136702167
2019,4,136694905
2019,6,136702837
2019,6,136700008
2019,6,136703148
2019,6,141024562
2019,6,141026415
2019,9,141031254
2019,3,141031438
2019,3,141031453
2019,3,141024830
2019,9,141025070
2019,6,141025113
2019,6,141031846
2019,9,132764644
2019,3,132755889
2019,6,132819543
2019,8,132819543
2019,9,132824356
2019,4,132826301
2019,6,132826301
2019,9,132825119
2019,9,132815387
2019,9,132815725
2019,6,132864304
2019,3,132865802
2019,9,145121914
2019,9,145121916
2019,9,132764580
2019,3,132755879
2019,6,145121921
2019,9,145114715
2019,6,132815024
2019,6,132827972
2019,3,132816103
2019,9,145122004
2019,9,145122015
2019,3,145122047
2019,3,145122076
2019,3,145122080
2019,9,145122089
2019,4,145122122
2019,8,145122172
2019,3,145122173
2019,6,145122173
2019,9,145115044
2019,9,136702193
2019,9,136702350
2019,9,136702464
2019,3,136703323
2019,9,136905879
2019,6,136905901
2019,6,136905948
2019,9,136905856
2019,6,136909016
2019,2,136905877
2019,9,136909049
2019,6,136915283
2019,9,136909055
2019,9,136915285
2019,1,136905902
2019,6,136905946
2019,6,136909105
2019,3,136936951
2019,9,136702524
2019,6,136702929
2019,6,136695320
2019,6,136700130
2019,6,136936796
2019,9,136946221
2019,3,136936826
2019,3,136941814
2019,3,136936937
2019,3,136936950
2019,3,136941825
2019,6,136941871
2019,6,136702018
2019,2,136694455
2019,9,136702506
2019,9,136702507
2019,6,136699694
2019,9,136695216
2019,5,136700093
2019,6,136695746
2019,3,138646108
2019,3,138652949
2019,6,138656213
2019,8,138656213
2019,6,138656277
2019,9,138653164
2019,6,138656363
2019,6,138653243
2019,6,138650749
2019,9,138656425
2019,6,138653320
2019,3,138650820
2019,9,138653405
2019,6,138650873
2019,3,138650873
2019,9,138656546
2019,6,138656641
2019,8,138656641
2019,6,138656663
2019,8,138656663
2019,6,138653558
2019,12,138661187
2019,6,138653653
2019,4,136699468
2019,1,136694948
2019,9,136699952
2019,6,136702895
2019,3,136703339
2019,3,144195844
2019,3,144195850
2019,3,144202779
2019,3,144195862
2019,9,144179940
2019,6,144195914
2019,6,144195923
2019,6,144179956
2019,6,144179958
2019,6,144195961
2019,9,144195962
2019,6,144196035
2019,6,144196061
2019,9,144196100
2019,4,132864399
2019,8,132873007
2019,6,132873176
2019,9,132873198
2019,6,132819856
2019,9,132815046
2019,9,132815365
2019,9,132815373
2019,1,132825255
2019,9,132815706
2019,2,132865591
2019,6,132764963
2019,9,148287603
2019,6,148301417
2019,9,148298032
2019,9,132825083
2019,6,148301179
2019,3,148301179
2019,5,148287046
2019,9,148297475
2019,3,148287365
2019,6,148297500
2019,6,148301244
2019,9,148297525
2019,1,148297722
2019,6,148287598
2019,6,148301451
2019,3,148298288
2019,9,148301682
2019,9,148301720
2019,9,136702163
2019,6,136702492
2019,6,136702567
2019,3,136702875
2019,6,132864338
2019,6,132870267
2019,8,132870267
2019,9,132864859
2019,9,132873325
2019,6,148297447
2019,9,148287376
2019,9,148297545
2019,9,148287471
2019,9,148297678
2019,2,148297739
2019,6,148287543
2019,6,148297914
2019,3,148298047
2019,9,149221590
2019,6,149221592
2019,3,149217106
2019,9,149221687
2019,4,149217223
2019,3,149221978
2019,3,149217440
2019,8,149217206
2019,6,149216990
2019,3,149217238
2019,8,149217027
2019,3,149217438
2019,6,143301030
2019,6,143305584
2019,9,143301152
2019,6,143308963
2019,6,143305624
2019,6,143301164
2019,9,143309136
2019,9,143309186
2019,6,143309216
2019,6,143311272
2019,1,143311297
2019,9,136694442
2019,6,136694808
2019,5,136694967
2019,6,136702686
2019,9,132759277
2019,6,132759407
2019,9,132766246
2019,3,132816110
2019,6,132864195
2019,3,132864318
2019,6,132872961
2019,6,136699293
2019,6,136702106
2019,6,136702237
2019,9,136699500
2019,6,136694823
2019,9,136699936
2019,6,136695523
2019,3,132765481
2019,9,136702038
2019,1,136694477
2019,9,136702138
2019,9,136702355
2019,9,136702515
2019,3,136694950
2019,3,136699716
2019,6,136699958
2019,3,136702889
2019,8,132864339
2019,6,132864478
2019,6,132865418
2019,6,132876728
2019,6,132877185
2019,9,132764652
2019,3,132759771
2019,6,132759978
2019,9,132825202
2019,6,132827677
2019,2,132827677
2019,6,136941537
2019,1,136936713
2019,6,136941563
2019,9,136936716
2019,6,136941573
2019,9,136936727
2019,9,136933648
2019,1,136936742
2019,9,136941598
2019,6,136941608
2019,9,136941636
2019,6,136936798
2019,8,136936798
2019,8,136946225
2019,6,136946225
2019,6,136946278
2019,6,136946291
2019,3,136946291
2019,6,136941742
2019,6,136946299
2019,6,136946345
2019,3,136946381
2019,3,136946379
2019,3,136936953
2019,6,136946448
2019,7,136946469
2019,9,136699389
2019,2,136699845
2019,6,136695232
2019,8,136695232
2019,6,143327519
2019,9,143315827
2019,3,143327545
2019,6,143327545
2019,6,143321314
2019,3,143327877
2019,6,143321305
2019,6,143327555
2019,9,143315941
2019,3,143316043
2019,3,143321536
2019,6,143316064
2019,3,143327913
2019,6,137381988
2019,8,137381988
2019,6,136936830
2019,3,136946374
2019,9,136909087
2019,6,137381170
2019,9,137381660
2019,6,137376923
2019,9,137376981
2019,9,137377016
2019,9,137377048
2019,9,137381857
2019,6,137377227
2019,9,137381891
2019,6,137377241
2019,3,137381330
2019,6,137381404
2019,3,137381178
2019,6,137381178
2019,6,137376552
2019,9,137381510
2019,6,137381580
2019,9,137376927
2019,9,136909048
2019,9,136909054
2019,3,137376566
2019,6,137381519
2019,9,137381769
2019,6,137381841
2019,6,137381887
2019,6,137381984
2019,9,132864239
2019,4,132872654
2019,6,132869852
2019,6,132870628
2019,6,132876405
2019,2,132873819
2019,14,132865351
2019,9,132876503
2019,6,132865602
2019,6,132865601
2019,14,137370854
2019,12,137376282
2019,6,137381143
2019,6,137376424
2019,3,137376574
2019,8,137381426
2019,6,137376712
2019,6,137381535
2019,9,137376783
2019,6,137376884
2019,1,137376897
2019,6,137376896
2019,9,137376973
2019,9,137376978
2019,9,137381716
2019,6,137381717
2019,6,137381757
2019,9,137381766
2019,9,137381836
2019,9,137377140
2019,6,137377178
2019,9,137381882
2019,6,137381896
2019,3,137381954
2019,8,137371133
2019,2,137381260
2019,6,137381429
2019,9,137381484
2019,9,137381528
2019,3,137381625
2019,9,137381735
2019,9,137377062
2019,6,137381826
2019,6,137381198
2019,6,137376432
2019,6,137376480
2019,6,137376604
2019,8,137381372
2019,9,137381712
2019,9,137376987
2019,6,137377114
2019,6,137377190
2019,9,137377216
2019,1,137381952
2019,6,137377260
2019,6,136936756
2019,3,136946204
2019,3,136946380
2019,6,137381205
2019,6,137376516
2019,6,137381610
2019,3,137377276
2019,6,137377277
2019,6,137377295
2019,6,137376243
2019,9,137371129
2019,5,137376592
2019,6,137376618
2019,6,137377300
2019,8,137377300
2019,4,136909047
2019,9,136905918
2019,6,136905934
2019,6,136909117
2019,9,136941467
2019,9,136933542
2019,6,143305583
2019,6,137376407
2019,6,137376478
2019,3,137376575
2019,6,137376826
2019,8,137376826
2019,6,137376836
2019,1,137381880
2019,3,132759775
2019,6,132815485
2019,9,132815595
2019,6,143305524
2019,9,143301022
2019,9,143308832
2019,6,143311200
2019,9,143309051
2019,6,143309207
2019,6,143311278
2019,6,143311280
2019,9,143309268
2019,6,143305790
2019,6,136905926
2019,2,137376311
2019,6,137381900
2019,2,137376321
2019,3,137381196
2019,6,137381196
2019,2,137381323
2019,3,137376571
2019,6,137381371
2019,6,137376711
2019,6,137381490
2019,9,137377021
2019,9,137377076
2019,14,137377226
2019,6,132874290
2019,3,132877243
2019,9,137964215
2019,3,137958828
2019,9,137964338
2019,8,137958973
2019,6,137964507
2019,9,137964014
2019,3,137964024
2019,9,137966144
2019,3,137958786
2019,6,137958839
2019,9,137966391
2019,9,137958925
2019,6,137966420
2019,6,137964572
2019,6,137959118
2019,3,137959251
2019,3,137964676
2019,3,137966761
2019,6,137956038
2019,6,137956040
2019,8,137958618
2019,7,137964158
2019,6,137958811
2019,3,136905905
2019,7,136905920
2019,6,136941680
2019,3,132765426
2019,9,132767171
2019,6,137964354
2019,6,137958959
2019,6,137959093
2019,1,137959008
2019,6,137966504
2019,6,137964650
2019,9,136699372
2019,9,136699341
2019,9,136694498
2019,9,136702339
2019,3,136702434
2019,3,136702477
2019,6,136702477
2019,12,136694902
2019,6,136695038
2019,6,136702008
2019,9,137964007
2019,9,137966401
2019,9,137964364
2019,6,137959066
2019,6,137958666
2019,9,137958831
2019,9,132814290
2019,3,137964178
2019,9,137964258
2019,6,137964285
2019,9,137958849
2019,6,137958931
2019,6,137964374
2019,6,137966501
2019,8,137966501
2019,6,137959042
2019,6,137964551
2019,6,137958635
2019,6,132815015
2019,3,132816101
2019,3,132828223
2019,2,136694444
2019,5,136699921
2019,6,136699929
2019,8,136695677
2019,3,136700373
2019,9,137956010
2019,9,137958804
2019,6,137964044
2019,9,137964145
2019,9,137966361
2019,1,137966364
2019,1,137958878
2019,6,137966385
2019,6,137964118
2019,8,148287220
2019,3,148297408
2019,6,148287308
2019,9,148297503
2019,9,148287375
2019,9,148287434
2019,6,148298230
2019,8,148298358
2019,9,148287882
2019,6,148298395
2019,3,146898091
2019,2,146885041
2019,3,148287012
2019,8,148287172
2019,9,148297379
2019,1,148297496
2019,9,148297550
2019,6,148301321
2019,9,148298174
2019,9,148287358
2019,9,148287357
2019,1,148297542
2019,6,148287623
2019,8,148287694
2019,3,148287719
2019,6,148287726
2019,6,148298221
2019,9,148301585
2019,3,148298291
2019,9,148297459
2019,6,148297849
2019,9,148287588
2019,3,148287277
2019,9,148287370
2019,6,148297526
2019,9,148297806
2019,8,148287344
2019,4,148287372
2019,6,148287380
2019,9,148297629
2019,8,148287705
2019,8,148298372
2019,6,148301712
2019,9,148297704
2019,8,148287664
2019,6,148287722
2019,6,148301432
2019,1,148298209
2019,6,148287910
2019,6,148287333
2019,6,148297531
2019,9,148301262
2019,6,148297571
2019,6,148297875
2019,6,148297874
2019,9,148297958
2019,6,148301443
2019,6,148298275
2019,9,148298344
2019,3,148301731
2019,6,146893829
2019,9,146894262
2019,3,146894063
2019,6,148297527
2019,6,148301445
2019,6,148301298
2019,5,148301351
2019,6,148298170
2019,8,148297330
2019,9,148301231
2019,6,148298130
2019,3,146898354
2019,6,149221505
2019,6,149221519
2019,9,149221558
2019,6,149221564
2019,6,149221618
2019,1,149221634
2019,5,149217132
2019,9,149217133
2019,9,149221797
2019,3,149217435
2019,3,149221991
2019,3,149222000
2019,6,149222016
2019,1,132869438
2019,9,132873222
2019,6,132874322
2019,8,132877214
2019,9,132815364
2019,9,132815377
2019,6,132815331
2019,6,132766100
2019,8,132815691
2019,6,132872884
2019,9,132870584
2019,9,132864868
2019,6,132876480
2019,3,136936633
2019,6,136941606
2019,6,132819521
2019,6,132825257
2019,6,138650928
2019,6,138651064
2019,8,138653625
2019,6,138661183
2019,9,138652927
2019,9,138653423
2019,2,138650853
2019,6,138656544
2019,6,138646116
2019,3,138646116
2019,6,138652897
2019,9,138646123
2019,12,138650818
2019,9,138656592
2019,3,138651013
2019,6,138656736
2019,8,141026523
2019,3,141031430
2019,3,141024782
2019,3,141031489
2019,3,141031522
2019,12,141031639
2019,3,138652901
2019,9,138652939
2019,1,138653006
2019,6,138653045
2019,9,138656265
2019,6,138656374
2019,2,138650743
2019,6,138653276
2019,4,138653284
2019,6,138650828
2019,9,138646137
2019,6,138656571
2019,1,148287348
2019,6,148297491
2019,9,148297521
2019,6,148297544
2019,9,148297581
2019,6,148297674
2019,3,138652872
2019,1,138650464
2019,2,138652982
2019,6,138650551
2019,6,138650567
2019,6,138650573
2019,3,138650573
2019,9,138653076
2019,9,138653075
2019,3,138656258
2019,9,138656283
2019,6,138656439
2019,1,138653354
2019,6,138656727
2019,6,142050706
2019,9,142136530
2019,6,138656691
2019,6,138651054
2019,6,138651102
2019,8,138653051
2019,4,138656143
2019,9,138656156
2019,9,138656272
2019,9,138656454
2019,9,138651007
2019,6,138653564
2019,3,138653564
2019,3,138656823
2019,5,148297645
2019,3,148298096
2019,9,148287785
2019,9,142136518
2019,9,142131773
2019,6,138656832
2019,6,138656842
2019,6,142136458
2019,6,142136491
2019,6,142050806
2019,9,143308908
2019,9,143301126
2019,9,143308944
2019,9,143308961
2019,6,143311189
2019,6,143305698
2019,1,143305724
2019,9,143309202
2019,6,143309271
2019,9,142131671
2019,6,138652902
2019,3,138652930
2019,9,138650664
2019,6,138656337
2019,9,138653223
2019,9,138650746
2019,6,138656405
2019,6,138656585
2019,6,144179871
2019,7,144179871
2019,9,144179955
2019,9,138656241
2019,9,138656243
2019,6,138656348
2019,1,138656371
2019,8,138656565
2019,6,138656565
2019,6,138656710
2019,9,144180080
2019,6,144206304
2019,9,144180093
2019,9,144180103
2019,9,144206352
2019,9,144206355
2019,9,144180125
2019,8,144179981
2019,9,144206196
2019,9,148301337
2019,5,148297711
2019,9,148287581
2019,6,148301414
2019,3,148287741
2019,8,144195530
2019,6,144202499
2019,6,144195708
2019,8,144195708
2019,3,144195838
2019,6,144179923
2019,3,144195857
2019,6,144195866
2019,6,142138102
2019,9,142136820
2019,8,142136909
2019,6,142136417
2019,6,142131719
2019,6,142136280
2019,9,142131662
2019,6,142050798
2019,6,142137416
2019,3,142137416
2019,3,142137947
2019,3,142138004
2019,6,142136311
2019,9,142136398
2019,6,142137640
2019,3,142137909
2019,9,142131604
2019,9,142136659
2019,6,142131842
2019,6,142137718
2019,1,142137717
2019,3,142132061
2019,9,142136596
2019,1,142136634
2019,6,142136409
2019,9,142136456
2019,6,142136319
2019,6,142136320
2019,9,142136324
2019,9,142136379
2019,9,142136608
2019,9,142136607
2019,9,142136859
2019,9,142136934
2019,9,142136959
2019,9,142136667
2019,6,142136895
2019,8,142137055
2019,6,142137114
2019,6,142137455
2019,8,142137455
2019,8,142131981
2019,6,142137491
2019,6,142137538
2019,5,142137646
2019,8,142137862
2019,8,142137861
2019,3,142137873
2019,3,142137925
2019,9,142136251
2019,12,142136250
2019,6,142136300
2019,6,142131619
2019,9,142050698
2019,9,142137182
2019,6,142137560
2019,9,142136810
2019,9,142136576
2019,9,142136654
2019,3,142136869
2019,9,142137050
2019,9,142136736
2019,9,142137073
2019,9,142136270
2019,3,142136516
2019,5,142050717
2019,6,142131736
2019,9,142136626
2019,6,142137156
2019,6,142137245
2019,6,142137332
2019,6,143301061
2019,6,142136646
2019,9,142136871
2019,6,142137339
2019,9,142137341
2019,6,142137790
2019,3,142136630
2019,6,142136896
2019,6,142136899
2019,7,142136899
2019,8,142136899
2019,6,142137077
2019,6,142137336
2019,6,142131980
2019,6,142136437
2019,6,142131705
2019,6,142050726
2019,6,142050737
2019,6,142137054
2019,1,142131950
2019,6,142137866
2019,9,142136597
2019,6,142136823
2019,6,142136996
2019,6,142137133
2019,8,142137457
2019,6,142137502
2019,9,142137534
2019,9,142131994
2019,6,142137602
2019,6,142137622
2019,9,142137705
2019,3,142137902
2019,6,142137912
2019,8,142137912
2019,3,142132058
2019,3,142137924
2019,3,142137938
2019,3,142137955
2019,3,142137960
2019,6,142137966
2019,6,142137999
2019,6,142136905
2019,7,142136905
2019,8,142136905
2019,6,142137445
2019,8,142137445
2019,9,142137762
2019,3,142137923
2019,6,142131910
2019,6,142137057
2019,3,142137065
2019,6,142131958
2019,6,142137605
2019,6,142137625
2019,8,142137625
2019,6,142137184
2019,6,142137425
2019,8,142137801
2019,8,142132040
2019,3,142137942
2019,9,142050719
2019,3,142136803
2019,9,142136937
2019,6,142131908
2019,6,142137043
2019,6,142137145
2019,9,142137252
2019,6,142137419
2019,3,142137469
2019,6,142137600
2019,8,142137600
2019,3,142137907
2019,3,142132052
2019,6,142137917
2019,9,143311210
2019,9,143305636
2019,6,143305637
2019,9,143311275
2019,3,143309239
2019,6,143305769
2019,9,143309303
2019,1,143311336
2019,9,143309333
2019,1,149221737
2019,4,149217199
2019,9,149221855
2019,6,149221636
2019,3,149221572
2019,6,149221591
2019,8,149221740
2019,6,149221542
2019,6,149221578
2019,4,149221645
2019,6,149217109
2019,9,149221666
2019,9,149221686
2019,1,149221736
2019,6,149217258
2019,6,149216973
2019,3,149217177
2019,9,149217220
2019,6,149217057
2019,3,149221663
2019,1,143321307
2019,6,143327498
2019,6,143327613
2019,6,143321376
2019,8,143321376
2019,9,143301064
2019,9,143309080
2019,9,143309157
2019,6,143305712
2019,9,143305726
2019,9,143309274
2019,9,143305806
2019,6,143327607
2019,8,143315902
2019,9,143311236
2019,6,143311180
2019,2,143311306
2019,9,143309324
2019,6,143321308
2019,6,143327594
2019,6,143327744
2019,6,143327912
2019,8,143327912
2019,8,143327592
2019,6,143327592
2019,9,143315818
2019,6,143315913
2019,6,143327830
2019,8,143327830
2019,3,143327875
2019,3,143327891
2019,6,143327897
2019,6,143327810
2019,6,143315988
2019,3,143316034
2019,6,143321328
2019,6,143321471
2019,3,143321501
2019,9,143308936
2019,3,143316033
2019,3,143327916
2019,6,143301025
2019,9,143305554
2019,9,143308905
2019,9,143305598
2019,9,143301096
2019,6,143311223
2019,9,143311253
2019,9,143309208
2019,3,143327634
2019,6,143327605
2019,9,143327658
2019,6,143327740
2019,6,143315842
2019,8,143327676
2019,6,143327676
2019,6,143327757
2019,6,143327762
2019,9,143321437
2019,3,143321524
2019,6,143321528
2019,6,143327914
2019,3,143327931
2019,3,143316108
2019,6,143327953
2019,8,143327530
2019,9,143321454
2019,6,143327826
2019,6,143327825
2019,6,143327848
2019,6,143321504
2019,2,143327858
2019,2,143316028
2019,3,143321511
2019,3,143316045
2019,6,143327899
2019,3,143327905
2019,3,143321558
2019,3,143316083
2019,6,146898237
2019,3,146898221
2019,3,146894070
2019,3,146898401
2019,3,146898427
2019,9,145114652
2019,4,145121913
2019,6,145115031
2019,9,148297642
2019,9,148301315
2019,6,148298038
2019,6,148298054
2019,1,148301466
2019,6,148301467
2019,3,148301488
2019,6,148298122
2019,6,148301516
2019,1,148301718
2019,9,145117129
2019,6,145114762
2019,9,145122085
2019,6,145122238
2019,9,145122248
2019,3,145083242
2019,6,145083242
2019,6,145121924
2019,6,145122055
2019,6,145122242
2019,6,145089447
2019,6,145089408
2019,6,145089419
2019,6,145089473
2019,9,145114668
2019,3,145089529
2019,9,145121950
2019,9,145122091
2019,9,145122090
2019,6,145122226
2019,6,145114852
2019,8,145114995
2019,6,145122252
2019,6,145083252
2019,3,145083252
2019,3,145089552
2019,6,145089588
2019,3,145122046
2019,9,145114830
2019,3,146894071
2019,3,146885104
2019,6,146898315
2019,5,146898251
2019,3,146894080
2019,9,146894368
2019,6,146898058
2019,3,146898304
2019,6,146898319
2019,3,146898348
2019,8,146894069
2019,6,146894069
2019,3,146898391
2019,6,146898391
2019,3,146898402
2019,6,146894257
2019,9,146898619
2019,6,146884993
2019,6,146898046
2019,3,146898415
2019,3,146898559
2019,9,146898266
2019,6,146894050
2019,3,146898355
2019,9,146898625
2019,1,145080311
2019,3,145080368
2019,3,145080370
2019,3,145089581
2019,9,145117148
2019,6,145115040
2019,6,145115041
2019,6,145117233
2019,6,145117095
2019,3,145080378
2019,6,145089599
2019,6,145089343
2019,8,145089344
2019,6,145083309
2019,3,145080381
2019,6,145080387
2019,8,145080388
2019,6,145080388
2019,3,145080401
2019,3,145080403
2019,6,145080283
2019,3,145089550
2019,6,145089487
2019,6,145080342
2019,6,145080348
2019,6,145083372
2019,3,145080354
2019,5,145114730
2019,8,145114989
2019,6,145117200
2019,8,145117209
2019,9,145117220
2019,8,145117190
2019,9,145117201
2019,9,145121993
2019,9,145122018
2019,8,145122171
2019,1,148298224
2019,6,148298265
2019,3,148298274
2019,3,145114829
2019,9,145117176
2019,10,145122176
2019,9,145122057
2019,3,145122058
2019,6,145117149
2019,9,145122142
2019,8,145114977
2019,8,145117213
2019,2,145080265
2019,6,145089347
2019,6,145089402
2019,14,145089401
2019,3,145080353
2019,3,145083402
2019,3,145089563
2019,9,145114614
2019,2,145121923
2019,9,145122053
2019,9,145114724
2019,6,145114823
2019,6,145122098
2019,9,145122203
2019,3,145115063
2019,6,145121884
2019,9,145114659
2019,9,145121966
2019,6,145114841
2019,6,145114935
2019,6,145114961
2019,6,145122210
2019,6,145121929
2019,6,145114713
2019,4,145114751
2019,9,145114924
2019,9,145117168
2019,8,145114993
2019,2,145083240
2019,6,145083303
2019,3,145114618
2019,9,145083222
2019,14,145083257
2019,6,145083375
2019,3,145083386
2019,3,145083393
2019,3,145083435
2019,3,145083441
2019,3,145083442
2019,3,145083445
2019,3,145083446
2019,6,145083449
2019,9,145114893
2019,9,145114894
2019,9,145115023
2019,6,145080309
2019,9,145114796
2019,6,145114944
2019,8,145117195
2019,9,145115080
2019,3,145114881
2019,8,145122115
2019,8,145117181
2019,8,145114973
2019,6,145115019
2019,6,145121974
2019,9,145114793
2019,9,145114979
2019,9,145115014
2019,1,145115064
2019,2,145117101
2019,9,145114767
2019,6,145114772
2019,6,145122039
2019,9,145117139
2019,4,145117138
2019,9,145122104
2019,9,145122103
2019,6,145083350
2019,9,145080343
2019,3,145083385
2019,3,145089547
2019,6,145114815
2019,3,146893906
2019,3,148287016
2019,8,146894195
2019,3,146898577
2019,3,148287393
2019,9,148297794
2019,9,148297893
2019,9,148297451
2019,6,148301482
2019,6,148298201
