"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,117115038,113519835,7,1,
2019,117115042,113529719,1,,
2019,117115070,113519867,7,,
2019,117115074,113524000,7,,
2019,117111495,113519879,4,,
2019,117119784,113519903,7,,
2019,117115112,113519918,7,,
2019,117119801,113524046,7,,
2019,117111557,113519938,7,,
2019,117115192,113524128,7,,
2019,117111623,113519994,7,,
2019,117115200,113519994,5,,
2019,117115232,113524165,7,,
2019,117119889,113520016,7,,
2019,117119895,113520024,7,,
2019,117119900,113520030,5,,
2019,117119902,113520030,7,,
2019,117119910,113520041,7,,
2019,117119917,113520047,7,,
2019,117115284,113520057,7,,
2019,117119923,113524220,1,,
2019,117119928,113520063,4,,
2019,117119933,113529919,7,1,
2019,117115297,113529923,4,,
2019,117119946,113520075,7,,
2019,117120002,113520136,7,,
2019,117111744,113520193,4,,
2019,117111747,113524410,1,,
2019,117120038,113520199,4,,
2019,117120052,113530048,5,,1
2019,117120051,113530048,7,1,
2019,117115486,113524470,7,,
2019,117115495,113524487,7,,
2019,117115504,113530091,7,,
2019,117115056,113519845,7,1,
2019,117115055,113519845,5,,1
2019,117111497,113529759,3,,
2019,117119781,113519901,7,,
2019,117111528,113529794,1,,
2019,117115492,113520255,1,,
2019,116534571,112902416,5,,
2019,116534572,112902416,7,,
2019,116529771,112912524,7,,
2019,116518890,112902469,4,,
2019,116534640,112902508,7,,
2019,116534639,112902508,5,,
2019,116534719,112912654,7,,
2019,116534722,112902598,4,,
2019,116519111,112902672,7,,
2019,116534783,112902677,7,,
2019,116529952,112912751,7,,
2019,116534792,112912751,6,,
2019,116529962,112909335,4,,
2019,116534806,112902709,7,,
2019,116519137,112909337,7,,
2019,116519141,112912772,7,,
2019,116529971,112902721,7,,
2019,116519145,112912775,7,,
2019,116534816,112902728,7,,
2019,116534819,112909354,7,,
2019,116519159,112912798,1,,
2019,116534829,112902740,6,,
2019,116519163,112909360,7,,
2019,116534831,112912804,4,,
2019,116519178,112902762,7,,
2019,116530001,112912826,7,,
2019,116519181,112909375,7,,
2019,116530019,112909391,7,1,
2019,116530043,112902805,3,,
2019,116530045,112902808,7,,
2019,116534867,112902787,1,,
2019,116534868,112902790,7,,
2019,116534887,112902809,7,,
2019,116534893,112902822,6,,
2019,116519229,112902834,7,,
2019,116519228,112902834,5,,
2019,116534900,112902836,7,,
2019,116530097,112909486,4,,
2019,116519270,112912922,7,,
2019,116519272,112912924,4,,
2019,116534555,112902392,4,,
2019,116534580,112902423,4,,
2019,116534604,112912515,7,,
2019,116518886,112902463,7,,
2019,116518891,112902470,7,,
2019,116534658,112909170,6,,
2019,116534697,112909207,7,,
2019,116529859,112909207,4,,
2019,116529866,112912626,4,,
2019,116534729,112912663,7,,
2019,116534748,112902626,4,,
2019,116519083,112909271,4,,
2019,116534776,112909290,7,,
2019,116534787,112909317,1,,
2019,116534790,112902686,7,,
2019,116534633,112902499,7,,
2019,116518941,112909156,7,,
2019,116529917,112902645,6,,
2019,116534771,112909285,1,,
2019,116534780,112902673,7,,
2019,116530098,112902873,7,,
2019,116534942,112902891,7,,
2019,121156024,118168896,1,,
2019,121156033,118173875,6,,
2019,121160499,118173886,6,,
2019,121160506,118173892,5,,1
2019,121149241,118173892,7,1,
2019,121156064,118177506,7,,
2019,121160594,118177526,7,,
2019,121160601,118168976,4,,
2019,121149287,118177535,7,,
2019,121156102,118174024,4,,
2019,121160620,118174026,7,,
2019,121160625,118177546,4,,
2019,121156111,118177553,7,,
2019,121149312,118177565,7,,
2019,121149316,118177570,7,,
2019,121160679,118169022,7,,
2019,121156123,118177576,7,,
2019,121149321,118177580,7,,
2019,121149327,118177590,7,,
2019,121149337,118169053,7,,
2019,121149345,118169059,7,,
2019,121160718,118177614,7,,
2019,121160732,118174131,7,,
2019,121156181,118174143,7,,
2019,121156184,118169089,7,,
2019,121156189,118177644,7,,
2019,121149385,118177646,7,,
2019,121149393,118177650,7,,
2019,121156207,118177663,6,,
2019,122540715,119745671,7,,
2019,122537519,119757753,1,,
2019,122537522,119757758,7,,
2019,122540726,119757768,7,,
2019,122563386,119779709,6,,
2019,122563422,119779761,6,,
2019,121145494,118158491,4,,
2019,121144143,118158493,7,,
2019,121144149,118166797,7,,
2019,121144165,118166808,7,,
2019,121150123,118166808,5,,
2019,121150134,118166828,4,,
2019,121150158,118158543,5,,
2019,121145545,118158543,7,,
2019,121144269,118158598,7,,
2019,121144275,118158603,7,,
2019,121150195,118166954,6,,
2019,121150126,118163202,7,,
2019,121144190,118158527,7,,
2019,121144271,118158600,7,,
2019,121144326,118163281,4,,
2019,121144395,118158660,7,,
2019,121145665,118158672,7,,
2019,121150253,118167109,7,,
2019,121150263,118167133,4,,
2019,121145691,118158694,7,,
2019,121145703,118158710,7,,
2019,121144498,118167215,8,,
2019,121150312,118167228,3,,
2019,121144502,118167228,7,,
2019,121144519,118158740,4,,
2019,121145747,118158755,7,,
2019,121145759,118158762,5,,
2019,121145760,118158762,7,,
2019,121145767,118158773,7,,
2019,121145769,118158775,4,,
2019,121145782,118158788,7,,
2019,121145783,118158789,7,,
2019,121145784,118158792,7,,
2019,121144573,118167300,7,,
2019,121145785,118158793,7,,
2019,121145786,118158794,7,,
2019,121145787,118158795,7,,
2019,121154577,118167306,1,,
2019,121145788,118158796,7,,
2019,121145789,118158797,7,,
2019,121145790,118158798,7,,
2019,121145791,118158799,7,,
2019,121145792,118158801,4,,
2019,121145795,118158804,7,,
2019,121145797,118158806,7,,
2019,121145799,118158808,7,,
2019,121145802,118158810,7,,
2019,121145801,118158810,5,,
2019,121145803,118158811,7,,
2019,121145804,118158812,7,,
2019,121145805,118158813,7,,
2019,121145807,118158815,7,,
2019,121145808,118158816,7,,
2019,121145809,118158817,1,,
2019,121145810,118158818,7,,
2019,121145811,118158819,7,,
2019,121145812,118158821,7,,
2019,121145813,118158822,4,,
2019,121149233,118177465,7,,
2019,121160494,118168917,1,,
2019,121160549,118173938,7,,
2019,121156067,118177509,4,,
2019,121160571,118177513,7,,
2019,121160579,118173966,7,,
2019,121160699,118177589,7,,
2019,121156142,118169045,7,,
2019,121149336,118177599,4,,
2019,121149341,118177603,7,,
2019,121160709,118177608,6,,
2019,121160712,118177611,7,,
2019,121156168,118169078,4,,
2019,121160728,118177630,7,,
2019,121160741,118177640,7,,
2019,121156187,118174155,7,,
2019,121160747,118174155,5,,
2019,121156193,118177649,7,,
2019,121160753,118177649,5,,
2019,121156198,118177653,7,,
2019,121149395,118177653,5,,
2019,121149401,118177657,7,,
2019,121149416,118177671,7,,
2019,121150110,118158481,7,,
2019,121144127,118158483,4,,
2019,121145564,118158563,1,,
2019,121150167,118166892,7,,
2019,121145568,118158568,7,,
2019,121145578,118158576,6,,
2019,121145582,118158577,7,,
2019,121144240,118158577,5,,
2019,121144257,118166933,7,,
2019,121841516,118935208,4,,
2019,121841518,118935210,7,,
2019,121841519,118935211,7,,
2019,121841520,118935212,4,,
2019,121841522,118935214,4,,
2019,121841523,118935217,7,,
2019,121841524,118935218,7,,
2019,121859832,118950723,7,,
2019,121841526,118935220,7,,
2019,121841525,118935220,5,,
2019,121841527,118935222,4,,
2019,121841528,118935223,4,,
2019,121841530,118935224,7,,
2019,121841529,118935224,5,,
2019,121841531,118935225,5,,1
2019,121841532,118935225,7,1,
2019,121841533,118935226,4,,
2019,121841536,118935229,7,,
2019,121841537,118935230,7,,
2019,121841538,118935231,7,,
2019,121841539,118935232,4,,
2019,121841541,118935234,7,,
2019,121841542,118935235,7,,
2019,121144331,118167017,4,,
2019,121144280,118158609,7,,
2019,121144287,118166964,4,,
2019,121150217,118167022,4,,
2019,121150228,118167046,7,,
2019,121144356,118167049,5,,
2019,121150230,118167049,6,,
2019,121144357,118167049,7,,
2019,121144365,118167052,4,,
2019,121144378,118163302,6,,
2019,121145662,118167085,6,,
2019,121144434,118167134,7,,
2019,121150279,118163335,1,,
2019,121150278,118163335,4,,
2019,121150284,118158697,5,,
2019,121150295,118167179,4,,
2019,121144480,118167188,7,,
2019,121144489,118167207,7,,
2019,121145717,118167207,5,,
2019,121144547,118167260,7,,
2019,121150332,118167280,7,,
2019,121857585,118950584,7,1,
2019,121859721,118950607,7,,
2019,121859730,118950616,5,,
2019,121859731,118950616,7,,
2019,121857612,118950617,7,,
2019,121857619,118956074,7,,
2019,121859747,118950634,7,,
2019,121859750,118950639,4,,
2019,121144126,118163181,4,,
2019,121145500,118166799,7,,
2019,121150136,118166831,7,,
2019,121149318,118177572,7,,
2019,121156128,118169031,4,,
2019,121156127,118169031,7,,
2019,121160696,118174103,7,,
2019,121156155,118174114,7,,
2019,121156161,118174116,6,,
2019,121149378,118177639,7,,
2019,121156192,118174161,1,,
2019,121150112,118163182,7,,
2019,121144132,118158484,7,,
2019,121150163,118163233,4,,
2019,121150170,118166898,7,,
2019,121145585,118166908,7,,
2019,121144253,118166928,5,,
2019,121144254,118166928,7,,
2019,121144279,118163262,7,,
2019,121145624,118158620,7,,
2019,121145628,118166991,1,,
2019,121150220,118163286,7,,
2019,121144370,118167060,7,,
2019,121145668,118167111,7,,
2019,121150254,118167116,4,,
2019,121150277,118167163,7,,
2019,121145699,118167170,7,1,
2019,121145697,118167170,5,,1
2019,121150289,118167173,7,,
2019,121144464,118167173,5,,
2019,121144476,118167185,4,,
2019,121145641,118158636,4,,
2019,121150215,118167014,7,,
2019,121150260,118163321,7,,
2019,121150274,118158687,7,,
2019,121144458,118167169,4,,
2019,121144463,118167172,7,,
2019,121145727,118158728,7,,
2019,121144517,118167236,7,,
2019,121150314,118158739,4,,
2019,121144541,118167253,7,,
2019,121145754,118158757,7,,
2019,121144564,118167284,7,,
2019,121144565,118167288,7,,
2019,121149221,118177455,4,,
2019,121160480,118168902,7,,
2019,121149225,118168902,5,,
2019,121149234,118168915,6,,
2019,121156037,118173881,7,,
2019,121156045,118168924,4,,
2019,121156046,118168924,1,,
2019,121149246,118173915,6,,
2019,121160528,118177479,7,,
2019,121160556,118173944,4,,
2019,121156083,118168968,6,,
2019,121156090,118168973,7,,
2019,121160618,118174023,7,,
2019,121156112,118169002,7,,
2019,121160646,118174058,7,,
2019,121149322,118169030,7,,
2019,121156139,118169040,7,,
2019,121160704,118169048,5,,
2019,121156144,118169048,7,,
2019,121149329,118169048,4,,
2019,121160707,118169054,7,,
2019,121160714,118174115,4,,
2019,121149361,118169076,4,,
2019,121156172,118169081,7,,
2019,121149374,118169086,7,,
2019,121160742,118169090,7,,
2019,121149383,118169094,3,,
2019,121160749,118169095,7,,
2019,121156202,118169103,6,,
2019,121156206,118169107,7,,
2019,121149408,118169107,5,,
2019,121149413,118174182,1,,
2019,121156217,118169122,6,,
2019,121156234,118169138,4,,
2019,121160782,118174199,7,,
2019,122563397,119779732,7,,
2019,122565414,119779732,3,,
2019,122565429,119774994,5,,
2019,122565430,119774994,7,,
2019,122569690,119775019,7,,
2019,122569695,119775023,3,,
2019,122563519,119775039,4,,
2019,122569705,119775041,7,,
2019,122565588,119783011,7,,
2019,122569719,119775053,7,,
2019,122569727,119775060,7,1,
2019,122569731,119775061,7,,
2019,122569733,119775062,1,,
2019,122565617,119783046,7,,
2019,122565620,119775070,7,,
2019,122569747,119775077,7,,
2019,122563578,119775088,7,,
2019,122569756,119775089,1,,
2019,122569758,119775092,3,,
2019,122563585,119775091,7,,
2019,122563584,119775091,5,,
2019,122569760,119775094,6,,
2019,122569764,119775096,4,,
2019,122569768,119775102,3,,
2019,122569767,119775100,7,,
2019,122569769,119775103,7,,
2019,122569779,119775114,7,,
2019,122569778,119775114,4,,
2019,122569780,119775115,5,,
2019,122569781,119775115,7,,
2019,122569783,119775120,7,,
2019,121160538,118173926,7,,
2019,121156071,118177511,7,,
2019,121160587,118173971,6,,
2019,121156082,118168967,6,,
2019,121156089,118168971,7,,
2019,121156093,118168978,4,,
2019,121156094,118174000,7,1,
2019,121160671,118169019,7,,
2019,121149320,118169029,1,,
2019,121149348,118169063,7,,
2019,121156160,118177613,4,,
2019,121156204,118169104,7,,
2019,121156221,118169126,6,,
2019,121156222,118169129,7,,
2019,121156233,118174196,7,,
2019,121849140,118949974,6,,
2019,121857061,118955480,7,,
2019,121849145,118949983,7,,
2019,121849152,118949990,7,,
2019,121849155,118949994,7,,
2019,121849156,118949994,5,,
2019,121849164,118950003,6,,
2019,121849166,118950005,4,,
2019,121849176,118955539,7,1,
2019,121857228,118950111,7,,
2019,121857229,118950111,2,,
2019,121857238,118950123,6,,
2019,121849315,118950170,5,,
2019,121849314,118950170,7,,
2019,121849340,118950196,7,,
2019,121841311,118950217,7,,
2019,121849502,118950367,7,,
2019,121841432,118935125,7,,
2019,121144335,118167025,7,,
2019,121150232,118158649,7,,
2019,121144363,118163295,7,,
2019,121145674,118167126,7,,
2019,121144436,118167136,7,,
2019,121156053,118168932,1,,
2019,121149270,118177507,4,,
2019,121160566,118173954,4,,
2019,121156072,118177512,7,,
2019,121160581,118168957,4,,
2019,121156105,118168991,4,,
2019,121156122,118169024,7,,
2019,121160693,118169035,7,,
2019,121156145,118169050,7,,
2019,121156147,118174109,7,,
2019,121156148,118174109,5,,
2019,121156159,118169067,7,,
2019,121149357,118177623,4,,
2019,121160731,118169080,1,,
2019,121149368,118177632,7,,
2019,121149371,118177634,4,,
2019,121160737,118177636,7,,
2019,121156186,118169091,4,,
2019,121160748,118174156,4,,
2019,121149386,118177647,7,,
2019,121144297,118158618,7,,
2019,121145627,118166989,4,,
2019,121144281,118166956,7,,
2019,121145613,118166956,5,,
2019,121150211,118167002,7,,
2019,121145644,118158637,7,,
2019,121144348,118167039,7,,
2019,121144362,118167051,7,,
2019,121144414,118167103,7,,
2019,121145671,118167113,4,,
2019,121144420,118167114,7,,
2019,121144421,118158676,7,,
2019,121150256,118167120,7,,
2019,121145620,118166974,7,,
2019,121144302,118166979,7,,
2019,121145646,118167024,4,,
2019,121145651,118167044,7,,
2019,121150231,118163292,7,,
2019,121144377,118167066,7,,
2019,121144393,118167077,3,,
2019,121150262,118167132,7,,
2019,121145680,118167142,7,,
2019,121144444,118167158,6,,
2019,121145728,118167221,5,,
2019,121145729,118167221,7,,
